BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_81,eth2_10,eth2_30,eth2_23,eth2_14,eth2_21,eth2_34,eth2_12,eth2_33,eth2_32,eth2_unk
010730143012,389,256,115,18,0,0,287,16,67,2,3,14,287,67,16,0,0,1,1,1,0,0,2,0,0,0,14
010730143013,533,291,223,19,0,0,316,16,177,2,5,17,316,176,16,1,1,1,3,0,0,1,0,0,0,0,17
010730143031,851,244,574,33,0,0,284,17,511,1,11,27,284,500,17,11,5,1,3,0,0,0,0,0,3,0,27
010730143032,911,609,281,21,0,0,654,16,128,31,26,56,654,127,16,1,3,7,13,21,1,1,0,0,0,4,56
010730143033,575,247,302,26,0,0,273,12,178,49,30,33,273,175,12,3,1,10,15,30,7,2,0,0,0,5,33
010730143034,1279,928,304,47,0,0,1003,34,100,32,20,90,1003,98,34,2,1,12,16,14,2,2,1,2,0,0,90
010730143041,424,228,174,22,0,0,266,15,108,6,5,24,266,108,15,0,0,0,0,5,0,1,0,0,0,0,24
010730143042,1149,237,819,93,0,0,380,14,655,42,18,40,380,642,14,13,5,9,9,14,4,11,0,2,0,0,40
010730143043,768,187,550,31,0,0,250,14,460,11,9,24,250,450,14,10,1,4,4,2,0,3,0,2,0,2,24
010730143044,176,26,130,20,0,0,50,5,110,4,2,5,50,108,5,2,0,1,2,3,0,0,0,0,0,0,5
010730144041,1976,945,937,94,0,0,1254,69,439,33,53,128,1254,414,69,25,2,11,37,15,2,5,8,0,1,0,128
010730144042,1329,630,597,102,0,0,820,38,237,114,47,73,820,223,38,14,4,68,27,34,7,4,4,0,0,2,73
010730144043,628,407,185,36,0,0,516,17,33,26,10,26,516,24,16,9,2,12,7,3,8,0,0,0,0,0,26
010730144051,1027,462,515,50,0,0,594,28,297,14,26,68,594,278,28,19,0,4,23,2,2,6,1,0,0,0,68
010730144052,658,449,176,33,0,0,502,10,55,19,13,59,502,44,10,11,1,6,3,7,5,0,5,0,0,0,59
010730144053,1147,697,372,78,0,0,821,34,125,21,56,90,821,101,34,24,2,12,42,5,3,0,0,0,5,2,90
010730144061,1591,1126,416,49,0,0,1284,36,105,22,30,114,1284,81,36,24,0,13,25,6,2,1,2,0,0,1,114
010730144062,1585,1134,410,41,0,0,1273,44,117,46,21,84,1273,83,44,34,0,19,9,21,3,2,3,1,0,1,84
010730144063,1033,751,257,25,0,0,803,25,49,35,29,92,803,26,24,23,2,22,23,6,1,3,1,0,0,0,92
010730144064,1083,682,360,41,0,0,773,35,120,61,19,75,773,107,35,13,3,32,6,24,3,0,5,1,4,0,75
010730144081,916,303,566,47,0,0,377,29,412,33,22,43,377,404,29,8,4,3,14,22,2,3,2,2,0,1,43
010730144082,5,4,1,0,0,0,4,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
010730144083,1242,439,735,68,0,0,566,32,511,40,33,60,566,506,32,5,2,12,20,9,10,8,1,0,1,4,60
010730144091,1968,1357,545,66,0,0,1480,37,230,31,34,156,1480,186,37,44,1,16,15,6,4,5,9,0,1,0,156
010730144092,613,450,137,26,0,0,493,14,44,6,9,47,493,35,14,9,2,1,7,2,2,0,0,0,0,0,47
010730144101,1424,1027,364,33,0,0,1074,25,133,35,55,102,1074,106,25,27,1,13,26,13,2,3,11,4,0,6,102
010730144102,1230,481,660,89,0,0,602,35,441,32,53,67,602,429,35,12,3,8,35,11,1,12,5,0,0,1,67
010730144103,1592,1052,505,35,0,0,1093,42,178,94,85,100,1093,163,42,15,5,20,64,61,1,8,7,3,0,2,100
010730144121,1210,884,282,44,0,0,996,24,59,12,25,94,996,33,24,26,1,1,18,6,5,0,2,0,0,0,94
010730144122,2123,1412,626,85,0,0,1744,39,85,55,60,140,1744,49,39,36,7,24,32,14,8,8,13,1,2,1,140
010730144141,1502,1016,447,39,0,0,1093,39,178,36,56,100,1093,134,39,44,3,7,37,12,10,6,1,1,1,8,100
010730144142,1910,1238,624,48,0,0,1291,39,252,106,89,133,1291,237,39,15,3,44,67,36,12,9,12,0,0,5,133
010730144143,2015,1546,417,52,0,0,1671,22,116,19,41,146,1671,80,22,36,1,6,21,2,8,1,11,0,0,5,146
010730144151,1343,799,496,48,0,0,919,36,178,75,48,87,919,171,35,7,0,24,34,27,9,11,5,2,0,2,87
010730144152,1291,579,671,41,0,0,634,33,318,100,121,85,634,302,32,16,3,24,82,50,12,11,0,2,3,11,85
011030001001,922,331,374,217,0,0,579,55,246,10,3,29,579,243,55,3,1,3,2,5,2,0,0,0,0,0,29
011030001002,429,88,242,99,0,0,222,19,175,1,2,10,222,174,19,1,1,0,0,1,0,0,0,0,0,0,10
011030001003,287,91,85,111,0,0,207,23,32,2,3,20,207,32,23,0,1,0,0,0,0,1,0,1,0,1,20
011030001004,290,90,90,110,0,0,210,23,42,2,1,12,210,41,23,1,0,0,1,0,0,0,0,2,0,0,12
011030001005,319,89,122,108,0,0,205,44,55,1,2,12,205,54,44,1,2,1,0,0,0,0,0,0,0,0,12
011030002001,1368,975,200,193,0,0,1257,15,20,12,4,60,1257,19,15,1,1,8,0,1,1,0,0,0,0,0,60
011030002002,494,253,146,95,0,0,388,20,35,11,5,35,388,35,20,0,4,5,0,4,0,0,0,0,0,0,35
011030002003,944,617,143,184,0,0,828,20,27,5,15,49,828,26,18,1,4,2,6,0,1,0,2,2,0,1,49
011030003001,776,342,235,199,0,0,615,35,71,8,7,40,615,70,35,1,4,2,1,4,1,0,2,1,0,0,40
011030003002,1128,597,258,273,0,0,893,39,112,6,14,64,893,109,38,3,6,2,5,1,2,0,0,1,0,0,64
011030004001,851,362,286,203,0,0,683,42,75,9,5,37,683,74,42,1,4,3,0,1,4,1,1,0,0,0,37
011030004002,385,131,127,127,0,0,291,25,53,4,0,12,291,53,25,0,0,0,0,2,0,1,0,0,0,0,12
011030004003,418,16,393,9,0,0,23,2,391,1,0,1,23,386,2,5,0,0,0,0,0,0,0,0,0,0,1
011030004004,717,382,139,196,0,0,627,9,30,7,3,41,627,30,9,0,2,2,0,2,3,0,0,0,0,0,41
011030006001,686,25,610,51,0,0,68,47,559,1,5,6,68,555,47,4,4,0,1,1,0,0,0,0,0,0,6
011030006002,753,14,710,29,0,0,38,28,680,0,4,3,38,674,28,6,1,0,3,0,0,0,0,0,0,0,3
011030007001,1141,136,885,120,0,0,248,73,797,1,7,15,248,788,73,9,2,0,4,0,0,0,0,0,0,0,15
011030007002,340,31,223,86,0,0,133,38,153,2,7,7,133,153,38,0,4,0,3,1,0,0,0,1,0,0,7
011030007003,684,85,500,99,0,0,185,103,379,1,6,10,185,372,103,7,4,0,1,0,1,0,0,0,0,0,10
011030008001,975,395,397,183,0,0,601,96,226,3,13,36,601,222,96,4,7,0,6,0,2,0,0,0,0,0,36
011030008002,759,136,438,185,0,0,353,89,286,2,4,25,353,284,89,2,3,1,0,0,0,1,0,0,0,1,25
011030009001,682,173,368,141,0,0,338,73,246,2,4,19,338,243,73,3,2,0,1,1,1,0,0,0,0,0,19
011030009002,1059,323,476,260,0,0,611,94,296,7,15,36,611,294,94,2,8,1,5,4,1,0,1,1,0,0,36
011030009003,593,188,223,182,0,0,371,48,134,2,5,33,371,134,48,0,3,0,0,0,1,0,2,1,0,0,33
011030009004,389,130,168,91,0,0,251,37,83,3,3,12,251,83,37,0,3,1,0,2,0,0,0,0,0,0,12
011030010001,1110,297,590,223,0,0,559,89,395,10,8,49,559,392,88,3,4,6,1,1,1,2,3,0,0,0,49
011030010002,951,343,472,136,0,0,547,77,293,3,4,27,547,286,77,7,0,2,4,1,0,0,0,0,0,0,27
011030051011,591,276,136,179,0,0,465,35,66,1,3,21,465,66,33,0,2,1,0,0,0,0,0,0,0,0,21
011030051012,523,281,154,88,0,0,365,12,115,4,12,15,365,114,12,1,5,1,1,1,2,0,0,0,0,0,15
011030051013,1100,645,183,272,0,0,965,28,58,3,9,37,965,58,28,0,8,2,0,0,0,1,0,0,0,0,37
011030051014,1235,556,426,253,0,0,823,40,304,9,9,50,823,303,40,1,2,2,1,3,3,0,2,0,0,0,50
011030051031,563,293,116,154,0,0,462,24,52,0,4,21,462,51,24,1,4,0,0,0,0,0,0,0,0,0,21
011030051051,1736,1080,369,287,0,0,1487,38,115,12,18,66,1487,114,37,1,7,1,7,7,1,2,3,1,0,0,66
011030051061,1516,604,601,311,0,0,967,58,410,19,13,49,967,407,58,3,8,7,2,7,5,0,3,0,0,0,49
011030051062,1275,478,453,344,0,0,853,38,309,6,10,59,853,307,38,2,6,2,3,2,0,2,0,0,0,0,59
011030051063,1684,932,393,359,0,0,1359,38,192,32,17,46,1359,190,38,2,5,10,8,9,2,9,1,2,0,2,46
011030051071,640,461,88,91,0,0,580,9,14,1,4,32,580,14,9,0,2,0,0,0,1,0,0,0,0,0,32
011030051072,1002,616,128,258,0,0,884,50,14,3,15,36,884,11,50,3,12,1,3,0,0,0,0,2,0,0,36
011030051073,1624,1012,373,239,0,0,1301,49,189,9,9,67,1301,189,49,0,5,5,1,2,1,1,0,0,1,0,67
