BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_34,eth2_21,eth2_23,eth2_14,eth2_12,eth2_38,eth2_unk
311530104012,795,286,254,237,18,0,0,610,57,27,14,10,77,610,56,26,2,2,2,0,1,2,9,0,77
311530104021,558,202,153,188,15,0,0,446,28,4,2,8,70,446,26,4,3,1,2,0,0,0,1,1,70
311530104022,475,199,120,146,10,0,0,377,26,4,6,6,56,377,26,4,0,3,2,1,0,0,1,0,56
311530104023,389,139,108,132,10,0,0,305,33,11,3,4,33,305,33,11,1,1,2,1,0,0,0,0,33
311530104024,537,190,137,189,21,0,0,434,33,8,7,4,51,434,33,8,2,1,1,0,1,1,4,0,51
311530105021,665,265,241,152,7,0,0,465,75,0,8,10,107,465,75,0,0,6,2,2,0,0,0,4,107
311530105022,569,177,228,149,15,0,0,371,109,1,8,4,76,371,106,1,0,0,4,3,0,2,3,0,76
311530105023,688,233,254,192,9,0,0,488,109,2,2,10,77,488,107,2,2,1,1,0,0,0,1,0,77
311530105024,546,200,205,135,6,0,0,376,82,5,2,6,75,376,81,5,0,0,2,1,1,0,0,0,75
311530105031,665,242,236,179,8,0,0,470,98,1,1,21,74,470,98,1,3,1,4,0,0,0,0,4,74
311530105032,613,213,236,154,10,0,0,434,106,1,2,4,66,434,105,1,1,0,0,0,1,1,0,0,66
311530105033,641,210,243,179,9,0,0,441,105,0,7,16,72,441,102,0,1,1,4,2,2,0,0,0,72
311530105041,1090,389,383,298,19,1,0,769,150,22,27,19,103,769,149,22,4,2,3,13,4,4,2,0,103
311530105042,725,261,229,219,16,0,0,517,94,19,14,7,74,517,94,19,2,6,0,5,0,1,1,4,74
311530105051,424,107,182,123,12,0,0,233,122,12,1,10,46,233,122,12,2,0,2,0,1,0,0,0,46
311530105052,529,148,208,162,10,1,0,310,153,1,4,13,48,310,153,1,2,1,6,1,0,2,0,0,48
311530105053,467,174,154,124,15,0,0,337,51,2,0,8,69,337,50,2,0,0,4,0,0,0,0,0,69
311530105054,514,158,160,182,14,0,0,368,68,9,6,9,54,368,68,9,2,2,2,0,1,1,0,0,54
311530106141,753,258,287,197,11,0,0,534,50,38,31,9,91,534,49,38,6,7,1,14,8,2,0,0,91
311530106142,754,291,242,210,11,0,0,569,60,7,26,12,80,569,60,7,4,4,2,4,4,5,7,0,80
311530106143,715,225,257,213,20,0,0,526,75,19,12,7,76,526,75,19,3,1,2,7,1,0,3,0,76
311530106144,670,252,211,196,11,0,0,517,51,1,7,4,90,517,50,1,0,1,2,3,2,0,1,0,90
311530106151,383,156,106,114,7,0,0,306,23,1,1,6,46,306,23,1,0,0,5,1,0,0,0,0,46
311530106152,870,377,246,230,17,0,0,655,72,1,23,14,105,655,72,0,0,12,9,9,0,0,2,0,105
311530106161,795,418,193,174,9,1,0,669,22,1,13,14,76,669,22,1,10,6,0,1,3,2,1,0,76
311530106162,1146,540,287,299,20,0,0,901,34,2,21,12,176,901,34,2,4,9,4,4,2,0,2,3,176
311530106163,1105,577,283,231,14,0,0,866,47,0,7,23,162,866,45,0,4,5,4,1,0,0,1,0,162
311530106171,697,311,206,162,18,0,0,568,30,4,5,5,85,568,29,4,3,0,0,5,0,0,0,0,85
311530106172,409,146,135,123,5,0,0,307,30,4,3,9,56,307,30,4,1,1,1,0,0,0,2,0,56
311530106173,669,341,160,157,10,1,0,546,31,3,5,4,80,546,29,3,0,3,2,1,1,0,0,0,80
311530106174,489,225,132,126,6,0,0,395,18,1,0,4,71,395,18,1,0,0,2,0,0,0,0,0,71
311530106175,721,349,176,184,11,1,0,581,42,3,9,13,73,581,42,3,0,0,5,5,0,2,2,3,73
311530106176,680,351,156,166,7,0,0,556,29,3,6,4,82,556,29,3,0,2,2,2,0,0,0,0,82
311530106191,523,203,165,140,15,0,0,425,19,2,5,15,57,425,19,2,6,1,0,3,0,0,1,0,57
311530106192,452,225,100,119,8,0,0,392,13,0,2,10,35,392,13,0,0,1,7,1,0,0,0,1,35
311530106193,494,161,187,135,11,0,0,364,22,44,9,7,48,364,21,43,2,2,2,3,2,0,2,0,48
311530106194,915,441,214,238,22,0,0,723,29,13,16,3,131,723,28,13,1,7,1,5,2,0,0,0,131
311530106201,1036,526,221,263,26,0,0,854,37,2,16,12,115,854,37,2,5,5,3,6,3,0,2,1,115
311530106202,728,288,212,211,17,0,0,583,33,7,8,7,90,583,33,7,1,3,1,0,4,1,0,0,90
311530106203,2133,1079,486,533,35,0,0,1761,71,5,31,37,228,1761,70,5,13,11,8,3,7,6,4,4,228
311530106211,533,188,195,140,10,0,0,410,43,1,5,6,68,410,42,1,3,0,0,1,1,1,2,1,68
311530106212,960,442,271,238,9,0,0,781,50,2,16,7,104,781,48,2,3,3,2,10,2,0,1,0,104
311530106213,842,356,237,240,9,0,0,665,35,3,18,15,106,665,34,3,4,4,1,9,4,1,0,3,106
311530106214,464,152,184,115,13,0,0,335,39,11,6,6,67,335,38,11,2,2,0,3,0,0,0,2,67
311530106215,774,253,246,254,21,0,0,586,60,10,9,4,105,586,60,10,1,3,0,2,2,1,0,1,105
311530106221,796,387,222,176,11,0,0,617,28,2,17,13,119,617,28,2,2,4,2,2,6,2,1,1,119
311530106222,649,250,189,185,24,1,0,524,26,1,12,11,75,524,26,1,2,3,2,3,0,5,0,0,75
311530106223,777,320,232,213,12,0,0,612,39,1,16,8,101,612,39,1,4,3,2,4,7,1,1,0,101
311530106231,1131,487,328,291,24,1,0,912,33,6,6,12,162,912,33,6,1,1,7,1,3,0,0,0,162
311530106232,1098,487,288,306,17,0,0,869,60,4,16,13,136,869,60,4,1,6,5,3,2,0,3,0,136
311530106233,768,378,177,202,11,0,0,618,34,2,8,5,101,618,34,2,1,1,4,2,2,1,2,0,101
311530106234,1260,541,321,373,25,0,0,974,75,17,31,22,141,974,74,17,7,5,3,15,2,4,3,1,141
311530106241,849,413,179,246,11,0,0,700,19,3,18,13,96,700,19,3,5,7,0,5,3,2,1,0,96
311530106242,914,380,215,307,12,0,0,713,38,21,17,8,117,713,38,21,4,6,0,3,4,1,3,0,117
311530106243,466,204,130,128,4,0,0,381,22,0,8,1,54,381,22,0,1,2,0,2,1,1,2,0,54
311530106244,1466,657,380,408,21,0,0,1160,63,8,15,26,194,1160,63,8,0,6,1,3,3,1,1,2,194
311530106251,490,163,155,164,8,0,0,391,36,5,4,8,46,391,36,5,3,1,2,0,1,1,0,2,46
311530106252,766,298,225,229,14,0,0,607,28,1,16,11,103,607,27,1,1,5,9,4,5,0,1,0,103
311530106253,1073,452,278,318,25,0,0,873,45,3,14,8,130,873,44,3,1,6,0,1,3,0,1,1,130
311530106254,687,253,209,211,12,2,0,528,34,5,11,12,97,528,34,5,4,2,0,6,2,0,0,0,97
311530106261,1146,526,296,309,15,0,0,960,32,2,17,25,110,960,32,2,7,5,11,5,3,0,4,1,110
311530106262,1204,546,337,300,21,0,0,959,39,0,24,12,170,959,39,0,4,8,4,5,5,0,6,0,170
311530106263,1099,435,339,302,23,0,0,844,55,7,14,16,163,844,55,5,1,1,4,5,4,2,2,0,163
311530106271,619,212,202,193,12,0,0,487,44,1,7,9,71,487,44,1,7,1,0,0,1,0,2,0,71
311530106272,1263,609,317,323,14,0,0,1024,34,3,18,18,166,1024,32,3,7,4,2,4,7,3,0,0,166
311530106291,1037,495,259,268,14,1,0,848,39,4,11,13,122,848,39,3,6,1,4,3,6,0,1,0,122
311530106292,1101,499,274,303,25,0,0,879,52,2,11,15,142,879,52,2,0,4,8,2,3,1,0,1,142
311530106301,1437,737,315,365,19,1,0,1191,15,2,7,22,200,1191,15,2,4,2,9,0,2,2,1,2,200
311530106302,684,291,217,167,9,0,0,541,29,0,12,13,89,541,29,0,9,1,1,3,6,1,0,0,89
311530106303,1567,738,395,410,24,0,0,1268,36,12,24,34,193,1268,36,10,7,10,8,3,7,4,0,1,193
311530106311,1448,908,246,284,10,0,0,1252,18,0,11,19,148,1252,18,0,2,0,6,2,3,0,1,0,148
311530106312,822,435,176,196,15,0,0,699,19,2,2,8,92,699,19,0,0,2,2,0,0,0,0,1,92
311530106313,1324,680,305,319,20,0,0,1109,34,2,3,11,165,1109,33,2,6,1,3,1,0,0,0,0,165
311530106321,299,139,69,84,7,0,0,262,7,1,0,3,26,262,7,1,0,0,1,0,0,0,0,0,26
311530106322,1314,732,238,316,28,0,0,1106,30,1,6,13,158,1106,29,1,1,0,2,0,1,5,0,0,158
311530106323,1278,669,276,309,23,1,0,1063,32,1,3,9,170,1063,30,1,1,0,4,0,1,0,2,2,170
311530106324,1199,674,245,260,19,1,0,977,28,0,8,15,171,977,28,0,2,3,5,2,2,0,1,4,171
311530106331,979,395,282,290,12,0,0,785,59,3,13,6,113,785,59,3,0,4,3,5,0,3,1,0,113
311530106332,603,210,187,190,16,0,0,483,40,2,4,6,68,483,40,2,1,0,2,1,0,2,1,0,68
311530106333,587,239,174,159,14,1,0,463,41,2,8,5,68,463,41,2,0,0,4,2,1,1,4,0,68
311530106341,516,244,139,127,6,0,0,405,13,3,5,10,80,405,13,3,5,4,1,1,0,0,0,0,80
311530106342,672,263,205,188,16,0,0,557,36,3,5,7,64,557,36,3,1,2,4,1,0,1,1,0,64
311530106343,651,286,178,168,19,0,0,520,49,2,9,5,66,520,48,2,1,2,1,2,0,1,4,0,66
311530106351,954,366,291,285,12,0,0,767,22,7,25,21,112,767,22,7,5,2,5,2,15,4,1,2,112
311530106352,677,417,106,145,9,0,0,572,4,0,6,8,87,572,4,0,5,0,0,1,5,0,0,0,87
311530106361,1538,768,370,382,17,1,0,1244,35,0,24,27,208,1244,34,0,7,5,6,2,10,4,1,2,208
311530106362,2046,1117,415,487,27,0,0,1714,42,0,22,23,245,1714,42,0,8,7,9,6,6,1,0,0,245
311530106371,1349,650,351,330,18,0,0,1030,68,11,32,23,185,1030,68,11,2,12,4,11,3,1,2,1,185
311530106372,858,306,285,256,11,0,0,572,85,40,39,9,113,572,85,39,1,5,1,8,19,5,2,0,113
311530106381,1023,435,291,272,23,2,0,808,68,5,15,16,111,808,68,5,0,5,9,4,2,3,0,0,111
311530106382,1123,549,261,299,14,0,0,899,44,1,19,26,134,899,43,1,2,4,10,5,0,8,2,0,134
311530106383,823,406,197,204,16,0,0,632,58,9,15,12,97,632,57,8,5,6,2,3,3,3,0,1,97
311530107011,985,569,202,197,17,0,0,813,14,2,12,11,133,813,14,2,2,1,0,4,5,1,0,0,133
311530107012,720,440,127,141,12,0,0,592,13,0,1,11,103,592,13,0,1,0,7,0,0,1,0,0,103
311530107021,433,209,101,112,11,0,0,369,4,0,1,1,58,369,3,0,0,1,0,0,0,0,0,1,58
311530107022,776,395,170,195,16,0,0,672,19,0,3,1,81,672,16,0,0,1,1,1,0,0,1,0,81
311530107023,1026,596,205,217,8,0,0,830,16,0,6,10,164,830,16,0,0,1,6,0,3,0,2,4,164
311530107024,567,335,121,106,5,0,0,487,5,0,0,7,68,487,5,0,1,0,3,0,0,0,0,0,68
310619646001,404,276,66,60,2,0,0,339,10,0,2,3,50,339,10,0,0,2,2,0,0,0,0,1,50
310619646002,354,243,54,57,0,0,0,308,3,0,0,2,41,308,3,0,0,0,1,0,0,0,0,1,41
310619647001,696,523,87,83,3,0,0,606,13,0,2,9,66,606,13,0,2,0,1,2,0,0,0,0,66
310619647002,524,354,69,95,6,0,0,452,18,0,0,4,50,452,18,0,3,0,0,0,0,0,0,1,50
311359593001,240,174,28,36,2,0,0,204,14,0,0,0,22,204,14,0,0,0,0,0,0,0,0,0,22
311359593002,414,304,66,43,1,0,0,333,10,0,0,5,66,333,10,0,0,0,4,0,0,0,0,0,66
311359593003,1023,766,127,122,8,0,0,897,14,0,7,5,100,897,14,0,0,0,4,5,0,0,2,0,100
311179579001,303,259,26,13,5,0,0,265,3,0,1,0,34,265,3,0,0,1,0,0,0,0,0,0,34
311719571001,580,475,54,48,3,0,0,489,9,0,5,1,76,489,9,0,0,3,0,0,0,0,1,0,76
311239525001,462,340,50,68,4,0,0,348,27,0,7,3,77,348,27,0,1,3,1,0,1,0,1,0,77
311239525002,1011,637,183,178,12,1,0,761,117,1,7,6,119,761,117,1,0,1,3,4,0,0,2,1,119
311239525003,1116,803,149,152,12,0,0,885,107,0,5,0,119,885,107,0,0,3,0,1,0,1,0,0,119
311239525004,246,187,21,34,4,0,0,197,12,0,0,0,37,197,12,0,0,0,0,0,0,0,0,0,37
311010001001,434,254,60,113,7,0,0,340,32,0,4,6,52,340,32,0,3,2,1,1,0,0,1,0,52
311010001002,516,316,93,99,8,0,0,426,30,1,7,5,47,426,30,1,2,2,2,3,2,0,0,0,47
311010002001,683,474,87,117,5,0,0,570,34,0,6,0,73,570,34,0,0,3,0,0,0,1,0,0,73
311010002002,663,410,108,136,9,0,0,552,40,0,7,0,64,552,39,0,0,1,0,1,3,2,0,0,64
311010002003,500,316,82,89,13,0,0,425,24,0,2,4,45,425,24,0,0,0,0,1,1,0,0,1,45
311010002004,429,325,43,55,6,0,0,369,9,0,0,2,49,369,9,0,0,0,2,0,0,0,0,0,49
311010003001,1235,808,173,245,9,0,0,1056,41,1,3,12,122,1056,41,1,3,1,8,1,0,0,0,1,122
311010003002,565,407,62,90,6,0,0,478,13,0,2,5,67,478,13,0,3,1,2,0,1,0,0,0,67
311010003003,598,467,59,67,5,0,0,507,15,0,5,6,65,507,15,0,4,0,2,0,4,0,1,0,65
311699631001,828,583,115,125,5,0,0,727,10,0,3,3,85,727,10,0,0,1,0,0,1,0,0,0,85
311699631002,962,648,173,136,5,0,0,814,9,0,0,1,138,814,9,0,1,0,0,0,0,0,0,0,138
311699632001,1039,665,218,146,10,0,0,845,18,1,8,8,159,845,18,1,1,0,4,0,6,2,0,0,159
311699632002,640,418,138,82,2,0,0,549,7,0,0,3,81,549,7,0,0,0,0,0,0,0,0,0,81
310759563001,483,417,28,36,2,0,0,445,4,0,3,3,28,445,4,0,2,1,0,0,0,1,1,0,28
310959636001,822,512,164,141,5,0,0,700,13,0,2,3,104,700,13,0,1,1,2,0,0,1,0,0,104
310959636002,478,308,96,69,5,0,0,409,1,0,0,0,68,409,1,0,0,0,0,0,0,0,0,0,68
310959636003,884,518,210,151,5,0,0,733,11,0,4,14,122,733,11,0,0,2,12,1,0,1,0,0,122
310959637001,1095,651,259,175,10,0,0,955,12,1,5,10,112,955,12,1,0,3,1,2,0,0,0,3,112
310959637002,653,349,158,134,11,1,0,551,27,1,2,5,67,551,27,1,0,1,2,0,0,0,1,0,67
310959638001,576,256,161,149,10,0,0,470,12,1,4,2,87,470,12,0,0,1,2,0,0,1,2,0,87
310679646001,1351,873,274,191,12,1,0,1084,33,0,7,14,213,1084,31,0,1,3,6,0,0,0,4,0,213
310679646002,644,408,136,93,7,0,0,477,8,0,0,8,151,477,8,0,0,0,6,0,0,0,0,0,151
310679647001,1059,641,220,189,9,0,0,876,5,0,3,2,173,876,5,0,1,0,0,0,2,0,1,0,173
310679647002,745,446,169,126,4,0,0,655,8,0,9,3,70,655,8,0,2,3,1,2,0,0,0,0,70
310679647003,688,390,193,100,5,0,0,529,6,0,2,0,151,529,4,0,0,1,0,1,0,0,0,0,151
310679648001,1112,661,247,197,7,0,0,937,12,1,4,10,148,937,12,1,2,1,4,0,2,1,0,0,148
310679648002,388,198,97,91,2,0,0,323,13,0,2,1,49,323,13,0,0,0,1,0,0,0,2,0,49
310679648003,378,175,92,106,5,0,0,312,11,0,3,3,49,312,11,0,0,0,0,0,3,0,0,0,49
310679648004,376,189,97,87,3,0,0,326,5,0,3,2,40,326,5,0,0,0,1,0,2,1,0,0,40
310679649001,828,468,221,134,5,0,0,682,15,0,3,7,121,682,15,0,0,0,5,0,1,0,2,0,121
310679649002,311,118,91,98,4,0,0,266,8,1,0,3,33,266,8,1,1,0,1,0,0,0,0,0,33
310679649003,463,199,145,114,5,0,0,391,11,0,0,2,59,391,11,0,0,0,1,0,0,0,0,0,59
310679649004,536,313,99,118,6,0,0,407,12,0,3,1,113,407,10,0,1,1,0,0,0,0,2,0,113
310679650001,559,286,151,112,10,0,0,454,15,0,3,7,80,454,15,0,2,1,2,1,1,0,0,0,80
310679650002,393,202,97,88,6,0,0,321,15,0,5,0,52,321,15,0,0,0,0,0,0,1,0,0,52
310679650003,441,219,103,111,8,0,0,354,13,0,6,6,62,354,13,0,0,1,2,0,0,0,2,3,62
310679650004,718,346,194,169,9,0,0,592,11,0,6,6,103,592,11,0,1,3,2,0,2,1,0,0,103
310679651001,483,229,153,92,8,1,0,421,6,0,2,1,53,421,6,0,1,0,0,0,0,2,0,0,53
310679651002,566,243,149,164,10,0,0,466,19,0,2,10,69,466,19,0,3,0,4,0,1,0,1,2,69
310679652001,741,370,192,169,10,0,0,621,12,1,0,13,94,621,11,1,1,0,4,0,0,0,0,4,94
310679652002,798,418,213,162,5,0,0,682,15,1,3,5,92,682,11,1,1,3,1,0,0,0,0,1,92
310699521001,410,326,35,47,2,0,0,356,7,0,4,5,38,356,7,0,1,3,0,0,0,0,0,2,38
310699521002,881,675,105,97,4,0,0,762,19,1,5,3,91,762,19,1,1,5,1,0,0,0,0,0,91
310119601001,125,90,22,12,1,0,0,95,1,0,0,3,26,95,1,0,0,0,3,0,0,0,0,0,26
310119601002,682,463,146,72,1,0,0,533,1,0,1,6,141,533,1,0,0,0,5,1,0,0,0,0,141
310119601003,300,233,39,26,2,0,0,225,5,0,0,0,70,225,5,0,0,0,0,0,0,0,0,0,70
310119601004,488,303,133,51,1,0,0,446,0,2,2,11,27,446,0,2,0,0,11,2,0,0,0,0,27
310119601005,520,345,97,76,2,0,0,431,5,0,5,8,71,431,5,0,0,0,1,0,4,0,0,0,71
310119602001,762,529,138,94,1,0,0,610,10,1,5,3,133,610,10,1,0,2,2,0,0,3,0,0,133
310119602002,657,503,93,59,2,0,0,551,6,2,2,6,90,551,6,2,0,2,3,0,0,0,0,0,90
310899740001,377,296,51,29,1,0,0,305,0,0,1,7,64,305,0,0,0,0,6,0,0,0,0,1,64
310899740002,652,506,92,49,5,0,0,529,5,0,3,3,112,529,5,0,0,2,2,0,0,0,1,1,112
310899741001,733,549,101,80,3,0,0,614,4,0,0,16,99,614,4,0,1,0,12,0,0,0,0,2,99
310899741002,493,418,44,29,2,0,0,407,6,0,3,10,67,407,3,0,4,0,4,3,0,0,0,0,67
310899741003,539,465,50,23,1,0,0,436,4,0,0,2,97,436,4,0,0,0,1,0,0,0,0,0,97
310899742001,806,617,103,82,4,0,0,685,11,1,0,7,102,685,8,1,1,0,3,0,0,0,0,2,102
310899742002,554,415,87,49,3,0,0,471,6,1,3,5,68,471,5,1,0,1,5,0,0,2,0,0,68
310899743001,616,451,81,81,3,0,0,505,8,0,3,4,96,505,8,0,0,0,2,0,0,0,3,2,96
310899743002,625,478,79,65,3,0,0,515,9,0,0,9,92,515,9,0,1,0,2,0,0,0,0,6,92
310899743003,586,448,71,63,4,0,0,485,17,0,0,8,76,485,17,0,0,0,8,0,0,0,0,0,76
310899743004,443,323,63,53,4,0,0,374,8,0,2,1,58,374,8,0,0,2,0,0,0,0,0,0,58
310899743005,340,236,48,54,2,0,0,278,10,0,2,3,47,278,10,0,1,0,2,0,0,2,0,0,47
310279771001,760,440,216,101,3,0,0,576,5,0,1,4,174,576,5,0,1,0,0,0,1,0,0,1,174
310279771002,462,304,89,67,2,0,0,374,3,0,1,2,82,374,3,0,0,0,2,0,1,0,0,0,82
310279771003,406,248,97,57,4,0,0,317,4,0,0,2,83,317,4,0,0,0,0,0,0,0,0,0,83
310279771004,624,360,173,88,3,0,0,483,3,0,5,0,133,483,3,0,0,0,0,2,0,0,3,0,133
310279771005,694,469,130,90,5,0,0,590,6,0,2,0,96,590,6,0,0,0,0,0,1,0,1,0,96
310279772001,612,454,86,66,6,0,0,509,3,0,0,0,100,509,3,0,0,0,0,0,0,0,0,0,100
310279772002,673,459,84,123,7,0,0,564,16,1,2,4,86,564,16,1,1,0,3,0,2,0,0,0,86
310279772003,609,429,98,78,4,0,0,508,5,0,3,1,92,508,5,0,1,3,0,0,0,0,0,0,92
310279772004,691,476,96,111,8,0,0,564,6,0,1,1,119,564,6,0,0,1,0,0,0,0,0,0,119
311839736001,531,409,73,44,5,0,0,420,3,0,5,0,103,420,3,0,0,1,0,0,1,0,3,0,103
311299600001,304,202,62,37,3,0,0,268,8,0,1,2,25,268,8,0,0,1,2,0,0,0,0,0,25
311299600002,620,437,110,68,5,0,0,544,11,0,0,7,58,544,11,0,4,0,1,0,0,0,0,0,58
311299600003,421,270,95,55,1,0,0,351,1,0,2,7,60,351,1,0,0,0,7,0,1,0,1,0,60
311299601001,748,447,171,124,6,0,0,661,7,1,0,3,76,661,5,1,0,0,3,0,0,0,0,0,76
311299601002,720,470,127,118,5,0,0,643,15,0,1,6,55,643,15,0,2,1,3,0,0,0,0,0,55
311770501011,397,197,100,96,3,1,0,343,8,0,0,4,42,343,8,0,0,0,1,0,0,0,0,0,42
311770501012,1015,584,204,218,9,0,0,878,20,0,11,9,97,878,20,0,3,7,1,1,2,1,0,0,97
311770501013,743,430,156,139,17,1,0,660,12,0,0,7,64,660,10,0,1,0,2,0,0,0,0,0,64
311770501021,956,587,175,184,10,0,0,812,12,3,13,14,102,812,12,3,0,10,3,1,0,1,1,0,102
311770501022,682,369,138,165,9,1,0,559,22,1,2,4,94,559,20,1,1,0,1,0,1,1,0,0,94
311770501023,775,425,178,155,17,0,0,660,21,1,3,8,82,660,21,1,2,1,2,0,1,1,0,0,82
311770501024,992,516,240,214,22,0,0,875,12,1,4,6,94,875,12,1,1,2,1,1,1,0,0,0,94
311770502011,599,386,106,104,1,2,0,530,4,1,1,4,59,530,4,1,0,0,1,0,0,1,0,0,59
311770502012,1526,902,311,293,20,0,0,1297,21,1,9,8,190,1297,21,1,0,2,5,0,3,2,0,1,190
311770502013,1283,755,223,289,16,0,0,1085,22,0,5,14,157,1085,22,0,1,1,4,1,0,1,2,0,157
311770502021,1169,661,236,252,20,0,0,1009,11,1,2,10,136,1009,9,1,0,2,5,0,0,0,0,0,136
311770502022,614,330,136,140,8,0,0,542,6,0,2,8,56,542,6,0,7,0,1,0,2,0,0,0,56
311770502023,680,340,162,171,7,0,0,585,6,1,7,6,75,585,6,1,5,1,0,2,0,0,3,0,75
311770503001,601,434,69,93,5,0,0,454,12,0,4,5,126,454,12,0,0,0,0,4,0,0,0,0,126
311770503002,766,470,156,132,8,0,0,672,5,0,2,5,82,672,5,0,1,1,1,0,1,0,0,3,82
311770503003,971,582,156,224,9,0,0,830,15,0,3,7,116,830,15,0,0,1,2,0,1,1,0,1,116
311770503004,757,489,132,125,11,0,0,645,10,0,0,4,98,645,10,0,0,0,2,0,0,0,0,0,98
310299619001,398,324,32,40,2,0,0,329,17,2,0,1,49,329,17,2,0,0,1,0,0,0,0,0,49
310299619002,551,413,73,61,4,0,0,465,20,0,1,8,57,465,20,0,0,0,5,0,1,0,0,1,57
310299619003,843,668,75,95,5,0,0,718,17,0,1,10,97,718,17,0,0,1,9,0,0,0,0,1,97
310299619004,657,493,82,74,8,0,0,527,39,0,4,6,81,527,39,0,0,1,5,1,1,0,0,0,81
310219632001,594,364,107,114,9,0,0,519,6,0,2,0,67,519,6,0,0,0,0,0,0,2,0,0,67
310219632002,906,558,156,185,7,0,0,827,10,3,1,8,57,827,10,3,0,1,6,0,0,0,0,1,57
310219633001,1094,601,292,187,14,0,0,956,15,0,2,9,112,956,15,0,1,1,1,0,0,0,0,2,112
310219633002,634,356,161,108,9,0,0,537,8,0,1,14,74,537,8,0,0,1,5,0,0,0,0,3,74
310219634001,728,343,243,136,5,1,0,640,7,0,5,5,71,640,7,0,1,2,0,0,1,0,1,1,71
310219634002,642,338,164,133,7,0,0,552,22,0,3,5,60,552,22,0,0,3,1,0,0,0,0,1,60
311679621001,547,405,78,60,4,0,0,442,4,0,3,8,90,442,4,0,1,0,0,0,2,0,0,0,90
311679621002,399,273,65,59,2,0,0,288,1,0,1,5,104,288,1,0,2,0,0,0,1,0,0,1,104
311679622001,866,585,121,152,8,0,0,701,32,1,1,4,127,701,32,1,3,0,0,0,1,0,0,1,127
311679622002,447,305,69,69,3,1,0,362,8,1,2,6,68,362,7,1,3,0,0,0,1,0,1,0,68
311679622003,521,370,84,63,4,0,0,437,9,0,7,3,65,437,9,0,0,6,0,0,1,0,0,0,65
311679622004,748,459,143,136,10,0,0,588,52,0,2,8,98,588,52,0,1,0,2,0,0,0,0,2,98
311039754001,498,414,44,39,1,0,0,426,6,0,4,1,61,426,4,0,0,0,0,0,0,0,4,0,61
311599601001,1261,729,287,237,8,0,0,1026,11,2,1,32,189,1026,9,2,1,0,20,0,0,0,1,0,189
311599601002,811,433,230,134,12,2,0,617,14,0,1,16,163,617,14,0,1,0,6,0,0,0,1,1,163
311599601003,1041,643,184,202,10,2,0,843,15,0,7,10,166,843,15,0,2,2,6,0,2,1,2,1,166
311599602001,807,433,168,184,21,1,0,671,21,0,5,17,93,671,21,0,5,0,5,0,2,2,0,0,93
311599602002,794,439,191,154,10,0,0,666,8,0,1,15,104,666,8,0,3,0,11,1,0,0,0,0,104
311599603001,1136,685,229,213,9,0,0,916,28,3,2,11,176,916,26,3,3,0,6,1,1,0,0,0,176
311599603002,1228,729,290,191,18,0,0,973,21,1,3,28,202,973,21,1,5,0,10,0,1,0,2,2,202
311599603003,809,475,167,156,11,0,0,656,17,0,7,13,116,656,17,0,0,1,7,5,0,0,1,0,116
311599604001,867,531,170,151,15,0,0,701,14,0,2,12,138,701,14,0,2,2,9,0,0,0,0,0,138
311599604002,868,522,162,165,19,0,0,761,7,1,3,2,94,761,7,1,1,0,0,0,2,0,1,0,94
311599604003,767,474,129,159,5,0,0,619,12,0,6,2,128,619,12,0,1,4,1,0,1,1,0,0,128
311599604004,583,351,119,99,12,2,0,501,15,0,3,3,61,501,15,0,3,1,0,0,0,1,0,0,61
311519606011,915,358,356,183,18,0,0,630,122,1,20,9,133,630,122,1,2,5,5,7,0,3,0,0,133
311519606012,857,309,347,184,16,1,0,530,202,3,21,8,93,530,202,3,0,7,3,11,0,1,1,0,93
311519606021,729,253,295,163,18,0,0,420,197,1,9,6,96,420,197,1,0,2,4,3,0,0,2,0,96
311519606022,586,217,229,128,12,0,0,382,117,2,14,6,65,382,117,2,5,4,0,4,1,2,0,0,65
311519607001,607,314,188,99,6,0,0,457,33,1,1,14,101,457,33,1,2,1,3,0,0,0,0,0,101
311519607002,744,444,156,137,7,0,0,653,10,0,1,7,73,653,10,0,2,0,2,0,0,1,0,0,73
311519608001,556,260,228,65,3,0,0,408,10,2,3,24,109,408,10,2,10,0,13,0,0,1,2,0,109
311519608002,434,243,119,65,7,0,0,363,13,0,0,3,55,363,13,0,1,0,1,0,0,0,0,0,55
311519609001,837,358,311,158,10,0,0,599,41,2,8,19,168,599,41,2,1,6,11,1,0,0,0,2,168
311519609002,1084,523,348,204,9,0,0,882,36,2,2,15,147,882,36,2,5,2,8,0,0,0,0,0,147
311259661001,658,390,131,129,8,0,0,555,22,3,1,6,71,555,22,3,0,1,2,0,0,0,0,3,71
311259661002,522,310,152,59,1,0,0,405,8,0,2,0,107,405,7,0,0,1,0,0,1,0,0,0,107
311259661003,372,222,100,44,6,0,0,313,6,0,0,5,48,313,6,0,0,0,4,0,0,0,0,0,48
311259661004,623,396,154,69,4,0,0,509,13,0,1,2,98,509,13,0,0,0,0,0,0,1,0,0,98
311639701001,605,410,112,77,6,0,0,491,9,0,0,6,99,491,9,0,2,0,1,0,0,0,0,0,99
311639701002,699,373,266,55,5,0,0,582,3,2,4,11,97,582,3,2,8,2,3,0,1,0,0,0,97
