BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_lib,party_cnt,party_con,party_grn,party_scl,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_23,eth2_30,eth2_10,eth2_34,eth2_14,eth2_66,eth2_85,eth2_21,eth2_35,eth2_12,eth2_61,eth2_29,eth2_55,eth2_33,eth2_32,eth2_26,eth2_38,eth2_59,eth2_57,eth2_19,eth2_99,eth2_28,eth2_unk
340030552012,913,442,357,108,2,0,0,4,0,0,0,470,49,2,126,68,198,470,49,2,17,16,68,15,31,0,7,4,12,5,6,0,0,1,3,0,5,0,0,1,0,0,198
340030552013,951,449,369,130,1,1,0,1,0,0,0,428,60,2,179,95,187,428,60,2,35,23,84,37,50,0,8,1,12,8,3,3,0,4,1,0,0,0,4,0,0,0,187
340030552021,695,270,313,103,1,1,3,2,1,1,0,220,54,1,265,53,102,220,53,1,22,14,104,15,120,1,6,5,3,9,8,0,0,1,1,2,3,0,2,0,0,0,102
340030552022,662,280,277,102,0,0,2,1,0,0,0,273,43,2,196,57,91,273,43,2,12,16,94,24,78,0,1,3,9,4,1,0,0,1,0,0,2,1,2,2,0,0,91
340030552023,987,432,410,139,2,0,1,0,0,3,0,494,60,1,210,59,163,494,53,1,17,10,110,20,67,7,1,1,16,14,2,0,1,2,6,0,0,0,0,0,0,0,163
340030561001,796,254,336,198,3,0,3,1,0,1,0,558,85,0,24,30,99,558,85,0,7,9,7,5,4,0,1,0,13,5,0,0,0,0,0,0,0,2,0,1,0,0,99
340030561002,811,224,352,231,0,0,1,3,0,0,0,590,64,0,34,42,81,590,62,0,4,11,20,5,4,2,3,3,10,2,1,2,6,0,0,1,1,2,0,0,0,0,81
340030561003,908,268,392,242,0,1,2,1,1,1,0,666,70,1,33,35,103,666,70,1,6,6,9,7,7,0,2,1,12,3,6,2,0,0,0,6,0,0,0,0,0,0,103
340030561004,964,304,399,255,3,1,0,1,0,1,0,741,62,3,22,39,97,741,60,3,7,13,10,12,2,2,0,1,9,2,0,0,3,0,0,0,2,0,0,0,0,0,97
340030562001,917,317,361,225,6,0,3,3,1,1,0,639,99,3,24,52,100,639,97,3,7,28,9,4,6,2,4,1,9,1,1,0,0,3,1,0,0,1,0,0,0,0,100
340030562002,763,209,329,220,0,4,1,0,0,0,0,571,63,1,16,29,83,571,60,1,1,10,7,4,6,3,6,0,4,2,0,0,0,2,3,0,0,0,0,0,0,0,83
340030562003,1121,278,503,333,4,2,1,0,0,0,0,833,85,0,36,63,104,833,85,0,16,23,8,15,9,0,1,0,11,2,1,1,5,4,1,1,0,0,0,0,0,0,104
340030562004,1150,325,440,376,4,1,2,1,0,1,0,864,76,3,36,45,126,864,73,3,13,21,12,8,7,3,1,2,2,1,2,0,6,4,1,0,0,0,0,0,0,0,126
340030571011,675,312,276,75,2,2,3,2,1,2,0,221,188,22,81,91,72,221,185,22,72,56,5,9,3,3,1,0,0,1,9,2,6,1,1,0,0,4,2,0,0,0,72
340030571012,1088,347,500,231,0,2,0,5,2,1,0,661,144,3,38,89,153,661,143,3,20,35,4,31,9,1,2,0,2,5,5,0,6,1,0,0,2,3,1,0,0,0,153
340030571013,573,208,286,76,1,1,0,1,0,0,0,323,115,34,17,23,61,323,115,34,6,10,3,5,4,0,1,0,2,1,1,0,1,1,2,2,0,0,0,0,0,1,61
340030571021,847,227,368,244,1,2,0,4,0,1,0,578,110,3,11,58,87,578,108,3,4,22,1,20,3,2,3,0,0,3,2,0,8,3,0,0,0,0,0,0,0,0,87
340030571022,436,153,184,90,0,3,2,1,1,2,0,265,96,3,7,20,45,265,94,3,5,9,0,6,0,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,45
340030571023,584,173,278,127,1,0,0,2,0,3,0,437,62,1,19,18,47,437,62,1,14,7,4,4,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,0,47
340030571024,680,187,311,172,3,0,4,2,1,0,0,463,85,1,18,42,71,463,85,1,12,22,4,12,1,0,0,1,1,0,1,2,1,0,0,0,0,3,0,0,0,0,71
340030572001,517,173,247,86,3,2,1,3,1,1,0,288,143,2,7,33,44,288,139,2,3,15,1,5,2,4,1,1,0,0,4,0,1,1,1,0,3,1,1,0,0,0,44
340030572002,715,211,348,144,2,1,1,6,1,1,0,417,166,0,4,42,86,417,166,0,3,20,0,7,1,0,1,0,4,0,0,1,7,1,1,0,0,0,0,0,0,0,86
340030572003,404,113,195,92,0,1,1,2,0,0,0,271,63,0,4,8,58,271,63,0,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58
340030581001,944,202,375,359,4,1,1,1,0,1,0,591,72,3,49,114,115,591,70,3,27,54,13,16,8,2,2,0,13,1,7,4,5,4,2,0,7,0,0,0,0,0,115
340030581002,953,260,335,352,2,1,3,0,0,0,0,682,80,0,28,58,105,682,78,0,12,23,11,10,5,2,0,0,6,0,8,2,5,2,1,0,0,0,1,0,0,0,105
340030581003,1179,336,436,400,2,2,2,0,1,0,0,760,100,1,52,88,178,760,97,1,11,43,18,5,22,3,0,0,16,0,11,1,2,3,3,0,1,0,3,0,0,0,178
340030582001,808,212,322,269,3,2,0,0,0,0,0,553,54,2,37,66,96,553,54,2,14,26,16,10,6,0,5,0,7,1,5,1,5,0,5,0,0,2,0,0,0,0,96
340030582002,1081,281,397,390,4,1,3,4,1,0,0,802,73,0,32,61,113,802,73,0,12,17,12,11,2,0,0,0,13,4,4,5,1,1,0,2,5,3,1,0,0,0,113
340030582003,677,150,267,254,1,2,1,1,1,0,0,497,60,0,38,27,55,497,60,0,5,15,15,0,12,0,0,0,8,5,3,0,0,0,0,1,0,1,0,0,0,0,55
340030582004,911,287,313,305,3,0,2,0,0,1,0,603,44,3,29,62,170,603,44,3,5,18,14,13,7,0,4,2,14,0,5,0,3,0,3,0,0,0,0,1,0,0,170
340030582005,909,221,364,317,2,1,3,0,0,1,0,653,41,0,33,63,119,653,37,0,11,21,9,21,8,4,3,2,10,1,3,0,2,0,1,2,0,2,0,0,0,0,119
340030591001,1096,450,381,250,3,0,8,1,2,1,0,611,108,141,72,60,104,611,107,140,30,21,21,11,8,1,5,3,14,6,1,2,1,1,2,4,0,1,0,0,1,0,104
340030591002,792,327,260,199,3,1,0,0,0,2,0,529,101,49,15,27,71,529,99,49,1,7,2,10,10,2,1,0,3,1,4,0,1,1,0,0,0,0,0,0,0,0,71
340030591003,569,202,199,163,0,0,0,2,1,2,0,399,63,1,17,26,63,399,60,1,0,7,2,7,5,3,2,1,1,7,4,2,0,0,1,0,0,0,1,0,0,0,63
340030591004,588,234,228,123,1,2,0,0,0,0,0,403,45,7,32,18,83,403,45,7,12,10,6,5,8,0,1,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,83
340030591005,464,167,168,125,2,0,1,0,1,0,0,338,43,0,17,17,49,338,42,0,7,4,6,2,1,1,1,0,7,1,0,0,1,0,0,0,0,2,0,1,0,0,49
340030592001,787,259,299,220,4,1,1,1,1,1,0,526,75,0,61,39,86,526,75,0,8,6,19,13,32,0,0,2,4,0,4,0,5,0,1,0,2,0,4,0,0,0,86
340030592002,603,206,228,163,3,1,1,1,0,0,0,452,46,1,15,25,64,452,43,1,5,9,1,2,4,3,2,0,4,2,2,0,0,4,0,0,0,2,0,0,0,0,64
340030592003,767,276,240,244,2,2,1,0,1,1,0,587,73,0,13,20,74,587,68,0,2,5,10,7,1,5,1,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,74
340030592004,605,204,212,187,0,1,1,0,0,0,0,454,44,0,11,18,78,454,39,0,1,1,1,2,5,5,0,0,5,4,4,0,0,2,1,0,0,3,0,0,0,0,78
340030592005,1158,332,441,379,5,0,1,0,0,0,0,824,108,3,41,64,118,824,106,3,17,13,17,4,4,2,5,2,20,1,11,0,2,2,1,0,0,6,0,0,0,0,118
340030592006,604,224,215,163,1,0,1,0,0,0,0,429,49,1,35,22,68,429,49,1,10,4,10,4,9,0,1,4,8,1,2,0,1,0,0,1,0,0,0,0,0,0,68
340030600011,567,191,234,138,1,1,2,0,0,0,0,384,90,0,12,27,54,384,89,0,4,9,4,6,1,1,1,1,0,0,5,0,0,3,1,0,1,0,1,2,0,0,54
340030600012,728,239,321,165,2,0,0,1,0,0,0,511,105,0,20,28,64,511,103,0,10,17,2,4,3,2,0,0,1,0,1,0,0,1,0,3,0,1,3,0,0,0,64
340030600013,760,286,330,137,3,1,3,0,0,0,0,409,153,13,64,31,90,409,149,13,27,20,26,0,6,4,2,0,0,1,2,1,0,2,1,0,0,0,0,0,0,0,90
340030600014,618,236,260,117,2,1,0,1,1,0,0,326,135,2,64,26,65,326,130,2,40,5,7,0,7,5,0,0,3,4,1,1,1,2,1,0,3,5,3,0,0,2,65
340030600021,1384,560,566,247,6,2,1,2,0,0,0,729,227,11,183,87,147,729,225,11,69,41,51,12,45,2,8,3,6,12,4,2,2,2,5,1,0,1,3,0,0,0,147
340030600022,667,249,255,158,1,1,1,0,0,2,0,453,94,1,15,31,73,453,91,1,3,14,4,4,0,3,3,2,0,5,5,1,2,0,2,0,0,0,0,0,0,1,73
340030600023,936,378,379,167,3,2,2,1,2,2,0,607,136,0,62,44,87,607,134,0,31,14,14,6,11,2,3,2,5,0,1,3,3,5,0,0,2,1,1,0,0,2,87
340030600024,1149,444,481,213,4,2,3,0,0,2,0,762,156,5,95,38,93,762,154,5,18,12,33,8,27,2,5,4,0,7,7,0,3,2,1,1,0,0,0,3,0,0,93
340030611001,1331,346,497,483,2,0,0,2,1,0,0,963,64,5,55,68,176,963,64,5,11,9,22,18,14,0,2,0,28,7,7,0,1,1,1,0,0,1,0,0,0,0,176
340030611002,801,197,309,290,3,0,2,0,0,0,0,583,49,0,31,50,88,583,47,0,0,16,18,29,7,2,0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,88
340030611003,982,224,357,396,1,1,1,1,0,1,0,720,51,1,33,62,115,720,49,1,8,25,10,16,7,2,1,2,6,3,8,0,4,0,2,1,0,0,0,0,0,2,115
340030611004,583,173,239,168,0,2,0,1,0,0,0,403,41,2,39,27,71,403,41,2,7,11,13,4,12,0,3,0,3,5,1,0,0,2,2,0,0,1,0,2,0,0,71
340030612001,1218,299,451,460,2,0,1,3,2,0,0,936,50,3,26,45,158,936,48,3,2,16,10,7,7,2,0,1,11,4,5,0,0,2,1,2,0,3,0,0,0,0,158
340030612002,790,194,288,307,0,0,0,1,0,0,0,619,24,0,24,30,93,619,24,0,4,17,17,5,0,0,0,0,3,0,0,0,0,0,0,2,1,1,0,0,0,0,93
340030612003,860,216,344,296,0,1,2,0,0,1,0,618,47,3,27,30,135,618,45,3,8,5,4,3,6,2,1,0,11,2,5,2,1,2,0,7,0,0,0,0,0,0,135
340030613001,1519,363,599,551,4,0,2,0,0,0,0,1107,66,0,21,73,252,1107,63,0,2,18,10,21,5,3,2,2,11,0,10,1,0,6,0,2,1,0,0,0,0,0,252
340030613002,1244,283,490,469,0,1,1,0,0,0,0,882,68,0,49,61,184,882,68,0,2,22,13,7,21,0,0,0,16,4,5,1,0,2,8,4,0,0,0,0,0,0,184
340030614001,1051,260,411,373,1,2,1,0,1,2,0,756,63,4,38,59,131,756,61,4,1,18,18,17,16,2,4,2,8,1,1,1,0,8,1,0,0,0,1,0,0,0,131
340030614002,1009,293,357,353,1,1,0,2,1,1,0,694,64,0,55,81,115,694,63,0,10,18,20,23,19,1,1,1,16,4,8,0,1,0,6,0,1,2,0,0,0,1,115
340030614003,991,240,378,368,2,2,0,0,0,1,0,749,38,2,25,51,126,749,37,2,12,6,4,16,9,1,1,0,9,0,15,0,1,0,2,0,1,0,0,0,0,0,126
340030614004,1058,254,416,383,1,0,2,1,1,0,0,793,55,9,47,42,112,793,53,9,11,12,8,13,27,2,4,0,1,1,0,0,0,3,3,0,2,2,0,0,0,0,112
340297101011,903,183,265,449,1,1,2,1,1,0,0,748,35,5,6,26,83,748,35,5,2,3,1,8,2,0,2,1,1,0,2,0,7,0,0,0,0,0,3,0,0,0,83
340297101012,427,85,144,192,2,0,0,2,2,0,0,351,24,0,0,16,36,351,23,0,0,1,0,6,0,1,0,0,4,0,1,1,1,2,0,0,0,0,0,0,0,0,36
340297101013,864,172,256,427,4,1,2,2,0,0,0,692,56,0,4,21,91,692,50,0,0,4,2,7,0,6,2,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,91
340297101021,764,188,259,309,1,2,2,3,0,0,0,624,44,1,5,10,80,624,44,1,2,1,1,5,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,80
340297101022,379,76,154,147,0,0,1,1,0,0,0,294,19,0,5,8,53,294,19,0,4,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53
340297101023,561,115,204,239,2,1,0,0,0,0,0,460,22,0,4,11,64,460,21,0,1,1,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,64
340297111001,978,228,407,333,5,4,1,0,0,0,0,831,38,0,3,14,92,831,36,0,1,0,0,11,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,92
340297111002,1399,329,585,467,8,2,1,6,1,0,0,1170,53,1,2,19,154,1170,52,1,0,1,1,6,0,1,4,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,154
340297111003,1197,293,489,403,4,1,1,4,1,1,0,972,63,1,11,25,125,972,56,1,5,7,1,8,3,7,0,1,5,0,2,0,1,0,1,0,1,0,0,1,0,0,125
340297112001,1405,328,591,474,2,1,1,3,2,3,0,1183,49,0,6,23,144,1183,48,0,1,1,1,4,1,1,2,0,6,1,1,0,3,5,0,2,0,1,0,0,0,0,144
340297112002,832,195,382,243,3,4,3,0,2,0,0,692,51,0,8,14,67,692,51,0,2,2,5,4,0,0,0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,67
340297112003,1081,278,428,362,6,0,4,2,1,0,0,893,46,0,5,17,120,893,45,0,1,4,3,2,1,1,3,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,120
340297113001,1309,325,523,446,3,4,5,1,1,1,0,1072,46,1,16,28,146,1072,45,1,1,9,9,4,1,1,0,0,9,4,3,0,1,1,0,0,0,1,0,0,0,0,146
340297113002,702,148,305,241,2,1,0,2,2,1,0,567,26,0,1,32,76,567,26,0,0,2,1,4,0,0,0,0,5,0,5,0,8,3,0,0,0,4,0,0,0,0,76
340297113003,1182,275,479,420,3,1,2,1,1,0,0,962,46,2,8,14,150,962,45,2,3,0,1,3,0,1,0,2,0,2,4,2,3,1,0,0,0,0,0,0,0,0,150
340297114001,888,186,332,367,2,0,0,0,0,1,0,771,29,0,4,10,74,771,28,0,0,1,0,4,2,1,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,74
340297114002,1269,220,536,502,2,2,3,4,0,0,0,1051,56,0,7,10,145,1051,56,0,3,2,2,5,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,145
340297114003,1608,313,673,606,7,4,3,2,0,0,0,1320,89,1,11,26,161,1320,83,1,1,2,6,9,3,6,4,0,4,1,4,0,1,0,2,0,0,0,0,0,0,0,161
340297114004,1009,223,416,357,4,2,1,3,2,1,0,858,32,0,1,15,103,858,32,0,0,0,0,2,0,0,3,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,103
340297130001,955,251,432,253,4,6,3,2,3,1,0,701,97,7,16,28,106,701,92,7,7,9,2,6,1,5,0,4,0,2,3,3,0,3,0,0,1,0,0,0,0,0,106
340297130002,740,173,289,275,1,1,0,1,0,0,0,612,35,0,8,6,79,612,33,0,6,1,1,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79
340297130003,1402,297,669,414,9,3,4,4,1,1,0,1112,103,5,10,27,145,1112,91,5,3,2,3,7,0,12,0,0,5,1,3,0,5,0,2,0,1,2,0,0,0,0,145
340297131001,1889,425,837,588,16,7,6,3,1,6,0,1514,118,6,6,41,204,1514,110,6,1,9,2,19,0,8,1,3,5,0,3,0,2,0,0,0,0,1,0,0,0,0,204
340297131002,1034,271,441,308,2,2,4,5,1,0,0,844,70,2,13,16,89,844,70,2,7,4,5,5,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,89
340297131003,2051,494,922,602,12,9,6,2,1,3,0,1641,155,13,20,43,179,1641,153,13,15,15,1,5,0,2,0,3,2,1,2,7,6,2,0,0,0,0,2,0,0,0,179
340297132011,1087,242,437,399,2,3,2,0,1,1,0,908,56,0,10,16,97,908,53,0,4,1,0,3,0,3,0,0,0,6,3,0,7,1,0,0,1,0,0,0,0,0,97
340297132012,966,229,352,374,2,3,5,1,0,0,0,801,44,0,9,27,85,801,44,0,1,3,1,2,1,0,4,4,5,2,4,0,3,0,0,0,2,1,0,0,0,0,85
340297132021,1807,447,854,483,5,4,6,3,4,1,0,1417,156,22,15,32,165,1417,149,22,5,7,4,14,0,7,0,3,4,2,5,0,1,0,0,0,0,1,0,0,0,0,165
340297132022,1024,238,447,331,1,4,1,1,1,0,0,795,86,2,9,35,97,795,85,2,6,14,0,9,0,1,8,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,97
340297132031,1784,412,682,678,4,1,2,1,1,3,0,1480,95,1,13,25,170,1480,92,1,3,1,3,6,1,3,2,2,5,2,4,0,5,2,0,2,0,0,0,0,0,0,170
340297132032,1743,532,801,361,14,14,11,5,4,1,0,1152,240,135,28,35,153,1152,235,135,13,18,10,6,1,5,0,3,4,0,2,3,0,1,0,0,1,0,0,0,0,1,153
340297133001,1044,308,343,387,2,1,2,0,0,1,0,875,51,1,6,13,98,875,50,1,0,2,3,6,0,1,0,1,0,2,3,1,0,1,0,0,0,0,0,0,0,0,98
340297133002,1266,317,473,462,2,3,6,1,0,2,0,1024,77,1,16,21,127,1024,74,1,10,5,3,6,2,3,1,0,5,0,1,0,1,0,0,0,0,1,0,0,0,0,127
340297133003,1127,310,393,415,3,3,1,0,1,1,0,925,56,6,13,24,103,925,51,6,7,10,1,4,1,5,0,4,0,0,2,0,2,0,0,0,0,5,0,0,0,0,103
340297134011,1634,488,761,351,15,5,2,4,5,3,0,1193,199,34,25,41,142,1193,198,33,18,15,4,15,1,1,0,1,0,1,1,0,1,1,0,0,0,7,0,0,1,0,142
340297134012,495,124,221,137,3,3,2,0,0,5,0,361,44,2,2,14,72,361,42,2,0,1,2,5,0,2,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,72
340297134013,485,150,199,131,1,1,0,0,1,2,0,351,47,1,7,9,70,351,47,1,2,2,2,1,1,0,3,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,70
340297134014,907,210,424,262,1,4,3,1,0,2,0,705,64,0,7,19,112,705,64,0,2,2,0,12,0,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0,112
340297134021,1408,419,566,409,5,1,1,3,4,0,0,1078,136,8,15,25,146,1078,131,8,2,10,11,11,1,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,146
340297134022,1123,263,538,298,6,7,6,2,3,0,0,796,159,7,10,36,115,796,156,7,2,10,3,6,0,3,6,4,0,1,6,0,1,3,2,0,1,1,0,0,0,0,115
340297135001,931,192,367,360,4,0,1,5,1,1,0,761,50,4,16,17,83,761,48,4,3,2,6,6,3,2,0,2,2,2,0,0,3,2,0,0,0,0,2,0,0,0,83
340297135002,1607,389,590,610,3,3,4,4,3,1,0,1357,63,1,21,17,148,1357,63,1,9,4,7,5,2,0,0,2,0,1,4,0,3,0,0,0,1,0,0,0,0,0,148
340297136001,1090,246,494,336,3,1,4,5,1,0,0,906,56,1,1,17,109,906,54,1,1,2,0,9,0,2,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,109
340297136002,1751,407,769,551,10,4,5,2,1,2,0,1432,78,0,19,40,182,1432,74,0,4,13,6,15,1,4,0,2,5,4,4,0,3,0,0,0,0,0,0,0,0,0,182
340297137001,1157,233,445,469,4,0,0,2,3,1,0,922,59,1,10,32,133,922,56,1,4,5,2,8,4,3,3,0,8,0,0,3,1,0,0,0,1,0,0,0,0,0,133
340297137002,1081,207,429,435,4,2,1,0,2,1,0,885,36,0,2,21,137,885,36,0,1,10,1,7,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,137
340297138001,1686,365,683,613,4,7,5,7,1,1,0,1331,122,4,17,37,175,1331,115,4,1,8,10,17,3,7,3,1,2,1,4,0,0,1,0,0,0,2,0,0,0,0,175
340297138002,1006,249,429,314,4,2,2,2,0,4,0,796,53,4,4,30,119,796,52,4,1,17,0,3,1,1,2,1,2,0,0,0,1,2,0,0,3,0,0,0,0,0,119
340297139001,892,214,398,263,7,4,2,0,3,1,0,647,102,1,14,20,108,647,97,1,0,6,5,2,1,5,3,3,3,0,0,1,0,2,0,0,0,2,0,0,0,2,108
340297139002,1047,271,412,337,8,3,2,6,3,5,0,775,127,6,14,20,105,775,125,6,1,3,6,3,2,2,3,4,1,1,4,0,0,3,0,0,0,3,0,0,0,0,105
340297139003,567,149,246,159,4,1,2,3,3,0,0,439,53,1,8,10,56,439,50,1,2,3,5,5,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,56
340297139004,795,211,373,196,2,5,2,1,3,2,0,586,87,4,21,26,71,586,87,4,8,11,3,8,2,0,3,8,1,0,0,0,2,0,0,0,1,0,0,0,0,0,71
340297139005,622,140,305,163,1,7,4,1,0,1,0,438,95,0,3,18,68,438,92,0,2,3,0,7,1,3,2,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,68
340297140001,546,140,240,152,4,1,2,5,1,1,0,429,44,2,3,7,61,429,44,2,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,61
340297140002,351,93,150,96,2,1,4,3,1,1,0,252,54,1,11,13,20,252,52,1,0,8,9,1,0,2,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,20
340297140003,1039,222,422,376,10,2,2,3,2,0,0,819,61,1,8,27,123,819,53,1,2,1,5,9,1,8,2,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,123
340297140004,602,146,253,196,3,1,1,0,1,1,0,461,54,1,4,16,66,461,53,1,4,3,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
340297140005,1436,363,547,504,4,7,3,2,4,2,0,1185,111,0,13,23,104,1185,102,0,3,4,6,6,0,9,1,3,0,1,5,2,2,0,1,0,0,1,0,0,0,0,104
340297140006,544,126,241,165,3,2,3,1,3,0,0,448,41,0,7,10,38,448,37,0,7,1,0,4,0,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,38
340297141001,1390,376,442,562,1,2,3,1,2,1,0,1117,84,6,16,38,129,1117,79,6,7,5,6,22,0,5,5,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,129
340297141002,1433,326,575,515,5,4,5,2,0,1,0,1187,80,4,10,32,120,1187,80,4,3,9,5,13,1,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,120
340297142001,845,134,345,353,2,2,5,1,3,0,0,680,45,0,7,5,108,680,45,0,0,0,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108
340297142002,838,181,345,293,5,5,4,3,1,1,0,670,60,3,10,18,77,670,60,3,2,3,1,6,0,0,1,3,5,3,3,0,0,0,0,1,0,0,0,0,0,0,77
340297142003,1154,282,539,296,9,10,9,6,2,1,0,869,105,16,9,28,127,869,104,16,4,2,1,5,0,1,4,2,7,1,2,0,0,2,5,1,0,0,0,0,0,0,127
340297142004,1332,334,499,486,4,2,2,4,1,0,0,1025,114,4,20,34,135,1025,109,4,8,11,8,9,0,5,3,2,3,0,0,0,1,0,0,0,0,7,0,0,0,0,135
340297142005,869,202,366,287,3,3,3,2,2,1,0,678,71,4,14,14,88,678,69,4,6,2,1,5,2,2,0,4,0,0,0,0,2,0,1,0,4,0,0,0,0,0,88
340297143001,750,153,315,268,7,2,2,2,1,0,0,614,50,1,3,6,76,614,49,1,1,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76
340297143002,2033,379,830,798,6,6,5,7,1,1,0,1655,80,4,10,46,238,1655,69,4,3,11,2,7,0,11,0,0,7,3,3,0,10,1,0,0,0,4,3,1,0,1,238
340297150011,1253,185,491,562,1,7,3,1,1,2,0,545,109,31,8,36,524,545,108,31,4,4,0,25,0,1,0,0,0,1,3,0,1,1,2,1,0,0,0,0,0,0,524
340297150012,1276,404,564,276,2,11,6,3,5,5,0,510,254,226,11,42,233,510,254,226,5,12,2,18,0,0,2,1,0,0,2,2,0,1,0,0,4,0,0,1,0,0,233
340297150021,1094,243,401,440,0,4,2,3,1,0,0,635,84,36,11,54,274,635,82,36,3,16,1,25,3,2,4,0,0,4,3,0,2,2,1,0,1,0,0,0,0,0,274
340297150022,577,128,197,247,1,2,1,0,1,0,0,278,55,35,3,22,184,278,55,35,2,5,1,12,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,184
340297152011,502,31,223,247,0,0,0,1,0,0,0,222,8,4,0,27,241,222,8,4,0,7,0,14,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,241
340297152012,1527,75,579,868,1,2,0,1,1,0,0,657,7,0,11,61,791,657,7,0,4,20,2,25,0,0,2,0,0,0,3,0,0,2,0,0,1,1,0,0,0,0,791
340297152013,909,60,353,494,0,0,2,0,0,0,0,384,9,3,2,38,473,384,7,3,1,9,0,24,0,2,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,473
340297152014,691,44,312,334,0,0,0,1,0,0,0,281,32,5,5,44,324,281,31,5,1,11,1,28,0,1,0,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,324
340297152021,776,192,326,244,1,10,0,0,2,1,0,297,178,52,6,32,211,297,174,51,5,11,1,19,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,211
340297152022,719,58,330,325,1,1,2,0,2,0,0,277,46,1,6,34,355,277,45,1,1,6,2,20,0,1,0,2,0,0,1,0,4,0,3,0,0,0,0,0,0,0,355
340297153011,1213,181,518,500,0,3,7,2,1,1,0,521,116,18,10,41,507,521,115,17,4,5,6,24,0,1,0,0,0,0,4,0,0,2,2,0,2,2,0,0,1,0,507
340297153012,1123,64,415,641,0,0,0,2,0,1,0,479,9,2,3,59,571,479,8,2,2,2,0,35,0,1,0,0,3,0,0,0,5,2,3,1,0,0,0,0,0,0,571
340297153013,830,46,312,469,1,1,1,0,0,0,0,334,1,3,3,61,428,334,1,3,2,10,0,46,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,428
340297153014,249,95,115,27,0,4,3,2,0,3,0,101,77,13,10,20,28,101,77,13,8,4,1,8,0,0,2,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,28
340297153031,555,29,230,294,0,1,1,0,0,0,0,235,4,1,0,28,287,235,4,1,0,9,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,287
340297153032,309,36,142,129,0,1,0,0,0,1,0,157,23,2,1,4,122,157,23,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,122
340297153041,470,85,184,198,0,0,2,1,0,0,0,188,72,6,1,32,171,188,72,6,0,8,0,20,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,171
340297153042,98,29,43,23,0,1,1,0,1,0,0,22,46,4,0,1,25,22,44,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
