BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_rin,party_lib,party_wfp,party_grn,party_cnt,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_10,eth2_93,eth2_21,eth2_34,eth2_30,eth2_23,eth2_12,eth2_14,eth2_85,eth2_66,eth2_55,eth2_35,eth2_61,eth2_15,eth2_32,eth2_83,eth2_38,eth2_33,eth2_59,eth2_81,eth2_19,eth2_29,eth2_unk
410191500013,710,132,284,231,41,4,2,4,4,8,0,609,35,0,7,3,56,609,35,3,0,0,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56
410191500021,932,171,346,344,47,5,5,1,2,11,0,763,56,1,3,13,96,763,54,0,1,1,4,3,1,0,1,0,2,0,0,1,0,0,2,1,2,0,0,0,0,96
410191500022,1337,221,504,536,53,6,7,0,2,8,0,1121,70,0,8,9,129,1121,68,2,0,0,1,2,2,1,1,0,2,0,1,0,1,0,1,1,3,0,0,1,0,129
410191600011,843,150,251,388,36,10,1,0,4,3,0,719,27,0,9,8,80,719,27,8,0,0,2,1,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,80
410191600012,864,128,333,352,43,2,3,0,2,1,0,746,44,2,7,5,60,746,39,3,2,2,1,1,1,1,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,60
410191600013,615,109,253,211,27,3,2,1,1,8,0,517,38,1,8,2,49,517,38,2,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,49
410191600021,1764,332,646,655,96,18,2,2,4,9,0,1537,62,0,12,7,146,1537,61,1,0,0,0,0,6,3,0,0,1,0,0,3,2,1,0,1,0,0,0,0,0,146
410191600022,608,126,246,196,29,2,4,2,0,3,0,500,36,1,8,7,56,500,35,1,1,1,0,1,2,0,4,0,1,1,0,1,0,0,1,0,0,1,0,0,2,56
410191600023,1539,279,600,539,92,5,6,0,4,14,0,1331,57,2,8,18,123,1331,56,2,2,1,7,6,3,2,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,123
410191700001,976,179,358,363,53,10,2,1,3,7,0,821,25,0,7,9,114,821,24,4,0,0,2,4,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,114
410191700002,1255,218,398,542,66,16,1,2,1,11,0,1109,43,1,10,15,77,1109,43,5,1,1,0,1,1,2,1,7,0,2,0,0,0,0,1,3,0,0,0,0,0,77
410191700003,1144,216,389,446,56,14,6,4,3,10,0,1006,19,1,13,14,91,1006,19,5,1,0,4,3,1,3,3,2,0,0,1,0,0,1,1,0,1,0,0,1,0,91
410191800001,801,149,231,365,44,4,3,0,3,2,0,679,38,0,4,5,75,679,33,1,0,1,0,2,0,2,0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,75
410191800002,698,116,238,296,32,4,1,2,3,6,0,588,36,0,8,6,60,588,34,3,0,2,0,0,2,1,0,1,2,0,0,0,0,1,0,0,0,4,0,0,0,60
410191800003,660,109,262,238,38,5,3,1,2,2,0,565,24,0,2,4,65,565,24,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,65
410191800004,522,102,209,169,29,4,4,2,0,3,0,415,27,1,2,14,63,415,26,1,1,0,8,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,63
410191800005,1083,174,396,444,49,10,2,2,2,4,0,938,48,0,14,10,73,938,48,3,0,1,3,0,5,2,1,0,0,0,0,2,2,0,1,1,2,0,1,0,0,73
410191900001,889,155,381,306,31,3,6,0,1,6,0,774,37,0,10,8,60,774,36,4,0,1,3,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,3,0,0,60
410191900002,865,133,338,323,53,6,4,2,2,4,0,749,35,0,6,5,70,749,34,3,0,0,0,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,70
410191900003,759,162,334,204,32,3,5,2,2,15,0,655,32,1,5,9,57,655,32,0,1,0,1,0,3,2,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,57
410191900004,1280,261,496,428,63,11,1,2,5,13,0,1092,58,0,14,7,109,1092,58,5,0,1,3,2,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,109
410192000001,1000,173,368,381,59,4,2,0,1,12,0,862,23,1,4,7,103,862,19,2,1,2,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,0,0,103
410192000002,652,96,291,226,26,4,3,0,2,4,0,550,24,3,4,4,67,550,23,1,3,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,67
410192000003,1138,209,382,453,70,8,4,0,5,7,0,971,34,0,13,5,115,971,34,4,0,0,1,3,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115
410192000004,1009,187,417,329,49,9,2,2,6,8,0,820,75,0,9,7,98,820,74,4,0,0,2,1,1,3,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,98
410192100001,491,85,182,181,32,5,1,0,1,4,0,426,20,1,6,3,35,426,18,0,1,0,0,1,0,6,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,35
410192100002,721,136,250,283,37,5,1,1,2,6,0,637,26,0,4,8,46,637,26,3,0,0,2,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,46
410192100003,561,102,255,159,27,6,3,0,0,9,0,454,39,0,2,6,60,454,39,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,60
410192100004,1285,222,473,494,62,12,2,3,1,16,0,1084,58,0,13,9,121,1084,53,4,0,2,4,1,4,1,2,1,5,0,1,0,0,1,0,0,1,0,0,0,0,121
410192100005,581,76,246,210,31,6,3,1,3,5,0,482,51,0,6,3,39,482,51,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
410199900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410319400001,335,100,194,28,5,3,1,0,1,3,0,203,32,3,6,8,83,203,32,0,3,1,0,0,2,1,2,2,0,0,0,0,0,0,2,3,0,0,1,0,0,83
410319400002,1165,324,730,52,30,4,7,3,1,14,0,681,140,7,24,34,279,681,140,5,7,1,0,0,5,6,1,4,0,0,0,0,2,1,0,3,1,0,25,0,0,279
410319601001,758,119,250,339,25,10,2,0,3,10,0,630,60,0,6,2,60,630,60,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
410319601002,346,57,81,176,23,2,0,0,1,6,0,307,8,0,0,10,21,307,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,21
410319602011,1206,229,647,242,55,8,3,5,5,12,0,753,324,0,7,19,103,753,324,3,0,1,3,3,1,1,1,4,0,0,0,1,0,0,2,2,1,0,3,0,0,103
410319602012,1063,210,462,306,51,9,5,3,5,12,0,765,202,0,12,17,67,765,199,5,0,1,1,5,4,0,2,3,3,2,1,1,0,0,1,0,0,0,3,0,0,67
410319602021,918,203,371,274,51,5,3,2,2,7,0,678,140,2,7,8,83,678,139,1,2,1,4,1,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,83
410319602022,1475,354,558,476,60,11,2,3,1,10,0,1098,216,0,21,10,130,1098,214,6,0,2,4,0,7,2,3,1,2,0,2,0,0,0,0,2,0,0,1,1,0,130
410319602023,1169,252,504,327,52,14,5,2,0,13,0,831,195,7,11,18,107,831,194,1,7,2,1,4,4,1,2,5,1,0,0,0,0,0,1,3,0,0,1,0,0,107
410319602024,685,138,200,299,25,10,4,1,1,7,0,545,58,1,7,7,67,545,58,5,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,67
410319603011,1031,229,283,439,70,3,1,0,0,6,0,879,34,0,10,2,106,879,34,5,0,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106
410319603012,976,201,303,395,61,2,1,0,1,12,0,845,27,1,11,7,85,845,25,4,1,1,1,1,1,1,4,0,2,2,1,0,0,0,2,0,0,0,0,0,0,85
410319603013,1185,247,339,515,55,10,2,3,4,10,0,1032,30,1,4,11,107,1032,30,2,1,1,7,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,107
410319603014,895,172,250,389,60,5,3,2,5,9,0,775,19,0,11,6,84,775,19,5,0,1,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,84
410319603031,297,68,69,142,17,0,1,0,0,0,0,238,10,0,4,8,37,238,9,4,0,0,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,37
410319603032,261,107,67,71,13,0,0,3,0,0,0,229,7,0,0,6,19,229,7,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
410319603041,1713,258,662,659,98,14,4,1,2,15,0,1318,218,2,8,15,152,1318,216,1,2,2,2,2,1,0,3,1,2,0,0,1,0,0,0,1,0,0,4,0,4,152
410319603051,788,167,332,241,30,5,2,0,3,8,0,585,134,2,8,7,52,585,134,2,2,0,3,3,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52
410319603052,609,107,164,285,41,3,3,1,0,5,0,497,33,1,5,3,70,497,33,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,70
410333601001,1087,228,471,298,49,11,4,6,8,12,0,911,38,0,8,9,121,911,38,4,0,0,3,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,121
410333601002,741,166,259,260,31,10,2,1,3,9,0,612,33,0,2,10,84,612,33,1,0,0,0,3,0,0,1,0,0,1,0,1,0,2,1,0,2,0,0,0,0,84
410333603001,783,148,282,298,37,4,1,2,4,7,0,664,41,0,4,4,70,664,36,1,0,0,2,0,2,0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,70
410333603002,1268,259,401,515,65,13,2,0,7,6,0,1049,71,0,7,17,124,1049,68,2,0,0,2,2,1,4,0,0,3,2,5,1,0,0,2,1,0,0,2,0,0,124
410333603003,1493,272,522,590,74,11,4,1,7,12,0,1224,93,4,13,9,150,1224,87,5,4,1,0,3,3,2,1,1,6,0,2,0,0,0,1,0,1,0,1,1,0,150
410333603004,1329,232,464,526,69,10,6,4,1,17,0,1108,64,1,10,12,134,1108,63,3,1,0,4,2,2,2,3,0,1,4,0,0,0,0,2,0,0,0,0,0,0,134
410333604001,1400,250,398,649,74,16,0,0,3,10,0,1188,60,2,17,5,128,1188,55,2,2,1,0,2,1,11,2,0,5,0,0,2,0,0,0,1,0,0,0,0,0,128
410333604002,1497,291,488,629,64,10,2,0,3,10,0,1264,79,0,15,16,123,1264,76,3,0,2,4,4,1,7,2,0,3,2,3,0,0,0,2,0,0,1,0,0,0,123
410333604003,864,172,308,323,40,10,1,2,2,6,0,720,43,0,8,20,73,720,42,4,0,1,5,1,1,0,2,1,1,0,4,0,0,0,1,3,0,0,4,0,0,73
410333605001,691,155,302,181,36,6,1,3,2,5,0,561,52,0,9,5,64,561,46,4,0,0,1,1,4,1,0,0,6,0,1,0,0,0,1,1,0,0,0,0,0,64
410333605002,814,188,254,310,41,4,3,1,2,11,0,645,59,0,5,8,97,645,56,0,0,0,0,2,1,1,2,1,3,0,1,0,0,1,2,0,0,1,0,1,0,97
410333605003,1512,389,523,473,91,14,2,1,3,16,0,1265,92,0,13,10,132,1265,90,3,0,3,0,0,1,5,1,1,2,0,3,1,0,1,3,0,1,0,0,0,0,132
410333605004,553,127,243,130,37,4,1,1,3,7,0,441,42,1,18,7,44,441,42,2,1,4,1,2,11,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,44
410333605005,889,233,269,316,48,12,5,0,2,4,0,746,48,2,10,2,81,746,46,5,2,1,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,1,1,0,81
410333606011,991,225,370,321,50,7,2,3,3,10,0,803,54,1,16,15,102,803,53,7,1,2,2,4,6,0,1,0,1,2,3,0,0,0,1,2,0,0,0,0,1,102
410333606012,798,246,285,223,31,4,1,1,1,6,0,646,57,0,7,5,83,646,54,3,0,1,0,2,3,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,83
410333606013,734,146,376,147,36,12,2,2,4,9,0,585,57,2,4,4,82,585,57,0,2,2,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82
410333606021,1659,348,616,564,95,10,7,2,2,15,0,1366,100,0,23,12,158,1366,97,4,0,6,5,2,5,4,3,0,3,0,2,0,0,0,1,2,0,0,0,0,0,158
410333606022,1105,262,327,427,62,10,3,1,1,12,0,894,68,1,19,12,111,894,65,10,1,0,4,2,2,4,3,1,3,0,1,1,0,0,2,1,0,0,0,0,0,111
410333606023,852,205,231,348,57,5,2,1,0,3,0,723,44,0,11,7,67,723,41,6,0,0,2,2,0,1,2,0,3,0,1,0,0,0,0,0,2,0,0,0,0,67
410333607011,697,167,320,138,45,7,1,9,3,7,0,583,41,0,6,4,63,583,41,2,0,0,2,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,63
410333607012,644,149,281,157,37,5,3,2,3,7,0,529,39,0,9,2,65,529,38,6,0,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,65
410333607013,1607,364,641,463,89,21,4,1,5,19,0,1310,126,5,17,14,135,1310,124,1,5,3,7,3,7,3,3,0,2,0,2,1,0,0,0,0,0,1,0,0,0,135
410333607014,521,110,169,215,22,1,0,0,1,3,0,411,31,0,5,5,69,411,29,4,0,0,4,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,69
410333607031,914,244,218,380,54,7,0,3,3,5,0,785,35,0,3,13,78,785,35,0,0,0,3,2,0,2,0,1,0,0,0,2,0,0,0,0,1,2,2,1,0,78
410333607032,1436,360,591,376,69,11,3,5,2,19,0,1168,114,3,8,9,134,1168,112,6,3,0,3,3,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,134
410333607041,776,158,319,228,50,6,5,3,3,4,0,653,41,0,7,6,69,653,40,0,0,0,1,1,2,3,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,69
410333607042,1755,367,666,571,107,20,4,5,4,11,0,1439,104,1,25,22,164,1439,103,8,1,1,4,4,6,6,4,2,1,0,6,0,0,2,2,0,1,0,0,0,1,164
410333608001,1353,249,461,533,73,12,3,8,1,13,0,1140,66,0,18,12,117,1140,63,0,0,1,0,1,6,6,5,1,3,4,1,2,0,0,0,0,2,1,0,0,0,117
410333608002,965,188,304,408,51,2,1,1,1,9,0,792,55,0,9,18,91,792,55,3,0,0,5,1,1,1,2,2,0,6,1,0,2,1,0,1,1,0,0,0,0,91
410333608003,1076,218,405,372,64,7,2,0,2,6,0,856,83,1,12,18,106,856,83,5,1,0,2,7,0,6,0,2,0,0,2,2,0,0,1,0,1,1,0,0,0,106
410333608004,1343,302,381,571,63,15,0,3,1,7,0,1108,67,0,20,13,135,1108,65,3,0,4,4,1,3,6,1,0,2,0,4,2,2,0,1,0,0,1,0,0,0,135
410333609001,1706,346,625,609,81,16,4,3,1,21,0,1431,87,0,16,25,147,1431,83,6,0,2,4,4,2,3,3,3,4,1,7,2,0,1,3,0,0,0,0,0,0,147
410333609002,694,134,245,259,48,4,1,1,1,1,0,585,34,0,8,8,59,585,34,1,0,1,3,0,2,3,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,59
410333610001,812,158,263,303,60,6,2,2,6,12,0,701,44,0,9,4,54,701,43,3,0,1,0,2,1,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,54
410333610002,1215,210,366,550,55,9,3,3,2,17,0,1029,74,0,8,5,99,1029,67,3,0,2,3,1,1,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,99
410333610003,1029,199,332,442,42,2,0,3,2,7,0,851,42,0,6,19,111,851,40,1,0,0,3,8,0,4,0,0,2,1,0,2,1,1,2,2,0,0,0,0,0,111
410333610004,1579,312,566,606,59,10,1,2,5,18,0,1322,77,4,23,15,138,1322,73,6,4,0,0,2,7,3,7,1,4,0,4,0,0,4,3,1,0,0,0,0,0,138
410333611011,921,196,323,342,50,4,0,2,0,4,0,742,57,3,9,5,105,742,55,4,3,1,1,0,0,2,2,0,2,0,2,0,0,0,0,1,0,0,1,0,0,105
410333611012,994,193,430,308,40,3,5,2,4,9,0,802,90,0,8,8,86,802,90,0,0,1,0,4,7,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,86
410333611013,1572,314,461,680,90,9,2,5,3,8,0,1294,88,1,8,14,167,1294,86,3,1,0,1,4,3,1,1,0,2,0,0,4,0,0,1,1,1,0,0,0,0,167
410333611014,805,154,292,304,41,5,1,4,0,4,0,658,51,0,3,11,82,658,47,2,0,0,4,2,0,1,0,2,4,1,0,0,0,0,0,0,0,1,1,0,0,82
410333611021,733,138,225,327,32,0,1,5,2,3,0,629,33,0,4,7,60,629,32,0,0,1,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,60
410333611022,1241,258,441,464,54,7,1,1,2,13,0,1046,67,1,13,16,98,1046,67,3,1,0,3,2,1,4,2,0,0,1,2,0,0,0,2,1,2,1,0,0,0,98
410333611023,1233,238,424,488,58,11,0,1,6,7,0,983,113,1,9,8,119,983,108,0,1,0,0,4,0,6,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,119
410333612011,1652,333,535,661,82,14,2,5,4,16,0,1363,106,1,21,16,145,1363,98,3,1,6,0,3,0,10,0,0,8,0,0,1,1,0,2,5,0,0,4,0,1,145
410333612012,755,128,338,220,44,9,3,3,2,8,0,613,56,0,10,9,67,613,56,2,0,0,0,5,4,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,67
410333612013,682,151,257,225,34,5,0,1,0,9,0,560,34,1,7,5,75,560,33,2,1,1,2,1,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,75
410333612021,1761,336,705,580,91,21,9,3,2,14,0,1444,115,2,18,19,163,1444,110,4,2,8,5,7,1,3,1,1,5,0,0,2,1,0,0,1,0,1,2,0,0,163
410333612022,1081,220,344,440,57,8,1,0,3,8,0,891,86,0,9,17,78,891,84,6,0,0,5,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,6,1,0,78
410333613011,1960,415,503,895,102,4,2,8,6,25,0,1627,86,0,38,25,184,1627,83,12,0,2,6,3,3,10,6,1,3,3,3,1,4,1,1,2,1,3,0,0,0,184
410333613012,1640,285,496,768,64,8,2,0,2,15,0,1380,87,0,10,18,145,1380,85,3,0,0,4,3,1,2,3,0,2,0,4,1,0,2,1,2,1,0,0,1,0,145
410333613021,1151,210,384,472,56,6,0,5,3,15,0,937,53,0,17,15,129,937,49,4,0,1,4,3,0,6,6,0,4,0,2,0,0,0,1,1,1,2,1,0,0,129
410333613022,1831,395,614,673,100,19,2,6,5,17,0,1521,122,0,14,19,155,1521,121,3,0,3,2,5,2,3,3,1,1,0,2,3,0,0,1,1,0,1,2,0,1,155
410333614001,1204,266,424,417,61,14,0,9,2,11,0,1019,66,0,8,15,96,1019,65,3,0,0,4,3,2,1,2,0,1,2,2,0,0,0,2,2,0,0,0,0,0,96
410333614002,1425,446,565,322,42,15,2,17,1,15,0,1148,67,0,17,26,167,1148,66,6,0,3,8,3,3,4,0,2,1,1,5,4,0,0,0,0,1,0,1,1,1,167
410333615001,2005,394,809,646,87,17,5,8,9,30,0,1654,91,3,17,29,211,1654,84,4,3,1,15,5,1,5,6,0,7,0,2,2,0,1,1,1,0,0,2,0,0,211
410333615002,528,105,234,138,27,7,4,2,1,10,0,433,31,0,6,4,54,433,30,4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,54
410333616011,1080,229,508,238,64,8,4,8,5,16,0,925,59,1,12,10,73,925,58,2,1,0,1,5,3,3,4,0,1,0,2,0,0,1,0,1,0,0,0,0,0,73
410333616012,1182,223,520,342,67,14,1,3,4,8,0,972,83,1,9,12,105,972,83,4,1,1,3,3,0,1,1,0,0,0,0,1,0,2,0,1,1,0,0,1,1,105
410333616013,1105,228,502,301,49,6,0,1,1,17,0,895,64,0,9,21,116,895,62,0,0,2,8,2,2,4,1,0,2,0,1,4,0,1,1,1,0,2,1,0,0,116
410333616014,1088,273,458,268,51,8,3,5,3,19,0,890,55,2,12,8,121,890,52,3,2,1,3,2,0,5,2,0,3,1,1,0,0,1,0,0,0,0,0,0,0,121
410333616021,1231,281,510,337,66,10,2,4,7,14,0,1013,59,0,17,14,128,1013,57,3,0,2,5,1,4,7,1,1,2,0,4,0,0,1,0,1,1,0,0,0,0,128
410333616022,1373,387,565,311,56,14,3,8,5,24,0,1145,75,0,10,15,128,1145,73,4,0,0,5,2,1,1,2,0,2,1,3,1,1,0,1,0,1,0,0,0,0,128
410333616023,744,248,320,134,27,3,1,4,0,7,0,609,24,6,8,7,90,609,24,1,6,0,2,3,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,90
410050201011,893,389,274,176,38,7,2,4,1,2,0,686,47,0,48,21,91,686,45,30,0,3,6,6,1,3,10,1,2,0,0,1,0,3,0,1,1,0,0,1,1,91
410050201012,1186,489,311,303,78,1,0,2,0,2,0,917,26,0,75,38,130,917,26,27,0,4,10,12,14,16,14,1,0,2,0,1,0,4,0,2,2,0,3,0,1,130
410050201021,733,327,163,182,49,3,1,1,0,7,0,583,29,0,11,15,95,583,29,4,0,0,3,2,1,4,0,0,0,1,0,3,0,4,0,0,1,1,0,0,0,95
410050201022,1205,561,294,264,66,9,0,4,0,7,0,973,33,0,35,37,127,973,33,11,0,5,5,17,5,8,6,0,0,2,1,2,0,4,0,6,0,0,0,0,0,127
410050202011,902,402,201,221,65,4,0,1,0,8,0,727,30,1,25,17,102,727,30,6,0,2,3,2,0,8,9,1,0,1,5,3,0,0,0,2,0,0,0,0,0,102
410050202012,1651,630,417,475,108,8,1,2,1,9,0,1332,39,1,58,43,178,1332,38,38,1,2,6,18,16,0,2,1,1,0,1,4,0,6,1,2,2,1,0,0,0,178
410050202013,935,428,248,187,57,8,2,1,1,3,0,727,46,2,20,21,119,727,44,4,2,4,3,15,5,0,7,0,2,0,0,0,0,0,1,2,0,0,0,0,0,119
410050202021,905,401,227,219,48,4,0,0,0,6,0,702,33,1,38,26,105,702,32,9,1,6,6,11,9,2,10,0,1,0,1,0,0,4,1,0,1,0,0,1,1,105
410050202022,1157,492,278,306,66,6,1,1,1,6,0,882,46,0,69,38,122,882,45,26,0,5,9,9,13,12,13,3,1,0,12,1,0,3,0,0,1,0,0,0,0,122
410050203021,930,412,290,168,49,5,0,1,0,5,0,707,39,2,49,38,95,707,39,30,2,4,7,17,2,6,2,1,0,1,3,1,0,5,0,0,1,0,0,0,1,95
410050203022,1039,434,309,239,42,4,2,2,2,5,0,775,46,2,69,30,117,775,46,37,2,5,8,14,3,8,14,1,0,0,0,1,2,1,2,0,1,0,0,0,1,117
410050203023,1144,469,357,234,60,12,3,2,0,7,0,866,54,8,74,25,117,866,53,33,8,2,1,9,14,10,13,0,1,0,4,0,0,5,1,1,2,1,0,0,1,117
410050203031,1039,432,342,188,52,9,2,6,0,8,0,760,34,2,55,66,122,760,32,30,2,1,20,24,8,5,9,1,2,0,2,1,0,13,0,0,2,2,0,1,0,122
410050203032,417,220,102,74,18,2,0,0,0,1,0,319,10,0,27,11,50,319,10,11,0,4,1,8,2,2,7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,50
410050203033,947,415,262,207,46,4,4,0,0,9,0,669,49,2,60,29,138,669,48,23,1,4,3,11,15,15,2,1,1,0,1,2,0,4,0,0,3,1,0,0,0,138
410050203034,1142,492,283,291,64,3,0,2,1,6,0,878,33,2,91,28,110,878,33,42,2,2,7,8,16,14,13,4,0,0,0,4,1,4,0,0,0,0,0,0,0,110
410050203041,1656,682,478,390,84,9,2,2,1,8,0,1160,71,5,184,51,185,1160,71,111,5,5,10,24,39,15,12,1,0,0,3,3,1,3,0,3,0,1,0,0,1,185
410050203042,1058,459,319,216,44,8,2,6,0,4,0,729,45,1,97,53,133,729,44,49,1,7,14,15,16,5,19,7,1,0,4,0,0,5,0,4,1,0,1,1,1,133
410050203043,1366,559,423,285,84,6,1,3,0,5,0,1000,59,0,124,62,121,1000,59,58,0,9,19,24,17,14,20,1,0,6,5,0,0,3,0,0,1,0,0,1,0,121
410050204011,1048,447,299,215,67,9,1,4,1,5,0,819,36,1,50,32,110,819,34,28,1,2,4,18,7,5,6,0,2,5,0,0,0,1,0,0,3,0,0,0,0,110
410050204012,682,293,189,146,38,6,1,2,0,7,0,535,22,1,44,16,64,535,22,24,1,3,5,7,1,3,13,1,0,0,0,0,0,0,1,0,0,2,0,0,0,64
410050204013,1172,480,356,244,67,9,7,2,0,7,0,898,64,1,45,29,135,898,61,23,1,2,3,17,1,10,9,0,3,1,0,0,0,3,1,2,0,0,1,0,0,135
410050204014,1488,681,386,341,56,12,2,3,0,7,0,1158,49,0,80,27,174,1158,49,38,0,6,5,13,7,19,7,0,0,0,3,2,2,3,1,0,0,0,0,0,0,174
410050204031,1266,545,296,340,74,6,0,3,1,1,0,961,58,0,69,47,131,961,58,38,0,2,14,13,10,8,10,2,0,0,2,0,0,9,2,0,1,1,1,1,2,131
410050204032,1708,698,425,471,87,13,0,3,1,10,0,1348,32,5,81,32,210,1348,30,33,5,3,3,12,14,13,18,1,2,0,5,2,0,5,1,1,0,0,0,0,1,210
410050204041,1431,666,318,362,68,11,0,2,0,4,0,1186,48,0,45,25,127,1186,46,27,0,4,11,8,3,3,8,1,2,0,0,1,0,0,1,0,2,0,0,0,1,127
410050204042,2020,888,447,546,112,7,2,5,0,13,0,1570,60,1,86,67,236,1570,59,27,1,7,13,29,19,22,9,1,1,2,3,8,1,4,1,1,3,2,0,0,0,236
410050205031,1160,525,322,231,63,6,2,4,0,7,0,943,41,0,50,19,107,943,40,21,0,1,5,6,5,11,12,0,1,0,2,2,0,2,0,0,0,2,0,0,0,107
410050205032,922,416,226,216,53,4,1,1,0,5,0,728,27,2,41,30,94,728,24,14,2,0,11,10,10,7,10,0,3,0,1,1,0,4,0,0,2,0,0,0,1,94
410050205041,882,331,248,236,55,6,1,1,0,4,0,721,18,0,40,23,80,721,18,23,0,1,7,9,7,4,4,0,0,0,0,1,0,4,0,0,0,1,0,0,0,80
410050205042,2193,968,540,526,125,14,2,4,0,14,0,1703,78,10,73,54,275,1703,78,31,10,10,12,19,11,9,5,3,0,4,3,1,0,7,3,0,0,0,0,3,2,275
410050205043,690,285,199,166,34,3,0,0,0,3,0,553,21,3,27,18,68,553,21,11,3,4,2,8,5,5,0,0,0,1,0,1,0,2,2,0,0,0,0,0,2,68
410050205044,1458,639,330,393,84,3,1,2,0,6,0,1194,39,0,45,30,150,1194,35,19,0,9,18,3,0,11,4,0,4,1,0,3,0,3,0,0,0,0,1,0,1,150
410050205051,1214,592,234,331,46,6,0,1,0,4,0,956,33,0,64,28,133,956,33,34,0,3,8,6,4,9,12,0,0,2,4,2,0,3,2,1,0,0,0,2,0,133
410050205052,1068,455,260,274,64,4,3,1,2,5,0,873,26,0,21,35,113,873,26,7,0,1,9,11,0,13,0,1,0,0,1,0,0,3,1,4,1,2,0,0,0,113
410050205061,785,290,202,253,28,2,2,1,0,7,0,629,19,0,13,28,96,629,17,4,0,4,1,6,0,5,0,1,2,10,2,3,0,0,2,1,1,0,1,0,0,96
410050205062,1710,619,502,443,117,12,2,1,0,14,0,1319,82,3,72,59,175,1319,81,32,3,3,12,29,13,13,9,0,1,1,1,2,0,5,0,5,2,2,0,2,0,175
