BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_lib,party_cnt,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_10,eth2_34,eth2_12,eth2_30,eth2_23,eth2_14,eth2_21,eth2_unk
160799602004,303,152,82,66,1,2,0,0,258,11,0,1,1,32,258,10,1,0,0,0,0,0,0,32
160799602005,636,345,201,84,4,2,0,0,555,10,0,7,2,62,555,9,2,2,0,0,1,1,1,62
160799602006,378,246,91,36,3,2,0,0,333,2,0,0,1,42,333,2,0,0,0,1,0,0,0,42
160799603001,254,97,89,66,1,1,0,0,214,15,0,2,1,22,214,15,2,0,0,0,0,0,0,22
160799603002,451,196,148,97,5,5,0,0,394,17,0,4,5,31,394,17,3,1,1,2,0,0,0,31
160799603003,388,185,119,76,6,2,0,0,338,7,0,1,3,39,338,6,1,0,0,1,0,0,0,39
160799603004,290,141,98,49,2,0,0,0,240,11,0,1,2,36,240,10,0,1,0,0,0,0,1,36
160799603005,387,156,143,80,3,5,0,0,330,9,0,5,5,38,330,9,3,2,1,0,0,0,1,38
160799604001,506,227,167,105,5,2,0,0,434,13,0,4,8,47,434,13,1,4,0,2,1,1,1,47
160799604002,326,148,94,82,1,1,0,0,277,5,0,2,5,37,277,5,2,3,0,0,0,0,0,37
160799604003,421,171,151,88,7,4,0,0,360,11,1,3,3,43,360,11,0,2,1,0,0,0,2,43
160799604004,264,115,104,39,4,2,0,0,224,5,0,0,3,32,224,5,0,2,0,1,0,0,0,32
160799604005,632,284,227,116,2,3,0,0,524,20,0,5,6,77,524,18,0,3,0,1,1,1,1,77
160799604006,379,154,97,119,5,4,0,0,328,9,0,0,3,39,328,9,0,2,0,1,0,0,0,39
160830002001,899,500,305,87,5,2,0,0,738,62,0,9,7,83,738,62,1,1,2,1,0,0,5,83
160830002002,683,330,228,111,9,5,0,0,534,68,0,1,13,67,534,68,0,2,0,5,1,0,0,67
160830002003,1114,673,312,124,5,0,0,0,904,71,0,12,20,107,904,68,2,1,7,4,0,0,1,107
160830002004,1041,661,305,69,4,2,0,0,906,45,0,11,8,71,906,43,1,0,2,3,5,2,1,71
160830003001,370,264,80,24,2,0,0,0,286,40,0,3,0,41,286,38,0,0,0,0,2,1,0,41
160830003002,935,618,229,80,3,5,0,0,797,64,0,6,5,63,797,63,3,5,0,0,1,0,2,63
160830003003,417,289,104,21,0,3,0,0,348,18,0,2,7,42,348,16,2,0,0,1,0,0,0,42
160830003004,676,438,180,41,11,6,0,0,559,34,0,2,8,73,559,33,0,6,1,0,1,0,0,73
160830003005,328,234,79,12,2,1,0,0,253,32,0,2,0,41,253,30,1,0,0,0,1,0,0,41
160830004001,530,323,152,49,4,2,0,0,419,62,0,4,3,42,419,57,0,2,0,1,0,3,0,42
160830004002,561,339,156,58,5,3,0,0,448,64,0,5,3,41,448,59,2,1,0,0,0,3,0,41
160830004003,328,185,97,39,6,1,0,0,261,31,0,1,4,31,261,31,0,0,0,2,0,1,0,31
160830004004,387,223,119,39,4,2,0,0,301,44,0,5,0,37,301,44,2,0,2,0,0,0,1,37
160830005001,797,543,181,64,7,2,0,0,701,29,0,8,9,50,701,29,0,1,1,3,0,2,5,50
160830005002,778,560,174,37,4,3,0,0,663,35,2,2,5,71,663,30,0,2,1,0,0,0,1,71
160830005003,915,641,211,53,6,4,0,0,790,30,0,8,7,80,790,29,3,2,0,3,1,1,3,80
160830005004,333,205,90,31,3,4,0,0,287,19,0,1,1,25,287,19,0,0,0,1,0,0,1,25
160830005005,437,258,138,37,2,2,0,0,386,17,0,0,1,33,386,17,0,0,0,1,0,0,0,33
160830006001,407,273,104,26,4,0,0,0,345,17,0,2,0,43,345,16,1,0,0,0,0,0,1,43
160830006002,592,401,142,42,6,1,0,0,505,30,0,5,2,50,505,28,0,0,0,0,4,1,0,50
160830006003,728,462,202,55,7,2,0,0,592,42,0,8,10,76,592,42,1,3,2,0,0,4,0,76
160830007011,1714,1027,499,172,13,3,0,0,1343,116,2,31,51,171,1343,112,4,4,2,28,14,5,2,171
160830007012,1132,579,378,153,17,5,0,0,895,106,3,10,21,97,895,103,3,2,0,12,3,4,0,97
160830007013,1943,1179,528,213,17,6,0,0,1576,123,0,32,41,171,1576,122,9,5,3,10,9,3,6,171
160830007021,403,217,141,39,5,1,0,0,305,44,0,11,4,39,305,39,1,3,2,1,4,2,2,39
160830007022,1156,597,398,148,9,4,0,0,911,109,1,19,18,98,911,107,2,7,3,4,7,1,6,98
160830007023,375,189,140,36,9,1,0,0,284,49,1,2,7,32,284,49,1,2,1,5,0,0,0,32
160830008001,698,306,281,103,8,0,0,0,554,77,0,10,7,50,554,77,5,2,3,2,0,0,2,50
160830008002,273,121,111,36,3,2,0,0,201,35,0,4,5,28,201,35,0,2,0,1,0,1,1,28
160830008003,323,140,133,43,7,0,0,0,245,40,0,2,2,34,245,39,1,0,0,1,0,1,0,34
160830008004,683,333,227,109,8,6,0,0,523,83,0,7,8,62,523,82,6,3,0,3,0,0,1,62
160830008005,397,183,139,69,6,0,0,0,319,35,1,6,2,34,319,35,1,0,0,1,0,5,0,34
160830009001,1220,795,320,99,6,0,0,0,1062,47,2,21,4,84,1062,44,6,0,7,1,4,3,1,84
160830009002,1316,770,390,143,10,3,0,0,1064,89,0,17,15,131,1064,89,8,1,2,5,1,2,4,131
160830009003,343,193,93,52,3,2,0,0,277,23,0,6,5,32,277,23,2,1,0,3,3,0,1,32
160830010011,916,507,297,99,10,3,0,0,751,54,1,12,8,90,751,54,4,0,1,1,3,3,1,90
160830010012,778,441,246,86,3,2,0,0,669,46,0,13,5,45,669,44,1,2,7,1,3,2,0,45
160830010013,530,279,179,59,12,1,0,0,443,37,0,7,7,36,443,35,3,3,2,1,0,1,0,36
160830010021,547,242,212,78,12,3,0,0,436,55,0,11,4,41,436,55,2,0,3,1,5,0,0,41
160830010022,536,260,175,89,7,5,0,0,428,59,0,5,5,39,428,59,0,0,4,2,0,1,0,39
160830010023,305,122,131,48,4,0,0,0,233,30,0,0,6,36,233,30,0,3,0,2,0,0,0,36
160830011001,618,285,220,108,4,1,0,0,499,41,3,5,15,55,499,40,1,3,1,9,1,1,1,55
160830011002,239,84,104,44,2,5,0,0,157,45,0,3,3,31,157,44,1,0,0,3,2,0,0,31
160830011003,508,237,168,90,9,4,0,0,410,45,1,5,3,44,410,45,3,1,0,2,1,0,0,44
160830012011,832,422,281,112,14,3,0,0,625,120,0,5,21,61,625,120,1,5,1,4,3,0,0,61
160830012012,693,325,246,107,13,2,0,0,489,109,0,14,17,64,489,106,3,4,2,9,4,1,0,64
160830012021,462,223,172,56,7,4,0,0,357,55,0,3,5,42,357,55,2,0,1,1,0,0,0,42
160830012022,580,293,198,82,5,2,0,0,398,102,0,22,7,51,398,102,2,0,0,3,15,4,0,51
160830012023,525,226,214,74,9,2,0,0,335,129,0,9,9,43,335,129,2,2,3,1,4,0,0,43
160830013011,1228,883,279,55,9,2,0,0,1074,47,0,10,4,93,1074,46,4,0,1,1,0,3,0,93
160830013012,1000,627,281,82,5,5,0,0,823,83,0,8,4,82,823,83,4,0,0,0,2,0,2,82
160830013013,1138,705,325,89,17,2,0,0,931,87,0,11,10,99,931,84,5,3,4,0,2,0,0,99
160830013021,654,389,187,68,3,7,0,0,514,92,0,3,0,45,514,92,2,0,0,0,0,1,0,45
160830013022,562,396,141,18,4,3,0,0,486,25,0,3,4,44,486,24,2,0,0,0,1,0,0,44
160830016001,707,495,160,41,8,3,0,0,595,37,0,4,3,68,595,35,1,2,1,1,1,0,1,68
160830016002,642,430,140,66,5,1,0,0,514,52,0,3,8,65,514,52,1,0,0,0,0,2,0,65
160830016003,447,294,118,28,6,1,0,0,352,53,0,8,1,33,352,53,2,1,0,0,2,3,1,33
160159502011,508,328,136,42,1,1,0,0,447,15,0,3,6,37,447,14,0,2,0,2,1,2,0,37
160159502012,937,557,255,100,17,8,0,0,798,31,0,5,11,92,798,29,2,1,0,1,2,1,0,92
160159502021,433,297,97,34,3,2,0,0,373,12,0,3,3,42,373,12,0,0,0,3,1,2,0,42
160159502022,403,258,101,38,4,2,0,0,346,4,0,2,5,46,346,4,0,0,0,3,0,0,2,46
160159502023,791,473,213,92,10,3,0,0,697,20,0,7,4,63,697,20,1,3,3,0,1,1,1,63
160159502031,671,445,169,41,7,9,0,0,590,23,0,3,5,50,590,23,0,2,2,2,0,1,0,50
160159502032,903,618,185,90,8,2,0,0,772,28,0,8,4,91,772,28,3,0,4,0,0,0,1,91
160159502033,637,418,164,46,1,8,0,0,557,13,0,11,3,53,557,13,3,0,7,2,1,0,0,53
160419701001,552,443,80,23,3,3,0,0,525,8,0,4,2,13,525,8,0,0,2,1,0,2,0,13
160419701002,793,583,159,44,5,2,0,0,722,16,0,6,3,46,722,16,3,0,1,1,1,0,1,46
160419701003,582,460,95,19,5,3,0,0,542,10,0,2,0,28,542,10,1,0,0,0,0,1,0,28
160419701004,717,557,127,22,9,2,0,0,659,14,6,5,7,26,659,14,1,1,1,0,1,2,0,26
160419701005,721,595,101,11,8,6,0,0,673,12,0,1,4,31,673,12,0,0,0,3,0,1,0,31
160419702001,561,429,103,24,1,4,0,0,515,16,0,3,3,24,515,16,1,0,0,0,0,1,1,24
160419702002,340,243,71,22,0,4,0,0,299,4,0,2,1,34,299,4,0,0,1,0,1,0,0,34
160419702003,1378,1120,208,33,11,6,0,0,1240,27,0,9,5,97,1240,27,7,0,1,0,1,0,0,97
160419702004,765,561,160,30,7,7,0,0,685,32,0,5,2,41,685,32,4,0,0,0,1,0,0,41
160419702005,640,500,110,27,0,3,0,0,596,12,0,3,2,27,596,12,2,0,1,0,0,0,0,27
160259701001,685,470,153,56,3,3,0,0,606,13,0,2,5,59,606,13,0,2,0,1,1,1,0,59
160779601001,515,405,88,19,2,1,0,0,455,4,0,4,3,49,455,4,1,2,0,0,0,1,2,49
160779601002,338,153,130,48,6,1,0,0,290,27,0,1,1,19,290,27,0,0,0,0,0,0,1,19
160779602001,618,391,174,49,3,1,0,0,524,35,0,5,4,50,524,35,2,2,1,0,1,1,0,50
160779602002,478,251,151,72,3,1,0,0,345,106,0,1,2,24,345,105,0,1,0,1,0,1,0,24
160779602003,642,356,180,102,2,2,0,0,488,115,0,1,0,38,488,115,1,0,0,0,0,0,0,38
160779602004,511,261,168,80,1,1,0,0,365,119,0,1,4,22,365,119,0,0,0,1,0,1,0,22
160779602005,227,142,55,27,2,1,0,0,194,22,0,1,2,8,194,22,0,0,0,0,1,0,0,8
160050002001,654,316,262,67,6,3,0,0,580,17,0,5,3,49,580,15,2,0,0,0,0,2,1,49
160050002002,865,500,284,72,8,1,0,0,740,15,0,7,3,100,740,15,3,1,3,0,0,1,0,100
160050002003,821,405,327,75,11,3,0,0,698,30,0,5,5,83,698,30,1,2,0,0,2,0,2,83
160050003011,503,220,174,103,5,1,0,0,394,32,0,11,1,65,394,32,4,0,4,0,0,0,2,65
160050003012,586,266,244,67,5,4,0,0,497,37,0,6,2,44,497,37,0,0,4,0,0,2,0,44
160050003013,1742,649,746,331,11,5,0,0,1340,139,8,22,14,219,1340,139,6,1,8,2,1,3,3,219
160050003021,1536,811,569,143,10,3,0,0,1315,78,1,12,11,119,1315,78,1,0,3,3,3,1,3,119
160050003022,559,289,219,46,4,1,0,0,478,21,0,6,3,51,478,21,3,1,1,1,1,1,0,51
160050003023,437,156,196,77,6,2,0,0,336,53,0,3,2,43,336,52,3,1,0,0,0,0,0,43
160050004001,1040,607,367,54,9,3,0,0,930,36,0,7,5,62,930,36,3,2,2,1,1,0,0,62
160050004002,1188,591,472,109,13,3,0,0,1004,65,0,16,9,94,1004,61,4,4,7,1,1,2,2,94
160050004003,1037,592,353,85,5,2,0,0,909,34,0,10,7,77,909,32,3,1,2,3,1,2,2,77
160050005001,1245,733,426,78,5,3,0,0,1103,43,0,11,8,80,1103,43,4,2,2,1,1,3,0,80
160050006001,655,233,290,118,8,6,0,0,553,43,0,4,0,55,553,43,3,0,0,0,0,1,0,55
160050006002,1024,414,460,137,10,3,0,0,870,47,1,17,8,81,870,46,6,3,4,3,5,1,1,81
160050007001,386,139,173,65,7,2,0,0,332,13,0,5,3,33,332,13,2,1,0,1,3,0,0,33
160050007002,695,141,356,190,6,2,0,0,576,26,3,12,12,66,576,26,4,2,2,4,0,4,1,66
160050007003,716,213,337,157,6,3,0,0,614,35,0,11,8,48,614,35,4,0,4,3,1,0,2,48
160050008001,456,113,225,100,17,1,0,0,346,46,0,5,7,52,346,45,4,3,0,1,0,0,1,52
160050008002,541,175,262,90,10,4,0,0,414,62,0,9,5,51,414,61,1,1,0,4,3,1,4,51
160050009001,592,163,297,114,15,3,0,0,472,48,8,8,5,51,472,48,3,1,3,2,0,1,1,51
160050009002,424,128,194,88,13,1,0,0,329,32,11,4,3,45,329,32,2,0,1,2,0,1,0,45
160050010001,696,300,290,96,7,3,0,0,579,43,5,11,3,55,579,43,3,0,0,0,1,5,1,55
160050010002,530,189,245,86,8,2,0,0,425,52,0,6,7,40,425,52,3,1,1,0,0,1,1,40
160050010003,397,123,189,80,4,1,0,0,329,24,1,2,4,37,329,24,1,0,1,1,0,0,0,37
160050011021,654,239,277,124,10,4,0,0,551,43,1,8,3,48,551,43,2,1,2,1,1,3,0,48
160050011022,1020,462,424,118,12,4,0,0,842,68,1,11,12,86,842,68,6,2,2,4,2,1,0,86
160050011023,272,116,105,46,5,0,0,0,223,15,0,4,4,26,223,15,1,1,2,0,1,0,0,26
160050011031,1312,710,486,109,5,2,0,0,1105,49,3,21,28,106,1105,49,8,10,2,4,6,3,0,106
160050011032,687,365,251,62,7,2,0,0,595,23,1,11,9,48,595,23,6,1,4,2,1,0,0,48
160050011033,658,312,252,83,9,2,0,0,568,41,0,7,5,37,568,41,2,2,2,0,1,1,1,37
160050011041,863,457,308,91,7,0,0,0,727,41,0,15,20,60,727,41,7,4,2,10,3,2,1,60
160050011042,997,467,390,123,13,4,0,0,822,48,2,31,10,84,822,48,17,1,4,3,2,6,0,84
160050012001,323,106,173,36,7,1,0,0,272,19,0,2,2,28,272,19,0,1,1,0,0,0,1,28
160050012002,366,156,155,52,3,0,0,0,299,17,0,3,4,43,299,16,0,2,1,0,0,0,1,43
160050012003,886,402,372,102,5,5,0,0,741,50,0,11,14,70,741,49,3,1,2,6,1,1,2,70
160050013001,445,166,205,62,5,7,0,0,363,37,0,3,3,39,363,36,2,2,0,0,1,0,0,39
160050013002,374,151,170,48,4,1,0,0,333,19,0,0,0,22,333,19,0,0,0,0,0,0,0,22
160050013003,362,130,169,55,4,4,0,0,299,31,1,3,1,27,299,31,0,0,1,1,0,1,1,27
160050014001,398,159,186,48,3,2,0,0,316,42,0,1,8,31,316,42,0,3,1,0,0,0,0,31
160050014002,416,167,176,66,5,2,0,0,326,24,1,7,8,50,326,24,3,4,1,1,1,1,1,50
160050014003,557,243,229,76,8,1,0,0,459,30,0,7,10,51,459,30,3,4,1,3,1,0,2,51
160050014004,494,171,234,78,9,2,0,0,401,46,1,4,4,38,401,44,0,0,2,1,0,2,0,38
160050015001,403,151,197,48,5,2,0,0,324,29,0,11,10,29,324,29,5,1,5,4,0,1,0,29
160050015002,831,344,349,123,11,4,0,0,674,53,0,9,7,88,674,53,4,0,0,3,2,3,0,88
160050015003,601,260,264,71,4,2,0,0,517,30,0,3,7,44,517,30,1,0,0,3,2,0,0,44
160050015004,422,186,178,51,6,1,0,0,377,23,0,2,1,19,377,22,1,0,1,0,0,0,0,19
160050015005,463,215,171,68,8,1,0,0,387,35,0,5,0,36,387,35,2,0,2,0,0,0,1,36
160050016011,580,164,297,107,11,1,0,0,480,41,1,6,4,48,480,40,0,0,1,2,2,1,2,48
160050016012,532,159,244,114,12,3,0,0,431,41,3,3,3,51,431,41,1,2,1,0,0,1,0,51
160050016021,772,243,378,142,7,2,0,0,625,56,0,9,11,71,625,56,1,1,2,6,1,0,4,71
160050016022,351,117,180,48,4,2,0,0,303,14,0,9,3,22,303,14,3,1,4,2,0,2,0,22
160050016023,735,256,360,104,13,2,0,0,622,33,1,12,6,61,622,33,4,0,3,0,3,0,1,61
160050016031,348,92,162,85,7,2,0,0,291,27,0,4,3,23,291,26,2,2,0,1,1,1,0,23
160050016032,888,286,434,153,15,0,0,0,768,38,1,11,7,63,768,38,3,0,1,1,2,3,0,63
160050017001,769,357,312,94,5,1,0,0,661,30,0,10,10,58,661,30,6,4,2,1,0,1,0,58
160050017002,1681,768,646,250,13,4,0,0,1466,40,0,22,16,137,1466,39,10,8,6,2,0,5,0,137
160050019001,1099,677,335,76,4,7,0,0,960,19,0,4,6,110,960,18,3,0,0,4,1,0,0,110
160050019002,478,329,133,15,1,0,0,0,433,6,0,2,3,34,433,6,2,0,0,0,0,0,0,34
160050019003,797,447,271,71,5,3,0,0,710,18,0,1,3,65,710,17,0,0,0,0,1,0,0,65
160050019004,671,439,197,28,3,4,0,0,623,9,0,2,7,30,623,9,2,1,0,0,0,0,0,30
160059400001,317,94,169,50,3,1,0,0,227,26,0,4,11,49,227,26,2,0,0,2,0,2,0,49
160059400002,140,28,76,34,0,2,0,0,91,12,0,1,6,30,91,12,0,1,0,0,0,0,1,30
160059818001,199,102,67,23,6,1,0,0,179,4,0,2,0,14,179,4,0,0,0,0,0,0,2,14
160679701001,475,317,111,43,2,2,0,0,367,75,0,5,2,26,367,71,1,0,1,0,1,1,0,26
160679701002,985,729,194,53,5,4,0,0,821,82,0,14,8,60,821,82,2,7,10,1,0,1,1,60
160679702001,546,332,173,38,0,3,0,0,440,69,0,3,0,34,440,69,0,0,1,0,1,1,0,34
160679702002,709,408,199,93,4,5,0,0,511,148,0,8,0,42,511,147,3,0,5,0,0,0,0,42
160679702003,446,249,142,49,5,1,0,0,313,99,0,2,3,29,313,98,0,0,1,0,0,1,0,29
160679702004,740,515,164,51,3,7,0,0,566,113,0,3,5,53,566,113,0,3,0,0,1,2,0,53
160679703001,171,106,49,13,2,1,0,0,126,30,0,3,1,11,126,30,0,1,0,0,1,0,2,11
160679703002,863,618,189,47,4,5,0,0,715,78,0,6,1,63,715,78,4,0,0,0,0,1,1,63
160679703003,304,234,51,19,0,0,0,0,259,21,0,5,0,19,259,21,1,0,3,0,1,0,0,19
160679704001,657,390,189,69,7,2,0,0,459,157,2,8,1,30,459,156,3,0,2,0,0,0,3,30
160679704002,959,601,255,85,12,6,0,0,720,163,0,13,3,60,720,161,6,0,7,1,0,0,0,60
160679704003,420,272,111,34,1,2,0,0,324,70,0,1,0,25,324,70,1,0,0,0,0,0,0,25
160679705001,513,352,119,39,2,1,0,0,425,47,3,2,1,35,425,46,0,0,2,0,0,0,0,35
160679705002,449,226,146,75,1,1,0,0,300,134,0,1,2,12,300,134,1,2,0,0,0,0,0,12
160679705003,177,66,77,31,3,0,0,0,88,74,0,1,1,13,88,73,0,1,0,0,1,0,0,13
160679705004,345,217,101,24,2,1,0,0,258,56,0,1,2,28,258,56,0,0,0,2,0,1,0,28
160619400011,871,587,192,82,4,6,0,0,766,19,1,8,3,74,766,19,3,1,3,1,1,0,1,74
160619400021,408,271,100,35,2,0,0,0,347,5,0,3,5,48,347,5,0,0,0,0,1,1,0,48
160619400022,394,256,112,20,3,3,0,0,336,5,0,1,1,51,336,5,1,0,0,0,0,0,0,51
160619400023,392,253,117,20,1,1,0,0,334,7,0,2,2,47,334,6,2,0,0,1,0,0,0,47
160619503001,14,8,5,0,1,0,0,0,9,0,0,0,0,5,9,0,0,0,0,0,0,0,0,5
160479601011,606,332,183,80,6,5,0,0,467,73,0,8,8,50,467,72,2,1,2,2,3,1,0,50
160479601012,388,260,87,35,4,2,0,0,303,45,0,1,4,35,303,42,1,0,0,1,0,0,0,35
160479601013,578,348,146,79,5,0,0,0,480,55,0,3,4,36,480,53,3,0,0,1,0,0,0,36
160479601021,485,319,113,48,3,2,0,0,414,30,0,0,1,40,414,30,0,0,0,0,0,0,0,40
160479601022,711,523,142,38,4,4,0,0,555,72,0,4,4,76,555,68,1,2,0,0,0,0,1,76
160479601023,486,358,90,36,2,0,0,0,394,44,0,1,6,41,394,42,0,5,0,0,0,1,0,41
160479602011,683,493,125,58,3,4,0,0,563,44,0,5,2,69,563,43,3,0,2,1,0,0,0,69
160479602012,541,351,131,54,4,1,0,0,433,73,0,3,1,31,433,70,1,0,0,1,2,0,0,31
160479602013,300,171,94,33,2,0,0,0,226,44,2,3,2,23,226,43,0,1,0,0,0,3,0,23
160479602014,370,238,83,47,2,0,0,0,263,63,0,2,5,37,263,62,0,2,1,2,1,0,0,37
160479602021,669,465,133,63,6,2,0,0,570,36,0,0,3,60,570,35,0,2,0,0,0,0,0,60
160479602022,405,273,91,35,4,2,0,0,331,39,0,3,2,30,331,39,0,0,0,2,3,0,0,30
160479602023,307,187,80,36,1,3,0,0,217,57,0,5,0,28,217,57,1,0,2,0,1,0,1,28
160819601011,488,262,155,65,6,0,0,0,399,28,0,1,6,54,399,27,0,2,0,2,1,0,0,54
160819601012,188,55,83,44,4,2,0,0,155,8,0,1,2,22,155,8,0,2,0,0,1,0,0,22
160819601013,133,68,40,24,0,1,0,0,115,1,0,2,0,15,115,1,0,0,0,0,0,1,0,15
160819601021,511,348,101,58,3,1,0,0,435,38,0,6,4,28,435,38,3,2,1,0,0,0,1,28
160819601022,133,72,35,24,2,0,0,0,114,5,0,2,2,10,114,5,1,0,0,1,0,1,0,10
160819601031,326,165,102,53,5,1,0,0,284,9,0,1,4,28,284,9,0,2,0,0,0,1,0,28
160819601032,207,82,81,42,2,0,0,0,183,2,0,4,3,15,183,2,0,0,0,0,3,1,0,15
160819601033,194,110,61,22,1,0,0,0,177,3,1,5,2,6,177,3,0,0,4,0,0,1,0,6
160819601034,216,89,81,37,5,4,0,0,168,25,0,2,3,18,168,25,1,1,0,1,0,1,0,18
160819601041,228,59,99,69,0,1,0,0,191,19,0,5,0,13,191,19,2,0,2,0,0,1,0,13
160819601042,731,227,280,218,6,0,0,0,591,25,1,9,9,96,591,25,1,1,4,1,2,1,1,96
160819601043,227,69,84,72,2,0,0,0,189,4,0,0,1,33,189,4,0,0,0,0,0,0,0,33
160819601051,537,163,219,151,3,1,0,0,457,21,2,8,2,47,457,21,4,2,1,0,2,1,0,47
160819601052,544,191,218,120,11,4,0,0,443,30,0,10,1,60,443,30,1,0,4,1,0,4,1,60
160819601053,507,180,204,113,9,1,0,0,412,31,0,3,9,52,412,31,0,3,2,0,1,0,0,52
160819601061,363,129,146,87,1,0,0,0,303,8,0,9,4,39,303,8,3,2,1,0,0,5,0,39
160819601062,243,120,65,58,0,0,0,0,216,5,0,0,2,20,216,5,0,2,0,0,0,0,0,20
160819601071,448,139,162,140,6,1,0,0,365,26,0,4,2,51,365,26,2,0,0,0,1,1,0,51
160819601072,386,137,132,114,2,1,0,0,312,25,0,8,1,40,312,25,3,0,0,0,1,1,0,40
160859701001,42,29,8,5,0,0,0,0,32,2,0,0,0,8,32,2,0,0,0,0,0,0,0,8
160859701002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160859701003,1048,735,216,87,9,1,0,0,905,13,0,12,13,105,905,13,2,8,4,1,4,2,0,105
160859701004,845,543,194,101,5,2,0,0,729,24,0,9,11,72,729,23,3,5,5,2,0,0,1,72
160859701005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160859702001,7,7,0,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1
160859702002,5,3,0,2,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1
160859702003,638,264,224,142,7,1,0,0,569,11,1,5,4,48,569,11,2,0,0,1,1,2,0,48
160859702004,1361,549,490,307,13,2,0,0,1142,51,0,14,14,140,1142,51,2,5,5,2,2,2,3,140
160859703011,1176,494,424,241,13,4,0,0,1005,25,1,7,14,124,1005,22,0,5,4,0,1,1,1,124
160859703021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160859703022,2359,1266,708,356,23,6,0,0,2025,53,0,7,21,253,2025,51,3,8,0,1,3,1,0,253
160319501001,139,120,16,3,0,0,0,0,123,7,0,1,0,8,123,7,1,0,0,0,0,0,0,8
160319501002,773,608,121,36,6,2,0,0,705,16,0,4,0,48,705,16,1,0,0,0,0,1,2,48
160319501003,353,311,37,5,0,0,0,0,330,7,0,0,1,15,330,7,0,0,0,0,0,0,0,15
160319502001,779,603,132,37,4,3,0,0,675,46,0,7,1,50,675,46,3,0,2,0,1,1,0,50
160319502002,760,588,143,29,0,0,0,0,673,32,0,11,4,40,673,32,1,2,5,0,0,1,3,40
160319503001,672,529,108,27,8,0,0,0,586,31,0,10,1,44,586,31,2,0,5,1,0,3,0,44
160319503002,914,658,178,72,5,1,0,0,740,108,0,6,13,47,740,108,2,5,2,1,1,1,0,47
160319503003,414,268,97,46,2,1,0,0,309,75,0,2,1,27,309,75,0,1,1,0,0,1,0,27
160319503004,464,283,132,43,2,4,0,0,371,67,1,2,3,20,371,67,0,1,1,0,0,0,0,20
160319504001,230,111,88,29,2,0,0,0,128,84,0,1,1,16,128,84,1,0,0,0,0,0,0,16
160319504002,248,92,92,59,1,4,0,0,92,139,0,3,0,14,92,139,1,0,0,0,0,2,0,14
160319504003,402,245,111,41,4,1,0,0,285,82,0,4,2,29,285,81,0,0,3,0,1,0,0,29
160319504004,234,116,70,42,2,4,0,0,167,51,0,3,0,13,167,51,0,0,1,0,2,0,0,13
160319505001,300,186,86,26,0,2,0,0,230,44,0,4,0,22,230,43,1,0,0,0,1,0,2,22
160319505002,388,248,94,41,3,2,0,0,313,58,0,3,2,12,313,57,0,1,1,0,0,1,1,12
160319505003,982,752,174,45,9,2,0,0,805,94,0,13,1,69,805,94,4,0,6,0,2,1,0,69
160319505004,839,606,164,62,2,5,0,0,678,92,0,12,4,53,678,92,6,0,3,1,0,1,2,53
160319506001,442,325,83,26,4,4,0,0,358,49,0,7,2,26,358,49,1,0,4,0,0,0,2,26
160319506002,734,570,120,39,4,1,0,0,648,34,0,5,1,46,648,32,2,0,0,0,1,2,0,46
160550001011,710,433,200,70,5,2,0,0,604,15,0,5,5,81,604,15,3,2,1,0,0,1,0,81
160550001012,1244,903,269,54,14,4,0,0,1095,20,1,10,10,108,1095,18,2,1,7,0,0,1,0,108
160550001021,525,302,171,40,5,7,0,0,461,15,0,0,8,41,461,15,0,5,0,0,0,0,0,41
160550001022,339,185,104,46,4,0,0,0,291,8,0,3,1,36,291,8,1,1,0,0,2,0,0,36
160550001023,623,387,170,56,6,4,0,0,542,4,3,4,0,70,542,4,1,0,2,0,0,1,0,70
160550001024,1476,1061,314,72,17,12,0,0,1275,46,0,11,12,132,1275,44,2,1,5,3,3,0,1,132
160550002011,1134,774,266,80,9,5,0,0,984,30,0,7,4,109,984,27,4,0,1,0,0,2,0,109
160550002012,991,647,256,72,13,3,0,0,824,51,0,9,10,97,824,46,1,4,3,2,2,3,0,97
160550002021,1138,819,244,59,8,8,0,0,947,22,1,4,7,157,947,22,0,2,0,0,2,2,0,157
160550002022,1167,801,259,84,15,8,0,0,991,18,0,14,11,133,991,18,6,5,1,1,1,0,5,133
160550002031,596,424,114,42,10,6,0,0,529,10,0,1,9,47,529,7,0,3,0,0,0,0,1,47
160550002032,1126,792,249,74,8,3,0,0,992,22,0,7,8,97,992,22,2,0,3,5,1,0,1,97
160550002033,697,423,182,81,7,4,0,0,605,20,0,2,2,68,605,18,0,0,0,0,0,0,1,68
160550003011,1059,653,260,123,12,11,0,0,923,21,0,4,9,102,923,21,2,1,0,0,1,0,1,102
