BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_lib,party_rin,party_grn,party_cnt,party_ain,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_81,eth2_93,eth2_10,eth2_30,eth2_66,eth2_23,eth2_34,eth2_21,eth2_12,eth2_14,eth2_unk
350250007042,767,108,506,141,3,5,0,0,0,4,0,503,224,4,4,4,28,503,224,0,4,1,1,0,1,0,0,0,2,28
350250008001,425,75,266,76,5,1,0,0,0,2,0,270,132,0,1,1,21,270,131,0,0,0,0,1,0,1,1,0,0,21
350250008002,211,24,151,32,2,1,1,0,0,0,0,147,59,0,0,0,5,147,59,0,0,0,0,0,0,0,0,0,0,5
350250008003,241,47,142,48,1,2,0,0,0,1,0,133,94,0,0,2,12,133,92,0,0,0,0,2,0,0,0,0,0,12
350250008004,684,129,412,127,9,4,0,0,0,3,0,426,217,0,4,1,36,426,217,0,0,1,1,0,0,0,1,1,1,36
350250009001,372,67,226,75,1,0,1,0,0,2,0,218,127,0,1,2,24,218,127,0,0,1,0,0,0,1,0,0,0,24
350250009002,579,98,325,143,4,2,0,0,0,7,0,261,290,4,0,1,23,261,290,1,4,0,0,0,0,0,0,0,0,23
350250009003,251,48,144,56,1,0,0,0,0,2,0,142,100,0,0,2,7,142,100,0,0,0,0,0,0,0,0,0,0,7
350250010031,385,115,141,115,1,4,2,1,0,6,0,115,261,1,3,1,4,115,260,0,1,0,1,1,3,0,0,0,0,4
350250010032,464,147,177,129,2,3,1,2,0,3,0,137,312,1,2,2,10,137,310,0,1,1,0,2,0,1,0,0,1,10
350250010033,526,93,326,98,3,1,0,1,0,4,0,278,213,0,7,3,25,278,213,0,0,1,2,0,5,0,0,1,0,25
350250010034,555,98,333,117,2,4,0,0,0,1,0,297,230,3,2,3,20,297,230,0,3,0,2,0,0,1,0,0,2,20
350250010041,407,108,169,117,3,0,1,2,0,7,0,148,235,3,4,3,14,148,234,0,3,3,1,1,1,0,0,0,0,14
350250010042,541,145,259,131,0,0,2,0,0,4,0,223,293,0,3,5,17,223,292,0,0,0,2,1,1,1,1,0,1,17
350250010043,572,140,287,134,6,0,1,0,0,4,0,225,316,4,2,3,22,225,314,0,4,1,0,2,1,1,0,0,0,22
350250010051,362,116,151,85,4,1,1,1,0,3,0,145,185,16,0,5,11,145,185,0,16,0,3,0,0,0,0,0,0,11
350250010052,470,128,219,113,2,3,2,0,0,3,0,173,281,0,2,0,14,173,281,0,0,0,0,0,2,0,0,0,0,14
350250010053,811,203,390,201,5,2,2,2,0,6,0,334,447,0,3,0,27,334,446,0,0,0,0,1,1,0,1,0,1,27
350250011001,148,21,103,23,0,0,0,0,0,1,0,117,27,0,0,0,4,117,27,0,0,0,0,0,0,0,0,0,0,4
350250011002,557,114,347,94,0,1,1,0,0,0,0,354,172,0,4,0,27,354,172,0,0,1,0,0,0,0,1,0,2,27
350250011003,635,74,440,108,5,0,0,1,0,7,0,431,179,0,3,0,22,431,179,0,0,0,0,0,1,0,0,1,0,22
350250011004,535,67,366,95,5,0,0,1,0,1,0,375,142,0,2,1,15,375,142,1,0,1,0,0,0,0,1,0,0,15
350250011005,471,61,325,75,1,0,1,1,0,7,0,306,135,1,3,3,23,306,134,0,1,2,1,1,0,0,0,0,1,23
350150001001,670,194,313,145,10,3,0,0,0,5,0,446,177,2,1,12,32,446,173,0,2,0,9,4,0,1,0,1,0,32
350150002001,1023,209,644,151,10,3,0,2,0,4,0,781,160,3,11,7,61,781,160,0,3,7,2,0,0,0,1,3,0,61
350150002002,542,165,295,72,8,2,0,0,0,0,0,376,123,2,3,4,34,376,123,0,2,1,0,0,2,3,0,0,0,34
350150002003,1442,304,908,211,11,3,0,1,0,4,0,1033,269,1,29,10,100,1033,268,0,0,6,3,1,16,1,2,0,5,100
350150002004,654,138,401,106,3,1,2,0,0,3,0,474,123,0,6,7,44,474,123,0,0,0,2,0,3,1,1,1,0,44
350150003001,559,148,257,143,5,0,2,0,0,4,0,347,173,3,5,1,30,347,173,0,3,0,0,0,3,0,2,0,0,30
350150003002,620,186,322,97,7,4,2,1,0,1,0,403,169,0,3,3,42,403,169,1,0,1,1,0,1,1,0,1,0,42
350150003003,640,233,253,144,3,1,3,1,0,2,0,316,285,3,3,4,29,316,285,0,3,2,1,0,0,1,1,0,0,29
350150003004,657,151,414,85,5,0,1,0,0,1,0,480,127,3,5,3,39,480,127,0,3,2,1,0,2,2,1,0,0,39
350150003005,423,132,211,73,4,2,0,0,0,1,0,292,92,2,5,0,32,292,91,0,2,2,0,1,1,0,0,0,2,32
350150004011,910,271,488,136,5,0,3,2,0,5,0,592,269,0,2,0,47,592,269,0,0,2,0,0,0,0,0,0,0,47
350150004012,563,158,284,104,8,3,2,1,0,3,0,339,179,1,7,4,33,339,174,0,1,3,3,5,1,0,0,0,2,33
350150004013,444,158,173,101,6,4,2,0,0,0,0,267,156,4,0,0,17,267,156,0,3,0,0,0,0,0,0,0,0,17
350150004021,381,146,142,85,3,2,1,1,0,1,0,162,206,1,1,2,9,162,206,1,1,1,1,0,0,0,0,0,0,9
350150004022,534,176,221,125,5,0,3,0,0,4,0,268,239,3,3,7,14,268,239,2,3,0,0,0,1,2,1,0,0,14
350150004023,658,253,240,149,4,2,3,3,0,4,0,296,320,2,3,4,33,296,319,0,2,1,1,1,1,0,1,0,0,33
350150004024,582,198,273,101,5,1,2,0,0,2,0,352,179,5,1,2,43,352,179,0,5,1,0,0,0,2,0,0,0,43
350150005001,826,379,237,188,6,5,2,1,0,8,0,296,488,8,0,0,34,296,487,0,8,0,0,1,0,0,0,0,0,34
350150005002,783,238,362,161,11,2,2,0,0,7,0,376,354,7,5,5,36,376,353,3,6,3,1,1,1,0,0,0,1,36
350150005003,282,148,64,66,0,0,3,0,0,1,0,63,207,1,0,1,10,63,207,0,1,0,0,0,0,0,0,0,0,10
350150006001,880,437,245,182,3,4,3,0,0,6,0,295,455,71,19,9,31,295,454,0,71,0,3,1,15,2,1,1,1,31
350150006002,537,177,248,98,6,4,0,2,0,2,0,259,240,7,2,1,28,259,239,0,7,0,1,1,1,0,0,0,1,28
350150006003,918,296,411,194,5,3,0,2,0,7,0,433,432,4,5,10,34,433,430,2,4,2,6,2,3,1,0,0,0,34
350150006004,947,232,503,191,9,2,2,0,0,8,0,548,322,8,11,7,51,548,322,0,8,1,1,0,10,0,0,0,0,51
350150007001,815,225,400,173,10,2,1,0,0,4,0,464,307,1,1,0,42,464,307,0,1,0,0,0,0,0,0,1,0,42
350150007002,812,135,539,122,3,4,0,1,0,8,0,600,170,0,2,2,38,600,169,0,0,1,0,1,0,1,0,0,1,38
350150007003,669,172,379,98,10,3,2,0,0,5,0,415,214,0,4,3,33,415,213,0,0,0,1,1,2,0,0,0,2,33
350150007004,761,198,423,131,0,3,2,2,0,2,0,454,282,0,0,2,23,454,282,0,0,0,0,0,0,1,0,0,0,23
350150008001,420,137,226,48,5,2,0,0,0,2,0,232,167,0,1,1,19,232,167,0,0,0,1,0,1,0,0,0,0,19
350150008002,713,424,191,95,0,2,0,0,0,1,0,159,531,1,4,1,17,159,530,0,1,2,1,1,1,0,0,0,1,17
350150009001,932,108,688,126,7,1,0,1,0,1,0,672,205,1,6,2,46,672,204,0,1,2,0,1,0,2,2,1,1,46
350150009002,1102,224,716,143,10,3,0,2,0,4,0,700,347,0,4,3,48,700,347,0,0,3,3,0,0,0,1,0,0,48
350150009003,920,162,580,165,9,2,0,0,0,2,0,555,311,0,8,4,42,555,310,0,0,1,1,1,5,1,0,0,2,42
350150010011,872,253,461,143,6,3,1,1,0,4,0,405,409,11,11,5,31,405,403,0,11,4,2,6,5,1,0,0,2,31
350150010012,674,140,382,138,5,2,1,2,0,4,0,351,289,0,3,4,27,351,285,0,0,0,1,4,1,1,1,0,0,27
350150010021,614,159,344,103,1,1,0,1,0,5,0,331,262,0,2,1,18,331,262,0,0,0,1,0,1,0,1,0,0,18
350150010022,459,233,133,86,3,0,0,1,0,3,0,66,382,1,1,3,6,66,382,0,1,1,1,0,0,0,0,0,0,6
350150010023,297,96,143,51,4,1,0,0,0,2,0,120,156,1,1,3,16,120,156,1,1,0,1,0,0,0,0,1,0,16
350150010024,273,124,71,73,1,1,1,0,0,2,0,67,195,2,1,0,8,67,195,0,2,1,0,0,0,0,0,0,0,8
350150011001,683,140,427,101,8,3,1,0,0,3,0,416,230,3,3,4,27,416,230,0,3,1,1,0,1,2,0,0,1,27
350150011002,748,183,406,143,7,3,1,0,0,5,0,394,309,1,2,3,39,394,309,0,1,0,1,0,1,0,1,0,0,39
350150011003,522,125,272,114,4,1,1,1,0,4,0,232,271,0,0,3,16,232,270,2,0,0,0,1,0,0,0,0,0,16
350150011004,1272,157,929,170,9,2,2,0,0,3,0,840,355,0,5,8,64,840,351,0,0,2,4,4,1,1,2,0,0,64
350150011005,1107,175,748,161,12,3,1,2,0,5,0,684,344,1,6,8,64,684,342,0,1,0,0,2,1,3,1,3,1,64
350350001001,279,148,69,55,1,1,1,0,0,4,0,103,157,3,1,0,15,103,156,0,3,1,0,1,0,0,0,0,0,15
350350001002,656,250,248,142,4,5,2,1,0,4,0,350,228,29,4,3,42,350,224,2,29,0,1,4,1,0,0,1,0,42
350350002001,532,197,205,119,3,4,1,1,0,2,0,315,166,8,4,4,35,315,166,1,8,1,0,0,0,2,2,0,0,35
350350002002,424,136,177,102,5,2,0,0,0,2,0,261,132,3,4,2,22,261,131,0,3,0,0,1,0,2,1,0,3,22
350350003031,534,130,259,128,9,3,1,1,0,3,0,350,127,3,6,10,38,350,120,2,3,4,3,7,0,1,0,2,0,38
350350003032,596,192,261,133,5,2,0,0,0,3,0,406,134,8,4,1,43,406,133,0,8,0,1,1,3,0,0,0,1,43
350350003041,430,87,251,84,2,3,1,1,0,1,0,312,84,1,1,6,26,312,81,0,1,0,3,3,0,1,0,0,1,26
350350003042,811,186,429,182,9,4,0,0,0,1,0,566,144,7,12,9,73,566,142,0,6,6,2,2,3,0,2,0,1,73
350350003043,599,104,346,132,10,2,1,2,0,2,0,444,82,4,12,9,48,444,82,0,4,6,4,0,0,3,1,0,5,48
350350003051,346,107,143,86,5,2,0,0,0,3,0,218,88,12,3,3,22,218,87,0,12,1,1,1,0,2,0,0,2,22
350350003052,632,179,294,141,8,5,1,1,0,3,0,428,119,15,4,7,59,428,119,0,15,1,3,0,2,2,0,0,1,59
350350003053,439,140,174,119,2,3,1,0,0,0,0,274,121,5,7,4,28,274,118,1,5,4,1,3,2,0,1,0,0,28
350350003054,562,181,216,156,6,2,0,0,0,1,0,352,170,5,1,1,33,352,169,0,5,0,0,1,1,0,0,0,0,33
350350003061,438,87,254,85,5,4,0,1,0,2,0,327,61,1,3,1,45,327,60,0,1,0,0,1,1,0,0,0,2,45
350350003062,524,114,313,87,4,1,3,1,0,1,0,377,108,4,4,5,26,377,102,2,4,0,1,6,0,0,1,2,0,26
350350003063,524,123,277,115,5,2,0,1,0,1,0,348,124,1,5,4,42,348,120,0,1,1,0,4,1,3,0,0,3,42
350350003064,457,126,248,75,5,0,1,1,0,1,0,335,86,7,7,0,22,335,84,0,7,0,0,2,2,0,1,3,1,22
350350004011,569,155,302,104,4,2,1,0,0,1,0,384,135,12,3,6,29,384,132,0,12,0,1,3,0,0,0,2,1,29
350350004012,824,175,466,172,6,2,3,0,0,0,0,606,129,12,12,10,55,606,128,0,12,4,4,1,0,1,0,6,2,55
350350004013,245,81,77,80,4,0,1,0,0,2,0,159,55,6,3,3,19,159,55,0,6,1,3,0,0,0,0,1,0,19
350350004014,724,233,293,177,10,3,2,1,1,4,0,445,216,12,5,4,42,445,215,0,12,0,0,1,1,0,1,0,2,42
350350004015,323,108,132,74,4,2,1,2,0,0,0,221,70,6,5,1,20,221,68,0,6,1,1,2,2,0,0,0,0,20
350350004031,452,115,245,87,3,1,0,0,0,1,0,342,56,9,13,6,26,342,56,0,9,1,1,0,9,2,3,0,0,26
350350004032,1099,233,625,228,5,3,1,2,0,2,0,801,155,6,18,7,112,801,154,0,6,3,3,1,2,1,1,8,4,112
350350004041,317,136,94,77,4,4,1,1,0,0,0,163,109,25,8,6,6,163,109,2,25,0,0,0,6,4,1,1,0,6
350350004042,851,233,412,177,13,6,3,2,0,5,0,546,217,18,12,7,51,546,211,0,18,1,1,6,3,1,6,2,0,51
350350004043,900,193,493,198,9,3,0,0,0,4,0,670,165,0,6,4,55,670,164,0,0,1,1,1,1,2,0,1,2,55
350350004044,253,77,101,67,4,1,0,1,0,2,0,160,57,2,4,0,30,160,56,0,2,1,0,1,2,0,1,0,0,30
350350005011,637,156,338,121,7,9,2,0,0,4,0,427,152,9,5,3,41,427,151,0,9,4,0,1,0,2,0,1,0,41
350350005012,242,76,101,61,2,0,0,1,0,1,0,143,79,4,1,1,14,143,79,0,4,1,1,0,0,0,0,0,0,14
350350005013,393,111,146,122,4,3,1,1,0,5,0,225,136,5,3,0,24,225,133,0,5,1,0,3,2,0,0,0,0,24
350350005021,339,72,180,79,4,2,0,1,0,1,0,275,35,1,2,3,23,275,33,0,1,0,0,2,0,0,0,2,0,23
350350005022,685,169,307,193,11,0,4,0,0,1,0,412,209,2,10,4,48,412,207,0,2,4,0,2,3,0,0,2,1,48
350350006011,96,23,40,31,1,0,1,0,0,0,0,64,13,0,1,4,14,64,13,0,0,0,1,0,0,1,0,0,1,14
350350006021,367,85,193,86,2,1,0,0,0,0,0,278,47,5,7,1,29,278,47,1,5,0,0,0,1,0,1,4,0,29
350350006022,536,115,299,116,4,0,1,0,0,1,0,442,44,1,4,4,41,442,44,2,1,4,0,0,0,2,0,0,0,41
350350006031,798,151,488,143,7,3,1,0,0,5,0,574,157,0,7,5,55,574,155,2,0,2,1,2,2,1,0,2,1,55
350350006032,690,176,356,133,12,7,4,0,0,2,0,502,135,0,2,4,47,502,128,0,0,0,0,7,0,1,0,2,0,47
350350006041,76,25,24,25,2,0,0,0,0,0,0,51,12,4,1,1,7,51,12,0,3,0,0,0,0,0,0,1,0,7
350350006042,63,10,34,17,1,0,0,0,0,1,0,45,8,2,3,1,4,45,8,0,2,0,0,0,0,0,0,3,0,4
350350006043,196,37,89,63,6,0,0,0,0,1,0,123,34,9,3,3,24,123,34,0,9,0,1,0,0,1,0,3,0,24
350350007011,377,99,187,82,4,1,2,0,1,1,0,220,117,0,2,5,33,220,117,2,0,1,0,0,0,2,0,1,0,33
350350007012,464,189,167,100,1,1,1,0,2,3,0,190,249,0,1,10,14,190,248,5,0,0,4,1,0,1,0,0,0,14
350350007013,426,137,186,94,5,3,1,0,0,0,0,247,139,0,3,7,30,247,137,1,0,1,0,2,2,1,0,0,0,30
350350007014,234,52,131,45,1,3,0,0,0,2,0,154,56,0,2,5,17,154,50,2,0,1,0,6,0,3,0,0,0,17
350350007015,972,156,615,177,11,4,3,2,0,4,0,705,193,0,0,9,65,705,190,2,0,0,0,3,0,1,0,0,0,65
350350007021,968,269,501,175,12,2,2,1,1,5,0,594,287,1,7,16,63,594,281,5,1,2,2,6,1,7,1,2,0,63
350350009011,743,153,449,125,8,5,0,0,0,3,0,609,57,0,6,9,62,609,54,0,0,2,1,3,0,3,0,3,1,62
350350009012,571,95,358,103,8,3,1,0,0,3,0,473,41,0,1,1,55,473,41,0,0,0,0,0,0,0,1,0,0,55
350350009013,1421,293,818,270,18,13,1,2,0,6,0,1142,129,0,3,15,132,1142,129,2,0,2,2,0,0,4,0,0,1,132
350350009031,543,242,75,213,6,1,1,0,0,5,0,55,476,0,1,1,10,55,473,0,0,1,1,3,0,0,0,0,0,10
350350009032,672,287,93,264,7,4,4,0,0,13,0,101,553,0,2,3,13,101,548,0,0,2,2,5,0,0,0,0,0,13
350350009033,457,210,62,175,5,0,1,0,0,4,0,42,398,0,2,2,13,42,395,0,0,0,0,3,2,2,0,0,0,13
350350009041,455,58,298,89,7,0,1,2,0,0,0,385,31,0,3,5,31,385,31,0,0,0,2,0,0,3,0,0,3,31
350350009042,604,261,71,254,5,4,2,0,0,7,0,50,540,1,2,2,9,50,538,0,1,0,1,2,0,1,0,1,1,9
350350009043,621,269,116,208,10,4,1,2,0,11,0,136,464,0,0,2,19,136,462,1,0,0,1,2,0,0,0,0,0,19
350350009044,523,130,248,133,2,2,1,1,0,6,0,293,195,0,1,1,33,293,195,0,0,0,0,0,1,0,0,0,0,33
350359400001,525,280,61,174,1,1,3,0,1,4,0,185,152,2,1,63,122,185,152,63,2,0,0,0,0,0,0,0,1,122
350359400002,241,119,31,82,1,2,2,0,0,4,0,72,79,0,0,39,51,72,79,37,0,0,1,0,0,0,0,0,0,51
350359400003,392,190,57,138,2,0,1,1,0,3,0,144,129,0,3,39,77,144,128,38,0,0,1,1,1,0,0,1,1,77
350079505001,291,160,81,46,1,3,0,0,0,0,0,98,177,0,0,4,12,98,174,0,0,0,3,3,0,0,0,0,0,12
350079505002,306,168,80,51,3,1,1,0,0,2,0,105,184,1,2,1,13,105,179,0,1,0,0,5,2,0,0,0,0,13
350079505003,316,213,55,44,0,1,0,0,1,2,0,71,223,0,1,0,21,71,223,0,0,0,0,0,1,0,0,0,0,21
350079505004,744,386,223,130,1,2,0,0,0,2,0,340,362,0,1,6,35,340,362,0,0,0,2,0,1,3,0,0,0,35
350079505005,701,292,292,104,4,0,3,1,0,5,0,421,220,0,1,10,49,421,217,0,0,1,0,3,0,3,0,0,0,49
350079505006,213,109,51,49,4,0,0,0,0,0,0,107,90,0,6,1,9,107,90,0,0,0,0,0,5,1,0,1,0,9
350079506001,438,184,180,68,3,2,0,0,0,1,0,266,141,0,3,7,21,266,141,0,0,0,0,0,0,0,2,0,1,21
350079506002,348,169,110,64,4,0,1,0,0,0,0,204,119,0,0,2,23,204,117,0,0,0,1,2,0,0,0,0,0,23
350079506003,161,85,41,31,2,1,0,0,0,1,0,80,72,0,0,0,9,80,71,0,0,0,0,1,0,0,0,0,0,9
350079506004,401,218,108,71,3,1,0,0,0,0,0,184,196,1,5,2,13,184,195,0,1,0,0,1,3,0,0,2,0,13
350079506005,449,229,143,71,2,1,0,1,0,2,0,258,160,0,1,10,20,258,159,2,0,0,1,1,1,1,0,0,0,20
350079507001,387,143,173,64,5,1,0,1,0,0,0,250,95,2,5,3,32,250,95,0,2,2,3,0,0,0,0,0,0,32
350079507002,736,356,255,118,1,0,1,0,4,1,0,309,400,0,2,4,21,309,399,0,0,0,2,1,1,0,1,0,0,21
350079507003,736,260,298,159,4,2,9,1,0,3,0,535,126,1,3,6,65,535,126,0,1,3,1,0,0,1,0,0,0,65
350079507004,512,289,146,72,2,0,1,0,1,1,0,234,245,0,1,1,31,234,245,0,0,0,1,0,0,0,0,1,0,31
350079507005,953,284,402,244,15,2,2,1,0,3,0,743,87,2,7,7,107,743,85,0,2,4,1,2,1,3,0,0,1,107
350319403011,255,200,9,41,1,2,1,0,0,1,0,39,23,0,3,74,116,39,23,70,0,0,0,0,0,0,0,2,0,116
350319403012,348,240,20,82,0,2,2,0,0,2,0,46,35,0,5,123,139,46,35,119,0,1,1,0,0,1,0,1,0,139
350319403021,392,264,44,80,2,0,1,0,0,1,0,71,30,0,5,125,161,71,30,120,0,2,1,0,0,0,0,0,3,161
350319403022,257,192,16,46,0,2,1,0,0,0,0,48,14,2,3,72,118,48,14,67,2,0,0,0,1,0,0,2,0,118
350319403023,293,181,26,83,1,1,1,0,0,0,0,48,21,0,2,63,159,48,21,62,0,0,0,0,1,0,1,0,0,159
350319405001,3095,2121,244,666,12,13,20,0,1,18,0,467,255,11,45,974,1343,467,254,934,11,4,3,1,8,1,0,16,2,1343
350319435001,438,301,43,89,1,1,1,1,1,0,0,255,24,9,8,55,87,255,24,53,9,4,2,0,0,0,1,0,3,87
350319435002,2566,1725,310,486,12,2,11,2,1,17,0,1396,173,2,54,395,546,1396,172,380,2,40,4,1,2,1,2,1,7,546
350319435003,71,39,8,22,0,0,0,0,1,1,0,39,2,0,0,15,15,39,2,15,0,0,0,0,0,0,0,0,0,15
350319436011,1219,789,132,277,5,2,0,1,2,11,0,745,59,7,31,126,251,745,59,122,7,19,0,0,2,2,0,3,7,251
350319436012,224,147,17,59,0,0,1,0,0,0,0,136,15,2,1,26,44,136,15,25,2,1,0,0,0,0,0,0,0,44
350319436013,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
350319436021,62,39,4,17,0,1,0,0,0,1,0,42,2,0,1,6,11,42,2,6,0,1,0,0,0,0,0,0,0,11
350319436022,541,340,63,132,0,1,0,0,1,4,0,333,31,0,10,51,116,333,31,50,0,9,0,0,0,0,0,0,1,116
350319436023,19,12,3,3,0,0,0,0,0,1,0,15,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,4
350319437011,2656,1791,330,491,11,3,6,1,4,19,0,1525,105,15,20,335,656,1525,105,327,15,15,2,0,1,3,1,0,3,656
350319437012,21,11,4,5,0,0,0,0,0,1,0,15,0,0,0,3,3,15,0,3,0,0,0,0,0,0,0,0,0,3
350319437021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350319437022,186,132,25,28,0,1,0,0,0,0,0,121,9,3,0,17,36,121,9,17,3,0,0,0,0,0,0,0,0,36
350319438011,232,121,19,88,1,0,0,0,2,1,0,122,7,0,3,49,51,122,7,47,0,2,0,0,1,1,0,0,0,51
350319438021,446,288,57,94,2,0,2,0,0,3,0,265,14,4,2,56,105,265,14,54,4,1,1,0,0,0,0,0,1,105
350319438022,925,565,138,211,3,0,1,0,0,7,0,519,27,2,7,180,190,519,27,179,2,4,0,0,0,1,0,1,2,190
350319438031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350319438032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350319439031,158,104,18,33,0,2,0,0,1,0,0,87,17,0,6,4,44,87,17,4,0,6,0,0,0,0,0,0,0,44
350319439032,261,164,36,57,1,1,0,0,0,2,0,144,53,0,5,23,36,144,52,19,0,4,0,1,0,1,0,0,1,36
350319439041,137,76,36,19,1,0,2,0,1,2,0,82,24,0,5,4,22,82,24,3,0,2,0,0,0,0,1,1,1,22
350319439042,137,79,27,31,0,0,0,0,0,0,0,78,28,1,2,9,19,78,28,9,1,1,0,0,0,0,0,1,0,19
350319439051,67,33,9,24,0,0,0,0,0,1,0,43,0,0,4,7,13,43,0,7,0,4,0,0,0,0,0,0,0,13
350319439061,1026,622,157,226,4,6,3,1,1,6,0,553,121,13,14,86,239,553,119,85,13,10,1,2,1,0,0,0,3,239
350319439071,140,82,22,32,2,0,0,0,1,1,0,58,16,1,11,20,34,58,16,20,1,10,0,0,0,0,0,0,1,34
350319440001,138,75,15,47,0,0,0,0,0,1,0,79,7,0,4,15,33,79,7,15,0,2,0,0,0,0,1,0,1,33
350319440002,13,7,2,2,0,0,0,0,0,2,0,4,6,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,3
350319452011,745,396,98,234,2,3,3,0,0,9,0,323,259,2,21,44,96,323,253,35,2,6,5,6,8,1,0,6,1,96
350319452012,637,343,127,158,6,1,1,1,0,0,0,287,180,1,22,30,117,287,180,30,1,4,0,0,12,0,1,0,2,117
350319452021,1067,626,165,254,4,1,4,1,0,12,0,557,228,2,16,86,178,557,227,81,2,7,1,1,3,0,0,6,0,178
350319452022,690,339,150,185,7,3,1,0,0,5,0,355,166,5,15,30,119,355,165,22,5,3,6,1,4,0,2,4,2,119
350319453001,808,517,95,183,4,3,0,1,0,5,0,290,407,1,5,23,82,290,399,21,1,3,1,8,0,1,0,0,2,82
350319453002,840,459,143,213,4,4,3,0,2,12,0,348,296,14,19,46,117,348,293,43,14,5,1,3,7,0,2,3,2,117
350319454001,428,275,70,79,1,1,1,0,0,1,0,177,198,1,2,18,32,177,196,14,1,1,3,2,0,1,0,0,1,32
350319454002,802,435,159,190,3,1,1,1,1,11,0,414,141,6,24,59,158,414,140,49,6,9,7,1,9,0,0,0,6,158
350319454003,5240,3160,788,1198,18,13,11,6,2,44,0,3144,463,24,89,403,1117,3144,452,375,24,58,13,11,3,2,2,8,17,1117
350319454004,1305,862,178,241,5,5,5,0,2,7,0,732,117,1,49,101,305,732,117,99,1,30,0,0,4,2,0,5,10,305
350319455011,1627,856,395,348,8,3,5,3,1,8,0,907,315,12,44,116,233,907,315,71,12,27,28,0,8,3,3,2,4,233
350319455021,1002,556,283,151,4,3,1,0,0,4,0,539,269,1,28,60,105,539,264,17,1,6,26,5,3,1,4,13,2,105
350319455031,224,124,50,47,2,0,0,0,0,1,0,131,36,0,8,16,33,131,36,9,0,0,6,0,7,0,0,0,0,33
350319455032,720,398,162,154,2,0,0,0,1,3,0,403,160,0,22,60,75,403,157,19,0,5,32,3,4,1,0,8,4,75
350319455033,277,154,61,56,2,1,1,0,0,2,0,136,78,2,5,9,47,136,78,6,2,2,2,0,1,0,1,0,1,47
350319456011,1278,697,321,244,6,3,2,1,1,3,0,734,256,8,22,87,171,734,248,55,8,9,7,8,4,7,0,7,2,171
350319456021,606,354,108,129,3,1,4,0,0,7,0,310,138,2,16,46,94,310,137,33,2,5,10,1,6,1,0,1,4,94
350319456022,387,221,54,105,1,1,1,0,0,4,0,202,65,6,8,28,78,202,65,27,6,5,0,0,0,1,0,2,1,78
350319456023,608,361,93,138,7,3,1,0,0,5,0,316,126,1,10,48,107,316,125,44,1,4,1,1,3,0,1,0,2,107
350319457011,204,123,41,36,2,0,1,0,0,1,0,132,14,1,4,10,43,132,14,10,1,3,0,0,0,0,0,1,0,43
350319457021,278,182,37,51,2,2,0,0,0,4,0,194,15,1,3,15,50,194,15,13,1,3,0,0,0,2,0,0,0,50
350319460011,92,49,18,24,1,0,0,0,0,0,0,66,7,0,2,3,14,66,7,3,0,2,0,0,0,0,0,0,0,14
350319460012,907,542,146,207,0,1,2,0,0,9,0,514,95,4,25,49,220,514,95,45,4,16,0,0,1,2,0,2,6,220
350319460021,2536,1555,380,538,18,8,8,0,0,29,0,1405,285,11,42,205,588,1405,279,193,11,25,0,6,0,5,0,5,11,588
350319460031,160,82,33,40,2,1,0,0,0,2,0,81,28,0,0,22,29,81,28,21,0,0,0,0,0,1,0,0,0,29
350319460032,180,114,37,29,0,0,0,0,0,0,0,99,18,1,2,12,48,99,17,12,1,2,0,1,0,0,0,0,0,48
350319731001,2062,1184,425,400,11,8,7,3,1,23,0,982,421,8,18,114,519,982,370,108,8,9,2,51,2,1,1,2,4,519
350319731002,533,258,151,111,6,4,1,0,0,2,0,363,58,1,16,27,68,363,57,23,1,5,0,1,0,1,0,8,3,68
350319800001,4,3,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
350390001001,426,338,35,49,1,1,1,0,0,1,0,54,363,0,1,0,8,54,363,0,0,0,0,0,0,0,0,0,1,8
350390001002,226,181,27,17,1,0,0,0,0,0,0,19,202,0,1,3,1,19,201,3,0,0,0,1,1,0,0,0,0,1
350390001003,475,379,47,36,3,2,4,0,0,4,0,89,368,0,1,9,8,89,367,8,0,1,1,1,0,0,0,0,0,8
350390002001,886,703,80,91,3,1,5,0,0,3,0,317,503,0,7,9,50,317,500,2,0,2,4,3,4,1,0,1,0,50
350390002002,707,502,120,76,4,1,0,0,0,4,0,135,548,0,6,3,15,135,543,0,0,2,1,5,2,1,1,0,0,15
350390003011,2088,1558,249,247,8,7,10,0,0,9,0,377,1639,1,5,14,52,377,1626,3,1,0,7,13,4,2,0,0,1,52
