BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_21,eth2_23,eth2_34,eth2_14,eth2_12,eth2_38,eth2_unk
200379569001,842,304,239,295,4,0,0,730,16,2,6,6,82,730,16,2,2,1,0,5,0,0,0,0,82
200379569002,743,242,206,290,5,0,0,615,19,0,3,5,101,615,19,0,0,1,0,1,4,1,0,0,101
200379569003,1198,407,319,467,5,0,0,1016,22,0,12,10,138,1016,22,0,4,3,7,0,0,2,0,0,138
200379570001,1148,499,321,313,15,0,0,980,38,5,10,15,100,980,36,5,4,0,1,3,1,2,4,2,100
200379570002,855,256,306,286,7,0,0,734,38,10,2,3,68,734,38,10,1,1,0,0,1,0,0,0,68
200379571001,481,138,190,147,6,0,0,417,17,2,5,1,39,417,17,2,0,0,0,1,1,0,1,0,39
200379571002,366,101,138,120,7,0,0,312,13,1,5,0,35,312,13,1,0,0,3,1,0,0,1,0,35
200379571003,412,123,162,125,2,0,0,339,23,6,6,3,35,339,23,6,0,1,1,2,3,1,1,0,35
200379572001,752,271,242,234,5,0,0,656,28,2,1,6,59,656,28,2,1,0,0,0,0,0,1,2,59
200379572002,355,87,143,121,4,0,0,310,15,1,4,3,22,310,15,1,2,1,0,2,1,0,1,0,22
200379573001,978,400,260,314,4,0,0,857,13,2,6,7,93,857,12,2,0,1,0,0,2,1,4,1,93
200379573002,761,266,274,212,9,0,0,647,37,7,1,8,61,647,37,7,6,0,0,0,0,0,0,0,61
200379574001,647,196,250,181,20,0,0,560,21,8,5,3,50,560,21,8,1,3,1,0,0,0,0,1,50
200379574002,639,273,167,194,5,0,0,565,11,3,5,5,50,565,11,3,2,0,0,3,3,0,1,0,50
200379575001,467,121,177,163,6,0,0,376,25,10,2,4,50,376,25,10,2,0,1,0,1,1,0,0,50
200379575002,513,174,187,142,10,0,0,427,23,5,4,5,49,427,23,5,2,0,1,1,3,1,1,0,49
200379575003,346,110,124,109,3,0,0,300,18,4,1,1,22,300,18,4,1,0,0,0,0,0,0,0,22
200379576011,1088,447,316,318,7,0,0,894,41,3,16,26,108,894,39,3,14,5,0,9,2,1,0,0,108
200379576012,551,191,182,168,10,0,0,447,22,6,5,9,62,447,22,6,5,3,1,1,1,0,0,0,62
200379576013,910,390,258,256,6,0,0,777,16,6,12,16,83,777,16,6,9,2,1,6,3,3,0,0,83
200379576021,359,112,137,102,8,0,0,296,13,7,4,2,37,296,13,7,1,2,1,1,0,0,0,0,37
200379576022,480,189,147,136,8,0,0,407,12,6,6,5,44,407,12,6,4,2,1,1,0,1,0,0,44
200379576023,414,130,156,120,8,0,0,344,12,8,1,5,44,344,12,8,5,1,0,0,0,0,0,0,44
200274581001,424,296,79,46,3,0,0,372,3,0,6,2,41,372,3,0,2,0,0,0,0,0,6,0,41
200274581002,836,681,103,48,4,0,0,737,9,0,4,4,82,737,9,0,0,3,0,1,3,0,0,0,82
200274581003,681,449,141,83,8,0,0,600,21,1,3,8,48,600,21,1,0,1,0,0,4,1,1,0,48
200274581004,568,415,96,51,6,0,0,484,5,1,1,0,77,484,5,1,0,0,0,0,0,1,0,0,77
200274582001,956,701,144,104,7,0,0,833,17,0,9,1,96,833,17,0,1,5,1,2,0,1,0,0,96
200274582002,685,486,102,90,7,0,0,594,16,2,4,7,62,594,16,2,0,2,0,0,2,0,2,2,62
200274582003,553,361,129,56,7,0,0,494,7,1,2,3,46,494,7,1,0,2,0,0,2,0,0,0,46
200274582004,656,415,152,79,10,0,0,574,11,2,2,9,58,574,11,2,0,1,0,1,0,0,0,3,58
200239502001,800,608,104,85,3,0,0,682,15,0,1,4,98,682,15,0,0,1,0,0,2,0,0,0,98
200239502002,437,332,58,45,2,0,0,370,21,1,4,0,41,370,21,1,0,1,2,1,0,0,0,0,41
200239502003,533,398,69,60,6,0,0,439,14,0,4,3,73,439,13,0,2,1,0,0,0,1,0,0,73
200510726001,826,455,195,167,9,0,0,738,10,0,3,10,65,738,10,0,0,1,0,2,1,0,0,0,65
200510726002,1029,625,217,181,6,0,0,921,9,0,1,3,95,921,7,0,3,0,0,0,0,0,0,0,95
200510727011,628,307,187,121,13,0,0,521,16,0,11,5,75,521,16,0,3,3,2,1,1,5,0,0,75
200510727012,726,371,190,158,7,0,0,586,27,0,10,4,99,586,27,0,1,4,3,0,1,1,1,2,99
200510727013,833,471,167,190,5,0,0,723,13,1,7,4,85,723,13,1,2,3,4,0,1,0,0,0,85
200510727014,594,285,155,142,12,0,0,511,21,1,3,6,52,511,21,1,1,2,1,0,1,0,0,3,52
200510727015,689,345,193,146,5,0,0,572,13,3,4,14,83,572,13,3,1,2,1,1,6,0,0,4,83
200510727021,599,312,194,85,8,0,0,492,45,0,2,10,50,492,45,0,1,2,0,0,4,0,0,4,50
200510727022,644,340,163,137,4,0,0,540,13,1,2,3,85,540,13,1,2,1,0,1,0,0,0,1,85
200510727023,656,405,154,93,4,0,0,532,12,1,8,10,93,532,12,0,0,2,2,3,5,0,1,0,93
200510728011,841,471,221,144,5,0,0,717,20,1,8,3,92,717,20,1,0,2,2,4,0,0,0,0,92
200510728012,774,441,163,163,7,0,0,640,18,1,9,6,100,640,17,1,1,2,3,3,0,1,0,3,100
200510728013,880,493,191,183,13,0,0,732,25,0,6,5,112,732,24,0,2,2,1,0,0,2,0,3,112
200510728014,982,448,277,247,10,0,0,805,41,4,7,10,115,805,40,4,4,1,5,0,0,1,0,2,115
200510728021,1034,652,226,150,6,0,0,864,41,3,14,8,104,864,41,3,4,6,1,7,0,0,0,0,104
200510728022,751,507,118,122,4,0,0,639,10,0,8,10,84,639,10,0,2,4,3,1,3,0,0,3,84
200510728023,357,164,96,92,5,0,0,292,22,3,1,6,33,292,20,3,3,1,0,0,0,0,0,2,33
200510729011,566,209,207,136,14,0,0,469,29,3,4,4,57,469,29,3,1,2,1,0,1,0,1,0,57
200510729012,561,250,170,134,7,0,0,477,15,0,3,4,62,477,15,0,3,2,0,0,1,1,0,0,62
200510729013,453,199,130,116,8,0,0,345,37,0,3,14,54,345,35,0,1,0,1,0,6,1,1,0,54
200510729021,530,226,175,122,7,0,0,398,51,1,7,8,65,398,51,1,2,2,3,2,1,0,0,1,65
200510729022,40,13,19,7,1,0,0,30,2,0,0,1,7,30,2,0,0,0,0,0,1,0,0,0,7
200510729023,419,138,173,96,12,0,0,305,61,1,6,6,40,305,60,1,3,2,0,1,1,1,2,1,40
200510730001,890,533,185,162,10,0,0,774,5,0,3,9,99,774,5,0,2,0,2,0,4,0,1,2,99
200510730002,912,484,241,179,8,0,0,758,21,2,1,2,128,758,21,2,0,0,0,0,1,0,1,0,128
200510730003,653,319,212,116,6,0,0,570,9,0,0,8,66,570,9,0,1,0,0,0,1,0,0,6,66
201299646001,513,380,72,58,3,0,0,427,61,1,3,0,21,427,60,1,0,0,1,1,0,1,0,0,21
201299646002,517,360,98,54,5,0,0,394,81,0,6,5,31,394,81,0,1,0,1,4,3,1,0,0,31
201299646003,657,480,109,64,4,0,0,522,83,0,7,4,41,522,83,0,4,0,0,6,0,0,1,0,41
201079551011,648,414,149,81,4,0,0,589,14,0,1,2,42,589,14,0,0,0,1,0,1,0,0,0,42
201079551012,1200,687,324,183,6,0,0,1077,15,4,6,6,92,1077,13,4,4,2,0,1,0,0,0,0,92
201079551021,787,423,232,124,8,0,0,707,11,0,2,12,55,707,11,0,7,0,0,1,5,0,1,0,55
201079551022,460,257,128,71,4,0,0,418,5,0,1,1,35,418,5,0,0,1,0,0,1,0,0,0,35
201079551023,631,353,177,94,7,0,0,545,22,1,6,1,56,545,19,1,1,0,1,3,0,2,0,0,56
201079552001,544,352,108,81,3,0,0,489,7,0,0,2,46,489,7,0,0,0,0,0,0,0,0,2,46
201079552002,870,567,159,136,8,0,0,805,8,5,1,4,47,805,8,5,2,0,0,0,0,1,0,0,47
201079552003,521,310,124,82,5,0,0,460,7,2,4,0,48,460,7,2,0,1,0,1,0,2,0,0,48
201079552004,470,275,128,62,5,0,0,424,12,0,1,1,32,424,12,0,0,1,0,0,1,0,0,0,32
201079552005,504,329,109,61,5,0,0,466,14,0,2,2,20,466,14,0,0,1,0,1,0,0,0,0,20
200979691001,347,300,21,26,0,0,0,313,3,1,1,0,29,313,3,1,0,1,0,0,0,0,0,0,29
200979691002,414,340,41,31,2,0,0,384,1,0,1,0,28,384,1,0,0,0,0,0,0,0,0,0,28
200979691003,596,467,57,68,4,0,0,532,11,0,6,3,44,532,11,0,0,1,0,4,2,1,0,0,44
201259501001,569,387,124,49,9,0,0,514,14,0,2,5,34,514,14,0,0,0,0,1,0,0,1,5,34
201259501002,529,348,110,68,3,0,0,461,10,0,2,3,53,461,10,0,0,1,0,1,3,0,0,0,53
201259502001,1691,1015,412,248,16,0,0,1515,41,1,8,12,114,1515,41,1,1,2,0,4,1,1,0,8,114
201259503001,585,369,106,105,5,0,0,496,27,1,4,4,53,496,26,1,2,0,1,2,1,0,1,0,53
201259503002,605,332,142,127,4,0,0,497,31,6,3,0,68,497,31,6,0,0,0,0,0,3,0,0,68
201259503003,500,290,119,86,5,0,0,422,21,6,11,2,38,422,21,6,0,2,3,5,1,0,1,0,38
201259503004,788,553,126,104,5,0,0,681,22,7,5,3,70,681,19,7,2,0,1,3,0,0,1,0,70
201259504001,783,414,172,183,14,0,0,668,33,13,4,2,63,668,33,13,0,0,0,0,0,3,0,0,63
201259504002,605,288,163,147,7,0,0,518,24,10,7,3,43,518,23,10,2,2,2,3,0,0,0,0,43
201259505001,489,243,147,92,7,0,0,412,11,13,1,3,49,412,11,13,1,1,0,0,1,0,0,0,49
201259505002,435,225,113,93,4,0,0,356,14,36,1,4,24,356,14,36,1,0,0,0,0,0,1,0,24
201259506001,369,155,107,101,6,0,0,293,28,21,1,2,24,293,28,21,1,0,0,0,0,0,1,1,24
201259506002,906,565,174,158,9,0,0,721,15,59,10,0,101,721,15,59,0,3,0,3,0,1,2,0,101
201259506003,425,208,114,98,5,0,0,359,15,10,1,2,38,359,15,10,0,0,1,0,0,0,0,0,38
201259507001,542,403,72,58,9,0,0,495,2,0,0,4,41,495,2,0,0,0,0,0,0,0,0,0,41
201259507002,425,303,67,54,1,0,0,381,9,0,2,1,32,381,9,0,1,2,0,0,0,0,0,0,32
201259507003,620,363,126,124,7,0,0,547,9,0,1,6,57,547,9,0,0,0,0,1,6,0,0,0,57
201259507004,552,393,79,80,0,0,0,508,9,0,1,4,30,508,9,0,2,0,0,0,0,1,0,0,30
201259508001,1019,564,190,256,9,0,0,892,23,11,13,8,72,892,23,11,3,4,2,3,3,1,1,0,72
201259508002,447,242,90,112,3,0,0,406,12,3,1,5,20,406,12,3,1,0,0,1,2,0,0,0,20
201259508003,476,260,94,120,2,0,0,419,7,5,4,8,33,419,7,5,5,0,0,3,2,1,0,0,33
201259508004,513,283,98,128,4,0,0,438,12,6,6,7,44,438,12,6,1,4,1,1,1,0,0,0,44
201259510001,299,117,99,80,3,0,0,233,18,27,0,1,20,233,18,27,0,0,0,0,1,0,0,0,20
201259510002,414,158,124,127,5,0,0,329,24,22,3,2,34,329,23,22,0,0,1,1,0,1,0,0,34
201259511001,209,83,58,66,2,0,0,179,6,11,1,1,11,179,6,11,0,0,1,0,0,0,0,1,11
201259511002,534,235,159,137,3,0,0,440,19,29,4,6,36,440,18,29,2,3,0,1,0,0,0,1,36
201259511003,646,283,176,184,3,0,0,542,21,24,2,0,57,542,21,24,0,0,1,0,0,0,0,0,57
201259513001,514,298,123,86,7,0,0,462,17,0,4,2,29,462,17,0,0,2,1,0,0,1,0,0,29
201259513002,580,399,106,70,5,0,0,514,18,0,3,2,43,514,18,0,1,1,0,1,0,0,1,0,43
201259514001,433,159,116,154,4,0,0,330,9,62,1,2,29,330,9,62,0,0,0,0,1,1,0,0,29
201259514002,368,120,113,131,4,0,0,293,24,22,1,1,27,293,24,22,0,0,0,0,0,0,1,0,27
200410841001,1146,840,191,104,11,0,0,1005,19,1,7,12,102,1005,19,1,3,2,0,1,5,4,0,0,102
200410841002,577,418,90,64,5,0,0,470,17,0,3,1,86,470,17,0,0,2,0,0,1,1,0,0,86
200410841003,879,521,228,125,5,0,0,740,28,2,4,9,96,740,25,2,0,2,0,1,0,1,0,0,96
200410842001,653,358,173,116,6,0,0,563,19,1,11,7,52,563,19,1,4,1,0,1,2,0,7,0,52
200410842002,1091,772,207,106,6,0,0,913,15,1,10,8,144,913,15,1,1,1,2,2,2,2,3,0,144
200410843001,931,570,195,153,13,0,0,811,35,2,6,8,69,811,35,2,3,2,0,2,2,2,0,1,69
200410843002,480,296,112,68,4,0,0,406,13,4,1,6,50,406,13,4,3,0,0,0,0,0,1,3,50
200410844001,632,375,141,108,8,0,0,542,28,1,3,0,58,542,27,1,0,1,0,2,0,0,0,0,58
200410844002,1218,747,270,186,15,0,0,1036,52,0,7,10,113,1036,52,0,3,2,0,0,2,3,2,0,113
200410844003,631,342,181,103,5,0,0,544,23,5,0,2,57,544,23,5,0,0,0,0,2,0,0,0,57
200410844004,750,511,144,87,8,0,0,650,15,0,4,1,80,650,14,0,1,1,0,3,0,0,0,0,80
200410845001,685,459,149,70,7,0,0,578,9,5,2,9,82,578,9,5,0,0,1,0,9,1,0,0,82
200410845002,613,394,128,88,3,0,0,507,10,0,0,4,92,507,10,0,1,0,0,0,2,0,0,0,92
200410845003,638,388,163,79,8,0,0,539,17,2,3,3,74,539,17,2,0,1,0,1,0,0,0,1,74
200410846001,659,327,186,143,3,0,0,553,18,0,3,10,75,553,18,0,5,1,0,0,2,1,1,0,75
200410846002,721,351,213,152,5,0,0,606,33,1,1,2,78,606,32,1,0,0,1,0,1,0,0,0,78
200659523001,517,392,76,48,1,0,0,460,6,3,2,4,42,460,6,3,0,0,0,0,0,2,0,4,42
200659523002,626,459,83,81,3,0,0,547,8,6,2,8,55,547,8,6,1,0,0,1,0,1,0,2,55
200659523003,409,292,64,50,3,0,0,348,1,2,2,5,51,348,1,2,1,1,1,0,0,0,0,4,51
201679738001,433,319,73,40,1,0,0,366,10,2,3,2,50,366,10,2,2,2,1,0,0,0,0,0,50
201679738002,497,351,89,54,3,0,0,420,10,1,3,0,63,420,10,1,0,0,1,0,0,0,0,0,63
201679738003,524,367,88,63,6,0,0,448,12,0,12,0,52,448,12,0,0,3,6,0,0,3,0,0,52
201679738004,325,202,60,61,2,0,0,289,1,1,2,1,31,289,1,1,1,0,1,0,0,0,0,0,31
201679738005,348,219,84,44,1,0,0,296,13,0,2,1,36,296,13,0,1,0,0,2,0,0,0,0,36
201679738006,626,429,122,69,6,0,0,542,18,1,10,3,52,542,18,1,2,1,3,6,0,0,0,0,52
201679739001,471,348,76,45,2,0,0,385,5,0,5,2,74,385,5,0,0,0,4,0,0,1,0,2,74
201679739002,656,423,119,111,3,0,0,574,7,0,3,1,71,574,7,0,1,1,1,1,0,0,0,0,71
201679739003,425,312,46,67,0,0,0,370,4,0,6,2,43,370,4,0,0,0,4,1,1,0,1,1,43
200895763001,535,406,100,27,2,0,0,489,3,0,0,5,38,489,3,0,0,0,0,0,0,0,0,4,38
200895763002,740,504,143,84,9,0,0,655,14,1,2,1,67,655,14,1,0,0,0,1,1,1,0,0,67
200895763003,655,466,126,58,5,0,0,589,6,0,1,2,57,589,6,0,0,1,0,0,1,0,0,0,57
201610002011,643,301,163,169,10,0,0,534,18,10,10,7,64,534,18,9,0,6,3,0,3,0,1,2,64
201610002012,624,212,219,181,12,0,0,486,45,22,6,9,56,486,45,22,4,2,2,0,2,2,0,0,56
201610002021,872,283,308,261,20,0,0,698,42,12,10,10,100,698,41,12,4,1,4,0,0,3,2,2,100
201610002022,859,345,267,237,10,0,0,697,55,15,7,9,76,697,53,14,3,3,1,1,2,0,1,0,76
201610002023,876,324,268,271,13,0,0,691,50,20,13,12,90,691,50,20,3,2,4,4,3,0,1,1,90
201610002024,772,284,256,220,12,0,0,609,69,14,7,6,67,609,69,14,3,3,0,1,1,2,0,0,67
201610003031,225,77,87,54,7,0,0,170,19,5,5,4,22,170,19,5,3,2,1,1,0,0,0,0,22
201610003032,209,58,71,72,8,0,0,160,11,1,3,2,32,160,11,1,1,1,0,2,0,0,0,0,32
201610003041,747,295,195,243,14,0,0,621,40,7,11,9,59,621,40,7,5,6,0,3,1,1,1,2,59
201610003042,699,309,195,182,13,0,0,585,32,7,14,7,54,585,32,7,3,8,0,2,1,3,1,0,54
201610003043,768,274,219,258,17,0,0,611,39,6,21,10,81,611,35,6,1,13,0,3,3,0,4,1,81
201610005001,529,140,180,197,12,0,0,430,21,8,1,9,60,430,16,8,1,0,1,0,2,0,0,0,60
201610005002,260,77,88,82,13,0,0,201,21,2,4,6,26,201,21,2,2,3,0,1,1,0,0,0,26
201610005003,286,78,109,89,10,0,0,219,16,3,6,5,37,219,16,3,2,3,1,1,0,0,0,0,37
201610005004,981,345,302,311,23,0,0,793,67,8,15,9,89,793,67,8,3,3,5,3,3,1,3,0,89
201610006011,465,216,116,125,8,0,0,352,27,10,11,10,55,352,27,10,3,7,0,1,3,3,0,0,55
201610006012,517,236,132,143,6,0,0,428,22,4,4,3,56,428,22,4,2,3,1,0,0,0,0,0,56
201610006013,437,177,115,144,1,0,0,337,26,4,14,4,52,337,26,4,1,8,1,1,1,4,0,0,52
201610006014,445,194,115,134,2,0,0,365,22,2,5,3,48,365,22,2,1,1,0,3,0,0,1,0,48
201610006015,611,333,113,163,2,0,0,469,6,4,58,9,65,469,6,4,3,20,3,24,3,6,1,0,65
201610006021,641,230,230,163,18,0,0,462,45,54,11,6,63,462,45,53,3,4,1,5,1,0,0,0,63
201610006022,1342,653,318,356,15,0,0,1078,37,7,60,31,129,1078,37,7,15,39,8,4,7,7,2,0,129
201610006023,1556,611,464,455,26,0,0,1219,69,35,51,25,157,1219,67,35,15,20,3,7,5,13,3,0,157
201610007001,246,78,97,65,6,0,0,182,31,3,3,1,26,182,30,3,0,3,0,0,0,0,0,0,26
201610007002,668,222,187,254,5,0,0,538,34,9,14,7,66,538,34,9,4,1,1,8,1,3,1,1,66
201610007003,464,182,119,156,7,0,0,389,15,0,8,4,48,389,15,0,0,2,1,1,0,1,0,0,48
201610007004,510,185,133,184,8,0,0,417,18,1,8,8,58,417,18,1,4,4,1,0,2,1,1,0,58
201610008011,384,108,118,148,10,0,0,300,26,2,11,5,40,300,26,2,1,5,0,1,3,2,3,0,40
201610008012,295,88,111,87,9,0,0,228,22,3,2,3,37,228,22,3,0,0,1,0,0,1,0,0,37
201610008013,300,74,103,109,14,0,0,227,26,4,6,8,29,227,26,4,4,4,1,1,1,0,0,0,29
201610008014,410,132,119,144,15,0,0,301,32,8,4,10,55,301,32,8,3,0,2,0,4,2,0,0,55
201610008015,327,80,119,121,7,0,0,260,24,5,0,0,38,260,22,5,0,0,0,0,0,0,0,0,38
201610008021,432,114,163,149,6,0,0,339,29,21,7,9,27,339,25,21,1,4,0,3,1,0,0,0,27
201610008022,748,204,240,290,14,0,0,565,48,47,7,2,79,565,48,47,0,2,0,1,2,1,3,0,79
201610009001,316,110,134,65,7,0,0,248,16,19,2,2,29,248,16,19,1,1,0,0,0,1,0,0,29
201610009002,470,222,166,74,8,0,0,379,31,9,6,9,36,379,31,9,3,1,1,0,1,3,0,2,36
201610009003,1008,442,272,279,15,0,0,782,45,17,22,18,124,782,45,17,4,6,0,7,3,9,0,0,124
201610009004,569,300,128,131,10,0,0,478,17,0,5,0,69,478,17,0,0,1,0,1,0,1,1,0,69
201610009005,560,260,152,144,4,0,0,443,24,37,3,9,44,443,24,37,1,1,2,0,4,0,0,1,44
201610010021,67,11,42,13,1,0,0,38,15,4,1,0,9,38,15,3,0,0,0,0,0,0,1,0,9
201610010022,243,72,113,50,8,0,0,135,53,5,5,7,38,135,52,5,2,1,1,0,3,2,0,0,38
201610010023,130,37,62,28,3,0,0,74,34,11,1,3,7,74,34,11,2,0,0,0,1,0,1,0,7
201610010024,29,8,13,8,0,0,0,20,2,4,0,1,2,20,2,4,0,0,0,0,1,0,0,0,2
201610010025,63,21,26,14,2,0,0,43,11,5,0,1,3,43,11,3,0,0,0,0,0,0,0,0,3
201610010026,228,76,97,48,7,0,0,152,34,8,5,5,24,152,34,7,2,3,0,2,0,0,0,0,24
201610010027,63,19,31,13,0,0,0,39,12,7,0,1,4,39,12,7,0,0,0,0,0,0,0,0,4
201610011011,677,244,202,221,10,0,0,534,38,12,8,11,74,534,36,12,5,2,1,4,2,1,0,0,74
201610011012,408,102,161,135,10,0,0,296,31,7,10,7,57,296,31,7,5,4,2,3,1,1,0,0,57
201610011021,753,376,177,194,6,0,0,612,28,4,28,3,78,612,28,4,1,9,4,6,1,5,3,0,78
201610011022,728,316,195,206,11,0,0,583,38,17,15,5,70,583,38,17,0,5,2,2,5,1,5,0,70
201610011023,563,234,140,184,5,0,0,451,35,7,9,4,57,451,35,7,3,2,0,2,1,4,0,0,57
201610013011,595,234,166,190,5,0,0,448,33,17,21,18,58,448,33,17,8,8,2,7,1,1,2,1,58
201610013012,1185,585,263,328,9,0,0,945,31,13,50,34,112,945,31,13,28,26,3,7,2,12,2,0,112
201610013013,705,384,143,168,10,0,0,583,23,8,15,5,71,583,23,8,4,10,0,1,0,4,0,0,71
201610013021,1275,704,323,230,18,0,0,1088,44,3,16,8,116,1088,44,3,1,6,0,4,2,4,0,1,116
201610013022,970,616,203,143,8,0,0,814,22,0,6,4,124,814,22,0,1,2,0,0,1,4,0,2,124
201610013023,520,314,105,96,5,0,0,432,16,0,4,3,65,432,16,0,1,1,3,0,1,0,0,0,65
201610013024,833,575,158,92,8,0,0,724,14,0,4,6,85,724,12,0,3,2,0,0,2,2,0,0,85
201619800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201339516001,487,243,145,96,3,0,0,420,9,0,1,1,56,420,9,0,0,1,0,0,0,0,0,0,56
201339516002,490,299,108,81,2,0,0,455,0,0,2,6,27,455,0,0,0,1,0,0,2,1,0,2,27
201339516003,446,260,98,84,4,0,0,407,0,1,3,0,35,407,0,1,0,2,1,0,0,0,0,0,35
201339516004,495,290,123,79,3,0,0,425,5,0,6,0,59,425,5,0,0,2,1,0,0,0,3,0,59
201339516005,534,306,137,86,5,0,0,467,11,0,6,12,38,467,11,0,7,1,0,5,0,0,0,1,38
201339517001,299,126,114,57,2,0,0,260,13,5,1,2,18,260,13,5,1,0,0,0,0,1,0,0,18
201339517002,302,126,117,56,3,0,0,263,10,2,2,3,22,263,10,2,1,2,0,0,0,0,0,0,22
201339517003,743,335,239,157,12,0,0,631,33,2,2,5,70,631,33,2,3,0,0,2,0,0,0,0,70
201339518001,794,434,198,155,7,0,0,714,22,1,9,3,45,714,22,1,1,7,0,1,0,0,1,0,45
201339518002,576,257,202,110,7,0,0,504,26,0,5,1,40,504,26,0,0,1,2,0,0,2,0,0,40
201339518003,801,408,234,155,4,0,0,630,44,42,6,3,76,630,44,42,2,4,0,0,1,2,0,0,76
201339518004,488,218,161,96,13,0,0,418,24,1,4,3,38,418,23,1,3,1,1,0,0,1,1,0,38
201339519001,661,295,212,141,13,0,0,570,26,5,3,4,53,570,26,5,3,1,0,0,0,1,1,0,53
201339519002,504,237,148,115,4,0,0,412,31,2,5,9,45,412,29,2,9,0,0,1,0,1,3,0,45
201339519003,660,344,196,115,5,0,0,574,22,0,9,6,49,574,22,0,3,1,0,7,0,1,0,0,49
201339520001,930,485,276,164,5,0,0,830,15,0,7,2,76,830,13,0,1,4,1,1,0,1,0,0,76
201339520002,679,393,182,98,6,0,0,603,6,0,1,0,69,603,6,0,0,1,0,0,0,0,0,0,69
201939531001,651,459,113,71,8,0,0,552,16,2,3,9,69,552,16,2,2,0,0,2,3,1,0,0,69
201939531002,912,644,147,115,6,0,0,753,20,1,4,7,127,753,20,1,0,0,1,3,6,0,0,1,127
201939531003,664,455,130,71,8,0,0,557,26,1,2,2,76,557,26,1,0,0,0,0,2,0,0,0,76
201939531004,532,332,131,63,6,0,0,451,12,1,2,2,64,451,12,1,0,0,0,0,1,1,1,0,64
201939531005,831,556,162,109,4,0,0,719,22,2,1,7,80,719,21,2,0,0,0,0,5,0,0,1,80
201939534001,747,578,96,65,8,0,0,625,25,1,2,5,89,625,25,0,2,0,0,1,2,1,0,1,89
201939534002,609,464,100,41,4,0,0,524,19,0,3,0,63,524,19,0,0,0,0,1,0,0,0,0,63
201137881001,584,408,121,54,1,0,0,520,5,0,1,3,55,520,5,0,2,1,0,0,0,0,0,0,55
201137881002,637,421,138,75,3,0,0,543,17,1,9,2,65,543,17,0,0,5,3,0,0,1,0,2,65
201137881003,440,296,84,54,6,0,0,388,1,1,0,4,46,388,1,1,0,0,0,0,3,0,0,0,46
201137882001,1308,668,303,326,11,0,0,1154,26,4,6,14,104,1154,26,4,5,1,3,0,3,1,1,1,104
201137882002,1097,561,253,271,12,0,0,961,26,3,6,10,91,961,26,3,3,1,0,1,0,1,0,3,91
201137883001,516,374,94,44,4,0,0,444,8,0,0,5,59,444,8,0,2,0,0,0,3,0,0,0,59
201137883002,817,595,126,89,7,0,0,737,2,1,2,6,69,737,2,1,2,0,0,1,3,1,0,0,69
201137883003,582,342,123,112,5,0,0,499,16,0,6,4,57,499,16,0,1,0,0,0,0,4,1,0,57
201137884001,1625,1056,307,244,18,0,0,1375,39,1,24,21,165,1375,39,1,7,7,9,4,3,1,2,7,165
201137884002,882,549,188,139,6,0,0,750,26,1,10,9,86,750,26,1,1,4,4,1,1,0,0,4,86
201137884003,686,402,169,109,6,0,0,601,17,0,7,4,57,601,17,0,1,3,2,2,3,0,0,0,57
201137884004,997,553,227,204,13,0,0,881,33,3,4,5,71,881,33,3,3,2,2,0,1,0,0,0,71
201137885001,481,229,144,102,6,0,0,414,18,1,0,6,42,414,18,1,2,0,0,0,3,0,0,0,42
201137885002,447,242,114,85,6,0,0,378,20,3,3,1,42,378,20,3,1,1,0,0,0,2,0,0,42
201137886001,787,445,213,116,13,0,0,683,43,1,7,3,50,683,43,1,0,0,2,5,0,0,0,0,50
201137886002,740,393,180,160,7,0,0,609,26,5,5,5,90,609,26,5,1,3,0,0,0,1,1,2,90
201137886003,940,544,244,136,16,0,0,785,43,3,5,4,100,785,43,3,3,2,0,1,0,1,1,1,100
201137886004,732,438,171,115,8,0,0,639,17,2,6,3,65,639,17,2,2,4,1,0,1,1,0,0,65
201137887001,313,205,67,37,4,0,0,282,8,1,1,3,18,282,8,1,0,0,0,0,0,0,1,3,18
201137887002,874,594,190,84,6,0,0,773,13,1,9,1,77,773,13,1,0,2,0,1,0,6,0,0,77
201137887003,868,522,226,108,12,0,0,719,12,0,3,11,123,719,12,0,2,2,0,0,6,1,0,2,123
201137887004,495,282,129,69,15,0,0,420,11,0,5,10,49,420,11,0,0,0,1,2,6,2,0,3,49
201137887005,798,508,161,123,6,0,0,655,6,4,3,3,127,655,6,4,0,2,0,1,3,0,0,0,127
200639553001,420,316,48,55,1,0,0,356,5,0,2,7,50,356,5,0,0,1,0,1,7,0,0,0,50
200639553002,656,496,94,63,3,0,0,563,10,0,3,10,70,563,10,0,3,0,0,1,0,2,0,3,70
200639553003,892,680,117,94,1,0,0,746,16,1,3,11,115,746,16,1,1,2,0,1,3,0,0,2,115
201459702001,670,436,128,103,3,0,0,573,32,1,4,6,54,573,32,1,2,2,1,1,4,0,0,0,54
201459702002,529,302,132,88,7,0,0,441,34,5,1,1,47,441,34,5,1,0,0,1,0,0,0,0,47
201459702003,484,264,124,85,11,0,0,401,42,5,2,2,32,401,42,5,0,0,1,0,1,0,1,0,32
