BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_10,eth2_23,eth2_34,eth2_21,eth2_14,eth2_61,eth2_12,eth2_35,eth2_38,eth2_85,eth2_33,eth2_32,eth2_55,eth2_66,eth2_29,eth2_59,eth2_unk
291279605002,355,137,53,165,0,0,312,7,4,3,2,27,312,4,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27
291279605003,449,123,80,246,0,0,386,6,7,3,1,46,386,7,6,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,46
291279606001,1333,808,200,325,0,0,1170,11,16,8,4,124,1170,16,11,0,4,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,124
291279606002,651,295,112,244,0,0,567,13,9,11,0,51,567,9,13,0,5,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,51
291279606003,517,265,66,186,0,0,462,6,8,1,1,39,462,8,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39
291279608001,228,49,47,132,0,0,199,6,5,6,0,12,199,5,6,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12
291279608002,208,47,35,126,0,0,170,6,17,0,1,14,170,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
291279608003,346,164,56,126,0,0,312,10,0,1,1,22,312,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
291279608004,307,105,27,175,0,0,272,10,0,1,0,24,272,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
291279608005,294,94,45,155,0,0,249,3,3,2,3,34,249,3,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,34
291279609001,452,134,143,175,0,0,310,5,105,1,3,28,310,105,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28
291279609002,329,91,44,194,0,0,287,3,14,2,0,23,287,14,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
291279609003,317,139,46,132,0,0,295,4,0,1,1,16,295,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
291279609004,844,509,84,251,0,0,739,8,5,16,6,70,739,5,8,2,4,7,0,3,2,2,0,0,0,0,0,0,2,0,0,0,70
290019501001,1126,642,235,249,0,0,1033,6,1,1,6,79,1033,1,6,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,79
290019501002,920,548,200,172,0,0,826,15,6,2,7,64,826,6,14,0,1,0,4,0,1,0,0,0,0,0,0,0,3,1,0,0,64
290019501003,525,278,109,138,0,0,467,3,0,2,1,52,467,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52
290019502001,543,260,113,170,0,0,479,5,0,2,7,50,479,0,5,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,50
290019502002,562,335,117,110,0,0,499,11,0,3,10,39,499,0,11,0,2,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,39
290019502003,798,517,100,181,0,0,717,8,0,2,7,64,717,0,8,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,4,64
290019503001,440,143,110,187,0,0,410,5,4,3,5,13,410,4,5,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,13
290019503002,327,109,107,111,0,0,275,9,6,3,2,32,275,6,9,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32
290019503003,353,62,139,152,0,0,310,11,8,2,0,22,310,8,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22
290019503004,314,40,157,117,0,0,267,7,0,4,5,31,267,0,7,1,1,2,1,0,0,0,1,1,0,0,0,2,0,0,0,0,31
290019504001,926,477,244,205,0,0,808,18,4,17,14,65,808,3,18,2,6,4,8,3,3,0,0,0,0,0,0,1,1,0,2,0,65
290019504002,1031,506,323,202,0,0,888,12,2,21,11,97,888,1,12,5,11,3,2,5,0,1,2,2,0,0,0,0,0,0,1,0,97
290019504003,551,231,150,170,0,0,475,9,2,8,6,51,475,2,9,1,3,0,0,2,2,4,1,0,0,0,0,0,0,0,0,0,51
290019505011,735,219,305,211,0,0,650,7,5,7,8,58,650,5,7,0,3,2,1,0,1,0,0,0,0,1,1,0,0,0,2,0,58
290019505012,306,44,169,93,0,0,233,6,4,7,8,48,233,4,6,6,1,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,48
290019505013,984,566,137,281,0,0,875,8,1,26,20,54,875,1,8,6,10,6,4,1,1,8,8,0,0,0,0,1,0,0,0,0,54
290019505021,514,318,94,102,0,0,445,9,0,5,7,48,445,0,9,1,0,4,0,0,0,5,1,0,0,0,1,0,0,0,0,0,48
290019505022,511,165,209,137,0,0,451,4,2,2,3,49,451,2,4,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,49
290019505023,846,474,133,239,0,0,730,10,6,12,19,69,730,6,10,9,6,3,1,1,2,2,0,0,0,0,1,0,0,0,5,0,69
290019509001,443,127,132,184,0,0,400,5,0,1,6,31,400,0,5,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31
290019509002,387,83,192,112,0,0,328,9,4,5,0,41,328,4,9,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41
290019509003,617,91,351,175,0,0,382,21,135,12,8,59,382,135,21,3,6,2,3,3,0,0,0,0,0,1,0,0,0,0,0,1,59
290019510001,225,11,183,31,0,0,169,17,4,6,4,25,169,4,17,1,2,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,25
291094701001,481,327,44,110,0,0,450,2,0,5,0,24,450,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
291094701002,600,273,78,249,0,0,552,10,1,3,7,27,552,1,10,3,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,27
291094701003,597,368,61,168,0,0,544,11,6,8,2,26,544,6,11,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,26
291094701004,834,555,83,196,0,0,761,8,0,2,8,55,761,0,8,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,55
291094702011,1187,786,152,249,0,0,1049,27,0,4,6,101,1049,0,27,3,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,101
291094702012,652,431,52,169,0,0,608,4,2,1,6,31,608,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,31
291094702013,443,293,35,115,0,0,407,3,1,1,2,29,407,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29
291094702021,922,370,118,434,0,0,829,16,2,3,7,65,829,2,16,2,3,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,65
291094702022,615,318,73,224,0,0,556,7,1,4,5,42,556,1,7,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,42
291094702023,641,266,81,294,0,0,569,16,1,7,3,45,569,1,12,0,3,1,0,1,0,0,0,3,0,0,0,0,0,4,0,0,45
291094702024,640,318,83,239,0,0,578,18,1,1,9,33,578,1,16,3,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,33
291094703001,704,402,104,198,0,0,602,37,0,9,1,55,602,0,37,0,0,1,1,0,6,0,2,0,0,0,0,0,0,0,0,0,55
291094703002,625,344,77,204,0,0,558,20,0,6,5,36,558,0,20,1,1,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,36
291094703003,536,281,78,177,0,0,440,11,0,11,1,73,440,0,11,1,1,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,73
291094703004,610,292,126,192,0,0,465,95,2,5,1,42,465,2,93,0,2,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,42
291094703005,626,330,133,163,0,0,516,64,0,1,2,43,516,0,62,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,43
291094704011,966,489,194,283,0,0,753,124,1,8,2,78,753,1,124,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
291094704012,871,499,151,221,0,0,687,100,1,13,9,61,687,1,98,3,2,7,0,0,1,0,0,0,2,0,3,0,0,2,0,0,61
291094704013,473,229,96,148,0,0,376,53,0,3,4,37,376,0,53,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,37
291094704021,989,614,113,262,0,0,851,65,2,4,4,63,851,2,63,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,63
291094704022,545,288,74,183,0,0,472,17,0,2,1,53,472,0,17,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,53
291094704023,632,316,114,202,0,0,558,22,0,5,5,42,558,0,21,3,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,42
291094705011,1206,742,120,344,0,0,1077,26,1,2,5,95,1077,1,26,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
291094705012,831,382,114,335,0,0,728,24,1,2,2,74,728,1,24,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74
291094705021,887,540,86,261,0,0,795,9,0,2,18,63,795,0,7,11,2,0,2,0,0,0,0,1,0,3,0,0,0,2,0,1,63
291094705022,1096,670,110,316,0,0,972,17,0,6,3,98,972,0,17,1,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,98
291094705023,488,223,73,192,0,0,426,13,1,2,5,41,426,1,13,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,41
291094706011,1065,499,167,399,0,0,931,60,2,3,4,65,931,2,60,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,65
291094706012,644,317,87,240,0,0,558,22,0,2,9,53,558,0,22,3,1,1,1,0,0,1,0,2,0,0,2,0,0,0,0,0,53
291094706013,604,226,113,265,0,0,522,41,0,1,6,34,522,0,40,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,34
291094706014,561,217,81,263,0,0,488,29,0,2,4,38,488,0,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,38
291094706021,450,146,97,207,0,0,383,30,0,4,6,27,383,0,30,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,27
291094706022,1006,525,131,350,0,0,891,29,2,10,3,71,891,2,29,2,2,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,71
291094706023,300,114,55,131,0,0,268,16,0,1,0,15,268,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
291818701001,555,265,73,217,0,0,505,4,0,0,5,41,505,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,41
291818701002,293,112,56,125,0,0,260,0,0,0,0,33,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
291818701003,787,316,144,327,0,0,723,7,1,1,0,55,723,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
291818701004,277,125,54,98,0,0,257,2,0,0,0,18,257,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
291818702001,267,128,59,80,0,0,241,3,0,0,1,22,241,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22
291818702002,252,117,43,92,0,0,239,0,0,1,2,10,239,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
291818702003,125,60,23,42,0,0,115,0,0,0,0,10,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
291818703001,517,177,96,244,0,0,488,3,0,1,0,25,488,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
291818703002,198,73,30,95,0,0,179,2,0,0,1,16,179,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
291818703003,2900,1076,572,1252,0,0,2613,40,3,6,10,228,2613,3,40,2,2,2,5,0,1,0,1,1,0,0,1,0,0,0,0,0,228
291818703004,782,278,133,371,0,0,712,8,0,4,2,56,712,0,8,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,56
291818704001,160,76,14,70,0,0,148,1,0,3,0,8,148,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8
291818704002,217,97,36,84,0,0,206,1,0,0,0,10,206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
291818704003,733,285,137,311,0,0,655,6,0,5,2,65,655,0,6,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,65
290270701001,905,547,198,160,0,0,791,14,5,4,5,86,791,5,13,0,1,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,86
290270701002,1019,603,210,206,0,0,922,17,3,4,1,72,922,3,14,0,0,1,0,1,2,0,0,1,0,0,0,0,0,3,0,0,72
290270701003,617,322,144,151,0,0,538,11,4,1,10,53,538,4,11,2,0,1,2,0,0,1,0,4,1,0,0,0,0,0,0,0,53
290270701004,665,288,150,227,0,0,581,9,9,4,5,57,581,9,9,2,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,57
290270702001,535,282,101,152,0,0,460,8,2,1,0,64,460,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64
290270702002,722,474,95,153,0,0,660,3,1,0,5,53,660,1,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53
290270702003,670,380,123,167,0,0,591,11,1,3,0,64,591,1,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,64
290270702004,514,233,126,155,0,0,467,7,0,0,2,38,467,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38
290270703011,880,373,234,273,0,0,736,25,10,8,8,93,736,10,25,2,3,2,0,0,2,4,0,0,0,2,0,0,0,0,0,0,93
290270703012,899,511,123,265,0,0,786,10,12,9,5,77,786,12,10,3,5,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,77
290270703021,624,306,127,191,0,0,546,8,3,1,3,63,546,3,7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,63
290270703022,310,77,118,115,0,0,258,5,20,0,2,25,258,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
290270703023,562,212,125,225,0,0,458,4,51,3,2,44,458,51,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,44
290270704001,543,112,194,237,0,0,466,17,18,0,4,38,466,18,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
290270704002,324,94,139,91,0,0,214,3,79,0,4,24,214,79,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
290270704003,736,354,186,196,0,0,645,26,3,3,0,59,645,3,26,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
290270704004,707,242,186,279,0,0,599,19,20,6,6,57,599,20,17,1,0,5,2,0,1,0,0,0,0,0,0,0,2,2,0,0,57
290270704005,766,336,218,212,0,0,664,15,16,4,10,57,664,16,15,0,1,3,7,0,0,0,0,1,0,1,0,0,1,0,0,0,57
290270705001,647,363,135,149,0,0,583,7,3,4,3,47,583,3,7,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,47
290270705002,838,582,103,153,0,0,738,7,0,0,5,88,738,0,7,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,88
290270705003,599,365,89,145,0,0,539,5,2,3,4,46,539,2,5,0,1,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,46
290270705004,1243,761,157,325,0,0,1101,20,2,6,4,110,1101,2,20,0,2,0,0,3,0,0,1,3,0,0,0,0,1,0,0,0,110
290270706011,930,549,202,179,0,0,833,6,0,7,2,82,833,0,6,0,0,4,2,0,2,0,1,0,0,0,0,0,0,0,0,0,82
290270706012,1554,835,393,326,0,0,1348,15,4,6,2,179,1348,4,15,1,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,179
290270706021,703,420,146,137,0,0,608,4,2,2,3,84,608,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
290270706022,892,506,203,183,0,0,782,9,1,3,4,93,782,1,8,1,3,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,93
290270706023,744,444,158,142,0,0,676,2,1,2,0,63,676,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
290270707011,1519,924,327,268,0,0,1344,22,10,3,10,130,1344,10,20,3,0,0,3,1,1,0,1,1,1,0,0,1,0,2,0,0,130
290270707021,1426,873,178,375,0,0,1256,21,5,3,4,137,1256,5,21,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,137
290270707022,1371,931,163,277,0,0,1182,24,1,5,4,155,1182,1,24,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,155
290270708001,1503,742,312,449,0,0,1303,42,8,9,0,141,1303,8,39,0,2,2,0,0,4,0,1,0,0,0,0,0,0,3,0,0,141
290270708002,849,508,194,147,0,0,728,13,1,5,14,88,728,1,12,4,3,0,7,1,0,1,0,0,0,0,0,0,0,1,0,2,88
290270708003,1022,561,227,234,0,0,898,20,9,2,7,86,898,9,20,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,86
291594801001,976,573,217,186,0,0,758,30,1,4,76,107,758,1,30,5,0,2,54,0,2,0,0,2,2,0,0,0,11,0,1,0,107
291594801002,823,496,179,148,0,0,694,6,1,5,26,91,694,1,6,0,2,1,22,0,0,0,2,0,2,0,1,0,1,0,0,0,91
291594801003,645,365,136,144,0,0,589,4,0,2,1,49,589,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,49
291594802001,1155,673,260,222,0,0,942,30,0,7,65,111,942,0,30,2,1,3,34,1,1,7,1,0,6,0,9,0,4,0,0,0,111
291594802002,899,570,153,176,0,0,797,8,3,2,7,82,797,3,8,1,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,82
291594802003,1523,1191,185,147,0,0,1246,31,0,22,82,142,1246,0,30,4,8,7,61,0,0,1,7,0,1,0,6,2,4,1,0,0,142
291594802004,492,162,191,139,0,0,351,107,0,5,2,27,351,0,107,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,27
291594803001,1055,577,233,245,0,0,892,14,1,9,37,102,892,1,14,0,3,1,25,0,5,0,0,0,3,3,0,0,5,0,0,0,102
291594803002,723,407,155,161,0,0,643,18,1,2,3,56,643,1,18,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,56
291594803003,1129,702,222,205,0,0,915,22,0,10,65,117,915,0,22,3,2,0,54,0,7,0,1,0,0,3,0,1,2,0,1,0,117
291594804001,465,214,90,161,0,0,401,12,1,2,8,41,401,1,9,0,0,1,7,0,0,0,1,0,1,0,0,0,0,3,0,0,41
291594804002,562,378,112,72,0,0,476,9,2,0,8,67,476,2,9,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,67
291594804003,1028,521,271,236,0,0,861,28,2,6,20,111,861,2,28,0,2,0,18,1,0,0,0,0,1,0,0,0,1,0,0,0,111
291594804004,732,435,177,120,0,0,619,22,0,4,28,59,619,0,22,2,0,0,19,1,3,0,0,1,0,0,0,0,6,0,0,0,59
291594805001,605,281,151,173,0,0,491,23,0,2,19,70,491,0,22,2,1,0,10,0,1,1,0,0,1,3,1,0,1,1,0,0,70
291594805002,686,344,155,187,0,0,572,25,9,7,17,56,572,9,25,1,2,1,10,0,4,2,0,0,1,0,0,0,1,0,0,0,56
291594805003,375,112,128,135,0,0,292,39,6,3,8,27,292,6,39,2,2,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,27
291594806001,273,49,146,78,0,0,148,22,88,0,2,13,148,88,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13
291594806002,411,110,174,127,0,0,241,42,96,0,7,25,241,95,42,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,25
291594806003,369,122,120,127,0,0,286,22,27,1,7,26,286,27,22,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,1,0,26
291594807001,1011,413,323,275,0,0,798,74,6,3,35,95,798,6,74,2,0,1,25,1,1,1,0,1,1,2,0,0,3,0,0,0,95
291594807002,456,198,57,201,0,0,371,17,1,5,16,46,371,1,17,2,0,1,9,3,0,1,1,0,0,0,1,0,2,0,0,0,46
291594807003,773,484,78,211,0,0,663,9,5,12,22,62,663,5,9,1,0,10,13,2,0,0,0,0,0,4,1,0,2,0,0,0,62
291594808001,395,118,108,169,0,0,303,29,10,5,11,37,303,10,29,1,1,1,9,1,1,0,1,0,0,0,0,0,0,0,0,0,37
291594808002,598,290,149,159,0,0,495,18,10,9,9,57,495,10,18,0,2,5,8,0,2,0,0,0,0,0,1,0,0,0,0,0,57
291594808003,413,180,115,118,0,0,336,35,1,2,7,32,336,1,35,0,0,0,4,0,1,1,0,0,0,0,0,0,2,0,0,0,32
291594808004,401,154,112,135,0,0,322,28,10,0,4,37,322,10,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,37
291594809001,279,46,103,130,0,0,218,31,9,3,3,15,218,9,31,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15
291594809002,327,61,141,125,0,0,249,31,4,0,11,32,249,4,31,1,0,0,7,0,0,0,0,0,2,0,1,0,0,0,0,0,32
291594809003,359,42,133,184,0,0,273,48,6,3,3,26,273,6,48,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,26
291594809004,301,81,104,116,0,0,234,35,3,2,2,25,234,3,35,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,25
291594810001,1126,575,280,271,0,0,954,49,3,6,22,92,954,3,49,2,1,1,15,0,4,1,0,0,2,1,0,0,1,0,0,0,92
291594810002,551,206,150,195,0,0,473,19,3,1,8,47,473,3,19,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,47
291594810003,1020,489,279,252,0,0,830,48,6,11,46,79,830,6,48,0,2,5,35,2,1,0,1,0,2,1,0,0,5,0,0,0,79
291594811001,858,477,198,183,0,0,727,22,2,5,18,84,727,1,22,5,0,0,9,0,4,0,0,1,0,0,1,0,1,0,0,0,84
291594811002,416,101,138,177,0,0,316,39,9,2,6,44,316,9,38,0,1,0,5,1,0,0,0,0,0,0,0,0,1,1,0,0,44
291594811003,373,125,112,136,0,0,303,31,4,1,14,20,303,4,29,3,1,0,5,0,0,0,0,1,4,0,1,0,0,2,0,0,20
291594811004,359,106,127,126,0,0,287,24,6,3,6,33,287,6,24,2,2,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,33
291594811005,390,153,123,114,0,0,334,17,3,2,5,29,334,3,17,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,29
290630801011,762,437,108,217,0,0,702,6,0,2,0,52,702,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,52
290630801012,679,464,67,148,0,0,602,6,0,1,4,66,602,0,5,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,66
290630801021,1014,660,107,247,0,0,914,11,0,2,5,82,914,0,11,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,82
290630801022,974,487,110,377,0,0,880,12,1,9,8,64,880,1,10,2,1,7,3,0,1,0,0,0,0,3,0,0,0,2,0,0,64
290630802001,523,318,53,152,0,0,459,7,0,0,1,56,459,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56
290630802002,407,270,45,92,0,0,352,5,0,0,0,50,352,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
290630802003,771,550,62,159,0,0,688,9,0,1,5,68,688,0,7,1,0,1,3,0,0,0,0,0,0,0,1,0,0,2,0,0,68
290630802004,559,319,64,176,0,0,515,5,0,0,3,36,515,0,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,36
290630802005,553,340,54,159,0,0,494,3,1,1,1,53,494,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53
291833101001,285,146,72,67,0,0,236,2,7,0,0,40,236,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
291833101002,388,224,91,73,0,0,322,4,0,2,3,57,322,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,57
291833101003,867,576,110,181,0,0,740,10,0,4,5,108,740,0,10,1,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,108
291833102011,1638,909,225,504,0,0,1379,42,13,13,10,181,1379,12,42,5,8,0,2,3,1,0,0,1,0,0,0,0,0,0,1,0,181
291833102012,1344,714,181,449,0,0,1079,34,18,32,21,160,1079,15,33,7,10,16,0,3,0,2,2,1,2,4,0,1,0,1,1,0,160
291833102013,566,294,77,195,0,0,469,17,11,7,2,60,469,11,17,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,60
291833102014,755,483,113,159,0,0,632,22,8,6,6,81,632,8,22,4,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,81
291833102021,1436,1089,228,119,0,0,1194,18,5,12,7,200,1194,4,17,2,1,1,0,6,2,0,2,0,0,0,0,0,0,1,0,2,200
291833102022,1163,630,213,320,0,0,941,25,48,6,9,134,941,48,22,7,3,1,1,0,2,0,0,0,0,0,1,0,0,3,0,0,134
291833103011,1308,809,191,308,0,0,1107,34,2,2,17,146,1107,2,34,5,0,0,3,0,2,0,0,3,0,0,2,0,3,0,0,0,146
291833103012,1875,1268,273,334,0,0,1563,30,5,7,37,233,1563,5,30,7,2,1,14,3,0,6,0,6,0,0,0,0,3,0,0,1,233
291833103021,1214,502,411,301,0,0,961,23,103,7,5,115,961,103,23,1,3,0,1,0,2,2,1,0,0,0,0,1,0,0,0,0,115
291833103022,1566,888,340,338,0,0,1322,19,16,17,13,179,1322,15,19,6,2,13,1,0,1,1,1,0,0,0,2,0,1,0,0,1,179
291833104001,453,255,78,120,0,0,389,13,5,1,1,44,389,5,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,44
291833104002,886,316,248,322,0,0,729,22,5,2,8,120,729,5,22,5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,120
291833105011,497,231,85,181,0,0,419,16,5,3,7,47,419,5,16,3,0,1,0,0,1,0,1,2,1,1,0,0,0,0,0,0,47
291833105012,271,125,51,95,0,0,231,1,6,0,3,30,231,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,30
291833105013,521,137,136,248,0,0,403,26,9,5,3,75,403,9,26,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,75
291833105014,790,217,288,285,0,0,627,51,10,5,8,89,627,10,51,2,2,0,1,2,1,0,0,0,0,0,0,1,2,0,0,2,89
291833105021,905,493,120,292,0,0,755,13,8,3,6,120,755,8,13,0,0,1,2,0,0,2,2,0,0,0,1,0,0,0,0,0,120
291833105022,822,339,156,327,0,0,657,35,17,3,10,100,657,16,35,3,0,2,4,0,1,0,0,1,0,0,0,1,0,0,1,0,100
291833106011,616,348,74,194,0,0,524,12,3,5,6,66,524,3,12,1,1,0,2,2,2,0,0,1,2,0,0,0,0,0,0,0,66
291833106012,605,337,129,139,0,0,476,18,6,10,6,89,476,6,18,1,3,3,0,0,1,0,2,0,0,2,0,0,0,0,0,2,89
291833106021,1911,1538,284,89,0,0,1574,24,7,29,14,263,1574,7,22,0,14,5,5,4,1,2,5,7,0,0,0,0,0,2,0,0,263
291833106022,1907,1244,310,353,0,0,1566,50,11,17,19,244,1566,10,49,6,4,5,6,5,3,2,0,0,0,0,3,0,0,1,1,0,244
291833106023,972,539,161,272,0,0,809,15,8,13,9,118,809,8,15,4,1,4,4,5,0,0,3,0,0,1,0,0,0,0,0,0,118
291833107001,608,166,177,265,0,0,494,25,9,4,4,72,494,9,25,0,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,72
