BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_23,eth2_21,eth2_34,eth2_14,eth2_61,eth2_12,eth2_38,eth2_35,eth2_15,eth2_55,eth2_59,eth2_unk
190834805004,523,245,106,170,2,0,0,0,453,6,0,5,10,49,453,5,0,1,7,1,0,1,1,0,2,0,0,0,0,1,49
190834806001,602,278,149,168,4,3,0,0,511,8,3,5,0,75,511,7,3,1,0,3,0,0,0,0,1,0,0,0,0,0,75
190834806002,690,333,149,203,5,0,0,0,565,11,0,4,12,98,565,11,0,2,2,1,1,4,0,2,0,1,0,0,0,1,98
190834806003,481,199,122,158,1,1,0,0,418,9,0,4,5,45,418,9,0,2,4,0,1,0,1,1,0,0,0,0,0,0,45
191315601001,535,222,111,195,5,2,0,0,464,6,0,2,5,58,464,6,0,1,0,0,0,3,1,2,0,0,0,0,0,0,58
191315601002,552,162,160,228,2,0,0,0,511,4,0,0,4,33,511,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,33
191315601003,421,143,120,156,0,2,0,0,351,1,0,1,2,66,351,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,66
191315601004,390,136,93,161,0,0,0,0,344,3,0,2,0,41,344,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,41
191315602001,527,225,111,186,5,0,0,0,461,1,0,3,5,57,461,1,0,2,2,1,0,3,0,0,0,0,0,0,0,0,57
191315602002,544,226,109,207,2,0,0,0,446,4,0,4,2,88,446,2,0,1,2,0,0,0,0,0,3,0,0,0,0,0,88
191315602003,862,338,211,310,3,0,0,0,721,13,0,6,10,112,721,13,0,2,3,2,0,2,0,2,2,0,0,0,0,2,112
191315602004,622,256,138,226,1,1,0,0,546,3,0,3,3,67,546,3,0,2,0,0,0,0,1,0,0,0,0,0,2,0,67
191315603001,751,305,198,241,5,2,0,0,637,4,0,7,3,100,637,4,0,1,2,2,1,1,0,0,3,0,0,0,0,0,100
191315603002,490,195,122,167,5,1,0,0,436,3,0,1,1,49,436,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49
191315603003,900,330,230,329,8,3,0,0,799,5,0,9,5,82,799,5,0,2,1,0,0,0,2,3,3,0,0,0,0,0,82
191315603004,502,181,131,188,2,0,0,0,408,8,1,10,1,74,408,8,1,1,0,2,0,1,4,0,2,0,0,0,0,0,74
190730801001,1194,439,287,458,8,2,0,0,1038,31,0,9,6,110,1038,31,0,7,2,1,0,3,1,0,0,0,0,0,0,1,110
190730802001,574,249,153,170,2,0,0,0,496,7,2,8,1,60,496,7,2,0,1,6,0,0,0,0,2,0,0,0,0,0,60
190730802002,1186,444,350,382,9,1,0,0,1027,37,1,12,9,100,1027,37,1,5,0,0,6,1,1,2,0,0,0,0,1,3,100
190730803001,847,329,255,260,3,0,0,0,751,15,0,3,0,78,751,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,78
190730803002,1221,500,319,390,8,4,0,0,1053,38,1,6,8,115,1053,37,0,3,1,1,1,3,0,0,0,3,0,0,0,0,115
190730805001,1272,568,275,422,6,1,0,0,1104,19,1,2,11,135,1104,19,1,1,0,1,0,9,0,0,0,0,1,0,1,0,135
191690001011,894,347,271,263,11,2,0,0,764,16,2,14,21,77,764,16,2,6,4,5,1,10,1,0,0,3,0,1,0,0,77
191690001012,746,288,184,267,7,0,0,0,638,13,0,9,13,73,638,13,0,4,3,3,1,3,0,6,0,0,1,0,0,0,73
191690001021,678,198,269,208,3,0,0,0,538,16,1,36,18,69,538,16,1,11,9,13,7,2,5,0,0,0,0,0,1,1,69
191690001022,968,282,396,281,7,2,0,0,766,12,7,43,31,109,766,12,7,16,12,18,8,6,1,0,0,2,1,0,1,0,109
191690001023,357,141,120,91,4,1,0,0,300,3,0,6,4,44,300,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,44
191690001024,1098,328,422,340,8,0,0,0,830,25,6,67,24,146,830,25,6,31,15,18,1,5,17,0,0,0,0,0,0,1,146
191690001031,1027,376,279,362,8,2,0,0,875,13,1,11,14,113,875,13,1,4,6,2,0,0,2,7,0,0,0,0,0,0,113
191690001041,1054,411,362,270,8,3,0,0,886,24,1,23,19,101,886,24,1,10,5,7,4,5,1,2,0,0,1,0,0,3,101
191690001051,1259,339,496,415,5,4,0,0,953,39,7,71,32,157,953,39,7,32,18,24,3,4,7,2,4,1,1,1,1,0,157
191690001052,1105,318,497,285,4,1,0,0,743,30,6,192,27,107,743,27,6,83,15,88,1,4,11,1,6,1,0,0,2,0,107
191690002001,700,181,322,188,7,2,0,0,549,19,5,24,13,90,549,17,5,10,7,10,1,1,2,2,0,0,0,0,0,1,90
191690002002,1010,236,439,323,10,2,0,0,830,31,3,22,12,112,830,31,3,10,6,2,3,1,1,0,5,0,0,0,0,0,112
191690002003,1778,290,786,674,20,8,0,0,1310,122,17,46,33,250,1310,120,17,9,19,13,10,5,9,3,2,0,0,0,0,2,250
191690003001,997,287,443,255,11,1,0,0,807,27,0,22,20,121,807,27,0,6,5,4,4,9,3,0,4,0,1,1,0,2,121
191690003002,610,166,261,177,6,0,0,0,486,19,3,12,14,76,486,19,3,4,5,3,1,2,2,2,0,0,0,0,1,1,76
191690003003,453,109,188,151,3,2,0,0,371,12,7,12,4,47,371,12,7,3,1,1,6,1,1,0,1,0,0,0,0,0,47
191690004001,958,222,490,236,7,3,0,0,802,23,3,20,20,90,802,23,3,6,9,1,1,3,4,0,3,0,5,0,2,0,90
191690004002,421,102,184,131,1,3,0,0,354,8,1,8,5,45,354,8,1,2,1,0,3,2,3,0,0,0,0,0,0,0,45
191690004003,758,138,326,288,5,1,0,0,543,44,7,23,10,131,543,44,7,10,8,5,5,0,2,1,1,0,0,0,0,0,131
191690005001,50,5,23,22,0,0,0,0,25,7,0,5,0,13,25,7,0,1,0,0,3,0,0,0,1,0,0,0,0,0,13
191690005002,191,29,56,103,2,1,0,0,125,19,3,11,4,29,125,19,3,2,1,5,3,0,1,0,0,0,0,0,0,0,29
191690006001,357,76,152,123,5,1,0,0,281,12,4,8,4,48,281,12,4,4,4,0,1,0,3,0,0,0,0,0,0,0,48
191690006002,442,90,208,137,6,1,0,0,357,9,1,19,8,48,357,9,1,6,4,7,1,0,2,2,0,0,0,3,1,0,48
191690006003,524,94,267,159,3,1,0,0,446,5,3,19,10,41,446,5,3,8,4,5,2,0,3,1,0,0,0,0,0,0,41
191690006004,727,151,317,252,6,1,0,0,540,32,17,31,20,87,540,32,17,12,13,7,9,2,2,0,0,0,1,0,1,0,87
191690006005,1194,260,542,383,9,0,0,0,927,43,17,38,35,134,927,43,17,20,22,10,3,5,3,0,1,0,0,0,1,0,134
191690007001,1044,202,444,382,13,3,0,0,785,53,13,29,32,132,785,53,13,11,12,8,4,11,2,1,4,1,0,0,0,1,132
191690007002,506,84,234,181,6,1,0,0,384,16,0,13,12,81,384,16,0,2,1,6,1,3,4,1,0,0,0,0,1,2,81
191690007003,505,92,207,197,7,2,0,0,403,24,0,11,11,56,403,24,0,1,5,6,1,3,1,0,1,0,1,0,0,1,56
191690007004,405,69,171,160,4,1,0,0,302,19,1,9,10,64,302,19,1,5,5,3,0,3,1,1,0,0,0,0,0,1,64
191690008001,2,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191690008002,1272,264,414,578,12,4,0,0,927,79,1,48,19,198,927,79,1,17,11,13,10,3,2,1,3,0,1,1,0,0,198
191690009001,1068,181,609,264,11,3,0,0,886,32,10,8,17,115,886,32,10,3,7,1,0,2,3,0,1,0,0,0,4,0,115
191690009002,666,120,351,188,4,3,0,0,531,21,3,13,7,91,531,21,3,4,3,3,2,1,0,3,3,0,0,1,0,0,91
191690009003,513,91,247,167,4,4,0,0,416,11,10,3,9,64,416,11,10,1,4,0,0,5,2,0,0,0,0,0,0,0,64
191690009004,614,78,365,157,11,3,0,0,484,27,4,7,14,78,484,26,4,5,9,0,1,1,0,1,0,0,0,0,2,0,78
191690010001,570,109,271,176,11,3,0,0,452,14,6,10,13,75,452,14,6,2,7,2,3,3,1,0,2,1,1,0,0,0,75
191690010002,1195,274,461,438,17,5,0,0,930,51,5,30,28,151,930,50,4,13,18,2,7,5,7,0,0,0,0,1,2,0,151
191690010003,632,101,273,244,11,3,0,0,483,32,7,20,14,76,483,32,7,4,8,6,3,2,3,0,3,0,1,1,0,2,76
191690010004,440,87,188,152,12,1,0,0,327,22,14,16,11,50,327,22,14,5,7,6,2,0,2,2,1,0,0,0,0,1,50
191690011011,1120,265,402,429,19,5,0,0,839,52,7,33,24,165,839,52,7,13,10,10,4,4,4,3,0,2,0,1,1,1,165
191690011012,480,103,242,130,4,1,0,0,390,10,0,7,8,65,390,10,0,1,2,3,1,1,2,0,0,0,2,0,0,0,65
191690011013,621,164,286,162,8,1,0,0,484,28,1,20,14,74,484,28,1,10,8,7,1,0,0,0,2,0,0,0,0,0,74
191690011021,1315,284,398,615,16,2,0,0,976,79,9,34,21,196,976,79,9,10,7,10,3,3,4,5,4,0,2,0,0,0,196
191690011022,1630,529,409,671,18,3,0,0,1311,53,2,25,21,218,1311,53,2,13,9,4,4,7,2,1,1,0,0,0,2,1,218
191690012001,52,7,21,24,0,0,0,0,42,1,0,2,0,7,42,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7
191690013021,2137,590,882,635,23,7,0,0,1686,50,11,76,27,287,1686,50,11,30,14,17,8,2,5,4,7,1,0,3,1,1,287
191690013022,556,134,211,201,8,2,0,0,435,20,9,16,6,70,435,18,9,7,2,3,3,2,1,0,0,0,0,2,0,1,70
191690013023,1168,341,392,426,8,1,0,0,970,27,1,17,17,136,970,27,1,5,6,0,6,5,1,1,2,3,0,0,2,0,136
191690013031,1324,302,546,458,15,3,0,0,1016,51,9,92,24,132,1016,51,9,55,14,17,5,5,11,0,3,0,0,0,0,0,132
191690013032,828,143,334,336,11,4,0,0,608,56,10,28,20,106,608,56,10,15,12,2,7,2,0,1,2,2,1,2,0,0,106
191690013033,854,163,342,334,13,2,0,0,618,52,8,64,18,94,618,52,8,27,6,7,14,6,13,2,0,0,0,2,0,0,94
191690013041,778,147,288,326,12,5,0,0,592,43,15,18,14,96,592,41,15,4,5,3,6,2,0,2,3,0,1,0,2,0,96
191690013042,690,118,278,277,9,8,0,0,521,35,17,22,21,74,521,35,17,7,10,5,5,3,4,2,0,0,2,0,0,1,74
191690013043,1009,224,404,358,21,2,0,0,783,45,14,31,13,123,783,43,14,19,4,3,2,5,5,0,0,0,0,0,0,0,123
191690013044,604,96,253,240,10,5,0,0,446,41,17,22,12,66,446,41,17,10,11,5,2,0,5,0,0,0,0,0,0,0,66
191690101011,1285,412,350,510,11,2,0,0,1089,22,0,7,5,162,1089,22,0,2,2,3,1,1,1,0,0,1,0,0,0,0,162
191690101012,1366,487,380,482,14,3,0,0,1176,26,0,15,13,136,1176,26,0,6,4,1,0,3,0,1,3,0,4,0,0,1,136
191690101021,2359,846,644,847,19,3,0,0,2049,33,8,24,17,228,2049,32,8,6,7,4,6,4,4,1,3,4,1,0,0,0,228
191690101022,821,287,219,300,9,6,0,0,683,16,0,6,9,107,683,16,0,0,4,3,0,2,1,0,2,0,0,0,0,0,107
191690102001,1185,418,283,473,10,1,0,0,1079,20,0,3,6,77,1079,20,0,1,2,1,0,1,0,0,1,0,0,0,1,0,77
191690102002,956,395,178,369,13,1,0,0,861,6,0,6,3,80,861,6,0,4,1,1,0,1,1,0,0,0,0,0,0,0,80
191690102003,589,193,159,231,5,1,0,0,518,10,0,1,4,56,518,10,0,0,1,0,0,3,1,0,0,0,0,0,0,0,56
191690103001,753,265,212,269,5,2,0,0,657,10,0,7,3,76,657,10,0,0,3,3,3,0,0,0,0,0,0,0,0,0,76
191690103002,1219,377,403,423,14,2,0,0,1063,32,2,9,14,99,1063,32,2,4,6,4,0,2,0,1,0,2,2,1,1,0,99
191690103003,1081,354,306,405,13,3,0,0,895,29,1,11,10,135,895,29,1,4,4,2,1,5,0,0,0,0,0,1,0,0,135
191690104001,688,188,221,271,7,1,0,0,590,18,0,3,4,73,590,18,0,1,0,2,0,0,0,1,0,0,0,0,0,3,73
191690104002,697,205,200,281,5,6,0,0,595,17,1,7,0,77,595,15,1,0,0,2,3,0,0,0,0,0,0,0,0,0,77
191690104003,354,83,126,137,6,2,0,0,301,21,0,0,0,32,301,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
191690105001,799,337,156,302,3,1,0,0,702,9,2,1,7,78,702,9,2,1,0,0,0,2,0,2,0,0,0,0,2,1,78
191690105002,519,207,100,205,5,2,0,0,443,5,0,5,2,64,443,4,0,3,0,1,0,1,1,0,0,0,0,0,0,0,64
191690106001,1106,410,359,329,8,0,0,0,942,10,1,12,2,139,942,10,1,3,0,4,3,2,0,0,0,0,0,2,0,0,139
191690106002,564,216,131,206,9,2,0,0,470,5,0,3,3,83,470,5,0,0,0,1,0,0,2,0,0,0,0,0,2,0,83
191690106003,1061,440,302,307,12,0,0,0,895,16,1,9,8,132,895,16,1,2,5,5,1,2,1,0,0,0,0,0,0,0,132
191690106004,1190,435,297,448,8,2,0,0,1024,19,0,6,8,133,1024,19,0,5,0,0,0,1,0,3,1,2,0,0,0,0,133
190674801001,705,234,167,301,3,0,0,0,597,7,1,9,1,90,597,7,1,2,0,0,1,0,4,0,1,0,0,1,0,1,90
190674801002,631,222,158,249,2,0,0,0,528,4,0,5,4,90,528,4,0,3,0,0,1,0,0,3,1,1,0,0,0,0,90
190674801003,455,182,105,167,1,0,0,0,384,2,0,6,2,61,384,2,0,1,2,0,0,0,5,0,0,0,0,0,0,0,61
190674802001,476,136,93,243,1,3,0,0,419,5,0,4,4,44,419,5,0,2,0,0,0,1,2,0,0,2,0,0,0,0,44
190674802002,597,179,124,290,3,1,0,0,514,10,0,3,9,61,514,10,0,1,3,0,1,0,1,0,0,0,0,0,4,0,61
190674802003,671,179,191,293,4,4,0,0,567,15,0,4,3,82,567,15,0,4,3,0,0,0,0,0,0,0,0,0,0,0,82
190674803001,499,193,93,211,2,0,0,0,402,5,0,1,3,88,402,5,0,1,0,0,0,1,0,0,0,0,2,0,0,0,88
190674803002,654,156,170,322,5,1,0,0,551,4,2,2,9,86,551,3,2,2,6,0,0,0,0,0,0,0,0,0,0,0,86
190674803003,580,167,134,277,1,1,0,0,493,5,0,3,6,73,493,5,0,0,2,0,3,3,0,0,0,0,0,0,0,0,73
190674804001,579,145,201,229,4,0,0,0,480,26,4,5,3,61,480,26,4,2,1,2,0,0,1,0,0,0,0,0,0,0,61
