BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_rin,party_lib,party_grn,party_wkp,party_bar,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_10,eth2_30,eth2_23,eth2_14,eth2_34,eth2_21,eth2_32,eth2_12,eth2_85,eth2_29,eth2_35,eth2_55,eth2_66,eth2_33,eth2_61,eth2_99,eth2_38,eth2_26,eth2_19,eth2_59,eth2_18,eth2_unk
240037309011,766,209,356,187,5,4,1,0,0,4,0,627,13,4,12,23,87,627,4,13,5,11,0,2,7,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,87
240037309012,781,412,231,130,2,2,1,1,0,2,0,434,9,264,10,12,52,434,264,9,2,3,4,0,8,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,52
240037309013,499,180,187,128,1,2,0,0,1,0,0,389,26,17,13,5,49,389,17,26,5,1,1,1,0,2,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,49
240037309021,2243,830,892,487,6,14,3,0,0,11,0,1763,81,61,53,50,235,1763,61,75,17,11,19,6,9,6,8,4,0,2,12,0,6,0,3,0,0,0,0,4,0,235
240037309022,1002,355,433,200,3,7,1,0,0,3,0,805,32,30,12,29,94,805,30,32,4,7,0,3,9,0,3,5,2,2,0,2,0,0,0,0,2,0,0,2,0,94
240037310021,1535,647,499,365,3,10,3,1,0,7,0,1150,94,58,23,30,180,1150,58,92,7,9,10,2,11,2,0,2,0,2,2,1,2,1,2,0,0,0,0,1,0,180
240037310022,866,335,332,188,0,6,0,0,0,5,0,635,28,65,12,26,100,635,65,28,1,11,2,1,4,2,3,6,1,0,0,2,0,2,2,0,0,0,0,0,0,100
240037310031,1305,513,450,317,7,13,4,1,0,0,0,1109,52,5,13,15,111,1109,5,50,4,6,3,4,4,0,0,1,0,2,2,0,2,0,0,0,0,1,0,0,0,111
240037310032,2113,842,756,486,1,12,4,1,0,11,0,1705,107,31,37,38,195,1705,31,107,13,18,8,7,7,1,1,4,3,0,0,0,0,0,3,0,3,1,2,2,1,195
240037310041,787,298,274,207,1,5,0,0,0,2,0,634,50,7,7,15,74,634,7,50,4,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,74
240037310042,1178,483,405,268,4,8,3,1,1,5,0,925,38,51,21,27,116,925,51,38,8,10,2,3,5,5,0,3,1,0,1,0,0,4,2,0,0,0,0,1,0,116
240037310043,1106,412,409,276,2,4,3,0,0,0,0,916,31,12,26,10,111,916,12,31,9,4,4,9,0,1,0,2,1,0,0,2,0,2,0,0,1,1,0,0,0,111
240037311031,1704,732,555,392,8,8,3,1,0,5,0,1187,74,184,29,58,172,1187,183,71,3,25,19,4,7,3,4,0,2,5,2,1,3,3,2,1,5,0,0,0,0,172
240037311032,948,348,356,225,7,8,0,0,1,3,0,789,21,20,14,13,91,789,18,20,6,5,3,5,1,0,0,0,0,0,0,0,1,0,2,2,5,0,0,0,0,91
240037311033,1793,628,712,434,6,5,2,1,0,5,0,1371,79,31,51,54,207,1371,31,79,17,18,8,12,7,8,0,2,6,1,4,8,0,2,0,0,5,0,0,0,0,207
240037311041,2041,790,737,485,1,18,3,1,1,5,0,1557,114,85,60,44,181,1557,85,114,19,16,17,10,6,9,3,4,0,8,1,1,0,5,2,0,2,0,0,0,0,181
240037311042,1269,460,487,312,1,1,3,2,1,2,0,1005,71,22,18,23,130,1005,22,71,6,7,7,3,3,1,3,1,2,1,1,0,0,0,6,0,0,0,0,0,0,130
240037311051,1025,389,391,229,6,6,1,0,0,3,0,799,34,15,20,29,128,799,15,34,10,8,4,1,8,2,0,2,1,7,0,3,0,1,0,0,0,0,1,0,0,128
240037311052,1778,680,661,415,2,11,1,0,1,7,0,1410,76,59,24,37,172,1410,59,74,10,13,4,3,10,1,0,6,2,1,1,2,2,0,5,0,2,0,0,0,0,172
240037311061,1575,554,556,440,3,8,3,0,0,11,0,1249,73,29,22,26,176,1249,29,73,7,13,5,5,3,0,0,5,5,1,0,1,0,0,1,0,0,0,0,0,0,176
240037311062,1586,593,568,407,2,10,1,0,0,5,0,1291,45,20,32,20,178,1291,19,44,8,2,10,9,11,3,0,0,1,1,0,2,1,0,2,1,0,0,1,0,0,178
240037311071,626,188,282,144,0,5,1,0,1,5,0,520,13,1,7,11,74,520,1,13,4,0,0,1,3,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,74
240037311072,2165,791,875,469,8,10,3,0,3,6,0,1747,49,16,35,55,263,1747,16,48,9,11,6,5,18,2,6,7,0,2,3,2,1,0,6,0,3,3,0,0,0,263
240037312011,1694,608,701,369,3,7,3,0,0,3,0,1426,41,6,24,36,161,1426,5,41,6,10,10,2,6,1,0,5,2,0,4,6,0,0,5,1,2,0,0,0,0,161
240037312012,1112,445,425,232,1,6,0,1,0,2,0,862,27,24,36,30,133,862,24,27,15,11,4,15,8,0,1,0,2,0,0,3,0,3,1,0,1,0,0,0,2,133
240037312013,772,263,317,180,1,4,5,0,0,2,0,599,19,7,31,27,89,599,7,19,13,7,2,12,6,2,0,0,5,0,2,0,0,2,5,0,0,0,0,0,2,89
240037312014,1546,608,592,321,8,10,5,0,1,1,0,1252,54,15,28,31,166,1252,15,54,12,9,7,2,19,4,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,166
240037312051,1194,293,636,249,1,7,3,1,0,4,0,1025,30,9,7,11,112,1025,8,29,4,2,1,1,8,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,112
240037312052,944,272,475,183,3,4,0,0,1,6,0,801,29,10,13,9,82,801,10,29,1,6,1,2,1,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,82
240037312053,1170,321,586,253,0,5,0,0,1,4,0,964,25,59,5,10,107,964,59,24,3,3,1,1,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,107
240037312061,1312,359,671,269,3,2,1,0,1,6,0,1098,35,5,8,26,140,1098,5,35,3,5,1,1,9,1,0,1,1,0,3,2,0,3,2,0,0,0,0,0,1,140
240037312062,1287,321,703,249,3,5,0,0,0,6,0,1089,24,5,1,11,157,1089,5,23,1,3,0,0,2,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,157
240037312071,1866,624,762,462,3,8,1,1,0,5,0,1570,35,6,47,27,181,1570,5,35,18,11,6,4,7,6,1,9,1,0,0,0,0,4,0,1,2,4,0,0,0,181
240037312072,744,315,269,152,1,2,0,1,0,4,0,475,24,150,23,16,56,475,150,24,10,5,4,5,2,1,0,0,6,0,2,0,0,0,1,0,0,1,2,0,0,56
240037312081,775,219,360,184,2,8,0,0,0,2,0,645,16,40,8,14,52,645,39,16,1,5,1,3,7,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,52
240037312082,1532,490,703,318,1,12,2,0,1,5,0,1277,57,12,18,29,139,1277,12,56,9,8,4,0,8,3,3,1,3,0,0,4,1,1,0,0,1,1,0,0,0,139
240037312083,709,296,267,138,0,5,0,0,1,2,0,465,13,142,9,13,67,465,142,13,6,7,1,2,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,67
240037312091,1863,583,836,425,2,12,2,0,0,3,0,1390,110,87,36,53,187,1390,87,109,8,15,8,9,11,4,1,3,12,3,3,3,1,0,0,0,5,2,2,0,0,187
240037312092,1690,697,585,382,2,7,3,2,1,11,0,1215,64,162,35,35,179,1215,162,64,8,22,11,9,3,6,1,0,2,3,3,0,0,0,0,0,0,0,1,0,0,179
240037312101,861,231,402,217,0,5,0,0,0,6,0,690,37,10,23,10,91,690,10,37,6,1,4,5,4,5,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,91
240037312102,726,212,370,132,3,5,1,0,1,2,0,587,22,33,13,11,60,587,33,22,2,2,1,3,3,3,0,2,0,1,0,2,0,0,0,0,3,0,0,0,0,60
240037313031,1850,476,973,386,4,6,0,0,0,5,0,1556,41,11,8,28,206,1556,11,40,0,1,2,1,16,2,0,3,2,0,2,3,1,0,0,0,4,0,0,0,0,206
240037313032,967,269,451,237,1,1,2,0,0,6,0,813,6,7,18,26,97,813,7,5,11,11,3,2,7,0,0,2,0,1,3,1,1,2,0,0,0,0,0,1,0,97
240037313033,1212,297,650,246,2,7,1,0,0,9,0,995,38,3,12,18,146,995,3,36,5,2,4,0,11,1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,146
240037313034,1418,393,747,267,1,4,1,1,0,4,0,1208,22,9,16,10,153,1208,9,22,1,1,1,11,2,3,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,153
240037313061,497,144,242,105,0,2,0,2,0,2,0,412,12,6,2,9,56,412,6,12,1,1,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,56
240037313062,1000,262,500,229,1,4,0,1,1,2,0,872,18,5,7,9,89,872,5,18,1,1,2,2,1,1,1,1,1,0,1,2,0,1,1,0,0,0,0,0,0,89
240037313063,1593,375,875,328,1,6,0,0,1,7,0,1385,28,7,16,9,148,1385,7,28,6,1,2,0,4,8,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,148
240037313064,682,181,356,136,2,3,0,1,0,3,0,553,22,3,14,6,84,553,3,22,2,2,10,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84
240037313065,1259,261,699,277,4,10,1,0,0,7,0,1035,44,7,21,26,126,1035,7,44,0,2,11,6,11,3,0,0,0,0,0,2,0,0,5,0,6,0,1,0,0,126
240037313071,1566,539,600,405,1,9,1,2,1,8,0,1227,79,59,22,34,145,1227,59,79,8,12,5,5,12,2,0,2,2,1,0,1,0,0,0,0,1,0,0,2,0,145
240037313072,1498,486,680,318,0,6,2,2,0,4,0,1205,33,49,40,23,148,1205,49,30,13,9,12,10,7,4,2,1,1,0,0,0,3,0,2,0,2,0,0,0,0,148
240037313073,1909,617,824,442,3,8,3,1,0,11,0,1469,90,105,26,40,179,1469,105,87,5,15,2,7,11,9,0,2,5,0,1,3,3,3,0,0,0,0,1,0,0,179
240037313081,1710,553,704,427,5,9,1,1,0,10,0,1460,43,6,13,20,168,1460,6,43,6,5,0,1,3,3,1,0,0,0,7,2,0,1,0,0,0,2,0,0,0,168
240037313082,821,241,394,174,3,3,1,1,1,3,0,677,28,7,4,7,98,677,7,28,2,1,1,1,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,98
240037313091,1417,541,503,344,3,9,3,1,1,12,0,1051,58,112,18,44,134,1051,109,57,4,18,4,7,5,2,1,0,5,0,0,1,1,1,3,3,1,0,0,0,0,134
240037313092,1948,613,918,396,8,4,4,0,0,5,0,1583,51,18,26,35,235,1583,18,51,8,13,6,2,12,7,0,3,4,2,0,1,0,1,0,0,0,0,0,0,0,235
240037313093,653,245,264,136,2,1,1,0,0,4,0,549,5,6,7,13,73,549,6,5,3,6,2,1,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,73
240037313101,1618,532,680,382,5,5,1,1,0,12,0,1359,51,28,13,20,147,1359,28,51,6,5,1,4,6,0,0,2,1,0,2,5,0,1,0,0,0,0,0,0,0,147
240037313102,1089,344,464,263,0,7,2,1,1,7,0,893,41,23,16,18,98,893,23,40,3,6,6,5,5,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,98
240037313103,1136,393,485,238,4,10,1,3,0,2,0,942,26,46,5,20,97,942,46,25,1,7,3,0,3,0,0,0,1,2,0,1,1,0,3,0,0,0,0,3,0,97
240037313121,1635,524,697,383,1,15,1,2,0,12,0,1340,62,35,22,36,140,1340,35,62,10,17,6,1,9,2,2,1,0,1,0,3,0,1,2,0,0,2,0,0,0,140
240037313122,895,281,378,224,2,3,1,1,0,5,0,717,57,21,6,12,82,717,21,55,2,4,3,0,0,0,0,0,5,0,1,0,2,0,1,0,0,0,1,1,0,82
240037313123,761,246,310,188,2,7,3,0,0,5,0,601,54,26,10,9,61,601,26,54,8,5,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,61
240037313131,870,260,382,214,1,5,4,0,0,4,0,687,41,14,15,23,90,687,14,40,3,6,0,1,5,2,1,4,6,0,0,2,1,2,1,0,0,3,0,0,0,90
240037313132,1275,518,436,299,0,11,2,1,0,8,0,889,85,132,28,27,114,889,131,82,18,18,6,1,3,1,0,1,0,3,1,1,3,0,0,1,0,0,0,0,0,114
240037401031,1796,917,429,419,3,8,6,0,0,14,0,871,106,435,150,70,164,871,433,103,50,47,43,27,4,20,1,5,2,7,1,0,3,6,2,2,0,1,1,0,2,164
240037401032,2135,1157,417,535,2,12,2,3,1,6,0,913,188,712,128,61,133,913,710,187,39,36,27,38,7,10,2,9,2,5,3,2,1,0,0,2,0,0,3,3,0,133
240037401033,1323,707,312,279,3,13,0,1,0,8,0,604,130,434,57,25,73,604,432,130,22,16,8,11,2,7,2,8,3,0,1,0,0,0,0,2,0,0,1,0,0,73
240037401034,1084,641,194,236,3,2,3,1,0,4,0,384,85,460,71,24,60,384,460,85,21,10,16,17,2,11,3,4,1,5,0,1,0,0,1,0,0,0,0,0,0,60
240037401041,2723,1521,553,610,8,11,6,2,2,10,0,1060,218,966,196,88,195,1060,959,215,59,52,37,55,8,27,3,12,6,5,2,0,3,7,0,7,1,2,1,0,2,195
240037401042,1316,755,219,323,2,6,1,2,0,8,0,471,83,561,74,28,99,471,558,83,19,13,18,15,2,12,4,5,4,2,0,0,0,2,0,3,0,0,0,0,1,99
240037401043,1335,944,108,267,0,8,1,1,1,5,0,207,75,912,50,30,61,207,907,74,11,13,9,24,2,2,2,4,3,3,0,0,1,2,3,5,0,0,0,0,0,61
240037401044,490,336,40,104,1,2,4,1,0,2,0,95,20,328,18,5,24,95,327,20,1,2,6,8,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24
240037401051,378,270,45,57,0,1,0,0,0,5,0,67,28,263,6,2,12,67,263,28,1,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
240037401052,1405,977,106,300,1,5,5,1,1,9,0,176,102,1025,33,27,42,176,1021,101,4,15,11,5,6,11,1,0,2,2,0,0,1,1,0,4,0,0,2,0,0,42
240037401053,441,264,77,93,1,2,1,0,0,3,0,166,36,187,26,9,17,166,187,36,8,8,8,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17
240037401061,795,312,275,200,0,3,2,0,0,3,0,603,47,54,19,16,56,603,54,47,6,12,10,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,56
240037401062,832,400,210,212,0,3,2,0,1,4,0,515,60,61,74,30,92,515,59,60,25,19,20,18,1,6,5,3,4,1,0,0,0,0,0,2,0,0,0,0,2,92
240037401071,1857,1128,235,473,3,3,1,2,2,10,0,605,151,670,229,76,126,605,663,150,60,60,60,73,4,29,2,2,0,4,0,0,1,2,1,7,0,3,0,1,1,126
240037401072,1602,974,227,378,2,8,1,1,1,10,0,583,121,460,220,66,152,583,455,120,63,42,59,71,6,14,1,5,3,5,1,0,1,5,1,5,0,2,1,1,0,152
240037401081,3438,1856,631,900,3,19,9,1,0,19,0,1662,243,764,360,129,280,1662,752,239,104,77,91,126,22,28,6,6,9,5,0,5,4,2,1,12,1,1,2,1,0,280
240037402031,2011,833,652,500,3,6,6,0,1,10,0,1288,124,253,86,42,218,1288,252,123,22,11,18,30,11,10,2,1,0,6,3,1,1,0,1,1,0,2,1,2,1,218
240037402032,1325,461,565,286,1,8,2,0,0,2,0,984,51,112,45,24,109,984,112,51,12,12,7,18,6,6,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,109
240037402033,1291,475,497,302,1,7,1,3,0,5,0,920,73,101,43,44,110,920,100,73,10,25,7,10,6,6,1,5,7,1,0,0,0,2,2,1,0,0,0,0,3,110
240037402041,12,9,1,2,0,0,0,0,0,0,0,1,1,7,0,3,0,1,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240037402042,644,416,100,120,0,1,1,0,0,6,0,222,34,296,43,17,32,222,296,34,6,3,30,4,2,0,2,2,0,8,1,0,0,0,0,0,0,0,0,1,0,32
240037402043,1640,857,404,352,2,11,3,1,0,10,0,868,87,494,54,38,99,868,492,87,20,15,17,10,10,6,1,0,4,3,0,0,0,0,1,2,0,0,0,0,0,99
240037402051,1058,544,278,220,2,4,5,0,0,5,0,651,68,209,38,19,73,651,208,66,6,6,8,14,6,8,0,1,4,1,0,0,2,0,1,1,0,0,1,0,0,73
240037402052,1002,434,298,244,1,6,1,2,0,16,0,723,78,64,23,18,96,723,64,78,5,5,5,2,5,9,2,0,2,1,0,1,0,1,0,0,0,1,0,1,0,96
240037403031,1739,743,538,438,2,6,1,1,0,10,0,1174,110,234,46,42,133,1174,230,108,20,26,12,11,5,2,1,1,4,1,0,0,2,0,3,4,0,0,0,2,0,133
240037403032,1724,722,514,465,3,7,1,1,3,8,0,1035,126,272,93,44,154,1035,270,124,32,13,16,28,4,8,3,6,5,4,6,1,2,0,2,2,2,1,0,0,0,154
240037403041,1067,361,402,288,3,4,0,1,2,6,0,775,53,79,28,27,105,775,79,49,13,11,10,3,0,1,2,1,1,0,0,7,4,0,0,0,5,0,0,0,0,105
240037403042,1389,699,330,346,0,8,1,1,0,4,0,761,86,375,38,16,113,761,374,78,5,7,15,10,5,4,0,2,0,0,0,0,8,0,1,1,2,0,0,0,0,113
240037403043,1807,964,375,442,2,13,2,1,0,8,0,1083,133,301,72,36,182,1083,292,133,25,20,16,19,2,5,1,6,2,1,3,0,0,3,2,9,0,0,0,0,0,182
240037403051,1020,698,105,205,2,4,3,0,0,3,0,205,72,634,37,30,42,205,631,66,13,25,10,9,1,2,0,3,2,1,1,0,6,0,0,3,0,0,0,0,0,42
240037403052,1395,997,118,256,1,11,2,0,0,10,0,186,62,1048,25,32,42,186,1044,62,9,21,5,6,2,1,1,2,1,4,0,0,0,0,0,4,1,0,1,0,0,42
240037403053,1377,893,178,287,2,4,1,2,1,9,0,327,98,779,49,46,78,327,778,96,14,26,9,11,9,6,3,4,0,1,2,0,2,3,1,1,0,0,1,0,1,78
240037403054,942,635,79,215,1,7,1,0,1,3,0,270,94,493,19,25,41,270,492,93,4,16,7,6,3,0,0,2,0,3,0,0,1,0,2,1,0,0,0,1,0,41
240037403055,1961,1351,190,396,2,8,3,2,1,8,0,394,101,1235,65,48,118,394,1233,100,8,24,28,15,2,3,4,10,10,0,3,0,1,2,0,2,0,0,0,0,0,118
240037404001,9,5,0,4,0,0,0,0,0,0,0,1,0,8,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240037405011,1542,1084,122,307,6,9,2,0,0,12,0,332,101,924,60,36,89,332,921,99,12,24,21,10,4,8,0,7,3,3,0,0,2,0,1,3,0,0,1,0,0,89
240037405012,1196,836,103,240,1,4,3,3,0,6,0,283,66,648,60,58,81,283,636,65,12,44,28,10,1,4,2,5,0,8,0,0,1,2,0,12,0,0,0,0,0,81
240037405013,669,504,32,122,2,2,1,0,0,6,0,75,28,503,23,17,23,75,502,28,2,13,17,2,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,23
240037405021,766,572,56,130,1,4,2,0,0,1,0,111,40,523,25,28,39,111,521,38,5,17,8,6,3,4,0,1,1,5,1,0,2,1,0,2,0,0,1,0,0,39
240037405022,1683,1097,204,364,2,4,2,0,1,9,0,560,110,708,123,68,114,560,704,110,29,46,52,12,4,20,1,9,3,6,0,0,0,3,0,4,3,0,0,0,1,114
240037405023,893,592,84,205,3,5,0,0,0,4,0,207,77,458,53,45,53,207,455,75,9,23,22,12,2,8,1,1,6,4,4,0,2,2,3,3,0,1,0,0,0,53
240037406011,265,117,51,89,1,3,1,0,0,3,0,135,33,57,7,7,26,135,55,33,2,5,1,0,1,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,26
240037406012,1213,660,216,309,1,14,0,0,1,12,0,538,103,329,103,28,112,538,318,102,27,11,17,42,7,12,1,2,2,2,1,0,1,0,0,11,0,2,1,1,0,112
240037406021,303,160,53,86,0,1,0,1,0,2,0,170,28,74,6,6,19,170,74,28,0,2,1,3,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,19
240037406022,281,123,66,82,1,4,1,0,0,4,0,131,43,70,11,7,19,131,69,43,4,5,0,3,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19
240037406023,252,110,75,63,0,4,0,0,0,0,0,124,37,55,3,6,27,124,52,37,1,0,1,1,0,0,0,0,4,0,0,1,0,1,0,3,0,0,0,0,0,27
240037406031,11,1,6,4,0,0,0,0,0,0,0,10,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240037406032,537,217,117,194,0,5,0,0,0,4,0,264,70,117,15,13,58,264,113,69,2,7,2,6,2,1,0,4,0,0,2,0,1,1,0,4,1,0,0,0,0,58
240037407011,799,422,166,201,2,3,0,0,0,5,0,523,46,120,10,21,79,523,120,44,3,4,2,3,7,1,1,1,0,2,1,2,2,2,2,0,0,0,0,0,0,79
240037407012,1591,797,391,393,2,4,1,0,0,3,0,1062,89,201,58,36,145,1062,198,84,10,18,18,15,5,7,0,2,3,2,0,2,5,3,2,3,1,0,2,0,1,145
240037407013,1844,899,499,413,10,11,2,0,1,9,0,1287,94,194,76,43,150,1287,192,93,22,13,19,16,2,7,3,6,4,1,3,0,1,10,2,2,2,3,0,1,2,150
240037407031,1831,721,636,446,5,10,2,2,0,9,0,1392,77,92,46,50,174,1392,90,74,10,22,12,6,11,12,1,6,3,2,4,0,3,4,0,2,0,0,0,2,0,174
240037407032,879,385,265,221,1,4,0,0,0,3,0,544,25,138,70,26,76,544,138,25,28,13,22,6,2,7,0,7,0,6,5,0,0,0,0,0,0,0,0,0,0,76
240037407033,1218,582,322,303,3,5,0,1,0,2,0,822,51,129,50,45,121,822,128,51,19,24,14,11,8,1,2,2,1,1,2,0,0,2,1,1,2,0,0,0,0,121
240037407041,1280,576,328,351,3,7,2,0,0,13,0,869,77,143,53,32,106,869,139,76,21,12,16,8,14,2,0,3,2,0,0,1,1,0,0,4,0,2,1,2,0,106
240037407042,1893,1052,392,432,7,5,2,1,0,2,0,1197,100,269,93,46,188,1197,256,99,36,26,31,17,8,6,3,2,1,0,2,1,1,1,2,13,0,0,0,1,0,188
240037407043,2241,1159,610,445,9,5,1,0,1,11,0,1375,85,428,67,47,239,1375,422,84,18,23,29,6,10,8,0,4,1,3,1,2,1,1,1,6,2,1,1,2,0,239
240037408001,890,304,373,198,2,6,4,0,0,3,0,693,30,65,12,16,74,693,63,30,3,3,5,1,3,1,0,1,1,0,0,2,0,1,6,2,0,0,1,0,0,74
240037408002,1284,435,586,248,3,5,3,1,1,2,0,1060,42,6,17,18,141,1060,5,42,11,11,1,2,3,1,1,0,0,0,0,2,0,0,1,1,0,1,1,0,0,141
240037408003,1502,569,540,368,0,11,3,2,0,9,0,1139,76,63,37,30,157,1139,63,75,8,16,4,5,7,12,0,8,1,2,1,0,1,1,0,0,1,0,0,0,0,157
240037409001,2002,985,463,524,4,7,2,1,1,15,0,1049,164,480,67,88,154,1049,478,163,24,41,12,7,16,14,4,7,7,7,1,2,1,4,2,2,2,1,0,0,0,154
240037409002,684,278,238,159,0,6,1,0,0,2,0,525,43,26,19,7,64,525,25,40,7,5,2,5,1,3,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,64
240037409003,768,287,267,208,1,1,2,0,0,2,0,553,31,34,44,9,97,553,33,31,13,4,12,5,2,11,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,97
240037409004,2356,1062,642,607,4,16,2,5,0,18,0,1501,149,394,64,58,190,1501,391,148,17,28,11,17,10,14,2,3,9,2,1,2,1,1,1,3,0,0,0,1,0,190
240037410001,758,198,357,195,0,1,3,0,1,3,0,598,40,16,22,8,74,598,16,38,3,3,15,4,1,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,74
240037410002,1220,439,458,301,3,8,2,1,0,8,0,867,50,85,86,20,112,867,85,47,25,14,32,14,1,13,1,1,2,0,0,0,3,1,1,0,0,0,0,0,0,112
240037501011,455,218,131,100,1,2,0,0,1,2,0,322,33,48,4,7,41,322,47,33,2,2,1,0,1,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,41
240037501012,632,300,182,137,1,2,0,3,1,6,0,438,55,71,5,13,50,438,71,55,2,8,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,50
240037501013,429,240,78,99,1,3,1,2,0,5,0,235,28,129,3,6,28,235,129,28,0,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28
240037501014,982,462,250,245,1,9,2,1,0,12,0,639,75,148,13,25,82,639,147,74,6,11,2,2,7,0,0,2,3,0,0,1,1,2,1,1,0,0,0,0,1,82
240037501021,1288,656,285,322,1,5,4,0,1,14,0,776,96,237,15,24,140,776,235,93,2,13,5,4,6,2,0,0,4,0,1,0,3,0,0,2,0,1,1,0,0,140
240037501022,521,247,118,145,1,2,2,1,0,5,0,359,26,80,4,10,42,359,80,26,0,3,1,1,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42
240037502011,825,341,300,173,4,5,0,0,0,2,0,607,46,55,23,23,71,607,55,46,10,15,5,3,2,0,0,0,1,3,1,0,0,0,1,0,0,1,0,0,0,71
240037502012,1154,780,161,199,1,4,3,0,0,6,0,363,38,663,14,17,59,363,663,38,2,6,4,4,1,4,2,0,2,4,0,0,0,2,0,0,0,0,0,0,0,59
240037502041,1443,653,467,299,6,8,3,1,0,6,0,1044,81,133,18,28,139,1044,133,81,7,9,6,2,13,1,1,1,1,0,0,0,0,0,2,0,0,0,0,2,0,139
240037502042,877,339,318,206,0,7,0,1,0,6,0,668,37,54,11,22,85,668,54,37,3,8,1,3,4,4,0,0,6,1,0,2,0,0,0,0,1,0,0,0,0,85
240037502043,873,381,279,199,3,4,3,0,0,4,0,610,63,92,6,15,87,610,91,63,3,7,1,0,3,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,87
240037503001,572,214,201,149,0,2,1,0,1,4,0,455,34,12,9,10,52,455,12,33,3,3,1,1,3,3,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,52
240037503002,1136,427,404,285,2,8,1,1,0,8,0,858,50,35,28,23,142,858,35,50,6,17,11,2,0,7,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,142
240037504001,1291,475,553,245,4,2,2,0,0,10,0,1039,48,8,26,30,140,1039,8,47,9,12,9,4,7,0,0,2,0,2,0,4,1,0,3,0,0,0,0,1,0,140
240037504002,467,180,166,113,1,3,0,1,0,3,0,353,19,35,10,10,40,353,35,18,3,4,3,4,1,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,40
240037504003,1439,550,558,308,6,9,1,3,0,4,0,1166,33,15,33,40,152,1166,15,33,14,14,12,4,3,1,1,1,2,5,11,1,0,0,1,0,1,0,1,0,0,152
240037508011,592,251,225,106,2,5,0,0,0,3,0,478,30,16,9,18,41,478,16,30,1,10,3,2,5,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,41
240037508012,1221,460,459,288,2,4,0,1,0,7,0,961,42,49,23,27,119,961,49,42,5,11,4,3,13,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,119
240037508013,717,233,313,163,0,4,1,0,0,3,0,579,23,28,4,14,69,579,28,23,3,1,0,0,7,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,69
