BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_12,eth2_64,eth2_10,eth2_85,eth2_83,eth2_14,eth2_66,eth2_26,eth2_21,eth2_30,eth2_23,eth2_93,eth2_34,eth2_unk
150090309031,1592,725,717,150,0,0,382,392,0,343,238,237,382,248,369,41,183,39,13,23,17,21,7,1,0,0,237
150090309032,794,382,330,82,0,0,185,216,1,114,126,152,185,75,204,18,89,27,1,12,8,4,7,2,1,2,152
150090309033,1610,809,618,183,0,0,454,343,0,206,275,332,454,105,315,44,133,131,12,28,31,4,6,3,0,3,332
150090310011,679,358,237,84,0,0,267,68,1,246,34,63,267,206,56,16,15,13,6,12,7,7,5,2,1,0,63
150090310012,586,345,205,36,0,0,188,119,0,123,62,94,188,84,104,21,40,13,5,15,2,8,3,2,0,1,94
150090310013,1562,913,512,137,0,0,538,238,1,452,126,207,538,352,219,60,78,35,10,19,17,2,4,7,1,3,207
150090310014,1502,986,451,65,0,0,644,208,3,345,107,195,644,239,191,51,67,20,18,17,15,10,7,10,3,9,195
150090310021,766,381,323,62,0,0,256,114,0,221,50,125,256,178,103,29,21,19,3,11,5,3,0,2,0,1,125
150090310022,614,320,236,58,0,0,225,80,1,180,46,82,225,133,72,15,22,19,6,8,7,14,2,2,1,0,82
150090310023,1240,609,545,86,0,0,420,203,3,327,107,180,420,231,182,49,49,41,19,21,16,4,6,2,3,2,180
150090311021,602,0,555,47,0,0,99,181,1,138,75,108,99,102,174,9,67,4,7,7,11,4,1,4,1,1,108
150090311022,1112,1,1004,107,0,0,183,274,2,308,151,194,183,227,263,33,115,24,13,11,28,5,7,1,2,0,194
150090311023,973,2,901,70,0,0,214,240,0,216,126,177,214,170,232,18,89,28,6,8,17,1,2,1,0,5,177
150090311041,1048,711,311,26,0,0,343,218,4,184,117,182,343,117,206,30,84,17,5,12,23,3,8,4,4,2,182
150090311051,419,172,218,29,0,0,108,128,0,31,69,83,108,16,125,6,55,14,0,3,7,1,0,1,0,0,83
150090311052,1095,461,535,99,0,0,233,242,1,278,170,171,233,213,232,32,134,26,10,10,18,3,5,2,1,3,171
150090311053,1849,671,972,206,0,0,224,558,6,421,357,283,224,297,545,42,274,49,9,13,56,3,12,10,6,2,283
150090311061,2001,931,880,190,0,0,479,484,0,493,265,280,479,365,463,60,202,49,11,21,33,9,5,7,0,6,280
150090311062,774,319,398,57,0,0,117,207,0,198,117,135,117,149,200,25,95,13,1,7,9,5,6,5,0,0,135
150090311063,338,19,300,19,0,0,119,52,3,61,38,65,119,26,48,18,13,15,4,4,4,4,7,2,3,0,65
150090311071,743,449,262,32,0,0,284,117,0,142,80,120,284,85,113,33,36,35,12,4,3,4,2,4,0,0,120
150090314021,964,523,367,74,0,0,432,96,1,162,105,168,432,110,89,22,42,52,6,7,15,4,6,4,1,4,168
150090314022,1098,584,459,55,0,0,456,218,2,102,138,182,456,48,216,21,84,28,4,2,19,4,10,3,2,5,182
150090314041,524,294,207,23,0,0,300,78,5,56,25,60,300,26,77,9,5,8,5,1,4,9,6,2,5,1,60
150090314042,820,455,296,69,0,0,498,57,1,80,63,121,498,49,56,9,38,16,5,1,3,8,2,4,1,2,121
150090314043,554,118,401,35,0,0,305,74,0,46,40,89,305,23,73,3,11,17,2,1,4,10,1,1,0,3,89
150090314051,540,267,221,52,0,0,194,110,0,57,87,92,194,33,108,7,67,13,1,2,9,5,3,1,0,0,92
150090314052,841,386,379,76,0,0,142,281,2,92,185,139,142,54,280,6,162,15,2,1,24,0,3,4,2,3,139
150090314053,957,533,353,71,0,0,436,152,2,129,105,133,436,98,148,9,74,14,7,4,8,2,5,4,2,4,133
150090314054,592,275,280,37,0,0,113,167,1,75,111,125,113,32,165,12,84,14,0,2,22,5,1,4,1,1,125
150090315011,703,310,255,138,0,0,312,127,0,50,90,124,312,27,121,8,64,18,2,6,7,3,2,1,0,1,124
150090315012,808,337,266,205,0,0,522,90,2,50,44,100,522,33,90,6,22,11,5,0,0,1,4,5,2,2,100
150090315031,1165,500,377,288,0,0,813,87,0,63,53,149,813,31,86,14,12,9,2,1,5,5,8,6,0,6,149
150090315032,990,299,421,270,0,0,562,185,4,45,49,145,562,19,181,14,14,19,1,4,1,10,5,0,4,3,145
150090315041,758,318,257,183,0,0,508,64,1,50,29,106,508,22,64,18,8,13,2,0,4,1,5,1,1,0,106
150090315051,369,98,116,155,0,0,287,16,1,13,8,44,287,7,13,4,2,1,1,3,0,1,2,0,1,0,44
150090315052,855,376,255,224,0,0,563,84,1,63,51,93,563,20,83,10,25,8,2,1,7,16,10,6,1,3,93
150090315053,837,349,328,160,0,0,512,111,0,59,35,120,512,29,109,11,18,8,4,2,3,8,3,1,0,2,120
150090316011,1324,578,670,76,0,0,366,351,2,176,185,244,366,125,345,19,130,43,6,6,16,4,3,5,2,3,244
150090316012,593,267,291,35,0,0,146,156,1,57,104,129,146,39,151,9,80,13,1,5,7,0,2,1,1,2,129
150090317001,703,293,379,31,0,0,334,61,3,67,92,146,334,38,59,18,25,60,1,2,8,1,2,1,3,1,146
150090317002,626,323,263,40,0,0,279,76,1,92,57,121,279,54,69,26,16,32,1,7,6,0,5,4,1,0,121
150090317003,322,160,144,18,0,0,124,65,0,42,46,45,124,31,60,6,12,30,1,5,3,0,1,0,0,0,45
150090317004,674,277,361,36,0,0,175,166,2,71,111,149,175,38,160,16,77,24,2,6,12,0,4,3,2,2,149
150090317005,402,186,183,33,0,0,163,34,0,108,37,60,163,80,34,18,18,15,0,0,7,2,2,1,0,1,60
150090318011,827,390,391,46,0,0,370,75,0,75,110,197,370,36,75,25,24,83,5,0,5,0,3,0,0,0,197
150090318012,872,382,452,38,0,0,281,180,2,101,148,160,281,67,179,16,50,86,3,1,10,0,8,2,2,1,160
150090319001,1575,287,1180,108,0,0,554,300,0,263,189,269,554,196,288,25,147,32,8,12,21,8,4,4,0,2,269
150090319002,722,1,676,45,0,0,120,172,3,176,135,116,120,140,154,17,98,28,1,18,11,2,5,4,3,0,116
150090319003,788,6,698,84,0,0,164,125,1,219,139,140,164,149,115,25,95,30,6,10,25,2,7,11,1,1,140
150090320001,758,435,251,72,0,0,539,47,0,52,31,89,539,26,42,10,7,10,4,5,1,4,4,6,0,3,89
150099800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150099900000,9,3,6,0,0,0,7,1,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1
150099902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150099912000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
