BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_23,eth2_30,eth2_10,eth2_21,eth2_99,eth2_34,eth2_14,eth2_unk
280330704212,581,346,161,74,0,0,0,476,33,29,3,3,37,476,27,33,2,2,1,0,2,1,0,37
280330704221,623,360,174,89,0,0,0,506,20,53,4,9,31,506,51,20,3,2,1,0,2,1,0,31
280330704222,726,406,212,108,0,0,0,595,26,56,3,7,39,595,56,26,1,5,1,1,0,1,0,39
280330705211,1186,646,381,159,0,0,0,997,41,74,10,4,60,997,70,41,4,1,3,0,4,0,0,60
280330705212,687,518,81,88,0,0,0,420,53,176,14,3,21,420,174,53,9,2,3,1,2,0,0,21
280330705221,1127,597,354,175,0,1,0,917,45,77,6,11,71,917,72,44,2,4,3,0,5,0,1,71
280330705222,780,549,56,175,0,0,0,382,12,339,14,10,23,382,322,12,3,4,2,5,17,3,2,23
280330705223,840,421,319,100,0,0,0,721,16,52,1,6,44,721,51,16,0,3,1,0,1,0,0,44
280330705231,1566,903,210,453,0,0,0,586,58,841,21,14,46,586,823,58,6,10,5,4,18,1,1,46
280330705232,1117,590,281,246,0,0,0,703,43,309,18,9,35,703,302,43,7,4,4,4,7,0,2,35
280330705233,1655,926,408,321,0,0,0,1179,61,313,31,9,62,1179,300,59,7,3,12,9,13,3,1,62
280330705241,1785,834,595,356,0,0,0,1020,30,631,23,13,68,1020,625,30,3,5,13,3,6,1,3,68
280330705242,906,359,442,105,0,0,0,768,23,43,12,11,49,768,39,23,1,3,2,0,4,6,8,49
280330706101,843,490,252,101,0,0,0,664,25,95,9,4,46,664,93,25,0,1,3,0,2,1,5,46
280330706102,743,533,52,157,0,1,0,238,14,468,3,3,17,238,465,14,2,1,0,0,3,2,1,17
280330706311,1135,533,392,208,0,2,0,840,21,181,12,9,72,840,173,21,9,3,3,0,8,1,0,72
280330706312,1595,771,546,278,0,0,0,1145,29,269,45,21,86,1145,256,29,23,16,6,10,13,3,2,86
280330706321,1977,1121,538,318,0,0,0,1297,69,424,52,15,120,1297,405,69,12,8,11,14,19,3,11,120
280330706322,1811,879,591,341,0,0,0,1373,41,246,49,8,94,1373,234,40,30,6,11,5,12,2,2,94
280330706331,1524,736,607,181,0,0,0,1156,35,178,68,6,81,1156,170,33,31,4,18,13,8,0,4,81
280330706332,1924,793,905,226,0,0,0,1696,24,100,12,10,82,1696,99,22,3,3,6,0,1,4,3,82
280330706341,1411,656,476,279,0,0,0,843,34,471,12,4,47,843,464,33,4,3,3,3,7,1,2,47
280330706351,2024,1058,561,405,0,0,0,1374,52,440,36,29,93,1374,422,50,15,23,10,4,18,0,3,93
280330706352,1135,515,455,165,0,0,0,954,20,67,15,10,69,954,58,20,7,7,4,1,9,0,1,69
280330706353,1274,725,325,224,0,0,0,950,35,186,25,13,65,950,168,35,12,7,2,4,18,1,3,65
280330707211,1889,963,617,309,0,0,0,1423,57,261,14,7,127,1423,240,57,2,5,7,0,21,2,3,127
280330707212,1308,769,169,370,0,0,0,432,33,806,3,7,27,432,792,33,0,6,1,0,14,0,2,27
280330707213,631,297,233,101,0,0,0,524,12,55,4,2,34,524,49,12,1,2,1,0,6,0,1,34
280330707221,1536,710,635,191,0,0,0,1302,33,121,6,5,69,1302,115,33,0,3,1,1,6,1,2,69
280330707222,2024,971,840,213,0,0,0,1687,38,124,17,21,137,1687,121,35,7,17,4,3,3,0,0,137
280330707223,648,316,260,72,0,0,0,442,13,154,8,7,24,442,152,13,2,6,5,1,2,0,0,24
280330707231,1615,817,515,282,0,1,0,1127,37,333,15,11,92,1127,323,37,5,8,3,5,10,1,1,92
280330707232,2020,1100,408,512,0,0,0,937,53,928,15,17,70,937,889,53,4,12,3,5,39,0,1,70
280330707241,894,468,286,140,0,0,0,563,25,249,18,4,35,563,241,24,7,3,6,4,8,1,1,35
280330707242,1149,516,415,218,0,0,0,751,22,288,35,7,46,751,265,22,18,7,9,1,23,0,5,46
280330708111,1664,831,480,353,0,0,0,1084,29,430,13,22,86,1084,415,29,7,5,4,2,15,1,0,86
280330708112,1421,806,341,274,0,0,0,956,58,315,17,5,70,956,300,57,3,2,8,2,15,0,4,70
280330708113,577,325,93,159,0,0,0,261,14,260,11,7,24,261,254,14,1,4,5,5,6,1,0,24
280330708121,1195,742,214,239,0,0,0,741,30,370,7,12,35,741,364,30,2,7,0,1,6,1,2,35
280330708122,726,424,178,124,0,0,0,538,49,93,5,5,36,538,87,48,0,0,0,1,6,1,2,36
280330708123,887,610,117,160,0,0,0,502,31,293,7,9,45,502,290,31,5,5,0,1,3,3,0,45
280330708211,1622,848,555,219,0,0,0,1373,35,98,9,18,89,1373,94,33,1,12,2,4,4,1,0,89
280330708212,877,452,314,111,0,0,0,758,28,35,3,7,46,758,31,27,1,5,1,0,4,1,1,46
280330708213,1819,986,486,347,0,0,0,1300,68,303,29,18,101,1300,243,67,4,8,11,8,60,1,4,101
280330708221,1167,774,215,178,0,0,0,850,58,179,7,10,63,850,176,57,2,3,3,2,3,3,0,63
280330708222,765,493,135,137,0,0,0,511,38,166,6,6,38,511,164,38,1,2,4,0,2,2,1,38
280330708223,827,505,198,124,0,0,0,633,23,103,4,12,52,633,96,23,1,5,2,1,7,2,0,52
280330708301,1689,953,439,297,0,0,0,1155,54,331,24,15,110,1155,307,53,2,6,6,9,24,1,3,110
280330708302,1263,712,211,340,0,0,0,630,48,507,17,17,44,630,481,48,5,9,6,5,26,4,1,44
280330708303,1486,678,555,253,0,0,0,1136,26,187,21,28,88,1136,177,26,9,19,3,5,10,4,1,88
280330709001,1314,570,555,189,0,0,0,878,23,340,4,6,63,878,340,23,1,1,0,1,0,2,2,63
280330709002,1420,738,499,183,0,0,0,1080,28,252,6,6,48,1080,251,28,3,2,2,0,1,1,0,48
280330709003,1058,490,424,144,0,0,0,824,9,165,4,6,50,824,165,9,3,0,0,0,0,3,0,50
280330710011,1619,647,790,181,0,1,0,1393,26,70,35,9,86,1393,68,26,24,7,5,4,2,0,1,86
280330710012,883,366,426,91,0,0,0,786,18,32,11,2,34,786,32,17,2,0,5,0,0,1,2,34
280330710013,1723,749,786,188,0,0,0,1450,33,100,20,22,98,1450,99,33,6,9,10,2,1,6,1,98
280330710021,1492,640,663,189,0,0,0,1228,19,175,7,5,58,1228,174,19,3,2,1,0,1,2,3,58
280330710022,1776,737,863,176,0,0,0,1562,37,59,13,10,95,1562,59,36,10,1,3,0,0,1,0,95
280330711211,1044,535,393,116,0,0,0,829,71,66,4,8,66,829,66,71,0,1,1,0,0,0,1,66
280330711212,1546,724,667,155,0,0,0,1342,32,68,15,9,80,1342,67,32,6,1,2,4,1,4,3,80
280330711221,1863,817,841,205,0,0,0,1595,28,111,21,2,106,1595,111,28,1,0,11,1,0,0,4,106
280330711231,1206,506,538,162,0,0,0,912,27,176,3,4,84,912,175,27,2,1,0,0,1,1,0,84
280330711232,1470,647,670,153,0,0,0,1227,31,135,6,5,66,1227,133,29,1,0,2,2,2,3,1,66
280330711241,678,382,87,209,0,0,0,153,12,493,7,1,12,153,492,12,5,0,2,0,1,0,0,12
280330711242,510,203,260,47,0,0,0,452,8,21,2,0,27,452,21,8,0,0,0,1,0,0,1,27
280330711243,1759,960,620,179,0,0,0,1024,33,570,15,5,112,1024,567,33,2,2,10,1,3,0,2,112
280330712001,882,454,346,82,0,0,0,749,25,49,6,5,48,749,49,25,2,4,1,1,0,0,0,48
280330712002,1291,625,492,174,0,0,0,1043,20,140,5,4,79,1043,139,19,0,2,3,1,1,0,1,79
281599501001,717,177,211,329,0,0,0,308,5,361,5,2,36,308,359,5,0,0,4,0,2,1,1,36
281599501002,580,181,238,158,0,3,0,362,5,189,4,1,19,362,189,5,1,1,2,1,0,0,0,19
281599501003,679,180,308,191,0,0,0,527,6,117,1,1,27,527,116,5,0,0,1,0,1,1,0,27
281599502001,921,277,180,463,0,1,0,323,11,562,7,1,17,323,560,11,3,1,3,0,2,0,0,17
281599502002,509,166,198,139,0,6,0,333,4,163,2,0,7,333,162,4,0,0,1,0,1,0,1,7
281599502003,375,116,148,108,0,3,0,231,2,128,3,1,10,231,128,2,1,0,0,0,0,0,2,10
281599502004,637,243,171,223,0,0,0,345,17,246,1,1,27,345,246,17,0,1,0,0,0,0,1,27
281599503001,366,157,95,113,0,1,0,161,1,186,5,0,13,161,184,1,2,0,3,0,2,0,0,13
281599503002,597,237,136,223,0,1,0,225,3,352,6,2,9,225,352,3,4,1,2,0,0,0,0,9
281599503003,407,164,27,216,0,0,0,95,6,298,1,1,6,95,297,6,1,0,0,0,1,0,0,6
281599503004,1055,476,109,468,0,2,0,238,15,784,6,2,10,238,784,15,2,0,2,0,0,1,0,10
281599504001,669,229,310,126,0,4,0,459,7,172,6,2,23,459,170,7,1,0,3,0,2,0,2,23
281599504002,383,149,107,126,0,1,0,201,5,155,1,1,20,201,155,5,1,0,0,0,0,0,0,20
281599504003,1204,427,338,437,0,2,0,517,8,627,13,1,38,517,625,8,1,0,6,0,2,1,4,38
281599504004,596,235,98,262,0,1,0,148,6,429,8,0,5,148,428,6,6,0,0,1,1,0,1,5
281599505001,782,246,288,247,0,1,0,525,7,223,0,0,27,525,223,7,0,0,0,0,0,0,0,27
281599505002,793,287,241,264,0,1,0,467,10,281,2,3,30,467,281,10,1,1,0,0,0,0,0,30
281599505003,826,287,295,243,0,1,0,474,7,307,4,0,34,474,306,7,1,0,1,1,1,0,1,34
281599505004,396,126,142,128,0,0,0,333,3,37,1,0,22,333,37,3,1,0,0,0,0,0,0,22
280639501011,933,671,25,236,0,1,0,562,8,221,4,16,122,562,221,8,2,7,0,1,0,1,1,122
280639501012,727,261,21,445,0,0,0,38,5,670,1,2,11,38,669,5,1,2,0,0,1,0,0,11
280639501021,311,122,25,164,0,0,0,57,2,242,1,0,9,57,241,2,1,0,0,0,1,0,0,9
280639501022,948,293,18,637,0,0,0,107,5,799,5,1,31,107,798,5,3,0,0,1,1,0,0,31
280639501023,284,91,18,175,0,0,0,24,1,257,1,0,1,24,257,1,0,0,0,0,0,0,1,1
280639501031,363,113,80,170,0,0,0,192,2,133,5,4,27,192,133,2,2,3,2,0,0,1,1,27
280639501032,952,282,64,606,0,0,0,182,9,708,4,8,41,182,708,9,2,3,0,0,0,1,1,41
280639502001,1712,562,16,1134,0,0,0,326,12,1309,15,4,46,326,1309,12,12,0,0,2,0,1,1,46
281639501001,1230,522,268,440,0,0,0,444,11,737,5,1,32,444,736,11,1,0,2,2,1,0,0,32
281639501002,969,383,275,311,0,0,0,372,4,574,2,1,16,372,574,4,1,0,0,1,0,0,0,16
281639501003,935,396,367,172,0,0,0,680,4,222,1,1,27,680,222,4,0,1,1,0,0,0,0,27
281639501004,249,122,58,69,0,0,0,96,5,146,0,0,2,96,145,5,0,0,0,0,1,0,0,2
281639501005,237,142,14,81,0,0,0,33,4,196,2,0,2,33,196,4,1,0,1,0,0,0,0,2
281639502001,671,261,262,148,0,0,0,520,7,105,10,5,24,520,104,7,7,5,2,1,1,0,0,24
281639502002,724,367,123,234,0,0,0,305,5,384,2,0,28,305,384,5,0,0,2,0,0,0,0,28
281639502003,1334,831,49,454,0,0,0,120,8,1174,9,3,20,120,1174,8,3,3,3,0,0,0,3,20
281639503001,709,365,58,286,0,0,0,88,5,595,8,2,11,88,592,5,2,2,6,0,3,0,0,11
281639503002,1098,758,17,323,0,0,0,72,6,995,9,2,14,72,994,6,4,1,5,0,1,1,0,14
281639503003,763,433,19,311,0,0,0,33,6,706,9,1,8,33,706,6,2,1,5,0,0,0,1,8
281639503004,576,313,6,257,0,0,0,44,9,513,1,1,8,44,513,8,1,1,0,0,0,0,0,8
281639504001,410,167,157,86,0,0,0,255,3,135,1,0,16,255,135,3,1,0,0,0,0,0,0,16
281639504002,804,322,380,102,0,0,0,626,11,133,3,2,29,626,133,11,0,0,3,0,0,0,0,29
281639505001,1244,815,21,408,0,0,0,104,12,1096,6,4,22,104,1095,12,3,1,3,0,1,2,0,22
281639505002,885,578,20,287,0,0,0,86,4,759,8,4,24,86,759,4,2,3,4,0,0,1,1,24
281639505003,855,486,67,302,0,0,0,189,11,621,6,4,24,189,621,11,2,4,1,0,0,0,2,24
281639506011,915,328,282,305,0,0,0,357,10,506,1,4,37,357,506,10,0,1,0,0,0,0,0,37
281639506012,1381,575,594,212,0,0,0,1107,11,183,3,5,72,1107,182,11,1,5,1,0,1,0,0,72
281639506021,580,285,212,83,0,0,0,438,7,108,2,0,25,438,108,7,0,0,0,0,0,0,1,25
281639506022,653,233,194,226,0,0,0,271,5,347,4,0,26,271,347,5,3,0,1,0,0,0,0,26
281639506023,1007,404,354,249,0,0,0,615,8,331,3,5,45,615,331,8,0,4,0,1,0,0,0,45
280239501001,529,153,350,26,0,0,0,472,4,22,1,1,29,472,22,4,0,1,0,0,0,0,0,29
280239501002,913,326,459,127,0,1,0,711,7,155,0,4,36,711,154,7,0,0,0,0,1,1,0,36
280239501003,380,136,162,82,0,0,0,243,1,119,1,0,16,243,119,1,0,0,0,0,0,0,0,16
280239501004,482,190,202,90,0,0,0,320,3,142,1,1,15,320,142,3,0,0,0,1,0,0,0,15
280239501005,426,185,80,161,0,0,0,129,4,278,0,3,12,129,278,4,0,0,0,0,0,1,0,12
280239502011,697,252,376,69,0,0,0,574,6,83,0,3,31,574,83,6,0,0,0,0,0,0,0,31
280239502012,1238,519,532,187,0,0,0,838,11,342,3,2,42,838,342,10,0,2,1,1,0,0,1,42
280239502013,912,458,276,178,0,0,0,597,28,242,1,1,43,597,242,28,1,1,0,0,0,0,0,43
280239502021,530,227,138,164,0,1,0,182,9,321,2,3,13,182,321,9,1,2,0,0,0,1,1,13
280239502022,728,322,283,122,0,1,0,470,8,219,3,1,27,470,219,8,1,1,0,0,0,0,2,27
280239503001,749,299,179,271,0,0,0,373,7,330,3,2,34,373,329,7,2,0,1,0,1,0,0,34
280239503002,982,433,211,338,0,0,0,318,8,611,1,4,40,318,611,8,0,3,0,0,0,1,0,40
280239503003,380,140,39,201,0,0,0,91,1,278,2,2,6,91,278,1,1,2,1,0,0,0,0,6
280239503004,422,161,72,189,0,0,0,127,1,284,0,0,10,127,284,1,0,0,0,0,0,0,0,10
280239504001,751,362,99,290,0,0,0,149,13,558,3,2,26,149,555,13,1,2,1,1,3,0,0,26
280239504002,750,305,364,81,0,0,0,625,9,73,7,0,36,625,73,9,3,0,2,0,0,0,2,36
280239504003,571,192,282,96,0,1,0,423,4,110,4,4,26,423,108,3,0,0,4,0,2,2,0,26
280659501011,959,307,124,528,0,0,0,182,11,750,1,1,14,182,750,11,1,0,0,0,0,0,0,14
280659501012,376,115,30,231,0,0,0,48,5,316,1,0,6,48,316,5,1,0,0,0,0,0,0,6
280659501021,447,108,185,154,0,0,0,290,2,139,1,2,13,290,138,2,0,0,0,0,1,0,1,13
280659501022,1008,337,106,565,0,0,0,163,5,808,8,1,23,163,808,5,6,0,1,0,0,0,1,23
280659501023,698,227,209,262,0,0,0,369,4,288,10,4,23,369,288,4,9,2,0,0,0,0,1,23
280659502011,866,299,150,417,0,0,0,305,20,522,6,0,13,305,522,20,4,0,0,0,0,0,2,13
280659502012,1001,328,199,474,0,0,0,379,9,588,4,1,20,379,587,9,1,1,0,2,1,0,0,20
280659502013,560,186,102,272,0,0,0,115,7,418,1,3,16,115,418,7,1,0,0,0,0,2,0,16
280659502021,480,140,90,250,0,0,0,136,2,331,2,0,9,136,331,2,0,0,1,0,0,0,0,9
280659502022,1141,333,394,414,0,0,0,718,5,359,1,6,52,718,359,4,1,4,0,0,0,1,0,52
280659502023,365,117,31,217,0,0,0,95,0,256,2,0,12,95,256,0,1,0,0,0,0,0,1,12
280659502024,442,132,101,209,0,0,0,170,1,262,4,0,5,170,260,1,3,0,0,0,2,0,1,5
280890301041,1007,352,373,281,0,1,0,780,13,112,28,21,53,780,110,13,12,13,7,8,2,3,1,53
280890301042,858,306,317,234,0,1,0,583,19,137,42,21,56,583,134,19,29,15,5,4,3,3,1,56
280890301051,847,387,253,207,0,0,0,470,27,278,13,8,51,470,278,27,4,2,3,5,0,0,1,51
280890301052,1345,696,241,408,0,0,0,627,59,580,13,6,60,627,579,59,4,4,3,4,1,1,1,60
280890301071,847,261,486,100,0,0,0,737,10,16,14,8,62,737,16,10,7,5,5,1,0,0,1,62
280890301072,1031,575,232,224,0,0,0,737,30,159,12,14,79,737,157,30,1,6,8,0,2,2,1,79
280890301081,602,383,53,165,0,1,0,178,14,377,11,3,19,178,377,14,6,2,4,1,0,1,0,19
280890301082,48,33,7,8,0,0,0,22,0,22,0,2,2,22,22,0,0,1,0,0,0,1,0,2
280890301083,489,387,14,87,0,1,0,97,13,362,2,1,14,97,362,13,2,0,0,0,0,0,0,14
280890301084,1854,1111,217,526,0,0,0,527,59,1175,21,18,54,527,1172,59,7,11,6,5,3,1,3,54
280890301091,1047,317,476,254,0,0,0,777,15,186,14,7,48,777,184,15,2,1,5,1,2,1,4,48
280890301092,628,259,270,99,0,0,0,538,10,33,5,5,37,538,33,10,4,3,1,0,0,1,0,37
280890301093,1277,543,463,271,0,0,0,977,23,151,11,8,107,977,151,23,2,7,6,1,0,1,2,107
280890301101,1869,610,1065,194,0,0,0,1625,25,58,37,18,106,1625,57,25,14,13,16,2,1,0,0,106
280890301102,942,360,456,126,0,0,0,796,7,41,29,16,53,796,41,7,13,11,11,1,0,0,2,53
280890301111,998,562,181,255,0,0,0,544,33,326,22,15,58,544,324,33,11,4,2,6,2,3,3,58
280890301121,613,285,182,146,0,0,0,231,13,322,6,2,39,231,317,13,3,0,1,0,5,0,0,39
280890301122,790,511,49,230,0,0,0,424,19,255,7,15,70,424,255,19,6,10,1,0,0,3,0,70
280890302021,1407,447,756,204,0,0,0,1209,8,72,18,14,86,1209,70,8,6,7,9,0,2,3,3,86
280890302022,1066,372,525,169,0,0,0,834,10,90,45,26,61,834,90,10,12,20,19,7,0,3,6,61
280890302023,1210,444,598,168,0,0,0,1018,9,75,25,24,59,1018,75,8,11,14,7,3,0,5,2,59
280890302031,598,282,240,76,0,0,0,491,9,46,8,10,34,491,46,9,1,4,1,3,0,0,2,34
280890302032,3795,1493,1724,577,0,1,0,2155,53,1259,86,42,200,2155,1248,53,44,24,30,5,11,7,3,200
280890302041,1903,663,937,303,0,0,0,1533,27,156,33,30,124,1533,155,27,8,18,10,4,1,0,6,124
280890302042,1488,569,595,324,0,0,0,922,14,340,101,28,83,922,339,14,73,16,16,4,1,3,7,83
280890302051,909,302,401,206,0,0,0,677,9,137,21,15,50,677,137,9,12,12,5,2,0,0,2,50
280890302052,1443,500,690,253,0,0,0,963,24,271,61,19,105,963,271,24,48,6,11,0,0,5,2,105
280890302061,1057,334,443,280,0,0,0,722,19,195,49,19,53,722,193,19,29,12,14,1,2,0,3,53
280890302062,615,170,348,97,0,0,0,534,1,33,13,3,31,534,33,1,5,0,5,0,0,2,0,31
280890302071,923,277,551,95,0,0,0,811,5,23,15,8,61,811,23,5,8,7,5,1,0,0,1,61
280890302072,2212,741,1106,365,0,0,0,1874,24,134,26,14,140,1874,134,24,12,8,5,3,0,2,6,140
280890302081,1647,623,717,306,0,1,0,1035,21,489,27,14,61,1035,489,20,16,12,2,5,0,1,2,61
280890302082,1270,473,553,244,0,0,0,983,10,177,19,14,67,983,173,10,7,11,11,0,4,1,1,67
280890302083,1183,519,451,213,0,0,0,881,19,209,6,11,57,881,207,19,1,3,3,0,2,6,2,57
280890303011,1769,572,877,320,0,0,0,1357,23,213,38,22,116,1357,211,23,17,17,8,3,2,2,8,116
280890303012,941,312,413,216,0,0,0,656,21,144,43,24,53,656,144,20,16,18,23,3,0,3,1,53
280890303013,1937,745,1030,162,0,0,0,1653,27,93,48,18,98,1653,93,25,33,14,7,2,0,2,3,98
280890303021,859,298,483,77,0,1,0,628,4,194,6,3,24,628,194,4,4,3,0,1,0,0,0,24
280890303022,1176,448,569,159,0,0,0,887,11,212,9,1,56,887,212,11,7,1,1,1,0,0,0,56
280890303023,1350,435,558,357,0,0,0,748,17,501,16,11,57,748,501,15,0,8,10,1,0,0,3,57
280890303024,2081,920,338,823,0,0,0,507,13,1498,8,10,45,507,1498,13,5,4,0,0,0,1,2,45
280890304011,1807,739,592,476,0,0,0,1037,23,617,13,18,99,1037,613,23,2,13,3,3,4,0,4,99
280890304012,933,495,128,309,0,1,0,329,19,514,21,10,40,329,511,19,12,6,3,0,3,2,1,40
280890304013,2925,1201,1024,699,0,1,0,1809,39,872,38,21,146,1809,872,38,21,18,10,2,0,3,2,146
280890304021,2214,684,1317,213,0,0,0,1858,17,166,27,13,133,1858,166,17,13,5,7,2,0,3,4,133
280890304022,2252,911,959,382,0,0,0,1593,28,455,33,11,132,1593,453,27,18,6,6,7,2,1,0,132
280890304023,1575,625,721,228,0,1,0,1255,22,156,24,22,96,1255,149,22,13,10,2,5,7,4,3,96
280890304031,1226,533,229,463,0,1,0,328,11,844,7,1,35,328,844,11,3,0,1,0,0,1,3,35
280890305011,1149,646,4,499,0,0,0,49,15,1065,3,2,15,49,1064,15,2,1,0,1,1,0,0,15
280890305012,1083,593,2,488,0,0,0,80,16,982,1,0,4,80,982,16,0,0,1,0,0,0,0,4
280890305021,1777,990,6,780,0,1,0,102,21,1623,7,2,22,102,1623,21,6,1,0,0,0,0,1,22
280890305022,1129,710,18,401,0,0,0,51,10,1050,7,4,7,51,1049,10,5,3,1,0,1,1,0,7
280890306001,808,463,98,247,0,0,0,203,8,574,2,2,19,203,574,8,1,1,1,0,0,0,0,19
280890306002,1956,1206,59,691,0,0,0,174,23,1720,7,5,27,174,1720,23,5,2,2,0,0,1,0,27
280890309001,1302,543,94,665,0,0,0,113,9,1143,6,2,29,113,1143,9,4,1,2,0,0,0,0,29
280890309002,1081,429,147,505,0,0,0,195,11,849,5,3,18,195,849,11,2,2,1,0,0,1,0,18
280890309003,1096,442,339,315,0,0,0,525,5,507,4,6,49,525,505,5,2,3,0,0,2,1,2,49
280890309004,1604,689,328,587,0,0,0,475,13,1058,6,5,47,475,1058,13,1,4,3,1,0,0,0,47
280890310001,1807,829,168,810,0,0,0,243,16,1489,8,2,49,243,1488,16,2,1,3,0,1,1,3,49
280890311001,1193,662,111,420,0,0,0,198,12,950,3,3,27,198,950,12,3,3,0,0,0,0,0,27
280890311002,1782,1040,394,347,0,1,0,787,16,860,16,11,92,787,858,16,8,2,3,2,2,1,3,92
280890311003,796,500,51,245,0,0,0,112,8,654,2,4,16,112,653,8,0,4,1,1,1,0,0,16
280279501001,949,439,8,502,0,0,0,189,9,721,1,4,25,189,721,9,0,2,0,0,0,1,1,25
280279501002,566,302,1,263,0,0,0,43,3,505,6,1,8,43,505,3,3,1,1,1,0,0,0,8
280279501003,769,345,17,407,0,0,0,162,5,574,5,0,23,162,574,5,3,0,2,0,0,0,0,23
280279501004,289,110,29,150,0,0,0,139,4,128,2,0,16,139,128,4,0,0,2,0,0,0,0,16
280279502001,1222,445,168,609,0,0,0,769,30,291,19,13,100,769,290,30,8,8,8,3,1,0,0,100
280279502002,455,220,72,163,0,0,0,180,13,229,4,1,28,180,229,13,1,0,2,0,0,0,1,28
280279503001,881,479,49,353,0,0,0,275,8,557,5,3,33,275,557,8,4,1,1,0,0,1,0,33
280279503002,568,249,88,231,0,0,0,339,7,191,2,1,28,339,190,7,1,0,1,0,1,0,0,28
280279503003,666,379,58,229,0,0,0,160,9,471,2,0,24,160,470,9,0,0,1,0,1,0,1,24
280279504001,345,204,6,135,0,0,0,30,5,301,4,1,4,30,301,5,2,0,2,0,0,1,0,4
280279504002,334,139,25,170,0,0,0,108,4,201,4,1,16,108,200,4,0,1,3,1,1,0,0,16
280279504003,759,448,58,253,0,0,0,210,13,506,3,4,23,210,506,13,1,3,2,0,0,0,0,23
280279504004,1031,498,92,441,0,0,0,367,15,595,11,4,39,367,595,15,1,2,7,1,0,1,0,39
280279505001,874,604,25,245,0,0,0,113,13,717,4,3,24,113,717,13,1,1,1,0,0,1,1,24
280279505002,911,621,33,257,0,0,0,125,14,756,2,4,10,125,755,14,0,0,1,0,1,3,0,10
280279505003,590,306,60,224,0,0,0,211,8,333,11,1,26,211,333,8,5,1,5,1,0,0,0,26
280279505004,1191,818,12,361,0,0,0,167,18,972,5,1,28,167,972,18,3,0,1,0,0,1,0,28
280279506001,588,361,7,220,0,0,0,58,5,512,7,0,6,58,512,5,4,0,3,0,0,0,0,6
280279506002,325,199,0,126,0,0,0,15,1,300,4,0,5,15,300,1,2,0,2,0,0,0,0,5
280279507001,735,437,6,292,0,0,0,31,8,682,5,2,7,31,681,8,4,1,1,0,1,1,0,7
280279507002,561,364,2,195,0,0,0,20,5,525,4,0,7,20,525,5,2,0,1,0,0,0,0,7
280279507003,515,322,1,192,0,0,0,16,7,476,6,0,10,16,476,7,3,0,2,0,0,0,1,10
280279507004,971,590,2,379,0,0,0,129,12,794,4,4,28,129,793,12,4,1,0,0,1,0,0,28
280279507005,543,235,1,307,0,0,0,16,9,509,1,2,6,16,508,9,0,1,0,0,1,1,0,6
280159501001,687,189,291,207,0,0,0,216,5,450,2,1,13,216,450,5,0,1,1,0,0,0,1,13
280159501002,217,71,107,39,0,0,0,183,0,12,7,1,14,183,12,0,5,1,0,0,0,0,2,14
280159501003,888,319,398,171,0,0,0,755,7,88,5,0,33,755,88,7,1,0,3,0,0,0,1,33
280159501004,1355,373,561,421,0,0,0,945,13,338,8,6,45,945,337,12,2,2,3,2,1,0,1,45
280159502011,552,139,200,213,0,0,0,327,3,202,3,1,16,327,202,3,1,0,1,0,0,1,1,16
280159502012,924,243,228,453,0,0,0,120,7,777,3,2,15,120,777,7,0,0,2,0,0,2,0,15
280159502013,936,296,192,448,0,0,0,233,8,666,3,3,23,233,665,8,2,2,0,0,1,0,1,23
280159502014,272,91,76,105,0,0,0,108,4,149,1,2,8,108,149,4,0,0,0,0,0,1,1,8
280159502021,140,71,36,33,0,0,0,86,1,46,1,0,6,86,46,1,0,0,0,0,0,0,0,6
280490001001,825,393,169,262,0,1,0,525,4,229,13,6,48,525,229,4,3,4,7,2,0,0,0,48
280490001002,982,449,219,314,0,0,0,620,28,247,14,6,67,620,244,28,7,3,2,4,3,1,1,67
280490001003,1187,479,440,268,0,0,0,966,17,120,13,5,66,966,118,17,8,1,3,1,2,1,1,66
280490001004,720,365,73,282,0,0,0,126,13,566,3,3,9,126,566,13,1,1,1,0,0,0,1,9
280490002001,717,389,102,226,0,0,0,251,9,433,5,4,15,251,429,9,3,2,1,0,4,2,1,15
280490002002,861,392,290,178,0,1,0,682,18,86,8,1,66,682,86,18,2,1,4,1,0,0,1,66
280490002003,1357,490,612,254,0,1,0,1133,13,71,9,8,123,1133,71,13,6,8,3,0,0,0,0,123
280490002004,738,249,405,84,0,0,0,654,4,32,4,0,44,654,32,4,1,0,2,1,0,0,0,44
280490002005,530,212,48,270,0,0,0,90,9,409,2,6,14,90,407,9,0,4,1,0,2,1,1,14
280490003011,614,426,7,181,0,0,0,45,17,537,4,2,9,45,537,17,1,1,2,1,0,1,0,9
280490003012,749,437,17,295,0,0,0,39,10,688,5,1,6,39,686,10,4,1,1,0,2,0,0,6
280490003021,981,482,17,482,0,0,0,35,15,905,12,4,10,35,905,15,5,2,1,5,0,0,1,10
280490003022,758,477,29,252,0,0,0,289,6,397,8,5,53,289,395,6,5,3,1,0,2,1,0,53
280490003023,570,348,14,208,0,0,0,30,8,520,4,1,7,30,519,8,1,1,2,1,1,0,0,7
280490003024,601,435,6,160,0,0,0,54,14,512,3,5,13,54,512,14,3,3,0,0,0,1,0,13
