BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_lib,party_cnt,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_34,eth2_23,eth2_21,eth2_14,eth2_12,eth2_61,eth2_66,eth2_35,eth2_85,eth2_32,eth2_55,eth2_38,eth2_59,eth2_33,eth2_83,eth2_15,eth2_81,eth2_29,eth2_unk
080050067091,1160,476,349,322,6,3,2,2,0,935,47,4,39,16,119,935,46,4,14,6,3,13,5,4,3,0,1,5,0,1,0,0,0,0,0,0,0,1,119
080050067092,727,348,211,158,7,1,2,0,0,513,61,9,48,23,73,513,60,8,21,5,6,12,4,7,3,4,1,1,0,3,2,1,0,1,0,0,0,0,73
080050067093,715,294,235,182,3,1,0,0,0,557,23,2,29,17,87,557,21,2,10,4,9,9,2,5,1,0,2,0,0,2,0,0,0,0,1,0,0,1,87
080050067094,1023,407,333,278,5,0,0,0,0,788,45,2,33,24,131,788,45,2,8,7,8,10,0,7,7,6,0,0,0,0,3,0,0,0,0,0,0,0,131
080050067095,630,259,195,171,5,0,0,0,0,520,19,0,20,11,60,520,19,0,4,2,5,10,1,1,4,1,0,0,0,1,1,1,0,0,0,0,0,0,60
080050067111,863,371,237,244,8,2,0,1,0,629,59,2,48,37,88,629,58,2,20,11,18,3,2,13,10,0,1,4,0,1,1,1,0,0,1,0,0,0,88
080050067112,680,304,180,187,3,2,2,2,0,528,23,1,25,29,74,528,23,1,7,14,8,10,4,3,0,0,0,0,0,1,0,4,1,0,1,0,0,0,74
080050067113,643,256,196,186,4,0,1,0,0,512,31,0,22,6,72,512,30,0,10,3,1,2,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,72
080050067114,1010,432,326,242,7,0,1,2,0,797,51,0,37,19,106,797,51,0,16,7,5,11,1,4,5,1,0,2,1,0,0,0,0,0,0,0,0,0,106
080050067121,837,344,207,278,6,1,1,0,0,624,9,0,48,33,123,624,9,0,26,13,10,10,0,8,3,0,0,0,5,2,0,0,1,0,0,0,2,0,123
080050067122,348,149,77,119,1,1,1,0,0,246,9,3,10,12,68,246,9,3,2,4,5,3,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,1,68
080050067123,9,5,3,1,0,0,0,0,0,5,1,0,2,0,1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
080050067131,717,361,237,103,11,1,3,1,0,492,70,5,28,26,96,492,70,5,11,8,7,10,2,1,3,1,0,0,1,3,0,1,2,0,1,0,1,1,96
080050068081,1712,654,529,512,12,2,0,3,0,1261,42,9,92,51,257,1261,40,7,38,17,18,24,4,13,11,5,2,2,0,5,2,0,0,1,0,0,0,0,257
080050068082,846,352,275,208,7,3,0,1,0,608,28,0,56,31,123,608,28,0,24,9,7,13,2,9,4,1,0,3,1,7,0,0,0,3,0,0,0,0,123
080050068083,1645,710,489,431,12,0,2,1,0,1091,63,0,172,48,271,1091,60,0,89,19,22,34,8,28,8,0,3,0,0,2,3,0,0,0,1,2,0,1,271
080050068151,554,209,171,170,3,0,1,0,0,398,15,0,38,7,96,398,14,0,17,0,3,14,2,5,0,0,1,2,0,0,2,0,0,0,0,0,0,0,96
080050068152,858,326,324,197,8,2,1,0,0,595,37,0,43,34,149,595,37,0,15,10,20,11,4,11,1,0,0,1,0,2,0,0,0,1,0,0,0,0,149
080050068153,811,382,286,128,12,0,2,1,0,511,116,9,45,30,100,511,114,9,21,12,8,8,1,10,4,0,2,0,2,2,0,0,2,1,1,0,0,1,100
080050068154,412,208,134,62,5,2,0,1,0,282,58,6,20,8,38,282,57,5,14,3,2,3,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,38
080050068541,818,388,310,102,11,2,3,2,0,508,95,51,47,34,83,508,95,48,17,19,6,8,2,15,2,1,0,3,0,2,2,0,0,0,0,1,0,1,83
080050068542,937,378,244,306,8,0,1,0,0,660,45,12,46,58,116,660,45,12,25,22,28,5,5,8,1,0,0,1,0,1,3,0,0,0,2,0,0,1,116
080050068571,860,350,254,248,7,0,1,0,0,576,27,2,49,55,151,576,26,2,18,32,12,13,2,6,8,1,1,2,1,1,0,2,0,4,0,0,0,0,151
080050068572,952,386,287,272,5,0,2,0,0,632,39,2,84,43,152,632,39,2,30,18,10,29,4,17,3,0,0,4,1,8,0,0,0,0,0,0,0,2,152
080050068591,802,379,223,186,10,2,0,2,0,549,53,10,39,24,127,549,52,10,4,7,6,15,5,12,2,3,1,0,0,2,2,0,0,0,1,0,0,2,127
080050068592,485,242,155,73,12,2,1,0,0,324,46,9,23,26,57,324,44,9,8,9,9,2,2,5,6,1,2,1,1,1,0,1,0,0,0,0,0,0,57
080050068593,733,357,212,145,12,2,3,2,0,522,52,6,21,28,104,522,51,6,3,16,9,6,1,6,4,0,1,1,0,1,0,0,0,0,0,1,0,0,104
080050068601,1109,499,333,248,17,4,4,4,0,777,85,11,67,35,134,777,84,11,24,8,13,23,5,6,7,4,1,3,2,1,0,1,0,1,1,1,0,1,134
080050068611,1190,512,415,253,8,2,0,0,0,785,82,3,112,53,155,785,82,2,60,17,15,13,6,21,11,2,0,0,0,8,0,2,6,0,0,0,0,2,155
080050068612,679,332,183,151,9,2,1,1,0,338,19,3,173,51,95,338,17,3,102,23,22,28,3,32,6,0,2,2,0,3,0,0,0,0,0,1,0,1,95
080050068613,1043,438,370,230,3,0,2,0,0,652,29,0,138,47,177,652,29,0,52,6,15,58,5,12,10,4,0,4,1,5,0,0,1,3,0,0,0,1,177
080050068621,619,292,169,151,4,2,1,0,0,344,35,2,126,35,77,344,33,2,70,7,15,17,9,21,7,0,2,6,0,0,2,0,0,1,0,0,0,3,77
080050068622,595,210,122,258,5,0,0,0,0,439,31,0,31,9,85,439,31,0,7,2,7,10,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,85
080050068631,765,363,251,130,9,7,4,1,0,507,105,24,23,32,74,507,102,21,9,11,13,6,2,5,1,0,3,2,2,0,1,1,0,0,0,0,0,2,74
080050068632,1555,725,432,373,12,6,4,3,0,1002,144,15,104,74,216,1002,144,14,42,30,28,21,9,20,7,4,0,4,0,3,3,1,0,0,0,1,0,0,216
080050068633,1136,572,336,196,20,3,1,8,0,759,149,47,32,35,114,759,147,45,11,20,5,4,3,7,4,3,2,0,0,0,3,1,0,2,0,2,1,0,114
080050068641,1707,767,458,438,37,4,2,1,0,1189,139,10,59,46,264,1189,139,9,7,22,12,20,11,12,8,0,0,4,0,3,3,0,1,1,0,0,0,0,264
080050068642,59,25,17,13,0,3,1,0,0,42,7,4,0,0,6,42,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
080050071011,1689,639,259,764,21,5,0,1,0,1283,174,7,24,18,183,1283,174,7,3,4,9,3,4,8,6,2,0,1,1,0,0,0,0,0,0,0,0,1,183
080050071012,844,359,95,377,6,4,1,2,0,688,62,1,5,9,79,688,62,1,2,2,2,2,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,79
080050071013,889,365,132,358,14,17,2,1,0,668,116,2,5,8,90,668,116,2,2,1,1,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,0,90
080050071014,1070,440,126,485,10,8,0,1,0,837,95,1,10,13,114,837,94,1,3,1,5,1,1,0,2,1,1,4,0,0,0,0,0,2,0,3,0,0,114
080050071031,1262,500,193,548,14,3,2,2,0,956,164,1,11,17,113,956,162,1,4,5,2,0,0,3,4,4,2,0,0,0,0,0,2,0,1,0,3,0,113
080050071061,1415,607,405,387,11,3,2,0,0,957,147,40,76,53,142,957,147,39,28,20,15,17,11,8,8,0,0,7,2,0,0,0,2,1,1,0,0,3,142
080050071062,2563,1134,701,679,24,10,5,10,0,1642,295,87,101,98,340,1642,292,84,34,37,16,31,21,7,3,4,3,5,3,6,9,1,5,3,0,0,2,6,340
080050071081,199,99,38,58,1,3,0,0,0,112,39,16,3,1,28,112,39,16,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
080050071082,1266,524,404,314,14,2,2,6,0,783,208,58,43,31,143,783,207,58,12,18,8,9,8,5,4,0,1,0,0,0,4,0,0,0,0,0,0,1,143
080050071091,1513,615,503,374,13,5,1,2,0,916,222,142,89,22,122,916,221,141,28,9,3,22,19,8,4,2,1,1,5,1,0,0,0,0,0,2,0,0,122
080050071101,1027,413,335,262,9,6,1,1,0,610,170,85,36,25,101,610,167,85,3,9,2,6,17,6,3,0,3,0,4,2,1,5,0,0,1,0,0,1,101
080050071102,355,132,96,120,4,1,2,0,0,250,72,3,2,5,23,250,71,3,0,0,1,1,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,23
080050071103,3212,1346,1077,737,30,12,5,5,0,2000,536,67,99,72,438,2000,531,65,21,24,17,34,25,10,7,1,5,3,3,2,3,9,2,2,1,0,0,2,438
080050071111,1274,586,418,244,17,4,2,3,0,732,348,8,32,14,140,732,344,8,5,4,3,7,6,4,9,3,4,0,0,0,1,0,0,1,2,0,0,0,140
080050071121,3187,1444,922,771,31,10,5,4,0,2158,319,84,167,135,324,2158,315,80,49,61,18,52,23,29,6,4,4,11,6,9,7,3,2,3,1,1,1,7,324
080050071122,1084,512,313,234,21,4,0,0,0,703,122,31,58,44,126,703,119,30,15,26,4,19,3,12,4,0,3,1,3,2,0,0,0,0,1,0,0,5,126
080050071131,1904,802,424,652,15,7,3,1,0,1342,142,21,101,58,240,1342,140,20,20,20,13,38,15,14,9,2,2,2,5,4,5,0,1,2,1,0,0,2,240
080050071132,3531,1616,904,982,23,2,2,2,0,2373,322,64,232,144,396,2373,320,60,51,65,21,97,22,34,21,2,2,9,14,4,3,2,0,4,5,1,1,11,396
080050072011,539,234,242,52,5,1,2,3,0,281,190,18,8,13,29,281,190,18,2,7,1,2,3,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,29
080050072012,802,336,355,90,9,6,3,3,0,382,195,124,23,28,50,382,195,123,6,14,5,3,8,2,3,0,0,0,4,1,0,0,0,1,0,0,1,0,50
080050072013,156,78,63,12,1,0,0,2,0,71,45,28,1,5,6,71,45,28,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,6
080050072021,639,268,299,52,7,6,3,4,0,271,212,85,7,18,46,271,212,85,2,5,4,3,1,1,0,1,0,1,1,0,0,0,1,2,0,0,3,0,46
080050072022,418,189,187,35,5,1,0,1,0,214,153,14,6,3,28,214,152,14,1,2,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28
080050072023,483,233,191,55,1,2,1,0,0,245,148,36,8,18,28,245,148,35,0,11,1,4,1,2,0,1,0,0,0,0,1,0,1,1,2,0,0,0,28
080050073011,506,189,240,60,7,2,3,5,0,239,137,76,16,8,30,239,136,76,6,6,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,2,1,0,30
080050073012,617,258,278,67,9,4,0,1,0,276,146,81,25,18,71,276,146,80,10,11,0,5,6,3,1,0,0,1,1,0,0,0,1,0,0,0,1,1,71
080050073021,587,249,255,60,3,6,5,9,0,244,154,99,12,19,59,244,153,99,4,13,1,3,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,59
080050073022,399,146,205,38,3,3,0,4,0,165,135,43,21,8,27,165,134,43,5,3,3,3,4,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,27
080050073023,299,136,136,23,1,1,1,1,0,138,102,26,5,8,20,138,100,26,2,7,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20
080050073024,451,205,193,45,3,2,0,3,0,246,127,34,15,6,23,246,126,34,3,4,1,3,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23
080050074001,705,293,317,82,7,3,2,1,0,334,272,30,12,19,38,334,270,29,4,8,3,2,1,1,4,1,2,1,1,1,0,1,1,0,0,0,0,1,38
080050074002,428,181,177,58,3,2,1,6,0,202,167,11,5,11,32,202,166,11,2,5,2,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,32
080050074003,564,232,254,58,11,3,3,3,0,247,221,28,20,11,37,247,219,26,0,2,6,3,15,1,0,0,2,0,0,0,2,0,0,0,0,1,0,1,37
080050074004,636,249,289,81,7,4,1,5,0,294,246,36,12,3,45,294,246,36,2,1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,45
080050075001,653,278,291,68,6,2,3,5,0,302,226,54,17,7,47,302,226,54,5,5,1,3,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47
080050075002,542,213,259,62,4,1,1,2,0,272,167,38,9,7,49,272,167,38,2,4,1,0,2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,49
080050076001,224,102,97,18,2,4,0,1,0,110,53,31,4,7,19,110,52,31,1,2,2,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,19
080050076002,456,201,177,65,6,4,0,3,0,211,191,20,5,4,25,211,191,20,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,25
080050076003,427,172,187,57,8,0,3,0,0,200,135,45,7,12,28,200,133,45,1,4,4,1,1,0,3,0,2,0,2,0,1,0,1,0,0,0,0,0,28
080050076004,493,188,224,66,5,1,1,8,0,173,165,71,28,12,44,173,164,70,7,5,1,3,5,12,0,0,1,0,3,2,0,1,0,0,0,0,0,0,44
080050077021,716,288,294,116,11,1,3,3,0,342,234,45,23,17,55,342,233,45,3,15,1,0,5,3,7,0,1,0,0,0,0,0,0,0,0,0,0,1,55
080050077022,815,306,377,120,5,6,0,1,0,379,170,161,20,17,68,379,168,160,5,9,5,3,3,3,3,1,2,0,0,0,0,0,1,0,0,1,1,0,68
080050077023,705,298,260,120,7,4,5,11,0,378,136,75,30,15,71,378,135,74,10,8,5,1,7,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,71
080050077031,705,242,304,150,2,5,1,1,0,454,121,57,17,8,48,454,120,57,1,2,3,0,11,3,1,0,1,2,0,0,1,0,0,0,0,1,0,0,48
080050077032,651,255,287,104,3,1,1,0,0,312,184,60,28,9,58,312,184,60,5,1,0,1,13,4,3,1,0,0,0,0,1,1,0,0,1,0,1,3,58
080050077033,1015,405,490,99,10,5,1,5,0,379,205,301,21,36,73,379,204,299,4,29,1,4,3,3,0,1,1,1,1,0,1,0,0,1,0,1,0,0,73
080050077041,790,345,351,80,8,1,2,3,0,349,117,223,15,24,62,349,117,223,4,12,3,3,1,5,1,1,0,1,2,2,0,0,0,2,0,0,0,0,62
080050077042,667,270,314,68,7,4,0,4,0,270,100,205,13,25,54,270,98,204,6,16,1,2,2,0,3,1,2,0,1,2,1,0,0,0,1,0,0,1,54
080050077043,612,245,302,51,3,5,0,6,0,190,105,237,10,28,42,190,105,235,1,14,10,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,42
080050151001,1155,431,505,204,13,1,1,0,0,892,75,9,31,16,132,892,70,9,14,5,6,4,7,2,3,1,5,1,0,2,0,0,0,1,0,0,0,0,132
080050151002,884,355,361,155,9,2,0,2,0,680,30,4,37,20,113,680,30,4,10,5,2,4,6,0,14,2,0,1,2,0,0,6,0,0,1,0,0,1,113
080050800001,847,364,351,112,8,4,3,5,0,388,155,155,36,29,84,388,153,155,13,20,0,3,8,5,5,1,2,2,1,0,1,0,1,0,0,0,0,2,84
080050800002,1019,420,415,159,15,3,1,6,0,531,213,107,27,47,94,531,213,107,3,36,2,6,5,5,6,2,0,1,1,1,0,0,1,0,2,0,0,0,94
080050801001,673,244,300,109,7,8,2,3,0,332,113,101,22,34,71,332,112,101,5,6,16,1,5,11,0,5,1,1,0,0,2,0,2,1,0,0,0,0,71
080050801002,556,227,230,89,4,4,0,2,0,263,64,113,20,38,58,263,64,113,8,22,7,1,3,7,1,1,0,0,1,0,0,1,0,1,0,0,0,1,58
080050801003,1050,439,444,147,13,3,3,1,0,490,215,159,49,51,86,490,213,159,6,35,13,14,10,11,3,0,2,0,0,0,0,0,0,0,2,2,0,1,86
080050802001,755,289,288,169,7,1,1,0,0,464,74,61,27,62,67,464,74,60,5,29,25,9,1,9,2,1,0,0,0,1,1,2,0,1,0,1,0,1,67
080050802002,1106,448,465,170,12,3,4,4,0,560,161,132,57,90,106,560,159,132,15,41,23,6,17,11,8,2,2,4,5,4,0,1,0,1,1,0,0,8,106
080050802003,778,339,297,123,14,2,0,3,0,413,108,74,41,61,81,413,108,73,11,27,25,6,13,7,2,3,0,0,3,0,0,0,0,2,0,1,0,1,81
080050802004,907,382,347,169,4,2,2,1,0,516,79,79,47,74,112,516,79,79,8,38,17,13,16,4,3,6,0,5,0,1,0,0,0,2,0,0,2,2,112
080050803001,724,255,304,159,3,0,1,2,0,375,60,60,77,75,77,375,59,60,20,35,26,3,11,38,3,0,1,4,0,1,3,3,0,0,0,0,0,2,77
080050803002,1120,420,436,245,15,2,1,1,0,704,113,36,54,72,141,704,113,36,26,37,14,5,5,16,1,5,0,4,2,3,1,2,0,0,1,0,0,2,141
080050803003,1708,716,703,269,10,7,0,3,0,849,197,250,69,160,183,849,197,249,22,97,33,7,15,18,6,7,0,6,0,3,3,3,2,0,1,0,0,3,183
080050803004,486,208,200,68,4,1,3,2,0,267,44,73,23,27,52,267,44,72,7,12,8,1,2,8,2,3,0,1,0,0,0,0,1,1,1,0,0,0,52
080050804001,544,215,247,69,11,1,1,0,0,290,62,56,30,47,59,290,62,55,4,27,10,9,1,15,1,1,0,0,2,1,1,0,0,3,0,0,0,2,59
080050804002,1493,612,619,232,19,4,4,3,0,957,154,92,76,48,166,957,153,92,29,28,16,13,8,18,8,0,1,0,0,0,2,0,0,1,0,0,0,0,166
080050804003,1050,442,399,182,14,5,6,2,0,664,94,68,35,58,131,664,91,67,13,25,18,1,1,18,2,4,3,1,0,3,1,3,0,0,0,0,0,2,131
080050804004,958,403,391,147,7,4,3,3,0,618,82,57,45,48,108,618,82,56,8,26,14,20,3,7,6,1,0,0,4,1,0,0,1,1,0,0,0,0,108
080050805001,1277,469,517,280,5,4,1,1,0,821,85,82,65,67,157,821,85,81,20,27,25,4,4,27,4,1,0,1,2,0,0,0,1,0,2,3,2,1,157
080050805002,1079,441,429,177,15,6,6,5,0,715,107,66,37,37,117,715,105,66,9,15,8,6,1,14,7,2,2,3,2,2,1,0,1,0,0,0,0,2,117
080050806001,777,301,339,118,12,4,3,0,0,389,102,138,24,42,82,389,100,137,4,16,13,5,2,12,0,2,2,3,0,0,1,0,0,3,0,1,1,2,82
080050806002,910,378,375,138,12,1,3,3,0,574,80,82,32,39,103,574,80,80,9,13,10,4,3,10,2,6,0,2,2,1,1,0,2,0,0,0,0,0,103
080050806003,525,223,228,64,5,0,1,4,0,318,74,55,10,14,54,318,74,55,4,5,6,1,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,54
080050807001,1337,545,605,162,14,5,2,4,0,616,268,217,49,63,124,616,261,216,12,28,7,10,10,12,5,4,7,1,0,1,0,1,0,3,2,0,3,7,124
080050807002,151,56,54,38,0,0,2,1,0,84,15,11,14,14,13,84,15,11,1,6,8,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
080050807003,1113,431,451,209,15,3,1,3,0,578,171,120,57,68,119,578,171,119,13,39,9,8,24,6,5,3,0,0,2,1,0,2,1,6,0,0,0,3,119
080050807004,379,146,176,46,4,0,2,5,0,172,83,74,13,14,23,172,83,74,1,6,3,1,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1,23
080050808001,865,376,350,108,15,6,5,5,0,444,207,79,21,40,74,444,207,77,7,23,8,3,2,4,5,0,0,0,1,4,0,0,0,0,0,0,1,1,74
080050808002,539,209,220,94,10,1,2,3,0,254,126,59,29,22,49,254,126,59,6,10,8,3,12,2,1,1,0,1,0,0,0,0,0,0,2,3,0,0,49
080050809001,1224,515,493,203,5,2,4,2,0,612,340,108,32,35,97,612,339,108,12,21,5,6,6,1,3,0,1,0,2,1,0,0,0,2,0,1,3,1,97
080050809002,1177,483,450,223,12,4,2,3,0,633,302,87,28,31,96,633,301,85,7,14,8,4,3,6,5,1,1,1,0,0,1,2,2,1,0,0,0,1,96
080050810011,1032,414,497,93,16,4,2,6,0,406,163,330,17,34,82,406,161,328,4,15,4,4,1,5,2,4,2,1,1,0,1,0,1,1,1,0,0,2,82
080050810021,587,215,291,72,6,0,1,2,0,228,137,127,20,19,56,228,137,127,4,12,2,3,6,3,1,0,0,0,1,3,0,0,0,0,0,0,0,0,56
080050810022,569,206,256,88,13,2,2,2,0,307,73,110,15,15,49,307,73,110,2,9,2,2,6,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,49
080050810023,190,96,62,24,1,4,2,1,0,92,61,22,2,0,13,92,60,22,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
080050811011,283,124,132,20,3,0,2,2,0,132,59,51,9,6,26,132,58,51,1,5,0,2,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,26
080050811012,560,214,261,75,6,3,1,0,0,214,103,130,39,27,47,214,101,130,9,21,4,7,13,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,47
080050811013,707,265,367,55,6,6,3,5,0,199,95,305,13,30,65,199,95,301,4,24,1,4,0,3,1,0,0,1,2,0,0,0,0,2,0,0,0,0,65
080050811021,513,202,231,68,2,5,2,3,0,215,73,139,18,18,50,215,73,139,2,13,3,7,3,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,50
080050811022,599,230,270,85,6,1,2,5,0,301,104,129,13,12,40,301,103,128,5,4,5,1,3,2,1,0,1,1,0,0,0,0,0,0,2,0,0,0,40
080050812001,1102,464,467,145,15,1,4,6,0,533,168,223,34,50,94,533,164,223,7,24,10,8,9,4,4,2,4,0,8,1,2,0,2,0,0,1,0,1,94
080050812002,799,323,386,72,14,2,2,0,0,323,174,201,18,24,59,323,174,200,4,14,1,4,6,1,1,2,0,3,0,2,0,0,0,1,0,0,0,1,59
080050812003,615,227,309,59,12,3,2,3,0,250,81,215,17,13,39,250,81,215,1,6,4,7,1,5,2,0,0,0,0,0,1,0,0,0,0,0,1,1,39
080050813001,926,391,383,126,16,5,0,5,0,457,214,96,49,35,75,457,214,96,16,17,7,2,22,2,7,2,0,2,0,1,1,1,0,0,0,0,0,1,75
080050813002,824,317,369,119,8,4,3,4,0,372,176,168,15,28,65,372,176,168,4,11,8,0,7,4,0,3,0,1,0,1,0,1,0,1,2,0,0,0,65
080050814001,625,228,240,147,5,1,2,2,0,394,69,62,14,21,65,394,69,62,6,14,4,0,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,1,65
080050814002,876,361,323,174,14,1,2,1,0,556,121,51,35,21,92,556,120,48,7,12,6,7,5,7,8,1,1,0,0,0,1,0,0,0,0,0,0,1,92
080050814003,789,342,293,133,12,2,3,4,0,398,158,105,43,26,59,398,158,105,14,16,4,8,9,7,3,0,0,4,0,0,1,0,0,0,0,0,0,1,59
080050814004,844,354,287,182,14,1,2,4,0,535,130,37,14,24,104,535,129,37,1,5,5,3,4,1,4,1,1,3,0,4,0,2,0,2,0,0,1,0,104
080050815001,1281,390,470,412,3,2,3,1,0,1049,50,7,27,11,137,1049,48,7,7,5,4,0,0,11,8,0,2,1,0,0,0,1,0,0,0,0,0,0,137
080050815002,681,212,230,234,2,1,1,1,0,547,46,5,10,8,65,547,46,5,0,2,4,3,0,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,65
080050815003,998,373,314,304,4,2,0,1,0,815,37,6,17,13,110,815,37,6,7,4,1,1,0,6,3,2,0,3,1,2,0,0,0,0,0,0,0,0,110
080050816001,416,139,143,125,4,1,1,3,0,310,26,11,14,11,44,310,26,11,4,10,0,1,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,44
080050816002,945,416,323,185,11,7,1,2,0,598,173,29,25,25,95,598,172,29,7,11,3,2,11,3,0,0,1,2,1,1,0,0,0,4,2,0,0,0,95
080050816003,935,418,286,208,14,5,2,2,0,603,169,33,22,22,86,603,169,33,4,6,6,2,5,5,5,2,0,1,1,1,0,1,1,0,1,0,0,2,86
080050816004,936,398,295,221,14,3,3,2,0,637,115,29,30,33,92,637,114,28,8,15,6,4,5,2,9,1,1,1,2,1,2,2,0,0,2,2,0,1,92
080050817001,1378,603,419,339,14,1,2,0,0,955,97,17,126,60,123,955,94,17,30,21,20,32,19,32,9,0,3,5,2,3,0,1,1,3,0,0,1,2,123
080050817002,775,304,216,238,10,1,2,4,0,531,29,15,89,30,81,531,29,15,27,10,11,34,11,16,1,2,0,3,0,2,0,0,0,1,0,0,0,0,81
080050818001,583,293,234,40,1,3,4,8,0,198,318,28,6,0,33,198,316,28,2,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,33
080050818002,662,284,278,83,2,4,3,8,0,273,225,88,25,11,40,273,224,88,3,5,2,6,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,40
080050818003,787,322,334,111,7,7,3,3,0,297,209,140,65,22,54,297,208,140,23,11,1,5,20,9,0,0,1,0,1,0,0,0,2,3,0,0,4,0,54
080050819001,547,234,230,64,9,5,0,5,0,245,148,106,4,12,32,245,145,106,1,10,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,32
080050819002,1049,443,397,191,4,6,4,4,0,540,338,55,26,11,79,540,338,55,4,4,3,5,11,2,3,1,0,0,3,0,0,0,0,0,0,0,0,0,79
080050819003,827,332,377,88,14,8,3,5,0,358,200,175,17,31,46,358,199,174,3,22,2,3,8,3,0,0,1,0,3,0,0,0,0,2,0,0,1,0,46
080050819004,793,303,332,138,7,7,2,4,0,320,169,143,65,25,71,320,167,143,6,23,1,7,44,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,71
080050820001,870,396,378,63,16,3,7,7,0,365,161,200,37,20,87,365,161,199,6,9,4,16,3,7,3,2,0,0,1,2,0,0,0,0,1,0,0,1,87
080050820002,379,152,169,42,8,2,1,5,0,140,97,86,12,10,34,140,97,86,4,5,2,1,5,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,34
080050820003,570,231,264,64,4,4,2,1,0,291,83,125,15,17,39,291,81,125,4,7,5,3,4,2,1,0,2,0,2,0,0,1,0,0,2,0,0,0,39
080050821001,1064,440,469,143,8,3,0,1,0,466,225,207,25,35,106,466,225,207,5,15,13,1,9,5,2,0,0,0,1,2,1,0,0,0,2,1,0,1,106
080050821002,1321,503,557,231,15,1,2,12,0,647,286,206,39,38,105,647,285,206,8,22,2,8,15,2,3,0,1,0,2,0,0,0,0,2,2,2,6,1,105
080050821003,776,356,331,64,12,3,5,5,0,379,202,77,11,13,94,379,201,76,2,8,0,6,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,94
080050822001,760,348,279,116,5,6,3,3,0,418,168,72,14,32,56,418,168,72,3,9,13,3,2,3,2,0,0,1,0,3,0,0,0,0,1,0,3,2,56
080050822002,839,376,321,123,11,2,2,4,0,424,210,109,18,15,63,424,209,109,5,7,5,6,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,63
080050822003,1174,475,526,148,11,6,5,3,0,507,211,307,31,35,83,507,211,305,11,19,5,3,4,7,4,4,0,1,1,1,1,0,1,0,0,0,0,0,83
080050822004,735,313,272,141,4,2,1,2,0,372,135,69,48,34,77,372,132,69,15,28,3,8,16,6,1,0,3,0,0,1,0,0,0,0,0,1,0,2,77
080050823001,510,211,210,80,3,2,4,0,0,260,109,62,11,20,48,260,109,62,2,14,1,1,4,1,2,0,0,1,0,0,1,2,0,0,0,0,0,1,48
