BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_lib,party_grn,party_con,party_ain,party_scl,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_66,eth2_23,eth2_34,eth2_21,eth2_35,eth2_14,eth2_12,eth2_55,eth2_13,eth2_32,eth2_61,eth2_85,eth2_29,eth2_33,eth2_38,eth2_15,eth2_57,eth2_19,eth2_26,eth2_59,eth2_unk
250138108001,1012,555,332,106,5,1,2,0,1,10,0,589,288,11,9,22,93,589,286,11,0,10,2,3,5,2,0,2,2,0,0,0,2,3,0,0,2,0,0,0,0,0,93
250138108002,553,312,164,68,3,1,0,0,0,5,0,341,145,4,5,9,49,341,142,4,1,2,3,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,49
250138108003,693,387,230,63,4,1,2,1,0,5,0,499,94,4,10,16,70,499,86,4,2,3,8,6,6,1,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,70
250138109011,697,380,246,61,3,2,1,0,0,4,0,306,296,16,9,20,50,306,291,16,3,6,5,1,11,2,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,50
250138109012,460,248,162,46,0,0,0,0,0,4,0,161,240,10,4,3,42,161,229,10,2,2,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
250138109021,906,488,318,87,3,2,1,1,0,6,0,665,127,4,7,28,75,665,115,4,0,16,12,3,5,0,0,0,4,1,0,1,2,0,0,1,0,0,0,0,0,0,75
250138109022,440,238,151,46,1,1,1,0,0,2,0,267,116,1,4,8,44,267,113,1,0,2,3,1,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44
250138109023,894,478,333,71,6,0,2,0,0,4,0,525,259,12,5,25,68,525,244,12,3,4,15,0,14,0,1,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,68
250138109024,473,254,174,36,2,0,1,0,0,6,0,177,237,7,3,12,37,177,236,7,0,2,1,1,4,0,0,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,37
250138110001,654,391,187,64,6,0,0,0,1,5,0,477,116,4,5,17,35,477,111,4,4,5,5,0,5,0,2,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,35
250138110002,529,328,139,54,2,1,0,2,0,3,0,386,75,2,3,10,53,386,75,2,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,53
250138110003,848,473,255,107,2,2,0,0,0,9,0,597,108,4,3,36,100,597,104,4,0,8,4,0,19,0,0,0,0,2,2,0,4,0,0,0,2,0,0,0,1,0,100
250138110004,714,440,192,72,2,1,0,0,0,7,0,529,103,1,7,14,60,529,103,1,3,3,0,0,4,0,0,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,60
250138110005,788,444,236,98,2,0,0,1,0,7,0,598,76,0,12,11,91,598,72,0,3,2,4,7,5,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,91
250138111011,814,462,290,49,4,1,0,0,1,7,0,287,444,15,5,13,50,287,440,15,3,1,4,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
250138111012,929,480,343,88,5,2,1,0,3,7,0,481,320,13,5,32,78,481,317,13,2,9,3,2,20,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,78
250138111013,789,478,234,71,2,0,0,0,1,3,0,494,168,4,10,35,78,494,162,4,3,11,6,2,15,3,0,0,1,4,0,0,2,0,1,0,1,1,0,0,0,0,78
250138111014,473,285,130,47,3,1,1,0,1,5,0,291,119,8,2,23,30,291,118,8,2,3,1,0,11,0,0,0,0,3,0,0,2,1,0,2,0,0,0,0,0,0,30
250138111021,856,476,294,76,4,0,0,0,0,6,0,362,379,14,9,28,64,362,376,13,0,4,3,1,18,5,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,64
250138111022,1183,605,450,110,7,3,0,0,0,8,0,520,516,11,10,49,77,520,512,11,1,15,4,4,22,0,1,2,2,7,1,0,0,0,1,0,3,0,0,0,0,0,77
250138111023,1056,599,295,144,6,1,1,2,0,8,0,761,157,5,16,21,96,761,143,5,7,4,14,2,9,3,1,0,4,4,0,0,0,0,1,1,1,0,0,0,0,0,96
250138111024,739,438,215,71,4,3,0,1,0,7,0,423,215,5,10,35,51,423,212,5,2,7,3,6,18,1,2,0,1,3,0,0,1,0,4,0,0,0,0,0,0,0,51
250138112001,1168,677,318,154,6,1,1,1,1,9,0,910,99,1,15,40,103,910,92,1,3,18,7,4,10,5,1,2,1,2,0,0,4,1,4,0,0,0,0,0,0,0,103
250138112002,785,453,224,97,1,3,1,0,1,5,0,577,108,1,13,22,64,577,106,1,2,13,2,4,6,2,0,0,0,1,2,0,0,0,2,0,0,0,0,1,2,0,64
250138112003,658,404,170,76,3,0,0,0,0,5,0,471,109,1,13,13,51,471,108,1,1,4,1,3,4,5,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,51
250138112004,651,371,207,65,3,1,0,1,0,3,0,465,111,4,4,9,58,465,107,4,1,2,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,58
250138113011,918,532,283,92,3,0,1,0,0,7,0,671,147,2,4,22,72,671,144,2,1,8,3,3,3,0,0,0,0,0,0,0,1,3,0,2,5,0,0,0,0,0,72
250138113012,606,351,171,77,1,1,0,1,0,4,0,460,63,4,10,17,52,460,63,3,1,5,0,7,8,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,52
250138113013,1506,861,454,166,11,3,2,1,1,7,0,1137,207,10,13,21,118,1137,207,10,0,8,0,7,5,2,0,1,3,3,0,3,0,0,1,0,0,0,0,0,0,0,118
250138113014,793,473,217,93,5,2,0,0,0,3,0,581,139,0,2,7,64,581,139,0,2,0,0,0,2,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,64
250138113021,35,22,9,4,0,0,0,0,0,0,0,30,4,0,0,0,1,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250138113022,1006,592,284,120,5,0,0,1,0,4,0,758,109,10,11,24,94,758,97,10,5,8,12,1,10,0,0,4,0,1,1,0,0,3,0,1,1,0,0,0,0,0,94
250138113023,505,290,157,44,4,3,0,0,0,7,0,356,61,45,4,11,28,356,60,44,2,2,1,1,4,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,28
250138113024,1031,581,309,127,1,2,5,1,0,5,0,841,72,7,12,19,80,841,70,7,4,7,2,2,2,4,0,1,0,5,0,0,2,1,0,1,0,0,0,0,1,0,80
250138113025,1208,712,330,146,4,1,2,2,0,11,0,980,94,5,5,16,108,980,84,5,2,6,10,1,6,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,108
250138114001,586,308,241,32,1,1,0,0,0,3,0,85,465,5,4,2,25,85,465,5,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,25
250138114002,778,413,310,44,4,1,0,0,0,6,0,44,719,0,2,4,9,44,717,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
250138115001,587,365,187,30,2,0,0,1,0,2,0,38,527,4,3,2,13,38,526,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13
250138115002,529,295,196,30,7,0,0,0,0,1,0,63,448,5,2,0,11,63,448,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
250138116001,422,235,156,23,2,1,1,0,0,4,0,26,382,1,0,2,11,26,382,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
250138116002,544,298,202,39,3,0,0,0,0,2,0,93,416,6,1,5,23,93,414,5,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
250138116003,379,189,168,15,2,0,0,0,0,5,0,57,304,4,0,2,12,57,304,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
250138116004,644,333,269,39,0,0,0,1,0,2,0,57,555,2,5,3,22,57,552,2,0,3,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
250138117001,245,126,103,12,0,2,0,0,0,2,0,32,202,0,2,0,9,32,201,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
250138117002,979,467,433,67,5,0,0,0,0,7,0,234,696,3,8,8,30,234,693,3,1,2,3,5,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,30
250138118001,370,189,146,26,4,1,0,0,1,3,0,86,257,5,4,2,16,86,256,5,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
250138118002,411,236,147,23,1,0,1,0,1,2,0,89,289,0,2,9,22,89,287,0,0,6,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22
250138118003,653,349,255,41,2,0,1,0,0,5,0,279,316,18,3,7,30,279,314,18,0,2,2,0,2,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,30
250138118004,390,212,157,19,0,0,0,0,0,2,0,182,164,6,6,4,28,182,164,6,0,1,0,1,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28
250138118005,532,277,215,32,1,1,0,1,1,4,0,250,231,2,7,1,41,250,228,2,2,0,3,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41
250138119001,997,493,396,95,6,2,1,0,0,4,0,767,134,2,17,9,68,767,129,2,7,2,5,6,2,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,68
250138119002,852,410,381,55,3,2,0,0,0,1,0,670,82,5,13,16,66,670,81,5,2,3,1,4,9,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,66
250138119003,861,383,397,69,4,1,0,0,1,6,0,685,64,3,9,13,87,685,63,2,7,4,1,2,4,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,87
250138120011,634,327,256,46,0,1,1,0,0,3,0,151,446,2,4,8,23,151,446,2,0,4,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
250138120012,344,196,125,17,1,1,0,0,0,4,0,136,170,1,4,10,23,136,169,1,0,4,1,1,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
250138120013,577,296,237,37,2,1,1,0,0,3,0,189,355,3,0,4,26,189,352,3,0,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
250138120014,582,271,265,37,1,1,1,0,1,5,0,381,130,2,9,5,55,381,129,2,4,3,1,0,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,55
250138120021,1348,692,533,108,6,1,0,2,0,6,0,543,715,11,9,9,61,543,714,10,2,5,1,3,1,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,61
250138120022,470,247,173,42,3,0,0,0,0,5,0,357,54,11,2,9,37,357,52,11,1,3,2,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,37
250138120023,489,260,196,27,0,0,3,0,1,2,0,210,239,3,5,6,26,210,238,3,1,3,1,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,26
250138120024,700,369,266,53,6,1,0,2,0,3,0,446,177,7,9,13,48,446,177,7,4,4,0,3,4,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,48
250138121011,1666,973,471,203,7,2,1,2,1,6,0,1290,169,2,16,43,146,1290,164,2,5,1,5,7,15,0,5,2,1,10,0,2,0,1,1,0,6,1,0,0,0,2,146
250138121012,920,537,284,87,4,2,1,0,1,4,0,738,93,3,5,11,70,738,92,3,4,4,1,0,3,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,70
250138121013,1167,607,444,103,3,0,0,0,0,10,0,908,133,4,7,15,100,908,133,4,1,1,0,3,7,1,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0,1,100
250138121031,653,373,227,39,9,1,1,0,0,3,0,218,386,7,4,6,32,218,386,7,1,4,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32
250138121032,1514,720,644,128,5,0,1,1,1,14,0,627,712,9,12,44,110,627,706,9,2,8,6,3,30,0,0,2,3,4,1,0,1,0,0,0,0,0,0,0,1,0,110
250138121041,855,452,342,51,2,2,0,1,0,5,0,347,443,1,8,6,50,347,442,1,0,4,1,3,0,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,50
250138121042,922,494,357,58,7,0,0,0,0,6,0,371,467,6,4,13,61,371,465,6,0,10,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,61
250138121043,451,233,178,28,5,1,1,0,0,5,0,273,123,2,1,1,51,273,120,2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51
250138121044,769,403,302,49,4,4,0,2,1,4,0,456,233,2,11,10,57,456,230,2,6,3,3,1,5,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,57
250138122011,1273,731,369,153,4,5,4,0,0,7,0,847,151,5,34,97,139,847,146,5,1,42,5,19,31,7,0,2,1,9,0,0,4,0,3,2,2,0,0,0,0,0,139
250138122012,680,392,215,65,4,1,1,0,0,2,0,359,164,19,26,49,63,359,163,19,2,17,1,17,23,3,1,1,2,1,0,0,0,0,1,0,4,0,0,0,1,0,63
250138122013,938,507,294,125,1,2,1,0,0,8,0,655,124,8,29,36,86,655,124,8,6,14,0,15,9,5,2,2,0,4,0,1,2,1,3,0,0,0,0,0,1,0,86
250138122021,433,247,117,62,2,2,0,0,0,3,0,287,82,9,6,9,40,287,81,9,0,3,1,2,4,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,40
250138122022,735,424,186,113,1,2,1,0,0,8,0,531,67,5,23,31,78,531,65,5,0,5,2,12,18,7,0,2,1,1,0,1,3,0,0,1,2,1,0,0,0,0,78
250138122023,236,120,86,26,1,0,1,0,0,2,0,121,75,10,5,5,20,121,75,10,3,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20
250138122024,886,523,220,127,7,0,1,0,0,8,0,545,173,15,33,45,75,545,171,15,3,23,2,22,9,4,1,0,2,0,0,1,4,2,3,1,0,1,0,0,0,0,75
250138123001,484,283,150,45,1,1,0,1,0,3,0,184,112,12,39,78,59,184,112,12,3,26,0,24,35,4,3,2,0,3,2,0,2,0,3,2,2,0,0,1,2,0,59
250138123002,717,420,201,83,3,2,0,0,0,8,0,374,182,10,15,58,78,374,181,10,1,15,1,10,23,2,2,0,2,4,0,1,0,0,2,5,0,0,0,0,0,0,78
250138123003,428,250,122,51,1,0,0,0,0,4,0,245,87,6,13,35,42,245,87,6,3,13,0,5,7,3,1,0,1,3,0,1,0,1,3,2,2,1,1,0,0,0,42
250138123004,508,279,164,58,2,1,1,0,0,3,0,235,110,14,16,76,57,235,110,14,4,29,0,5,29,6,0,0,0,2,0,1,3,0,5,0,1,0,0,0,0,0,57
250138123005,424,247,135,36,1,1,1,0,0,3,0,144,105,14,32,69,60,144,105,14,2,33,0,17,18,7,0,3,1,4,0,1,0,0,2,5,3,0,0,0,0,1,60
250138124011,546,329,132,80,3,0,0,0,0,2,0,424,26,0,12,26,58,424,24,0,2,4,2,5,6,3,1,0,1,5,0,1,0,3,1,1,0,0,1,0,1,1,58
250138124012,1126,701,268,147,3,0,1,0,0,6,0,910,60,0,3,34,119,910,57,0,0,7,3,0,13,1,4,0,2,3,0,0,4,2,1,0,0,0,0,0,0,0,119
250138124013,1061,631,239,174,9,0,1,0,0,7,0,812,48,1,7,68,125,812,48,1,0,25,0,2,28,2,2,1,0,7,0,0,3,0,1,0,1,0,1,0,2,0,125
250138124014,1764,1033,401,319,5,0,1,0,0,5,0,1324,64,8,51,105,212,1324,64,8,8,53,0,34,13,4,9,2,3,8,0,1,4,7,4,0,5,0,0,0,0,1,212
250138124031,542,336,119,78,4,1,0,0,0,4,0,384,54,8,7,33,56,384,53,8,4,9,1,0,14,0,3,2,0,3,0,1,1,0,0,0,1,0,1,0,0,0,56
250138124032,633,382,189,51,3,0,1,0,1,6,0,405,104,7,11,52,54,405,104,7,0,18,0,9,20,1,1,0,1,6,0,0,1,3,0,0,2,0,1,0,0,0,54
250138124033,787,475,214,86,7,2,0,1,0,2,0,647,43,3,8,19,67,647,42,3,1,4,1,6,5,0,1,0,1,1,0,0,1,2,2,2,0,0,0,0,0,0,67
250138124034,546,321,136,81,2,1,0,1,0,4,0,416,37,0,9,29,55,416,36,0,3,2,1,1,11,2,4,2,1,3,0,1,0,0,0,1,4,0,0,0,0,0,55
250138124041,1248,763,299,168,6,2,4,0,0,6,0,849,126,3,34,91,145,849,122,3,7,38,4,22,33,2,2,0,3,9,0,0,2,2,3,0,0,0,0,0,0,0,145
250138124042,1429,878,329,214,1,0,1,0,1,5,0,1076,75,6,37,72,163,1076,70,6,0,23,5,21,29,15,0,0,1,9,0,3,2,0,0,1,0,0,0,0,0,2,163
250138125001,662,376,126,154,1,2,1,0,0,2,0,523,24,0,11,28,76,523,18,0,4,2,6,5,16,2,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,76
250138125002,823,501,158,152,4,1,1,0,0,6,0,615,76,3,1,39,89,615,76,3,0,3,0,1,25,0,1,0,0,5,0,0,1,0,2,0,2,0,0,0,0,0,89
250138125003,1038,623,253,138,2,1,2,2,0,17,0,604,240,8,6,72,108,604,239,8,1,18,1,3,37,2,3,0,0,7,0,0,0,0,5,1,1,0,0,0,0,0,108
250138125004,400,247,68,76,2,0,1,0,0,6,0,315,19,2,0,21,43,315,15,2,0,0,4,0,14,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,43
250138125005,1669,991,329,320,5,1,5,0,0,18,0,1317,97,0,28,58,169,1317,93,0,9,15,4,8,17,0,1,5,3,11,2,1,0,4,0,1,5,0,0,1,0,3,169
250138126001,1114,662,240,193,5,1,0,1,1,11,0,888,62,8,6,30,120,888,58,8,3,5,4,0,17,0,2,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,120
250138126002,513,298,115,91,3,1,1,0,0,4,0,389,26,1,5,27,65,389,26,1,0,2,0,2,14,1,0,0,0,6,2,0,2,0,2,0,1,0,0,0,0,0,65
250138126003,1979,1134,381,444,4,1,3,1,0,11,0,1554,98,1,21,80,225,1554,90,1,4,19,8,11,27,1,8,2,3,9,0,5,3,6,3,0,0,0,0,0,0,0,225
250138126004,1020,582,225,194,7,1,0,4,0,7,0,824,48,0,13,24,111,824,46,0,4,0,2,6,14,2,0,0,1,6,0,0,1,2,0,0,0,0,0,0,0,0,111
250138127011,752,465,151,125,4,0,2,0,1,4,0,598,54,1,3,31,65,598,51,1,0,6,3,0,20,2,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,65
250138127012,781,477,175,108,7,0,3,1,1,9,0,439,171,2,10,64,95,439,167,1,1,12,4,6,35,0,0,2,0,10,0,0,2,0,2,0,0,0,0,0,1,0,95
250138127013,632,366,162,93,3,0,1,1,1,5,0,440,84,2,7,35,64,440,83,2,0,7,1,5,22,1,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,64
250138127021,976,556,236,155,10,5,2,1,0,11,0,556,196,14,6,81,123,556,195,12,0,7,1,0,59,1,0,2,3,12,0,1,1,0,0,0,1,0,0,0,0,0,123
250138127022,705,420,189,82,5,2,0,1,0,6,0,460,156,3,10,25,51,460,154,3,3,2,2,5,10,0,0,2,0,8,0,0,0,0,2,0,2,0,0,0,0,0,51
250138127023,543,302,135,92,3,1,4,0,0,6,0,376,75,2,4,28,58,376,75,2,2,4,0,2,12,0,3,0,0,6,0,1,1,0,0,0,1,0,0,0,0,0,58
250138127024,463,236,143,66,6,4,1,0,0,7,0,244,119,4,7,24,65,244,119,4,1,5,0,4,13,0,0,2,0,2,0,0,0,0,3,0,1,0,0,0,0,0,65
250138128001,396,230,100,57,6,0,0,0,0,3,0,251,87,3,2,21,32,251,85,3,0,6,2,1,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,32
250138128002,1074,651,242,169,4,0,2,0,0,6,0,826,89,0,4,44,111,826,88,0,0,6,1,2,17,1,1,0,1,4,0,0,9,3,1,0,3,0,0,0,0,0,111
250138128003,1667,992,349,303,4,5,1,1,0,12,0,1349,67,1,18,57,175,1349,63,1,2,3,4,7,23,4,0,2,3,12,0,0,1,9,6,0,3,0,0,0,0,0,175
250138128004,1536,937,293,286,3,1,3,3,0,10,0,1247,61,0,14,57,157,1247,56,0,2,18,5,4,25,1,4,1,2,4,1,2,0,0,0,0,3,2,0,1,0,1,157
250138129011,1258,759,286,197,4,1,3,1,0,7,0,1034,60,2,15,22,125,1034,57,2,4,1,3,6,9,0,0,2,3,8,0,0,1,1,0,1,1,0,0,0,0,0,125
250138129012,545,298,131,107,5,1,0,0,0,3,0,454,27,2,5,19,38,454,27,2,2,3,0,0,6,0,0,1,1,4,1,0,1,1,3,0,0,0,0,0,0,0,38
250138129013,339,204,74,59,2,0,0,0,0,0,0,256,28,2,4,10,39,256,26,2,0,2,2,2,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39
250138129021,321,195,66,52,2,1,2,0,0,3,0,247,23,1,1,11,38,247,22,1,0,2,1,0,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38
250138129022,1520,855,302,337,6,0,3,0,1,16,0,1290,52,7,13,33,125,1290,47,6,0,6,5,11,17,1,3,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,125
250138129023,1693,998,292,379,7,2,4,3,0,8,0,1426,78,1,13,42,133,1426,70,1,4,8,8,2,22,2,2,4,1,4,0,0,0,0,0,0,5,0,0,0,0,0,133
250138129031,233,148,47,26,1,1,0,0,0,10,0,191,15,2,1,3,21,191,15,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
250138130011,864,552,136,156,6,3,2,6,0,3,0,722,19,1,11,12,99,722,16,1,0,0,3,0,9,0,0,0,11,1,0,0,0,0,0,2,0,0,0,0,0,0,99
250138130012,1265,811,182,250,9,1,1,2,0,9,0,1116,15,0,4,17,113,1116,14,0,0,3,1,2,3,0,1,2,0,0,0,0,2,0,0,0,2,0,0,0,0,5,113
250138130021,624,420,84,108,2,1,0,1,1,7,0,516,6,0,6,15,81,516,6,0,2,0,0,1,10,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,81
250138130022,1061,665,165,212,6,1,0,1,0,11,0,883,38,0,6,37,97,883,34,0,2,2,4,3,20,0,1,1,0,11,0,0,0,0,0,2,0,0,0,0,0,0,97
250138130023,1117,795,121,181,8,2,1,1,0,8,0,955,18,2,4,20,118,955,17,2,1,3,1,1,6,1,0,1,0,4,0,0,0,0,0,0,7,0,0,0,0,0,118
250138131011,1336,762,248,304,6,3,4,0,0,9,0,1126,36,6,8,37,123,1126,36,6,2,3,0,3,19,1,1,1,0,6,0,0,2,1,2,3,0,1,0,0,0,0,123
250138131012,947,587,177,162,9,2,1,1,0,8,0,795,30,2,2,23,95,795,29,2,0,0,1,2,11,0,1,0,0,7,0,1,0,2,1,0,0,0,0,0,0,0,95
250138131013,1631,973,243,382,12,0,5,1,1,14,0,1351,44,0,23,50,163,1351,39,0,10,11,5,4,22,0,0,1,5,12,1,0,1,1,0,2,1,1,0,0,1,0,163
250138131021,1349,772,229,327,4,3,6,1,0,7,0,1153,47,1,6,35,107,1153,41,1,1,5,6,1,16,0,2,1,2,2,0,0,0,5,1,2,0,0,2,0,0,0,107
250138131022,1340,804,185,333,4,3,0,1,0,10,0,1097,38,3,9,36,157,1097,33,3,1,9,5,1,20,4,0,1,1,3,0,0,0,0,1,0,1,1,2,0,0,0,157
250138132041,636,402,120,106,3,0,0,0,0,5,0,553,17,1,2,9,54,553,16,1,1,3,1,0,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,54
250138132042,1854,1131,377,317,7,2,4,0,0,16,0,1479,60,2,30,66,217,1479,56,2,5,12,4,12,33,6,3,3,4,6,0,0,1,2,0,2,2,0,3,0,0,1,217
250138132051,1712,995,411,284,4,1,6,2,0,9,0,1392,62,3,17,57,181,1392,57,3,4,11,5,5,27,5,2,2,1,7,0,0,3,0,0,3,3,0,0,0,0,0,181
250138132052,810,488,203,105,6,2,1,1,1,3,0,640,60,1,6,21,82,640,59,1,2,6,1,0,13,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82
250138132053,1298,786,254,242,5,0,3,0,0,8,0,1061,70,3,11,43,110,1061,68,2,5,11,2,3,19,0,4,3,0,4,0,0,0,2,1,2,0,0,0,0,0,0,110
250138132054,1785,1089,393,268,9,2,3,2,0,19,0,1396,105,7,23,70,184,1396,98,6,6,21,7,11,31,3,3,1,2,8,0,0,1,1,0,2,0,0,3,0,0,0,184
250138132061,1262,753,298,190,4,1,1,1,0,14,0,997,48,2,14,41,160,997,46,2,2,7,2,7,23,2,0,1,2,6,0,0,1,0,1,0,3,0,0,0,0,0,160
250138132062,671,404,132,124,1,0,3,0,0,7,0,498,40,2,12,43,76,498,38,2,0,7,2,5,23,5,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1,76
250138132063,1049,648,255,131,3,2,1,0,0,9,0,824,66,5,4,53,97,824,65,5,1,25,1,1,18,0,0,1,0,3,0,1,4,0,1,1,0,0,0,1,0,0,97
250138132071,1601,955,366,251,10,1,1,1,0,16,0,1197,105,12,39,91,157,1197,101,12,16,23,4,16,39,5,0,0,2,16,0,1,3,3,1,1,2,0,2,0,0,0,157
250138132072,671,393,137,133,2,1,0,1,0,4,0,475,51,2,8,62,73,475,50,1,4,2,1,0,40,3,1,1,0,11,0,0,2,1,0,2,2,0,0,0,0,0,73
250138132073,1273,784,297,170,6,0,3,2,0,11,0,1001,92,4,12,49,115,1001,89,4,1,3,3,1,30,6,0,2,2,12,0,0,1,0,0,0,0,0,3,0,0,0,115
250138132081,1140,699,257,161,7,2,1,0,0,13,0,925,62,2,11,33,107,925,54,2,3,10,8,5,9,1,2,2,0,4,0,0,1,2,0,1,3,0,0,0,0,0,107
250138132082,969,573,225,148,6,5,4,1,0,7,0,711,63,6,10,57,122,711,61,6,0,18,2,3,30,0,4,6,1,3,0,0,0,0,0,0,1,0,1,0,0,0,122
250138132091,805,430,222,134,3,2,2,0,0,12,0,591,75,6,13,37,83,591,73,6,2,12,2,3,17,3,0,4,1,1,0,1,0,0,0,4,2,0,0,0,0,0,83
250138132092,1313,783,291,223,4,1,2,0,0,9,0,1043,69,0,15,40,146,1043,60,0,1,17,9,8,9,2,2,2,1,4,0,1,0,0,2,3,1,1,0,0,0,1,146
250138132093,1770,1031,398,299,8,2,6,3,0,23,0,1429,64,6,22,71,178,1429,60,6,6,17,4,4,33,6,2,4,2,11,0,0,2,0,4,0,0,0,0,0,0,0,178
250138133011,1644,841,517,265,5,0,5,3,1,7,0,1283,64,1,33,61,202,1283,61,1,11,13,3,13,23,7,8,1,0,4,0,1,5,0,4,1,1,0,0,0,0,0,202
250138133012,1509,808,422,255,8,1,0,3,1,11,0,1154,58,0,54,41,202,1154,56,0,12,17,2,18,13,8,4,7,3,2,1,1,0,0,0,0,2,0,0,1,1,0,202
250138133013,958,464,346,138,5,0,0,0,0,5,0,795,34,0,14,18,97,795,31,0,3,11,3,6,4,0,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,97
