BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_23,eth2_10,eth2_30,eth2_21,eth2_14,eth2_81,eth2_34,eth2_32,eth2_12,eth2_29,eth2_61,eth2_35,eth2_85,eth2_33,eth2_15,eth2_66,eth2_55,eth2_19,eth2_38,eth2_26,eth2_13,eth2_59,eth2_unk
130510108122,2082,540,691,851,0,0,1361,82,249,163,39,188,1361,232,80,17,114,29,11,8,8,8,9,1,3,2,1,0,5,0,0,2,0,1,0,0,0,1,188
130510108131,698,417,220,61,0,0,224,64,377,0,4,29,224,341,64,36,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
130510108132,1291,541,538,212,0,0,639,101,424,29,23,75,639,397,101,27,9,6,7,2,7,9,3,0,2,0,0,2,1,0,2,0,1,0,0,0,0,0,75
130510108133,463,170,146,147,0,0,271,21,100,37,3,31,271,93,21,7,20,8,2,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31
130510108141,1473,984,376,113,0,0,343,80,904,82,22,42,343,809,80,95,56,13,4,12,1,10,2,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,42
130510108142,1462,832,468,162,0,0,490,125,746,12,25,64,490,666,123,80,2,6,3,3,0,10,9,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,64
130510108151,506,174,239,93,0,0,291,37,157,3,6,12,291,130,37,27,0,0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
130510108152,1912,1064,610,238,0,0,688,135,930,41,24,94,688,835,134,95,25,7,5,4,2,7,2,4,2,0,2,0,1,0,0,1,0,1,0,0,0,0,94
130510108161,1251,744,346,161,0,0,416,68,689,26,14,38,416,615,68,74,18,2,3,4,1,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,38
130510108171,1518,856,426,236,0,0,543,89,748,60,19,59,543,669,89,79,17,17,9,13,4,1,2,1,3,0,1,1,1,2,0,0,0,0,0,0,0,0,59
130510108172,1382,777,360,245,0,0,518,64,701,23,14,62,518,627,60,74,7,4,3,2,7,4,3,2,1,1,0,0,0,0,1,4,1,1,0,0,0,0,62
130510108181,581,202,242,137,0,0,343,19,174,5,5,35,343,166,19,8,3,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
130510108182,664,123,367,174,0,0,518,32,58,11,10,35,518,53,31,5,8,0,4,1,2,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,35
130510108191,1073,444,429,200,0,0,516,84,333,40,21,79,516,298,84,35,26,6,9,5,1,4,2,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,79
130510108192,1084,800,227,57,0,0,215,62,763,7,10,27,215,689,62,74,6,1,5,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27
130510108193,381,268,85,28,0,0,88,31,239,4,7,12,88,210,31,29,3,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12
130510108201,713,237,283,193,0,0,427,33,154,34,16,49,427,140,33,14,22,4,3,4,1,7,0,2,1,0,0,1,1,1,1,0,0,0,1,0,1,0,49
130510108202,729,262,368,99,0,0,371,73,210,16,10,49,371,195,73,15,7,3,3,3,1,5,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,49
130510108211,335,37,180,118,0,0,285,7,16,1,11,15,285,14,7,2,0,1,1,0,0,5,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,15
130510108212,1070,234,432,404,0,0,660,36,113,127,14,120,660,107,35,6,97,14,2,2,9,3,0,1,4,0,0,3,3,0,0,1,0,1,0,0,0,1,120
130510109011,556,398,121,37,0,0,124,30,370,7,4,21,124,333,30,37,3,3,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
130510109012,797,408,226,163,0,0,336,49,337,7,14,54,336,285,49,52,0,3,10,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,54
130510109013,543,359,104,80,0,0,177,31,299,4,7,25,177,278,31,21,0,1,2,2,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25
130510109014,398,244,120,34,0,0,118,43,222,4,2,9,118,201,43,21,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
130510110041,1598,333,407,858,0,0,1348,35,54,22,14,125,1348,25,35,29,10,4,6,2,5,1,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,125
130510110042,737,187,169,381,0,0,601,19,32,13,4,68,601,22,19,10,0,2,1,3,4,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,1,0,68
130510110043,637,136,182,319,0,0,529,16,13,6,10,63,529,6,14,7,0,4,1,1,0,2,2,2,0,0,0,0,3,0,0,2,0,0,0,1,0,0,63
130510110051,887,187,225,475,0,0,712,23,15,22,14,101,712,6,23,9,4,9,6,2,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,4,101
130510110052,1622,411,342,869,0,0,1310,29,44,17,31,191,1310,16,29,28,7,2,12,1,5,1,12,1,2,0,1,0,0,0,0,0,1,0,0,0,0,2,191
130510110053,808,153,215,440,0,0,627,20,17,22,26,96,627,8,18,9,19,2,12,1,0,1,4,0,0,0,1,1,0,5,0,2,2,0,0,0,0,0,96
130510110054,1460,350,311,799,0,0,1213,31,27,20,25,144,1213,14,30,13,4,7,7,5,1,1,3,0,3,0,7,3,3,0,0,1,0,0,1,0,0,0,144
130510110061,1130,254,255,621,0,0,908,20,22,30,29,121,908,9,18,13,6,21,13,0,3,1,12,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,121
130510110062,1030,253,247,530,0,0,847,30,27,10,24,92,847,21,29,6,2,3,9,2,3,1,8,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,92
130510110063,1192,252,317,623,0,0,951,25,29,15,18,154,951,11,25,18,7,5,4,0,1,0,9,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,154
130510110071,634,201,227,206,0,0,379,38,165,6,5,41,379,138,37,27,0,6,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,41
130510110072,899,146,247,506,0,0,759,8,37,10,9,76,759,29,6,8,0,6,2,0,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,76
130510110081,1441,424,476,541,0,0,1012,61,226,31,22,89,1012,198,58,28,4,12,4,9,2,5,3,0,4,1,1,0,3,2,0,3,0,0,2,0,0,0,89
130510110082,533,128,196,209,0,0,409,14,62,9,7,32,409,51,13,11,4,3,1,1,0,2,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,32
130510110083,791,167,294,330,0,0,598,40,91,8,6,48,598,74,40,17,2,1,0,5,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,48
130510111041,1309,297,517,495,0,0,1035,39,74,37,19,105,1035,62,39,12,2,13,9,17,2,1,1,1,3,0,5,0,0,0,0,0,0,0,0,0,0,2,105
130510111042,673,144,296,233,0,0,537,24,39,14,12,47,537,28,24,11,2,4,0,5,0,5,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47
130510111043,892,199,323,370,0,0,735,30,49,7,8,63,735,43,29,6,1,1,0,3,1,1,3,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,63
130510111044,1194,285,421,488,0,0,958,40,60,22,13,101,958,35,40,25,0,10,0,8,3,1,6,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,101
130510111071,625,120,206,299,0,0,536,17,24,11,7,30,536,12,17,12,0,4,2,4,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30
130510111072,1046,227,295,524,0,0,885,23,32,22,18,66,885,11,23,21,0,14,7,7,1,3,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,66
130510111073,911,202,305,404,0,0,739,15,49,37,9,62,739,43,15,6,0,11,0,23,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,62
130510111081,1443,295,515,633,0,0,1151,45,70,40,15,122,1151,34,43,36,6,12,3,17,2,3,2,2,3,0,0,0,2,2,0,2,0,0,0,0,0,0,122
130510111082,919,187,351,381,0,0,738,41,32,20,9,79,738,16,38,16,2,13,3,1,2,2,1,1,2,0,2,0,0,0,0,3,0,0,0,0,0,0,79
130510111101,608,137,173,298,0,0,510,19,5,4,10,60,510,3,16,2,2,0,4,1,1,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,60
130510111102,839,283,245,311,0,0,690,19,36,7,5,82,690,32,19,4,1,0,1,0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,82
130510111111,521,138,136,247,0,0,437,10,6,5,5,58,437,2,10,4,2,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58
130510111112,593,169,185,239,0,0,491,21,11,1,8,61,491,11,21,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
130510111113,453,95,165,193,0,0,379,16,7,11,2,38,379,6,16,1,5,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
130510111121,991,210,403,378,0,0,766,31,42,28,30,94,766,37,31,5,6,13,11,6,1,4,3,2,0,1,0,0,1,4,1,0,4,1,0,0,0,0,94
130510111122,1146,266,479,401,0,0,927,42,49,35,8,85,927,33,42,16,15,7,1,11,0,2,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,85
130510111123,407,69,174,164,0,0,343,10,14,14,4,22,343,12,9,2,0,7,0,6,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,22
130510111131,784,149,209,426,0,0,666,15,24,8,1,70,666,7,15,17,0,3,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70
130510111132,1046,188,304,554,0,0,855,41,43,8,12,87,855,16,39,27,1,4,1,0,1,5,2,0,0,0,0,0,0,3,0,2,0,0,0,2,0,1,87
130510111133,745,131,205,409,0,0,633,24,12,18,9,49,633,6,24,6,3,7,2,2,6,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,49
130510111141,1720,432,880,408,0,0,1144,65,200,156,35,120,1144,183,64,17,6,35,17,95,11,2,5,4,3,0,0,0,0,0,3,1,3,1,0,0,1,3,120
130510111151,582,104,170,308,0,0,435,15,21,37,20,54,435,18,15,3,8,16,15,7,5,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,54
130510111152,601,85,158,358,0,0,533,10,10,13,4,31,533,1,10,9,0,8,0,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31
130510111153,1006,233,435,338,0,0,830,31,35,18,19,73,830,30,31,5,6,5,3,4,3,2,9,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,73
130510112001,594,265,259,70,0,0,392,30,86,6,11,69,392,81,28,5,0,2,5,1,0,2,2,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,69
130510112002,525,185,228,112,0,0,387,30,23,6,8,71,387,23,29,0,2,1,2,1,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,71
130510113001,514,294,193,27,0,0,231,35,194,8,7,39,231,172,35,22,1,3,1,1,2,1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,39
130510113002,690,400,257,33,0,0,350,34,245,6,16,39,350,212,34,33,0,3,3,0,3,5,3,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,39
130510114001,763,446,291,26,0,0,344,39,293,13,12,62,344,252,39,41,1,3,3,6,2,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,62
130510114002,740,463,224,53,0,0,339,34,310,8,8,41,339,286,34,24,1,4,2,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,41
130510115001,1098,358,315,425,0,0,749,31,207,9,13,89,749,182,31,25,2,2,3,2,3,4,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,89
130510115002,1377,607,343,427,0,0,758,56,445,26,17,75,758,386,56,59,12,3,6,2,5,2,2,2,2,0,2,0,0,1,0,0,1,1,0,1,0,0,75
130510116001,622,571,40,11,0,0,36,12,566,2,1,5,36,513,12,53,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
130510116002,839,815,21,3,0,0,21,6,805,2,2,3,21,752,6,53,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
130510117001,427,153,190,84,0,0,313,19,30,5,6,54,313,26,19,4,3,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54
130510117002,629,245,277,107,0,0,411,22,122,6,10,58,411,106,22,16,0,1,4,4,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58
130510117003,538,324,209,5,0,0,139,46,310,6,5,32,139,289,46,21,1,5,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
130510118001,198,189,9,0,0,0,9,1,187,0,0,1,9,172,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130510118002,761,295,253,213,0,0,443,36,205,7,7,63,443,194,36,11,2,1,2,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,63
130510119001,1580,735,580,265,0,0,1010,58,325,22,26,139,1010,305,58,20,11,4,2,2,1,6,9,0,2,1,0,2,0,0,0,0,5,0,1,2,0,0,139
130519800001,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130519900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130659701001,620,101,139,380,0,0,501,9,64,3,7,36,501,59,9,5,0,0,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,36
130659701002,1033,206,213,614,0,0,723,23,227,2,7,51,723,215,23,12,0,0,0,2,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,51
130659701003,307,111,49,147,0,0,147,7,138,2,1,12,147,127,7,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
130659701004,437,71,67,299,0,0,294,8,99,7,1,28,294,89,8,10,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28
130659701005,668,147,124,397,0,0,427,4,209,1,4,23,427,197,4,12,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
130659702001,361,31,75,255,0,0,294,10,27,0,6,24,294,26,10,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
130659702002,731,265,95,371,0,0,284,3,409,1,1,33,284,393,3,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
131719701001,1885,319,734,832,0,0,1525,58,200,10,12,80,1525,179,55,21,0,4,1,2,3,6,3,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,80
131719701002,1559,246,560,753,0,0,1307,24,126,15,7,80,1307,123,24,3,5,2,4,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,80
131719701003,478,68,169,241,0,0,388,10,46,1,1,32,388,43,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,32
131719701004,1601,381,549,671,0,0,1209,32,282,6,12,60,1209,260,32,22,0,2,3,2,2,5,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,60
131719702011,1504,671,356,477,0,0,832,22,575,12,5,58,832,530,21,45,2,1,1,4,0,3,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,58
131719702012,1165,318,299,548,0,0,829,23,243,5,4,61,829,232,23,11,2,0,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,61
131719702021,634,148,149,337,0,0,489,13,82,7,3,40,489,75,13,7,2,1,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40
131719702022,756,251,245,260,0,0,516,14,194,3,1,28,516,175,14,19,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
131719702023,615,335,133,147,0,0,263,8,313,2,4,25,263,289,8,24,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25
131719703001,689,424,161,104,0,0,257,14,394,0,6,18,257,371,14,23,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
131719703002,959,226,331,402,0,0,707,10,170,1,4,67,707,157,10,13,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,67
131719703003,458,314,77,67,0,0,150,4,294,2,3,5,150,266,4,28,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
131719703004,611,200,183,228,0,0,406,12,149,11,1,32,406,134,12,15,8,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32
132971101011,1859,238,528,1093,0,0,1550,70,87,20,24,108,1550,86,70,1,2,5,3,1,6,6,5,0,0,0,3,0,2,0,6,0,0,0,2,0,0,3,108
132971101012,2024,207,641,1176,0,0,1705,63,68,21,35,132,1705,63,62,5,3,8,6,2,4,5,9,1,0,0,1,0,1,0,4,1,5,0,3,0,0,4,132
132971101021,1365,243,432,690,0,0,1027,25,200,22,6,85,1027,175,25,25,1,12,1,1,2,3,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,85
132971101022,1067,160,390,517,0,0,781,59,102,59,8,58,781,95,59,7,3,17,3,7,5,4,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,58
132971101023,1348,169,444,735,0,0,1088,43,85,47,13,72,1088,78,43,7,2,23,2,12,3,0,2,1,0,0,5,0,0,0,7,0,0,0,0,0,0,2,72
132971102001,1693,220,651,822,0,0,1370,48,149,21,8,97,1370,132,48,17,2,4,2,5,9,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97
132971102002,1387,183,410,794,0,0,1143,21,129,21,7,66,1143,116,21,13,2,3,0,8,8,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,66
132971102003,1297,142,428,727,0,0,1099,40,52,16,6,84,1099,44,40,8,6,3,1,2,5,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,84
132971103011,1469,515,426,528,0,0,908,37,452,9,7,56,908,397,37,55,3,1,1,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56
132971103012,1004,365,368,271,0,0,619,19,308,7,4,47,619,266,19,42,3,1,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,47
132971103021,1377,983,286,108,0,0,326,29,972,3,8,39,326,834,29,138,2,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,39
132971103022,1333,399,442,492,0,0,821,57,367,17,10,61,821,328,57,39,8,6,3,1,2,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,61
132971104001,1612,877,393,342,0,0,679,24,832,4,9,64,679,715,24,117,3,1,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64
132971104002,1295,799,297,199,0,0,415,56,770,12,5,37,415,661,55,109,7,3,2,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,37
132971104003,976,418,316,242,0,0,501,37,398,6,5,29,501,344,37,54,0,2,0,2,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,29
132971104004,1059,154,348,557,0,0,858,23,84,10,8,76,858,79,23,5,0,7,1,1,1,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,76
132971105031,1583,191,593,799,0,0,1280,67,90,28,17,101,1280,83,66,7,9,8,5,3,1,5,2,1,4,1,0,0,2,0,3,1,0,0,1,0,0,0,101
132971105032,1349,272,468,609,0,0,1018,39,193,6,5,88,1018,165,39,28,0,3,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88
132971105041,1731,494,711,526,0,0,1065,125,369,44,21,107,1065,352,124,17,18,7,8,10,6,5,2,0,0,0,2,0,0,0,0,1,0,0,1,0,3,0,107
132971105042,682,156,299,227,0,0,494,37,100,0,13,38,494,95,37,5,0,0,7,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,38
132971105043,1096,292,392,412,0,0,728,55,202,22,15,74,728,184,55,18,12,0,10,5,2,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,1,0,74
132971105051,1832,319,712,801,0,0,1385,116,168,18,27,118,1385,161,114,7,5,4,3,1,5,8,8,0,2,0,3,0,0,0,1,2,0,0,2,0,0,2,118
132971105052,1819,400,711,708,0,0,1261,138,258,18,29,115,1261,233,137,25,4,1,9,8,1,2,11,0,0,0,2,0,2,0,3,1,1,0,2,1,0,0,115
132971105061,1147,162,434,551,0,0,928,60,76,10,17,56,928,73,59,3,4,4,7,0,2,1,4,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,56
132971105062,953,261,333,359,0,0,572,71,203,22,18,67,572,183,71,20,7,4,5,1,8,2,2,0,2,0,6,0,0,1,0,0,0,0,0,0,0,1,67
132971105063,1018,162,334,522,0,0,761,35,107,31,7,77,761,102,34,5,0,4,2,1,24,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,77
132971105064,1338,171,473,694,0,0,1076,63,72,18,24,85,1076,62,62,10,4,0,16,1,12,2,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,1,85
132971105081,1334,167,479,688,0,0,1127,40,76,4,20,67,1127,71,39,5,1,2,10,0,0,5,2,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,67
132971105082,1702,632,509,561,0,0,999,54,505,40,29,75,999,458,54,47,8,10,15,14,5,8,0,0,2,0,1,0,1,1,1,0,2,0,0,0,0,0,75
132971105083,779,79,340,360,0,0,634,43,32,8,9,53,634,31,43,1,3,2,0,0,1,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,53
132971105091,2448,889,799,760,0,0,1431,139,689,33,31,125,1431,614,139,75,10,8,15,9,3,8,5,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,125
132971105092,1765,1029,457,279,0,0,546,133,901,47,43,95,546,746,133,155,22,8,27,9,2,3,1,4,1,4,0,1,0,0,0,0,0,1,0,2,2,0,95
132971105101,1483,219,547,717,0,0,1206,54,125,7,16,75,1206,120,52,5,3,1,4,0,2,1,1,0,0,0,6,1,0,0,0,2,2,0,0,0,1,0,75
132971105102,973,165,313,495,0,0,761,39,91,7,8,67,761,88,39,3,0,1,1,1,3,1,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,67
132971106011,2004,349,670,985,0,0,1562,45,236,29,16,116,1562,224,45,12,8,7,2,6,6,3,4,1,2,0,1,0,2,2,0,0,0,0,0,0,0,0,116
132971106012,2053,207,790,1056,0,0,1727,68,63,17,19,159,1727,58,68,5,2,7,6,1,4,5,2,0,2,0,0,0,3,1,0,0,1,0,0,0,1,0,159
132971106021,1639,206,505,928,0,0,1326,32,101,28,16,136,1326,93,32,8,9,8,3,4,7,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,136
132971106022,1781,152,597,1032,0,0,1563,40,46,19,15,98,1563,45,40,1,2,10,1,1,5,3,5,0,1,0,1,1,0,0,0,0,0,0,4,0,0,0,98
132971106023,898,87,326,485,0,0,789,23,42,9,5,30,789,38,23,4,2,1,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
132971106031,787,67,404,316,0,0,659,27,20,12,7,62,659,15,27,5,2,2,2,0,5,1,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,62
132971106032,1460,210,655,595,0,0,1136,69,126,19,4,106,1136,118,69,8,3,5,2,5,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,106
132971106033,1806,430,656,720,0,0,1261,77,319,20,23,106,1261,297,76,22,8,3,6,2,3,6,10,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,106
132971107011,2443,641,749,1053,0,0,1642,91,460,44,36,170,1642,404,91,56,10,13,11,7,6,16,4,0,4,0,0,0,2,3,3,0,0,1,0,0,0,0,170
132971107012,977,177,217,583,0,0,789,14,111,6,9,48,789,100,14,11,0,3,0,1,2,2,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,48
132971107021,1128,185,460,483,0,0,892,33,125,10,12,56,892,112,33,13,2,3,3,1,2,0,0,3,0,0,1,5,0,0,0,0,0,0,0,2,0,0,56
132971107022,811,302,335,174,0,0,460,42,269,4,6,30,460,244,42,25,0,1,0,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
132971107023,785,136,227,422,0,0,626,17,100,3,7,32,626,88,17,12,2,0,3,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,32
132971108011,1261,379,381,501,0,0,860,24,292,4,9,72,860,258,21,34,0,3,0,0,1,6,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,72
132971108012,1050,370,271,409,0,0,623,23,326,6,12,60,623,288,23,38,1,3,3,0,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
132971108013,708,94,214,400,0,0,600,5,52,1,3,47,600,47,5,5,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
132971108021,1203,482,375,346,0,0,669,30,444,7,8,45,669,385,30,59,0,1,3,1,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
132971108022,1231,156,444,631,0,0,1040,19,85,28,2,57,1040,79,18,6,1,13,0,3,9,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,57
131590101001,1052,136,443,473,0,0,863,28,91,12,1,57,863,84,27,7,3,2,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57
131590101002,750,178,277,295,0,0,540,29,135,1,4,41,540,130,26,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,41
131590102001,1252,87,537,628,0,0,1121,21,31,13,10,56,1121,28,21,3,3,2,2,1,1,3,3,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,56
131590102002,1061,152,385,524,0,0,871,23,108,4,7,48,871,102,23,6,0,0,1,0,3,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,48
131590105011,1184,146,494,544,0,0,1045,36,31,10,10,52,1045,26,36,5,1,3,3,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,52
131590105012,1351,253,458,640,0,0,1067,26,178,3,5,72,1067,173,26,5,0,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72
131590105021,851,500,150,201,0,0,333,22,460,1,12,23,333,453,22,7,0,0,7,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23
131590105022,1147,339,298,510,0,0,800,29,276,3,5,34,800,268,29,8,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34
131590105031,1109,352,249,508,0,0,743,14,299,5,6,42,743,294,14,5,1,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,42
131590105032,854,281,208,365,0,0,558,19,240,6,3,28,558,238,19,2,0,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28
