BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_lib,party_grn,party_ref,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_10,eth2_30,eth2_23,eth2_21,eth2_34,eth2_14,eth2_unk
051379502041,870,281,311,268,10,0,0,0,0,787,16,1,7,5,54,787,1,16,2,1,4,1,0,0,54
051379502042,656,200,262,191,3,0,0,0,0,577,16,3,4,6,50,577,3,16,3,0,0,0,3,1,50
051379502043,744,171,331,230,12,0,0,0,0,689,17,1,3,0,34,689,1,17,1,0,1,0,0,1,34
051379502044,491,133,223,133,2,0,0,0,0,460,6,0,1,2,22,460,0,6,1,0,0,0,0,0,22
051499523011,504,169,215,120,0,0,0,0,0,452,20,1,4,0,27,452,1,20,0,0,1,2,0,0,27
051499523012,256,128,63,65,0,0,0,0,0,167,64,3,2,0,20,167,3,64,1,0,0,1,0,0,20
051499523013,342,165,76,100,1,0,0,0,0,243,64,12,5,3,15,243,12,64,1,0,0,4,0,0,15
051499523021,923,368,296,258,1,0,0,0,0,718,125,9,6,4,61,718,9,125,2,2,0,2,0,1,61
051499523022,295,107,87,100,1,0,0,0,0,257,18,3,1,1,15,257,3,17,0,1,0,0,0,1,15
051499524011,865,278,312,275,0,0,0,0,0,710,81,9,16,4,45,710,9,79,3,0,2,3,0,1,45
051499524012,526,159,191,175,1,0,0,0,0,454,18,2,5,0,47,454,2,16,2,0,1,0,0,0,47
051499524021,857,324,347,185,0,1,0,0,0,774,24,0,4,2,53,774,0,24,2,1,0,1,0,1,53
051499524022,643,259,236,148,0,0,0,0,0,564,35,2,4,3,35,564,2,35,0,1,0,2,0,1,35
051499524023,887,339,352,194,2,0,0,0,0,814,39,0,5,1,28,814,0,39,0,0,1,2,1,1,28
051499525001,319,100,103,116,0,0,0,0,0,274,28,2,1,3,11,274,2,28,0,1,0,0,1,0,11
051499525002,705,241,232,232,0,0,0,0,0,541,126,1,2,2,33,541,1,126,0,0,0,1,1,0,33
051499525003,387,171,120,95,1,0,0,0,0,303,50,6,0,5,23,303,6,50,0,0,0,0,0,0,23
051499525004,419,157,140,122,0,0,0,0,0,367,26,0,1,1,24,367,0,26,1,0,0,0,0,0,24
051499526001,328,92,130,105,1,0,0,0,0,300,10,3,2,1,12,300,3,10,1,0,0,0,0,0,12
051499526002,491,141,178,172,0,0,0,0,0,462,10,0,4,0,15,462,0,10,2,0,0,0,0,2,15
051499526003,490,133,208,149,0,0,0,0,0,456,5,4,0,0,25,456,4,5,0,0,0,0,0,0,25
050159501001,869,330,158,380,1,0,0,0,0,750,25,3,9,9,73,750,3,25,6,2,1,2,0,0,73
050159501002,1334,482,377,475,0,0,0,0,0,1153,25,5,18,11,122,1153,5,25,6,1,4,3,1,0,122
050159502011,682,256,244,182,0,0,0,0,0,617,9,0,4,6,46,617,0,7,0,2,3,1,0,0,46
050159502012,873,285,354,232,1,1,0,0,0,763,21,0,2,4,83,763,0,21,0,0,0,0,1,1,83
050159502013,1033,377,332,324,0,0,0,0,0,914,21,0,11,9,78,914,0,19,2,8,2,1,0,5,78
050159502021,435,184,150,101,0,0,0,0,0,389,5,0,2,1,38,389,0,5,0,0,0,1,0,0,38
050159502022,620,268,180,172,0,0,0,0,0,541,19,0,2,0,58,541,0,19,0,0,0,2,0,0,58
050159502023,760,259,314,186,1,0,0,0,0,664,11,2,7,14,62,664,2,11,2,3,1,2,8,1,62
050159503011,989,413,408,168,0,0,0,0,0,795,104,1,6,4,79,795,1,104,1,0,1,2,2,0,79
050159503012,575,228,208,139,0,0,0,0,0,492,47,1,9,2,24,492,1,47,1,1,5,2,0,0,24
050159503021,779,355,291,133,0,0,0,0,0,612,103,1,4,5,54,612,1,103,1,0,2,1,2,0,54
050159503022,750,297,334,118,1,0,0,0,0,585,103,0,7,3,52,585,0,103,2,0,1,3,3,1,52
050159504001,725,246,379,100,0,0,0,0,0,665,12,3,1,0,44,665,3,12,1,0,0,0,0,0,44
050159504002,638,283,291,63,0,1,0,0,0,589,15,2,4,0,28,589,2,15,1,0,0,0,0,3,28
050159504003,730,280,354,96,0,0,0,0,0,649,41,1,1,4,34,649,1,41,0,0,0,0,0,1,34
050159505011,601,197,272,132,0,0,0,0,0,557,12,0,4,4,24,557,0,12,1,3,2,0,0,0,24
050159505012,505,227,177,100,0,1,0,0,0,458,16,4,2,0,25,458,4,14,0,0,0,0,0,0,25
050159505021,568,278,198,92,0,0,0,0,0,435,91,2,4,4,32,435,2,91,0,0,1,0,1,2,32
050159505022,545,292,185,68,0,0,0,0,0,349,131,2,18,1,44,349,2,127,5,1,2,1,0,5,44
050159505023,823,369,349,105,0,0,0,0,0,728,30,4,1,3,57,728,4,29,0,0,0,0,0,1,57
050350301011,554,381,4,169,0,0,0,0,0,43,9,490,4,0,8,43,489,9,0,0,4,0,0,0,8
050350301012,435,324,6,105,0,0,0,0,0,39,4,381,4,1,6,39,378,4,0,0,3,0,0,1,6
050350301021,529,341,5,183,0,0,0,0,0,45,11,469,0,1,3,45,467,11,0,0,0,0,0,0,3
050350301022,537,337,4,196,0,0,0,0,0,33,4,488,2,5,5,33,488,4,0,2,1,0,2,1,5
050350301023,656,444,13,199,0,0,0,0,0,69,1,571,3,4,8,69,571,1,1,4,1,0,0,0,8
050350302011,397,271,26,100,0,0,0,0,0,274,5,94,2,2,20,274,94,5,1,2,0,1,0,0,20
050350302012,456,272,61,123,0,0,0,0,0,409,8,19,0,1,19,409,19,8,0,0,0,0,1,0,19
050350302013,586,304,94,188,0,0,0,0,0,493,10,44,2,2,35,493,43,10,0,0,0,0,0,1,35
050350302014,681,415,82,183,1,0,0,0,0,524,15,69,10,3,60,524,69,15,1,0,5,0,0,3,60
050350302015,290,181,50,58,0,1,0,0,0,251,8,11,0,2,18,251,11,8,0,0,0,0,2,0,18
050350302021,618,307,118,193,0,0,0,0,0,536,8,44,3,0,27,536,44,8,3,0,0,0,0,0,27
050350302022,758,305,166,286,1,0,0,0,0,666,9,23,6,3,51,666,23,9,1,0,2,1,0,2,51
050350302023,848,419,124,303,2,0,0,0,0,550,7,237,17,7,30,550,237,7,7,5,6,0,0,0,30
050350303011,473,322,9,142,0,0,0,0,0,49,9,406,2,0,7,49,404,8,1,0,1,0,0,0,7
050350303012,1298,741,106,450,1,0,0,0,0,400,10,829,3,7,49,400,827,10,0,2,2,0,3,1,49
050350303021,831,509,9,313,0,0,0,0,0,106,4,708,3,2,8,106,708,4,0,1,0,1,1,2,8
050350303022,382,251,10,121,0,0,0,0,0,145,6,212,0,2,17,145,212,5,0,1,0,0,0,0,17
050350305031,390,296,0,94,0,0,0,0,0,36,2,341,3,1,7,36,339,2,2,1,0,0,0,0,7
050350305032,492,287,3,202,0,0,0,0,0,25,0,460,3,0,4,25,459,0,0,0,1,0,0,0,4
050350306011,461,209,38,214,0,0,0,0,0,196,7,231,1,5,21,196,230,7,1,3,0,0,1,0,21
050350306021,723,559,19,144,0,1,0,0,0,245,6,419,9,0,44,245,417,6,1,0,6,0,0,1,44
050350306022,366,156,96,113,1,0,0,0,0,340,1,3,3,1,18,340,3,1,1,0,0,0,1,1,18
050350306023,771,438,76,257,0,0,0,0,0,372,15,350,2,4,28,372,349,15,2,3,0,0,0,0,28
050350307011,325,134,61,130,0,0,0,0,0,241,2,74,1,0,7,241,73,2,0,0,1,0,0,0,7
050350307012,303,143,37,123,0,0,0,0,0,186,11,96,0,0,10,186,96,11,0,0,0,0,0,0,10
050350307021,419,265,35,119,0,0,0,0,0,149,10,251,0,2,7,149,251,10,0,0,0,0,2,0,7
050350307031,278,162,45,71,0,0,0,0,0,241,9,9,0,3,16,241,9,9,0,0,0,0,2,0,16
050350308031,1172,601,203,367,0,1,0,0,0,864,22,191,18,8,69,864,191,20,3,4,12,1,1,1,69
050350308041,1365,867,111,386,1,0,0,0,0,614,40,626,7,10,68,614,622,40,1,5,0,3,1,2,68
050350308042,602,368,101,133,0,0,0,0,0,524,10,28,2,4,34,524,27,10,1,1,0,0,1,1,34
050350308051,698,430,81,185,1,1,0,0,0,529,22,70,7,2,68,529,70,22,0,1,3,0,1,2,68
050350308052,1029,480,225,324,0,0,0,0,0,857,18,103,11,1,39,857,103,18,10,1,1,0,0,0,39
050350308061,1661,792,319,550,0,0,0,0,0,1282,25,259,6,9,80,1282,255,25,1,7,2,0,2,2,80
050350308062,744,410,140,193,0,1,0,0,0,477,19,213,3,3,29,477,210,19,1,3,0,2,0,0,29
050350308071,1083,526,143,414,0,0,0,0,0,694,18,335,6,2,28,694,334,18,1,0,3,2,0,0,28
050350310001,257,129,28,100,0,0,0,0,0,135,3,107,1,1,10,135,107,3,0,0,0,0,0,1,10
050350310002,442,179,73,190,0,0,0,0,0,273,9,122,3,1,34,273,122,9,1,0,0,0,1,2,34
050350311001,266,151,20,95,0,0,0,0,0,83,3,161,2,1,16,83,161,3,0,1,2,0,0,0,16
050350311002,427,214,43,170,0,0,0,0,0,148,6,255,1,0,17,148,255,6,1,0,0,0,0,0,17
050350311003,311,148,4,158,0,1,0,0,0,45,4,257,1,2,2,45,257,3,0,2,1,0,0,0,2
050350311004,341,163,16,161,0,1,0,0,0,49,5,280,1,0,6,49,280,5,0,0,1,0,0,0,6
050350312001,417,252,1,164,0,0,0,0,0,34,8,370,0,0,5,34,370,8,0,0,0,0,0,0,5
050350312002,502,270,0,232,0,0,0,0,0,33,6,457,2,0,4,33,457,6,1,0,0,0,0,0,4
050219501001,458,179,117,162,0,0,0,0,0,425,3,2,2,2,24,425,2,3,0,2,1,0,0,1,24
050219501002,526,199,129,198,0,0,0,0,0,485,3,1,0,2,35,485,1,3,0,0,0,0,0,0,35
050219502001,324,126,86,112,0,0,0,0,0,301,0,0,0,0,23,301,0,0,0,0,0,0,0,0,23
050219502002,625,279,162,184,0,0,0,0,0,583,6,2,1,1,32,583,2,6,0,0,0,1,0,0,32
050219503001,418,152,116,150,0,0,0,0,0,383,5,2,1,0,27,383,2,5,1,0,0,0,0,0,27
050219503002,401,129,114,158,0,0,0,0,0,357,1,0,0,3,40,357,0,1,0,0,0,0,0,0,40
050219504001,320,126,78,116,0,0,0,0,0,297,4,0,0,0,19,297,0,4,0,0,0,0,0,0,19
050219504002,649,262,143,244,0,0,0,0,0,578,8,2,3,1,57,578,2,8,0,0,3,0,0,0,57
050219504003,378,166,87,125,0,0,0,0,0,353,3,2,1,1,18,353,2,3,0,1,1,0,0,0,18
050219505001,415,194,93,128,0,0,0,0,0,386,8,2,0,3,16,386,1,8,0,0,0,0,1,0,16
050219505002,486,180,102,204,0,0,0,0,0,438,7,5,2,6,28,438,5,7,0,1,1,0,1,0,28
050219506001,806,330,201,275,0,0,0,0,0,740,14,1,1,6,44,740,1,14,1,0,0,0,0,0,44
050219506002,1168,486,260,421,0,1,0,0,0,1057,16,3,12,7,73,1057,3,15,9,2,0,2,1,1,73
051219601001,734,305,233,196,0,0,0,0,0,680,5,1,3,1,44,680,1,5,2,1,1,0,0,0,44
051219601002,324,134,93,97,0,0,0,0,0,296,3,0,2,5,18,296,0,3,0,2,0,1,0,0,18
051219601003,453,153,165,135,0,0,0,0,0,429,0,0,0,0,24,429,0,0,0,0,0,0,0,0,24
051219601004,229,82,75,72,0,0,0,0,0,209,3,0,1,1,15,209,0,3,0,1,1,0,0,0,15
051219601005,170,77,42,51,0,0,0,0,0,158,1,0,2,1,8,158,0,1,1,1,0,0,0,0,8
051219602011,470,184,138,147,1,0,0,0,0,427,7,2,1,4,29,427,2,5,1,1,0,0,1,0,29
051219602012,684,233,232,219,0,0,0,0,0,634,7,11,1,2,29,634,11,7,0,0,0,0,0,0,29
051219602021,1005,361,315,329,0,0,0,0,0,940,10,1,4,1,49,940,1,9,2,1,1,1,0,0,49
051219602022,292,109,84,99,0,0,0,0,0,252,8,0,3,4,25,252,0,8,0,1,0,0,0,0,25
051219602023,593,231,211,151,0,0,0,0,0,547,5,2,3,4,32,547,2,5,3,1,0,0,2,0,32
051219603011,484,164,152,168,0,0,0,0,0,458,3,2,1,0,20,458,2,3,0,0,0,0,0,1,20
051219603012,1832,661,598,572,1,0,0,0,0,1654,34,2,13,7,122,1654,2,34,6,3,2,2,3,1,122
051219603013,647,298,152,197,0,0,0,0,0,596,9,0,3,0,39,596,0,9,2,0,1,0,0,0,39
051219603021,342,163,83,96,0,0,0,0,0,307,4,2,3,2,24,307,2,4,1,1,2,0,1,0,24
051219603022,338,154,84,100,0,0,0,0,0,287,10,3,2,5,31,287,2,10,1,1,1,0,3,0,31
051219603023,279,132,69,77,1,0,0,0,0,242,2,2,0,1,32,242,2,2,0,1,0,0,0,0,32
051219603024,593,255,132,206,0,0,0,0,0,539,15,1,0,1,37,539,1,15,0,0,0,0,0,0,37
051250101011,555,205,225,125,0,0,0,0,0,498,15,5,4,4,29,498,5,15,1,3,1,0,0,0,29
051250101012,724,315,236,173,0,0,0,0,0,627,33,20,4,2,38,627,20,33,1,0,1,1,0,1,38
051250101013,484,131,213,140,0,0,0,0,0,428,12,6,2,1,35,428,6,12,0,0,0,0,0,1,35
051250101041,739,263,303,172,1,0,0,0,0,665,16,15,6,5,32,665,15,16,1,3,1,0,1,1,32
051250101042,1496,513,626,357,0,0,0,0,0,1335,48,18,12,8,75,1335,18,48,2,0,3,2,5,3,75
051250101051,1248,476,485,285,2,0,0,0,0,1097,30,28,5,5,83,1097,28,30,2,2,0,2,1,0,83
051250101052,1585,575,655,354,1,0,0,0,0,1408,32,24,10,9,102,1408,23,30,3,1,2,0,3,0,102
051250101061,1688,780,562,346,0,0,0,0,0,1479,31,67,14,6,91,1479,67,31,3,4,2,8,1,0,91
051250101071,1548,562,589,397,0,0,0,0,0,1360,57,30,10,6,85,1360,29,57,4,6,0,5,0,1,85
051250101072,509,232,154,123,0,0,0,0,0,411,23,41,4,1,29,411,41,23,3,0,0,1,1,0,29
051250101073,855,407,207,240,1,0,0,0,0,667,36,78,7,6,61,667,78,36,1,3,3,0,2,2,61
051250103011,543,224,214,105,0,0,0,0,0,442,11,36,5,12,37,442,36,11,0,5,2,0,1,3,37
051250103012,793,295,305,193,0,0,0,0,0,699,20,6,3,7,58,699,6,20,1,5,1,0,0,0,58
051250103013,1314,489,559,265,1,0,0,0,0,1152,35,25,17,10,75,1152,24,34,6,4,3,2,1,4,75
051250103021,831,261,415,155,0,0,0,0,0,755,20,7,10,3,36,755,7,20,2,1,4,4,1,0,36
051250103022,1441,466,668,306,1,0,0,0,0,1276,28,20,13,9,95,1276,20,25,5,0,3,3,5,2,95
051250103031,1332,484,608,240,0,0,0,0,0,1189,18,13,6,5,101,1189,13,18,2,2,0,1,0,2,101
051250103032,1151,376,475,300,0,0,0,0,0,1035,32,3,10,4,67,1035,3,31,5,1,2,0,1,0,67
051250103033,567,150,293,124,0,0,0,0,0,504,14,6,4,2,37,504,6,13,0,0,0,0,0,0,37
051250104051,1015,339,494,182,0,0,0,0,0,896,26,11,4,10,68,896,10,24,2,3,1,0,0,0,68
051250104052,1039,411,363,265,0,0,0,0,0,899,16,41,15,11,57,899,41,16,6,3,1,2,0,2,57
051250104053,895,329,410,156,0,0,0,0,0,803,14,12,7,6,53,803,12,14,3,4,2,2,1,0,53
051250104061,845,342,341,162,0,0,0,0,0,738,42,4,10,3,48,738,4,40,3,2,0,1,1,1,48
051250104062,938,351,453,134,0,0,0,0,0,855,15,3,9,3,53,855,3,15,3,1,0,0,1,0,53
051250104063,998,391,443,164,0,0,0,0,0,896,25,10,8,1,58,896,10,25,0,1,1,0,0,4,58
051250104071,706,316,264,125,1,0,0,0,0,633,19,3,3,2,46,633,3,18,0,2,1,1,0,0,46
051250104072,1971,787,922,261,1,0,0,0,0,1778,48,20,7,2,116,1778,20,46,3,1,2,0,0,1,116
051250104081,941,425,171,343,2,0,0,0,0,511,54,332,11,1,32,511,332,54,3,1,2,1,0,4,32
051250104082,798,304,291,203,0,0,0,0,0,698,36,12,5,6,41,698,12,36,1,3,2,0,1,0,41
051250104083,1638,708,500,430,0,0,0,0,0,1260,68,173,11,9,117,1260,173,67,1,5,4,2,3,1,117
051250104091,923,373,292,258,0,0,0,0,0,780,49,37,7,13,37,780,37,49,3,2,2,1,8,0,37
051250104092,417,169,157,91,0,0,0,0,0,335,32,15,4,4,27,335,15,32,1,2,0,0,2,1,27
051250104101,1011,478,214,319,0,0,0,0,0,733,72,133,10,2,61,733,133,72,1,1,5,0,0,3,61
051250104111,1000,445,311,243,1,0,0,0,0,862,32,38,14,8,46,862,38,30,5,5,5,1,2,2,46
051250104112,816,253,350,212,1,0,0,0,0,740,17,12,8,3,36,740,12,17,4,1,3,0,0,1,36
051250104113,864,399,292,173,0,0,0,0,0,714,48,45,10,2,45,714,45,48,2,2,3,1,0,0,45
051250104114,777,258,310,209,0,0,0,0,0,676,20,28,22,4,27,676,26,20,8,2,4,5,1,1,27
051250105071,1198,442,550,203,2,0,1,0,0,1057,21,20,14,5,81,1057,19,21,7,3,1,2,2,4,81
051250105072,697,218,366,111,1,1,0,0,0,639,14,2,0,3,39,639,2,12,0,0,0,0,0,0,39
051250105073,442,155,206,81,0,0,0,0,0,396,7,4,1,7,27,396,4,4,0,0,0,0,1,1,27
051250105081,777,251,416,110,0,0,0,0,0,716,12,2,4,4,39,716,2,9,1,1,3,0,2,0,39
051250105082,1101,365,536,200,0,0,0,0,0,987,13,3,2,7,89,987,3,13,1,2,0,0,0,1,89
051250105083,1300,446,630,224,0,0,0,0,0,1179,22,12,7,5,75,1179,12,22,5,0,1,0,0,1,75
051250105091,2184,890,910,381,2,1,0,0,0,1925,52,27,26,7,147,1925,26,50,9,2,4,8,2,1,147
051250105092,1539,651,547,341,0,0,0,0,0,1304,65,38,18,6,108,1304,37,65,3,2,2,3,0,5,108
051250105111,1236,456,552,228,0,0,0,0,0,1118,21,11,7,10,69,1118,11,20,1,2,1,0,3,0,69
051250105112,1363,548,518,297,0,0,0,0,0,1181,30,28,17,12,95,1181,28,30,3,7,8,3,1,1,95
051250105113,1067,372,522,173,0,0,0,0,0,986,26,4,6,8,37,986,4,26,2,1,1,0,0,0,37
051250105121,1408,436,710,261,0,1,0,0,0,1280,30,5,2,7,84,1280,5,26,1,2,1,0,3,0,84
051250105122,666,215,348,103,0,0,0,0,0,608,11,4,0,3,40,608,4,11,0,0,0,0,0,0,40
051250105131,571,234,237,100,0,0,0,0,0,513,11,1,1,0,45,513,1,11,1,0,0,0,0,0,45
051250105132,827,354,324,149,0,0,0,0,0,737,23,8,6,7,46,737,8,22,1,2,0,3,0,1,46
051250105141,750,235,399,116,0,0,0,0,0,690,10,5,0,3,42,690,5,10,0,0,0,0,1,0,42
051250105142,1038,370,474,194,0,0,0,0,0,944,13,19,1,11,50,944,19,13,1,1,0,0,2,0,50
051250105151,758,230,374,154,0,0,0,0,0,649,7,3,9,6,84,649,3,7,2,0,4,1,2,0,84
051250105152,1349,339,725,285,0,0,0,0,0,1182,30,4,4,15,114,1182,3,30,1,6,2,0,1,0,114
051250105161,702,230,330,142,0,0,0,0,0,630,3,2,3,5,59,630,2,3,0,4,0,1,0,2,59
051250105162,1228,393,563,272,0,0,0,0,0,1099,28,10,4,9,78,1099,10,28,1,1,1,0,7,1,78
051250105171,1532,422,823,287,0,0,0,0,0,1337,26,8,8,15,138,1337,8,26,5,3,1,0,9,2,138
051250105172,974,304,475,195,0,0,0,0,0,873,23,6,4,11,57,873,6,21,1,1,1,2,4,0,57
051250105181,1022,399,365,258,0,0,0,0,0,850,28,38,22,18,66,850,35,28,4,8,3,13,0,1,66
051250105182,794,311,293,190,0,0,0,0,0,713,17,5,12,7,40,713,5,17,5,2,3,4,0,0,40
051250105191,1014,333,400,281,0,0,0,0,0,867,40,16,12,11,68,867,16,40,5,4,5,1,2,1,68
051250105192,1626,644,604,376,2,0,0,0,0,1402,48,26,30,13,107,1402,25,48,6,2,13,8,0,2,107
051250105201,619,261,184,174,0,0,0,0,0,440,56,76,5,5,37,440,75,55,0,1,2,2,1,0,37
051250106011,710,313,209,188,0,0,0,0,0,469,26,180,2,1,32,469,180,26,0,1,1,0,0,1,32
051250106012,320,135,118,64,3,0,0,0,0,277,8,5,3,0,27,277,5,8,1,0,0,0,0,0,27
051250106013,716,318,252,146,0,0,0,0,0,638,23,5,2,8,40,638,5,21,1,4,1,0,1,0,40
051250106021,873,349,366,157,1,0,0,0,0,776,31,14,4,3,45,776,14,30,2,1,1,0,0,0,45
051250106022,674,244,285,145,0,0,0,0,0,614,12,4,1,3,40,614,4,12,1,0,0,0,0,0,40
051330801001,905,418,189,298,0,0,0,0,0,714,135,5,3,8,40,714,5,135,1,2,0,0,2,2,40
051330801002,861,322,225,314,0,0,0,0,0,735,84,4,3,8,27,735,4,84,0,2,0,0,0,1,27
051330802001,626,285,134,207,0,0,0,0,0,490,93,3,2,5,33,490,3,93,1,5,1,0,0,0,33
051330802002,551,222,124,205,0,0,0,0,0,461,58,2,0,2,28,461,2,58,0,0,0,0,0,0,28
051330802003,646,281,149,216,0,0,0,0,0,537,61,3,4,4,37,537,3,61,0,0,1,1,0,0,37
051330803001,920,481,140,299,0,0,0,0,0,557,304,17,5,3,34,557,17,302,2,2,0,0,1,2,34
051330803002,243,159,31,53,0,0,0,0,0,117,95,18,0,1,12,117,18,95,0,0,0,0,0,0,12
051330803003,396,180,80,136,0,0,0,0,0,256,108,0,3,7,22,256,0,108,0,2,3,0,0,0,22
051330803004,425,276,52,97,0,0,0,0,0,214,178,2,3,3,25,214,2,176,3,2,0,0,1,0,25
051330804001,652,247,183,221,0,1,0,0,0,562,21,35,2,2,30,562,35,21,2,1,0,0,0,0,30
051330804002,652,244,192,216,0,0,0,0,0,546,12,56,1,8,29,546,56,12,1,0,0,0,0,0,29
050810301011,328,123,94,111,0,0,0,0,0,219,12,71,5,1,20,219,71,12,2,0,1,0,0,2,20
050810301012,272,98,29,145,0,0,0,0,0,69,3,195,0,0,5,69,194,3,0,0,0,0,0,0,5
050810301013,455,139,190,126,0,0,0,0,0,400,13,11,1,1,29,400,11,13,1,0,0,0,0,0,29
050810301031,397,128,129,140,0,0,0,0,0,337,4,34,2,1,19,337,34,4,2,0,0,0,0,0,19
050810301032,510,199,197,114,0,0,0,0,0,465,3,4,4,3,31,465,4,3,3,0,0,0,0,1,31
050810301033,218,80,41,97,0,0,0,0,0,118,3,91,2,1,3,118,91,3,2,0,0,0,0,0,3
050810301041,686,261,194,231,0,0,0,0,0,515,14,118,3,5,31,515,118,9,1,2,1,1,1,0,31
050810301042,714,225,204,285,0,0,0,0,0,493,8,170,1,0,42,493,170,8,0,0,0,1,0,0,42
050810302001,534,199,151,184,0,0,0,0,0,419,15,77,1,1,21,419,77,15,1,1,0,0,0,0,21
050810302002,475,137,143,195,0,0,0,0,0,375,8,65,2,1,24,375,64,8,2,0,0,0,0,0,24
050810302003,374,99,135,140,0,0,0,0,0,280,3,70,2,0,19,280,70,3,1,0,0,0,0,1,19
050810303011,585,191,254,140,0,0,0,0,0,552,8,2,1,3,19,552,2,8,0,0,0,0,1,1,19
050810303021,459,143,141,175,0,0,0,0,0,382,8,57,1,2,9,382,57,8,0,0,0,1,0,0,9
050810303022,429,99,173,157,0,0,0,0,0,397,5,7,2,0,18,397,7,5,0,0,0,0,0,2,18
051159507001,828,259,428,141,0,0,0,0,0,782,17,3,1,3,22,782,3,17,0,0,1,0,1,0,22
051159507002,799,402,285,111,1,0,0,0,0,706,16,11,0,7,59,706,11,16,0,5,0,0,1,0,59
051159507003,429,151,188,89,0,1,0,0,0,379,18,0,6,3,23,379,0,18,2,2,0,1,1,3,23
051159508001,998,308,474,216,0,0,0,0,0,879,20,9,13,5,72,879,9,19,1,2,0,1,0,3,72
051159508002,986,348,477,160,0,1,0,0,0,871,24,5,3,2,81,871,5,24,3,1,0,0,0,0,81
051159508003,597,197,306,94,0,0,0,0,0,541,10,2,2,5,37,541,2,8,1,1,0,0,1,1,37
051159509011,1310,389,697,222,2,0,0,0,0,1176,18,3,9,11,93,1176,3,18,1,7,1,0,1,1,93
051159509012,678,241,332,105,0,0,0,0,0,580,33,0,1,7,57,580,0,33,0,0,0,1,0,0,57
051159509021,710,230,358,120,1,1,0,0,0,651,18,3,4,4,30,651,3,18,1,1,0,1,0,1,30
051159509022,745,249,390,106,0,0,0,0,0,657,14,3,3,4,64,657,3,14,0,2,2,0,2,1,64
051159509023,830,296,403,131,0,0,0,0,0,760,22,3,3,4,38,760,3,21,0,2,0,0,0,0,38
051159510001,933,319,452,162,0,0,0,0,0,866,8,3,3,0,53,866,3,8,1,0,1,0,0,1,53
051159510002,751,300,324,127,0,0,0,0,0,690,12,1,3,1,44,690,1,12,1,0,2,0,1,0,44
051159510003,575,178,313,84,0,0,0,0,0,548,3,2,1,1,20,548,2,3,0,1,0,1,0,0,20
051159511001,688,240,325,123,0,0,0,0,0,615,13,12,1,0,47,615,12,13,0,0,1,0,0,0,47
051159511002,739,238,354,147,0,0,0,0,0,676,12,9,2,1,39,676,9,12,0,0,0,0,0,1,39
051159511003,418,154,202,62,0,0,0,0,0,384,10,4,0,1,19,384,4,10,0,0,0,0,1,0,19
051159512011,1563,498,830,234,1,0,0,0,0,1371,56,6,13,17,100,1371,6,55,2,10,5,1,3,3,100
051159512012,697,202,396,99,0,0,0,0,0,628,20,2,3,1,43,628,2,20,2,1,0,1,0,0,43
051159512021,423,162,190,71,0,0,0,0,0,391,8,1,1,0,22,391,1,8,1,0,0,0,0,0,22
051159512022,1490,487,800,201,1,1,0,0,0,1299,70,7,11,6,97,1299,7,70,4,0,1,3,4,0,97
051159512023,1225,460,601,164,0,0,0,0,0,1091,52,5,8,6,63,1091,5,52,4,0,0,0,6,0,63
051159513011,455,223,140,90,2,0,0,0,0,363,35,6,14,5,32,363,6,35,0,3,13,1,1,0,32
051159513021,410,203,114,93,0,0,0,0,0,319,38,13,3,1,36,319,13,38,1,0,1,0,1,0,36
051159513022,392,202,104,85,1,0,0,0,0,309,34,12,3,6,28,309,12,34,2,3,0,0,0,1,28
051159513023,470,238,124,107,1,0,0,0,0,355,58,14,6,4,33,355,14,58,2,1,0,3,1,0,33
051159513031,322,159,98,65,0,0,0,0,0,268,29,2,10,1,12,268,2,29,0,1,7,3,0,0,12
051159513032,1304,521,553,230,0,0,0,0,0,1077,76,25,14,7,105,1077,25,76,5,2,4,0,2,3,105
051159514001,735,316,235,183,1,0,0,0,0,600,41,26,8,3,57,600,25,41,4,2,2,1,0,0,57
051159514002,514,247,172,95,0,0,0,0,0,412,22,3,21,5,51,412,3,22,2,3,17,0,0,1,51
051159515011,1682,419,926,336,1,0,0,0,0,1465,63,8,7,8,131,1465,8,61,2,6,2,0,0,2,131
051159515012,837,190,466,180,1,0,0,0,0,710,28,6,11,4,78,710,6,28,4,0,3,0,2,0,78
051159515031,535,153,249,133,0,0,0,0,0,452,28,0,6,2,47,452,0,27,1,1,2,1,0,1,47
051159515032,1042,318,478,244,1,1,0,0,0,934,27,5,9,4,63,934,5,27,4,2,0,4,1,1,63
051159515041,1224,376,566,281,0,1,0,0,0,1009,92,39,9,8,67,1009,39,92,5,6,1,0,0,2,67
051159515042,741,343,211,185,2,0,0,0,0,550,88,57,4,8,34,550,57,88,2,3,0,1,2,0,34
051159516011,408,191,135,82,0,0,0,0,0,307,62,4,4,4,27,307,4,62,0,3,1,3,0,0,27
051159516012,700,344,228,127,1,0,0,0,0,504,123,19,4,6,44,504,18,123,2,5,0,2,1,0,44
051159516013,691,327,230,134,0,0,0,0,0,558,71,17,4,3,38,558,16,71,3,3,1,0,0,0,38
051159516014,462,222,136,104,0,0,0,0,0,308,98,16,4,8,28,308,16,96,1,5,1,1,1,0,28
