BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_rin,party_lib,party_mnt,party_ain,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_34,eth2_23,eth2_10,eth2_unk
541030049001,464,219,149,70,22,3,1,0,0,0,0,408,5,0,5,5,41,408,0,5,0,0,0,0,41
541030049002,1652,719,573,225,121,8,5,0,0,1,0,1478,14,0,10,13,137,1478,0,12,6,4,3,2,137
541030049003,939,457,274,150,52,6,0,0,0,0,0,824,5,0,8,11,91,824,0,5,2,4,5,1,91
541030304001,226,91,78,41,15,1,0,0,0,0,0,212,1,0,0,1,12,212,0,1,0,0,0,0,12
541030304002,487,210,143,94,35,0,4,0,0,1,0,429,5,0,1,1,51,429,0,5,0,0,1,0,51
541030304003,86,25,39,17,4,0,0,0,0,1,0,69,3,0,0,0,14,69,0,3,0,0,0,0,14
541030304004,460,194,164,83,16,1,1,0,0,1,0,393,7,0,0,6,54,393,0,7,2,0,0,0,54
541030305001,406,198,119,51,37,1,0,0,0,0,0,353,4,1,0,7,41,353,1,4,0,0,0,0,41
541030305002,139,55,47,24,11,2,0,0,0,0,0,123,2,0,2,0,12,123,0,2,0,0,0,0,12
541030305003,433,192,139,60,40,1,0,0,0,1,0,395,0,0,1,5,32,395,0,0,2,0,0,0,32
541030305004,845,372,280,130,54,5,3,0,0,1,0,772,2,0,2,4,65,772,0,2,1,0,0,2,65
541030307001,254,107,97,32,17,1,0,0,0,0,0,219,1,1,0,1,32,219,1,1,1,0,0,0,32
541030307002,311,150,80,49,26,5,1,0,0,0,0,288,4,1,0,4,14,288,1,4,1,1,0,0,14
541030307003,470,226,154,58,24,5,3,0,0,0,0,411,9,0,5,5,40,411,0,9,3,0,0,2,40
541030307004,1111,423,413,198,64,10,2,0,0,1,0,1013,5,1,1,2,89,1013,1,5,1,1,0,0,89
541030308001,584,251,184,125,24,0,0,0,0,0,0,536,4,1,2,3,38,536,1,4,0,3,1,1,38
541030308002,304,140,90,49,23,2,0,0,0,0,0,276,4,0,0,2,22,276,0,4,0,1,0,0,22
540570101001,636,165,313,147,5,6,0,0,0,0,0,563,10,0,5,8,50,563,0,10,3,3,0,2,50
540570101002,257,90,107,55,1,3,1,0,0,0,0,235,0,1,0,2,19,235,1,0,0,1,0,0,19
540570101003,507,148,235,116,5,3,0,0,0,0,0,450,1,0,1,1,54,450,0,1,0,0,0,1,54
540570102001,838,174,462,188,6,7,1,0,0,0,0,747,5,0,3,16,67,747,0,5,0,2,0,1,67
540570102002,1538,330,822,349,14,16,4,0,0,3,0,1335,22,1,9,6,165,1335,1,22,1,3,2,4,165
540570103001,1054,241,558,239,9,6,0,0,0,1,0,891,4,1,21,8,129,891,0,4,2,5,0,9,129
540570103002,1109,267,572,254,7,7,1,0,0,1,0,971,9,0,10,20,99,971,0,9,10,7,1,2,99
540570103003,676,136,359,169,7,5,0,0,0,0,0,598,4,0,2,5,67,598,0,4,0,0,0,0,67
540570104001,1296,283,708,278,13,10,4,0,0,0,0,1143,17,0,4,11,121,1143,0,17,9,2,1,0,121
540570104002,631,104,393,125,4,5,0,0,0,0,0,553,3,2,1,0,72,553,2,3,0,0,0,1,72
540570104003,676,112,421,140,3,0,0,0,0,0,0,585,9,0,4,1,77,585,0,9,0,0,1,1,77
540570105001,284,90,109,78,4,2,1,0,0,0,0,246,2,10,0,0,26,246,10,2,0,0,0,0,26
540570105002,977,232,470,251,10,9,4,0,1,0,0,860,10,14,5,3,85,860,14,10,1,0,0,4,85
540570105003,1716,345,909,426,12,17,7,0,0,0,0,1525,10,5,9,9,158,1525,5,10,5,1,3,2,158
540570105004,1021,198,575,228,11,6,3,0,0,0,0,879,5,3,4,3,127,879,3,5,1,0,0,0,127
540570106001,802,172,450,165,9,6,0,0,0,0,0,703,8,3,7,0,81,703,3,8,0,0,2,3,81
540570106002,829,246,341,221,12,8,1,0,0,0,0,724,12,16,5,2,70,724,16,12,0,1,1,2,70
540570106003,1102,329,506,242,14,10,1,0,0,0,0,947,10,44,4,4,93,947,44,10,0,1,0,3,93
540570107001,448,106,244,95,1,2,0,0,0,0,0,397,3,0,0,0,48,397,0,3,0,0,0,0,48
540570107002,518,161,189,154,6,7,1,0,0,0,0,397,1,73,5,0,42,397,72,1,0,0,0,2,42
540890005001,540,201,177,142,15,2,2,0,0,1,0,474,18,2,2,7,37,474,2,18,3,4,1,1,37
540890005002,1677,848,405,338,72,8,6,0,0,0,0,1483,30,64,1,10,89,1483,64,29,5,4,1,0,89
540890005003,474,186,170,100,16,1,1,0,0,0,0,448,2,0,0,1,23,448,0,2,1,0,0,0,23
540890006001,463,176,160,111,13,2,0,0,1,0,0,431,11,0,0,0,21,431,0,11,0,0,0,0,21
540890006002,714,335,182,165,27,2,3,0,0,0,0,652,15,2,2,1,42,652,2,15,0,1,0,0,42
540890006003,273,123,75,68,6,0,0,0,0,1,0,248,5,0,1,1,18,248,0,5,1,0,1,0,18
540890006004,404,167,140,80,13,0,4,0,0,0,0,354,10,7,2,1,30,354,7,10,1,0,1,0,30
540890007001,1112,606,215,237,42,8,3,0,0,1,0,962,26,33,1,7,83,962,33,26,4,2,0,0,83
540890008001,684,267,232,157,25,1,2,0,0,0,0,625,7,3,3,3,43,625,3,7,2,1,1,0,43
540890008002,687,327,185,140,28,4,3,0,0,0,0,645,10,2,1,4,25,645,2,10,3,1,0,1,25
540890008003,710,275,264,151,19,1,0,0,0,0,0,671,6,0,1,3,29,671,0,6,1,2,0,0,29
540179650001,298,50,183,55,5,4,1,0,0,0,0,259,0,0,1,1,37,259,0,0,0,1,0,1,37
540179650002,403,76,257,59,7,2,2,0,0,0,0,370,7,0,0,4,22,370,0,7,0,1,0,0,22
540179650003,437,76,268,79,10,2,2,0,0,0,0,410,6,1,0,1,19,410,1,6,0,0,0,0,19
540179650004,507,93,301,92,18,2,1,0,0,0,0,443,7,0,0,0,57,443,0,7,0,0,0,0,57
540179651001,678,109,391,161,16,0,1,0,0,0,0,629,8,1,1,1,38,629,1,8,0,0,1,0,38
540179651002,241,32,151,51,7,0,0,0,0,0,0,217,6,0,1,4,13,217,0,6,1,3,0,0,13
540179651003,915,116,556,205,31,3,1,0,1,2,0,846,8,1,7,1,52,846,1,8,1,0,0,5,52
540179651004,281,43,165,60,12,1,0,0,0,0,0,271,0,0,3,1,6,271,0,0,1,0,0,2,6
540330301001,421,177,123,116,1,4,0,0,0,0,0,361,6,6,1,0,47,361,6,6,0,0,0,0,47
540330301002,2658,1053,838,733,5,23,4,0,1,1,0,2299,38,18,2,11,290,2299,18,38,3,0,0,1,290
540330301003,456,176,121,156,0,2,1,0,0,0,0,382,15,11,2,5,41,382,11,15,2,2,0,0,41
540330301004,433,186,128,116,0,3,0,0,0,0,0,365,8,16,1,5,38,365,16,8,1,2,0,1,38
540330302001,659,310,189,154,3,3,0,0,0,0,0,567,15,6,1,3,67,567,6,15,0,2,1,0,67
540330302002,998,460,267,257,5,8,1,0,0,0,0,857,40,12,4,8,77,857,12,40,3,5,2,0,77
540330303001,553,248,129,170,0,2,3,0,0,1,0,468,16,9,0,3,57,468,9,16,0,1,0,0,57
540330303002,383,190,81,109,0,3,0,0,0,0,0,327,8,7,1,4,36,327,7,8,3,1,1,0,36
540330303003,355,177,74,98,3,2,1,0,0,0,0,309,7,4,0,1,34,309,4,7,0,0,0,0,34
540330304001,845,384,243,210,2,5,1,0,0,0,0,727,38,2,2,2,74,727,2,37,0,2,0,1,74
540330304002,529,232,129,155,1,9,2,0,0,1,0,405,15,48,6,1,54,405,48,15,1,0,2,2,54
540330304003,566,287,145,126,1,4,3,0,0,0,0,459,21,43,1,5,37,459,43,21,3,0,1,0,37
540330305011,457,154,167,130,1,3,1,0,0,1,0,409,7,0,2,1,38,409,0,7,0,0,0,2,38
540330305021,465,216,141,106,0,2,0,0,0,0,0,416,10,0,2,0,37,416,0,10,0,0,0,1,37
540330305022,501,235,136,126,0,3,1,0,0,0,0,452,6,1,0,2,40,452,1,6,0,0,0,0,40
540330305023,771,291,261,205,4,5,3,0,0,2,0,658,26,1,2,8,76,658,1,26,0,7,0,1,76
540330306011,679,266,213,186,2,9,3,0,0,0,0,595,8,2,1,12,61,595,2,7,5,2,0,0,61
540330306012,686,279,230,169,1,4,3,0,0,0,0,605,14,0,4,1,62,605,0,14,0,1,0,3,62
540330306031,1210,469,419,309,3,8,1,0,0,1,0,1043,27,2,12,14,112,1043,2,26,7,3,6,4,112
540330306041,933,377,296,248,0,10,2,0,0,0,0,814,19,7,0,6,87,814,7,19,0,4,0,0,87
540330306042,477,189,140,139,0,4,5,0,0,0,0,415,12,4,1,2,43,415,4,10,1,0,0,1,43
540330306043,628,269,171,177,0,9,2,0,0,0,0,537,16,3,2,6,64,537,3,16,3,0,0,1,64
540330307001,708,254,268,177,1,6,1,0,0,1,0,627,10,1,0,7,63,627,1,10,4,1,0,0,63
540330307002,272,104,95,71,0,2,0,0,0,0,0,240,5,1,0,0,26,240,1,5,0,0,0,0,26
540330308011,718,238,268,201,1,8,2,0,0,0,0,626,10,3,2,2,75,626,3,10,0,0,1,1,75
540330308021,1053,392,372,274,6,6,2,0,1,0,0,947,19,0,2,6,79,947,0,19,0,0,0,0,79
540330308022,559,216,208,131,1,2,0,0,1,0,0,498,4,0,6,0,51,498,0,4,0,0,2,3,51
540330310001,310,131,86,90,0,1,2,0,0,0,0,264,8,0,0,0,38,264,0,8,0,0,0,0,38
540330310002,259,103,76,78,0,2,0,0,0,0,0,238,4,0,0,0,17,238,0,4,0,0,0,0,17
540330310003,630,301,179,146,0,3,1,0,0,0,0,549,8,2,1,5,65,549,2,8,1,4,1,0,65
540330310004,327,143,92,89,0,2,0,0,0,1,0,290,11,0,2,0,24,290,0,11,0,0,1,1,24
540330311001,453,122,215,112,1,3,0,0,0,0,0,396,9,0,1,5,42,396,0,8,1,4,0,0,42
540330311002,867,347,292,220,2,4,2,0,0,0,0,770,26,1,6,1,63,770,1,25,0,0,2,2,63
540330312001,878,301,339,229,2,7,0,0,0,0,0,758,16,1,5,6,92,758,1,16,3,2,0,3,92
540330312002,845,301,322,214,2,3,3,0,0,0,0,743,5,1,14,8,74,743,1,5,3,3,1,1,74
540330313001,376,122,143,106,1,3,1,0,0,0,0,335,9,0,0,4,28,335,0,9,1,3,0,0,28
540330313002,1564,468,638,446,4,4,3,0,0,1,0,1411,20,1,7,14,111,1411,1,20,12,0,2,3,111
540330314001,466,142,190,126,2,3,2,0,1,0,0,421,6,0,1,2,36,421,0,6,2,0,0,0,36
540330314002,614,154,291,167,1,1,0,0,0,0,0,543,6,1,2,1,61,543,1,6,1,0,1,1,61
540330315001,595,178,265,148,1,3,0,0,0,0,0,527,8,1,0,2,57,527,1,8,0,0,0,0,57
540330316001,362,106,149,101,1,3,1,0,1,0,0,333,6,1,0,5,17,333,1,6,3,2,0,0,17
540330316002,443,116,183,132,0,10,2,0,0,0,0,401,5,1,2,2,32,401,1,5,0,1,0,0,32
540330316003,1089,262,508,290,18,8,3,0,0,0,0,970,7,0,7,2,103,970,0,7,1,1,2,1,103
540330317001,520,167,207,142,0,3,1,0,0,0,0,465,5,0,2,0,48,465,0,5,0,0,1,1,48
540330317002,384,117,145,115,6,0,1,0,0,0,0,336,3,1,0,0,44,336,1,3,0,0,0,0,44
540330318001,288,105,98,81,1,2,1,0,0,0,0,258,0,1,0,0,29,258,1,0,0,0,0,0,29
540330318002,236,83,94,54,0,2,2,0,0,1,0,213,1,1,0,2,19,213,1,1,0,1,0,0,19
540330318003,300,123,93,82,1,0,1,0,0,0,0,269,0,8,3,0,20,269,8,0,0,0,1,1,20
540330319001,605,271,195,128,1,7,1,0,1,1,0,533,7,20,0,1,44,533,20,7,0,0,0,0,44
540330319002,1129,445,386,292,2,2,1,0,1,0,0,1007,11,4,5,10,92,1007,4,10,2,1,3,1,92
540330319003,530,230,171,123,2,4,0,0,0,0,0,451,18,1,3,7,50,451,1,18,0,3,1,2,50
540330320001,549,175,256,110,5,2,1,0,0,0,0,490,7,0,2,4,46,490,0,7,2,2,2,0,46
540330320002,949,409,296,229,9,3,1,0,0,2,0,832,14,2,4,14,83,832,2,14,5,5,1,2,83
540330321031,632,215,258,152,3,3,1,0,0,0,0,549,6,0,10,9,58,549,0,6,6,1,5,2,58
540330321032,1574,608,639,308,7,11,1,0,0,0,0,1372,28,2,14,21,137,1372,2,28,12,4,6,3,137
540330321033,1001,408,373,216,1,2,0,0,0,1,0,853,22,2,6,18,100,853,1,22,6,2,0,3,100
540330321034,2607,912,1051,611,10,22,0,0,0,1,0,2237,49,6,21,62,232,2237,6,47,31,23,3,7,232
540330321041,646,214,280,147,1,2,2,0,0,0,0,567,12,1,6,1,59,567,1,12,1,0,2,2,59
540330321042,916,308,380,221,1,5,1,0,0,0,0,772,19,5,6,19,95,772,5,19,8,5,2,2,95
540330321043,1206,450,476,268,5,5,2,0,0,0,0,1064,18,0,4,17,103,1064,0,17,10,2,1,1,103
540550009001,647,227,206,192,15,4,2,0,0,1,0,609,8,2,0,1,27,609,2,8,0,0,0,0,27
540550009002,404,109,178,96,17,4,0,0,0,0,0,378,4,0,0,3,19,378,0,4,1,0,0,0,19
540550009003,989,239,462,253,31,3,1,0,0,0,0,948,17,0,0,2,22,948,0,15,0,0,0,0,22
540550010001,844,203,361,244,29,6,1,0,0,0,0,789,8,1,1,6,39,789,1,8,4,2,0,1,39
540550010002,742,228,289,184,30,6,3,0,0,2,0,701,2,2,1,1,35,701,2,2,1,0,1,0,35
540550010003,557,173,206,147,27,1,3,0,0,0,0,505,6,1,1,4,40,505,1,6,2,0,0,1,40
540550010004,708,232,267,181,19,6,3,0,0,0,0,657,4,0,3,1,43,657,0,4,0,1,2,1,43
540550011001,739,222,327,167,18,4,1,0,0,0,0,696,9,0,4,0,30,696,0,7,0,0,2,0,30
540550011002,1120,341,404,329,36,2,6,0,1,1,0,1016,7,1,5,6,85,1016,1,7,2,2,0,2,85
540550011003,1420,425,596,336,51,8,3,0,1,0,0,1287,20,8,9,12,84,1287,8,20,4,1,2,4,84
540550011004,418,176,134,90,11,4,2,0,0,1,0,384,2,1,0,4,27,384,1,2,2,2,0,0,27
540550012001,565,173,216,154,15,4,1,0,0,2,0,528,10,0,1,2,24,528,0,9,0,1,0,0,24
540550012002,996,318,353,290,29,5,0,0,1,0,0,917,14,6,4,6,49,917,6,14,3,0,3,0,49
540550012003,897,278,366,216,30,6,1,0,0,0,0,814,9,1,2,0,71,814,1,9,0,0,1,1,71
540550013001,1017,338,334,306,30,5,3,0,1,0,0,923,9,18,3,12,52,923,18,9,11,0,0,0,52
540550013002,669,263,185,193,18,8,2,0,0,0,0,612,10,9,1,2,35,612,9,10,0,1,1,0,35
540550013003,553,184,172,173,18,5,1,0,0,0,0,490,11,2,7,4,39,490,2,11,1,1,2,5,39
540550014001,591,222,187,163,17,2,0,0,0,0,0,524,6,7,2,5,47,524,7,6,3,0,0,2,47
540550014002,498,211,149,126,9,3,0,0,0,0,0,386,14,53,2,4,39,386,53,14,4,0,2,0,39
540550014003,578,229,188,133,23,5,0,0,0,0,0,530,6,5,3,8,26,530,5,6,4,1,1,2,26
540550015001,1069,312,447,273,30,5,2,0,0,0,0,979,7,4,5,1,73,979,4,7,1,0,2,2,73
540550015002,1134,367,448,273,44,2,0,0,0,0,0,958,19,22,21,39,75,958,22,19,24,1,15,3,75
540550015003,1924,693,600,563,50,9,6,0,1,2,0,1689,24,70,12,15,114,1689,70,23,7,0,6,1,114
540550016001,261,93,95,69,2,2,0,0,0,0,0,241,2,1,0,0,17,241,1,2,0,0,0,0,17
540550016002,480,193,133,135,14,3,2,0,0,0,0,446,4,2,1,1,26,446,2,4,1,0,1,0,26
540550017001,342,99,129,101,10,1,1,0,0,1,0,291,8,2,1,6,34,291,2,8,1,4,0,0,34
540550017002,930,295,367,233,28,5,2,0,0,0,0,851,9,1,1,17,51,851,1,9,10,0,1,0,51
540550017003,987,321,342,292,25,5,1,0,0,1,0,895,8,1,2,6,75,895,1,8,2,0,1,0,75
540550017004,711,222,266,183,37,3,0,0,0,0,0,651,5,1,4,3,47,651,1,5,1,2,1,0,47
540550018001,609,194,207,169,36,1,1,0,0,1,0,563,6,8,2,3,27,563,7,6,2,0,2,0,27
540550018002,813,263,307,197,39,4,3,0,0,0,0,728,9,7,6,5,58,728,7,9,0,4,1,0,58
540550018003,632,202,221,176,26,4,2,0,0,1,0,583,3,2,1,3,40,583,2,3,2,1,0,0,40
540550018004,611,188,227,171,22,1,2,0,0,0,0,558,7,1,0,7,38,558,1,7,5,1,0,0,38
540550019001,1968,791,586,546,29,13,3,0,0,0,0,1634,14,180,5,13,122,1634,180,14,11,1,1,3,122
540550019002,288,161,51,72,3,1,0,0,0,0,0,124,0,149,2,4,9,124,148,0,3,0,0,1,9
540550020001,736,344,187,184,13,4,3,0,0,1,0,501,12,193,4,1,25,501,193,12,1,0,1,1,25
540550020002,727,319,176,207,15,6,2,0,0,2,0,463,16,218,1,2,27,463,218,16,1,0,1,0,27
540550021001,622,206,240,161,12,0,2,0,0,1,0,547,6,16,0,6,47,547,16,6,3,0,0,0,47
540550021002,495,208,166,101,19,1,0,0,0,0,0,410,5,42,5,7,26,410,41,5,4,1,0,2,26
540550021003,836,352,269,198,9,6,2,0,0,0,0,676,11,97,4,6,42,676,97,11,3,1,1,0,42
540550022001,595,279,146,151,13,4,2,0,0,0,0,394,10,161,3,3,24,394,161,10,2,1,0,3,24
540550022002,997,390,340,238,20,6,2,0,0,1,0,792,8,111,12,8,66,792,110,8,6,0,8,0,66
540550022003,1062,342,443,245,25,5,2,0,0,0,0,913,9,12,13,10,105,913,12,9,5,3,12,1,105
540550022004,561,175,223,143,19,1,0,0,0,0,0,489,5,17,5,4,41,489,17,5,1,1,1,0,41
540550023001,457,110,192,132,21,1,1,0,0,0,0,423,4,6,3,3,18,423,6,4,3,0,1,0,18
540550023002,965,268,427,241,21,6,1,1,0,0,0,883,12,4,2,11,53,883,4,12,7,0,1,0,53
540550023003,1133,327,452,304,42,6,2,0,0,0,0,1042,17,0,5,8,61,1042,0,17,3,1,2,2,61
540550024001,1002,299,424,235,39,3,1,0,0,1,0,896,9,0,2,4,91,896,0,9,2,1,0,0,91
540550024002,574,164,256,134,16,2,1,0,0,1,0,513,11,20,3,3,24,513,20,11,3,0,3,0,24
540859623001,908,132,554,192,23,3,3,0,1,0,0,819,7,3,4,2,73,819,3,6,0,0,2,2,73
540859623002,443,96,236,97,11,2,1,0,0,0,0,405,4,0,0,4,30,405,0,4,1,1,0,0,30
540859623003,716,126,439,135,10,4,1,0,0,1,0,637,6,3,1,1,68,637,3,6,0,0,1,0,68
540859623004,418,74,252,79,9,2,1,0,0,1,0,391,0,1,1,0,25,391,1,0,0,0,0,0,25
540859624001,708,130,371,180,24,2,1,0,0,0,0,636,8,1,2,5,56,636,1,8,0,0,0,0,56
540859624002,523,104,283,112,20,3,0,0,0,1,0,480,1,0,1,2,39,480,0,1,0,1,0,0,39
540859624003,408,66,229,93,14,4,1,0,0,1,0,371,3,0,2,1,31,371,0,3,1,0,1,1,31
540859625001,390,57,238,79,12,4,0,0,0,0,0,366,1,0,0,3,20,366,0,1,0,0,0,0,20
540859625002,469,69,283,96,19,2,0,0,0,0,0,434,5,0,0,4,26,434,0,5,0,0,0,0,26
540859625003,645,110,383,138,11,3,0,0,0,0,0,591,3,0,4,3,44,591,0,3,3,0,0,1,44
540859625004,282,43,160,73,5,1,0,0,0,0,0,261,2,0,0,2,17,261,0,2,1,0,0,0,17
540719704001,570,155,308,84,22,0,1,0,0,0,0,535,6,0,1,3,25,535,0,6,3,0,0,1,25
540719704002,453,182,144,95,30,0,2,0,0,0,0,424,1,0,1,1,26,424,0,1,0,0,0,1,26
540719705001,598,178,265,122,32,0,1,0,0,0,0,550,3,1,2,2,40,550,1,3,1,0,0,1,40
540719705002,1093,455,322,254,57,5,0,0,0,0,0,932,7,7,5,3,139,932,7,7,0,1,0,4,139
540719705003,331,153,94,63,18,1,2,0,0,0,0,285,2,2,0,1,41,285,2,2,0,1,0,0,41
540719705004,492,221,140,101,29,0,1,0,0,0,0,439,3,5,2,3,40,439,5,3,0,2,0,2,40
540719706001,526,199,171,124,30,1,1,0,0,0,0,464,5,0,0,4,53,464,0,5,4,0,0,0,53
540719706002,671,246,189,180,53,3,0,0,0,0,0,566,11,1,5,0,88,566,1,11,0,0,0,4,88
540079679001,680,352,184,138,4,1,1,0,0,0,0,650,2,3,3,0,22,650,3,2,0,0,2,1,22
540079679002,554,262,182,98,8,4,0,0,0,0,0,518,9,0,4,1,22,518,0,9,0,1,0,2,22
540079679003,700,353,186,147,10,3,1,0,0,0,0,652,6,3,2,5,32,652,3,6,2,0,0,0,32
540079679004,824,396,252,159,14,2,0,0,0,1,0,760,5,2,3,3,51,760,2,5,1,1,0,1,51
540079680001,460,206,159,84,9,1,1,0,0,0,0,426,1,2,1,1,29,426,2,1,0,0,0,0,29
540079680002,816,325,300,171,15,3,2,0,0,0,0,753,3,0,6,4,50,753,0,3,1,3,0,4,50
540079680003,389,203,105,69,9,3,0,0,0,0,0,353,13,0,1,0,22,353,0,13,0,0,0,0,22
540079680004,801,401,218,159,17,3,2,0,0,1,0,753,4,0,3,2,39,753,0,4,2,0,0,1,39
540079681001,1020,505,263,228,16,5,2,0,0,1,0,937,9,4,3,4,63,937,4,9,0,0,0,2,63
540079681002,265,146,57,57,3,2,0,0,0,0,0,247,0,0,2,1,15,247,0,0,1,0,2,0,15
540079681003,278,149,63,61,5,0,0,0,0,0,0,254,3,0,0,0,21,254,0,3,0,0,0,0,21
540079681004,556,290,149,103,11,1,2,0,0,0,0,530,3,0,1,1,21,530,0,3,0,1,0,1,21
540079681005,229,90,87,43,7,2,0,0,0,0,0,216,2,1,0,1,9,216,1,2,0,0,0,0,9
540810002001,780,325,239,201,4,10,1,0,0,0,0,642,14,61,3,14,46,642,61,12,7,2,1,0,46
540810002002,607,460,31,113,2,0,0,0,0,1,0,117,10,456,3,2,19,117,456,10,0,0,2,1,19
540810002003,899,458,184,242,6,5,2,0,2,0,0,573,32,221,12,10,51,573,221,32,6,1,6,2,51
540810003001,1285,539,419,298,18,9,2,0,0,0,0,965,16,213,24,9,58,965,213,15,2,3,16,3,58
540810003002,556,271,146,130,4,4,1,0,0,0,0,401,14,109,1,6,25,401,109,14,2,1,1,0,25
540810003003,890,473,211,195,8,2,1,0,0,0,0,514,14,311,6,13,32,514,310,14,7,0,3,1,32
540810004001,864,458,163,231,6,6,0,0,0,0,0,527,15,272,6,6,38,527,272,15,4,0,5,0,38
540810004002,1229,559,350,297,8,8,5,0,0,2,0,952,25,178,12,11,51,952,177,25,6,2,4,1,51
540810005001,1133,449,431,241,7,4,0,0,1,0,0,975,31,13,22,31,61,975,13,31,18,1,7,5,61
540810005002,1337,553,486,274,12,10,1,0,0,1,0,1123,18,67,22,15,92,1123,67,17,8,3,11,3,92
540810005003,617,225,214,168,5,4,1,0,0,0,0,545,15,13,3,2,39,545,13,13,1,1,0,2,39
540810006001,1331,558,366,370,25,8,2,0,2,0,0,1052,36,140,9,19,75,1052,137,36,15,2,2,1,75
540810006002,793,302,241,228,11,6,5,0,0,0,0,669,17,50,3,10,44,669,50,17,6,2,1,0,44
540810006003,967,363,375,210,13,6,0,0,0,0,0,806,11,54,7,15,74,806,54,11,7,3,5,2,74
540810007001,986,350,344,267,15,5,4,0,0,1,0,862,9,37,1,8,69,862,37,9,0,0,0,0,69
540810007002,908,286,399,212,8,2,1,0,0,0,0,835,9,2,1,11,50,835,2,9,2,3,0,1,50
540810008021,748,177,372,180,10,5,3,0,0,1,0,693,8,1,3,12,31,693,1,8,2,0,0,1,31
540810008022,791,198,376,203,12,0,1,0,0,1,0,745,11,5,2,5,23,745,5,11,2,0,0,1,23
540810008023,531,158,228,133,8,2,1,0,1,0,0,477,6,10,2,7,29,477,10,6,5,2,0,2,29
540810008024,795,230,368,181,10,5,1,0,0,0,0,732,12,0,2,9,40,732,0,12,3,4,2,0,40
540810008031,954,285,447,197,19,5,1,0,0,0,0,829,22,2,15,30,56,829,2,22,14,9,6,4,56
540810008032,842,204,432,194,11,1,0,0,0,0,0,793,12,0,2,4,31,793,0,11,2,2,2,0,31
540810008033,1528,364,750,382,18,14,0,0,0,0,0,1393,20,2,22,15,76,1393,2,20,5,2,19,1,76
540810008041,699,203,273,211,10,2,0,0,0,0,0,650,10,1,2,4,32,650,1,10,0,1,0,1,32
540810008042,1308,392,571,313,21,6,5,0,0,0,0,1215,18,7,5,8,55,1215,7,18,6,2,1,2,55
540810008043,505,114,276,110,1,2,2,0,0,0,0,470,8,4,2,0,21,470,4,8,0,0,2,0,21
540810008044,1333,372,595,338,19,7,2,0,0,0,0,1206,24,10,5,14,74,1206,10,24,4,2,2,3,74
540810009001,514,226,158,116,9,4,1,0,0,0,0,481,6,6,0,0,21,481,6,6,0,0,0,0,21
540810009002,370,125,124,113,4,2,1,0,0,1,0,341,8,4,2,0,15,341,4,8,0,0,1,0,15
540810009003,901,255,377,249,12,4,3,0,0,1,0,850,9,5,1,3,33,850,5,9,2,0,1,0,33
540810009004,1157,343,528,264,12,8,1,0,0,1,0,1094,14,1,2,2,44,1094,1,14,0,0,1,1,44
540810009005,600,205,211,175,6,2,1,0,0,0,0,562,3,1,1,4,29,562,1,3,1,0,0,0,29
540810009006,430,151,155,111,6,4,3,0,0,0,0,397,9,5,0,1,18,397,5,9,0,0,0,0,18
540810010011,1374,415,587,342,18,9,2,0,0,1,0,1290,11,0,4,7,62,1290,0,11,0,3,1,2,62
540810010012,1103,351,423,306,15,6,2,0,0,0,0,1025,13,1,3,4,57,1025,1,13,3,0,1,1,57
540810010013,801,239,346,200,11,3,2,0,0,0,0,759,8,1,0,1,32,759,1,8,0,1,0,0,32
540810010021,404,154,138,101,6,4,1,0,0,0,0,371,2,2,0,1,28,371,2,2,1,0,0,0,28
540810010022,1592,531,594,427,28,7,4,0,0,1,0,1459,18,8,14,6,87,1459,8,18,4,1,2,3,87
540810011001,419,128,169,113,7,1,1,0,0,0,0,402,3,0,0,1,13,402,0,3,1,0,0,0,13
540810011002,1201,372,456,351,9,7,5,0,0,1,0,1098,3,50,4,5,41,1098,50,3,1,1,0,1,41
540810011003,1457,382,661,386,22,5,1,0,0,0,0,1366,16,16,4,5,50,1366,16,16,3,1,2,2,50
540810011004,370,97,168,98,5,1,1,0,0,0,0,357,2,2,1,3,5,357,2,2,0,0,0,0,5
540810012001,736,190,338,194,12,2,0,0,0,0,0,695,6,1,2,1,31,695,1,6,0,1,0,1,31
540810012002,730,192,345,178,9,5,0,0,0,1,0,698,3,0,0,0,29,698,0,3,0,0,0,0,29
540810012003,780,287,288,181,20,3,1,0,0,0,0,749,5,2,0,5,19,749,2,5,1,0,0,0,19
540810012004,399,104,186,98,4,4,3,0,0,0,0,381,5,0,0,0,13,381,0,5,0,0,0,0,13
540810013001,658,231,267,150,6,1,2,0,0,1,0,551,4,63,1,2,37,551,63,4,0,1,0,0,37
540810013002,956,309,375,239,25,6,2,0,0,0,0,848,10,20,5,19,54,848,20,10,2,9,0,3,54
540810013003,1567,573,616,342,21,15,0,0,0,0,0,1369,27,54,15,18,84,1369,54,27,8,1,3,4,84
540810014001,493,132,229,121,4,2,2,1,1,1,0,446,8,1,1,1,36,446,1,8,0,0,1,0,36
540810014002,843,298,312,209,14,7,3,0,0,0,0,732,15,40,6,8,42,732,39,15,1,2,2,1,42
540810014003,1270,396,525,318,20,4,4,0,0,3,0,1177,16,12,4,9,52,1177,12,16,3,3,1,3,52
