BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_93,eth2_64,eth2_30,eth2_23,eth2_10,eth2_34,eth2_21,eth2_14,eth2_12,eth2_32,eth2_85,eth2_61,eth2_35,eth2_66,eth2_33,eth2_55,eth2_38,eth2_unk
471190102032,2107,983,751,373,0,0,1662,57,146,22,27,193,1662,49,97,57,11,6,10,5,2,0,4,2,0,2,0,0,1,3,0,193
471190102041,2008,1155,559,294,0,0,1626,107,59,23,23,170,1626,30,29,105,5,8,7,6,3,4,1,2,0,3,0,2,3,1,0,170
471190102042,1605,1025,356,224,0,0,1283,98,53,38,17,116,1283,20,33,97,6,22,9,3,6,0,1,0,0,0,0,1,0,4,0,116
471190102043,2243,1336,640,267,0,0,1806,71,112,25,36,193,1806,61,51,70,16,10,10,9,1,2,2,2,0,3,0,1,1,2,0,193
471190102051,1033,569,327,137,0,0,864,33,24,8,16,88,864,8,16,33,3,2,1,4,1,1,0,1,0,4,0,0,0,1,0,88
471190103011,2575,1193,921,461,0,0,1916,130,311,24,21,173,1916,149,162,126,6,11,2,5,5,4,2,0,2,6,1,4,0,1,0,173
471190103012,1721,758,707,256,0,0,1480,80,24,5,7,125,1480,13,11,79,3,1,1,2,1,2,0,0,1,0,0,1,0,0,0,125
471190103013,921,402,401,118,0,0,805,34,11,8,6,57,805,9,2,32,3,0,5,1,0,2,0,0,2,0,0,2,0,0,0,57
471190103021,2011,826,848,337,0,0,1738,62,51,18,12,130,1738,43,8,62,2,7,5,4,1,4,0,0,0,1,0,0,0,1,4,130
471190104011,831,361,273,197,0,0,684,20,67,3,5,52,684,36,31,20,2,1,1,2,0,0,1,0,0,1,0,0,0,0,0,52
471190104012,1508,647,579,282,0,0,1159,44,175,8,7,115,1159,96,79,44,5,4,2,1,1,1,0,0,0,0,1,0,0,0,0,115
471190104021,625,314,219,92,0,0,519,18,59,1,4,24,519,47,12,18,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,24
471190104022,887,464,296,127,0,0,656,28,145,3,5,50,656,55,90,28,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,50
471190105001,303,205,9,89,0,0,50,2,245,0,1,5,50,160,85,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
471190105002,286,152,13,121,0,0,35,2,243,0,0,6,35,167,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
471190105003,1122,558,292,272,0,0,628,22,413,1,4,54,628,261,152,20,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,54
471190105004,256,160,17,79,0,0,114,5,121,1,1,14,114,79,42,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14
471190105005,377,197,27,153,0,0,68,11,292,1,0,5,68,193,99,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
471190106001,819,473,160,186,0,0,471,49,246,1,6,46,471,145,101,49,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,46
471190106002,650,276,225,149,0,0,502,10,106,1,1,30,502,67,39,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30
471190106003,841,525,124,192,0,0,394,36,362,5,8,36,394,163,199,34,2,2,1,2,2,0,0,0,1,1,0,2,0,1,1,36
471190106004,296,127,99,70,0,0,211,10,58,0,5,12,211,31,27,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12
471190106005,428,172,173,83,0,0,357,6,33,3,4,25,357,21,12,5,3,0,2,0,0,1,0,0,0,0,1,1,0,0,0,25
471190107001,415,255,93,67,0,0,288,37,60,2,4,24,288,31,29,37,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,24
471190107002,448,191,167,90,0,0,369,16,44,2,2,15,369,37,7,16,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15
471190107003,387,217,99,71,0,0,323,12,27,3,2,20,323,19,8,10,1,2,0,0,0,1,0,1,0,0,0,2,0,0,0,20
471190107004,312,192,66,54,0,0,234,7,53,0,2,16,234,37,16,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16
471190107005,387,167,152,68,0,0,316,13,28,0,4,26,316,23,5,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26
471190108011,965,327,468,170,0,0,838,32,37,2,7,49,838,30,7,32,2,0,2,1,0,0,0,0,2,0,0,0,0,0,1,49
471190108012,1197,496,431,270,0,0,1010,41,74,5,6,61,1010,66,8,41,3,3,0,1,1,0,1,0,0,2,0,0,0,0,0,61
471190108021,1106,574,343,189,0,0,856,40,144,5,6,55,856,100,44,40,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,55
471190108022,739,360,229,150,0,0,553,20,95,6,10,55,553,46,49,20,0,6,0,0,0,0,0,0,0,0,1,0,3,0,2,55
471190108023,1821,842,569,410,0,0,1319,105,267,9,8,113,1319,168,99,105,0,3,2,1,0,2,0,0,3,0,0,0,0,0,2,113
471190108024,543,252,154,137,0,0,371,44,87,7,6,28,371,58,29,44,3,4,2,1,0,0,1,0,0,2,0,0,0,0,0,28
471190109001,1142,453,497,192,0,0,929,17,120,4,7,65,929,86,34,17,1,0,1,4,2,1,0,0,0,0,0,0,2,0,0,65
471190109002,1067,421,523,123,0,0,937,28,39,0,3,60,937,22,17,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60
471190110011,624,252,264,108,0,0,536,20,15,2,1,50,536,12,3,20,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,50
471190110012,1202,451,527,224,0,0,966,14,150,1,3,68,966,117,33,14,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,68
471190110031,703,373,188,142,0,0,457,21,183,3,1,38,457,122,61,21,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,38
471190110032,647,319,233,95,0,0,580,7,33,3,1,23,580,24,9,6,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,23
471190110041,1375,606,509,260,0,0,1067,33,188,7,4,76,1067,142,46,33,1,6,1,0,0,0,0,0,1,0,0,0,0,1,1,76
471190110042,840,422,253,165,0,0,681,9,99,3,3,45,681,67,32,9,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,45
471190111011,1374,398,747,229,0,0,1249,32,34,8,2,49,1249,31,3,32,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,49
471190111012,1095,458,460,177,0,0,881,28,99,7,4,76,881,51,48,28,0,3,0,1,2,2,0,0,1,0,0,0,0,0,0,76
471190111013,1157,325,631,201,0,0,1014,23,36,21,6,57,1014,31,5,21,1,14,4,0,0,3,0,0,0,0,4,2,0,0,0,57
471190111021,1321,411,758,152,0,0,1171,15,16,9,14,96,1171,9,7,15,0,5,2,2,0,1,1,0,2,0,3,0,2,1,0,96
471190111022,604,355,138,111,0,0,410,22,120,25,3,24,410,71,49,22,0,22,1,2,0,1,0,0,0,0,0,0,0,0,0,24
471190112001,1486,627,684,175,0,0,1332,43,19,10,7,75,1332,11,8,42,1,0,0,2,2,8,0,0,0,3,0,1,0,1,0,75
471190112002,1044,415,501,128,0,0,939,9,13,2,7,74,939,9,4,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,74
471190112003,1446,569,678,199,0,0,1331,26,17,1,14,57,1331,15,2,26,3,0,1,3,0,0,0,1,0,4,0,0,0,1,1,57
471050601001,879,346,433,100,0,0,798,15,5,15,8,38,798,1,4,15,4,5,3,3,0,5,2,0,0,0,1,0,0,0,0,38
471050601002,1188,390,632,166,0,0,1064,28,7,12,10,67,1064,5,2,28,3,1,3,2,2,6,0,0,2,3,0,0,0,0,0,67
471050601003,533,175,278,80,0,0,476,10,0,6,2,39,476,0,0,10,2,0,2,0,1,3,0,0,0,0,0,0,0,0,0,39
471050601004,749,309,360,80,0,0,674,19,6,7,1,42,674,4,2,19,0,1,3,0,0,2,1,0,0,0,0,0,0,0,1,42
471050602011,1509,579,747,183,0,0,1353,47,9,15,8,77,1353,6,3,47,0,2,9,4,3,1,0,0,0,0,0,0,0,2,0,77
471050602012,920,411,407,102,0,0,800,25,24,3,13,55,800,15,9,25,9,0,2,4,0,1,0,0,0,0,0,0,0,0,0,55
471050602031,372,158,141,73,0,0,333,22,1,0,1,15,333,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
471050602032,431,207,144,80,0,0,371,32,2,6,2,18,371,2,0,32,0,1,1,0,0,4,0,0,0,0,2,0,0,0,0,18
471050602033,467,229,165,73,0,0,400,25,1,2,7,32,400,0,1,25,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,32
471050602041,443,262,126,55,0,0,355,58,3,1,2,24,355,1,2,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
471050602042,721,349,284,88,0,0,623,33,4,4,8,49,623,2,2,33,2,1,1,1,1,1,0,0,0,3,0,0,1,0,0,49
471050602043,561,268,222,71,0,0,491,24,5,7,3,31,491,3,2,22,0,0,0,3,3,3,0,0,0,0,0,2,0,0,0,31
471050602044,833,369,386,78,0,0,739,22,5,5,6,56,739,4,1,21,1,3,0,2,1,0,1,0,0,1,0,1,0,1,0,56
471050603011,987,454,411,122,0,0,859,36,2,17,13,60,859,1,1,36,2,6,1,3,4,2,3,2,0,1,4,0,0,0,0,60
471050603012,1183,382,654,147,0,0,1039,17,6,15,5,101,1039,4,2,17,0,6,4,2,4,0,1,0,0,1,0,0,0,0,0,101
471050603013,728,274,360,94,0,0,647,15,1,6,7,52,647,0,1,15,2,2,3,0,0,0,0,1,0,0,3,0,1,0,0,52
471050603031,1190,452,619,119,0,0,1092,22,4,8,5,59,1092,2,2,20,3,0,4,1,1,2,1,0,0,0,0,2,0,0,0,59
471050603032,1359,526,660,173,0,0,1211,43,8,5,8,84,1211,3,5,43,3,4,1,2,0,0,0,0,0,0,0,0,0,1,0,84
471050603033,531,207,265,59,0,0,471,11,3,1,2,43,471,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,43
471050603041,1101,403,545,153,0,0,986,17,3,14,13,68,986,3,0,17,2,6,2,8,3,1,2,0,0,1,1,0,0,0,1,68
471050603042,1020,387,498,135,0,0,922,15,6,4,3,70,922,6,0,15,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,70
471050604001,824,313,412,99,0,0,718,23,3,2,7,71,718,0,3,21,1,1,0,2,0,0,1,1,0,2,0,2,0,0,1,71
471050604002,1119,452,557,110,0,0,1023,18,4,2,5,67,1023,1,3,18,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,67
471050604003,1872,833,850,189,0,0,1710,20,5,5,7,125,1710,1,4,20,1,1,2,4,1,0,1,1,0,0,1,0,0,0,0,125
471050605021,772,313,388,71,0,0,706,16,2,4,5,39,706,1,1,16,0,2,0,3,1,0,1,0,0,0,0,0,2,0,0,39
471050605022,701,332,313,56,0,0,632,17,3,9,0,40,632,2,1,17,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,40
471050605031,500,198,235,67,0,0,423,34,8,5,1,29,423,5,3,34,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,29
471050605032,2040,658,1092,290,0,0,1787,42,4,6,10,191,1787,2,2,41,0,1,0,1,1,2,0,0,1,3,1,1,2,0,0,191
471050605041,2282,611,1213,458,0,0,1984,32,5,12,30,219,1984,1,4,32,4,2,4,8,1,4,1,0,0,8,2,0,0,6,2,219
471050605042,2126,602,1182,342,0,0,1790,22,5,12,20,277,1790,1,4,20,5,0,4,4,0,8,0,1,1,2,2,2,0,2,3,277
471050605051,2093,547,1202,344,0,0,1795,36,1,21,20,220,1795,0,1,31,2,4,4,4,0,7,2,0,2,1,2,5,0,6,1,220
471050606001,604,204,308,92,0,0,529,30,9,3,3,30,529,5,4,30,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,30
471050606002,400,165,182,53,0,0,322,38,17,1,2,20,322,15,2,37,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20
471050606003,654,349,226,79,0,0,551,32,12,3,1,55,551,4,8,30,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,55
471050606004,768,296,370,102,0,0,676,11,3,18,10,50,676,3,0,11,4,2,4,0,2,1,0,0,0,1,3,0,0,0,0,50
471050607001,784,328,376,80,0,0,706,16,11,4,1,46,706,8,3,16,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,46
471050607002,1001,422,504,75,0,0,895,9,8,1,7,81,895,2,6,9,0,0,1,3,0,0,0,0,0,2,0,0,1,0,1,81
470559201001,1094,436,475,183,0,0,1005,15,13,1,3,57,1005,7,6,15,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,57
470559201002,942,349,458,135,0,0,833,10,26,8,7,58,833,16,10,10,1,1,6,5,0,0,0,0,0,0,0,0,0,1,0,58
470559202001,1006,428,432,146,0,0,921,10,10,4,3,58,921,8,2,9,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,58
470559202002,1137,481,437,219,0,0,900,18,150,9,2,58,900,119,31,18,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,58
470559202003,450,240,92,118,0,0,297,11,111,4,2,25,297,80,31,11,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,25
470559203011,1249,503,529,217,0,0,1045,15,130,7,4,48,1045,96,34,15,1,5,1,2,0,0,1,1,0,0,0,0,0,0,0,48
470559203012,615,327,105,183,0,0,308,8,266,6,2,25,308,169,97,8,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,25
470559203013,992,397,361,234,0,0,759,14,163,4,6,46,759,106,57,14,2,1,0,1,1,1,0,0,3,0,0,0,0,0,0,46
470559203021,1172,464,545,163,0,0,1067,19,9,5,6,66,1067,5,4,19,0,4,0,1,0,0,1,0,0,1,0,0,3,1,0,66
470559204001,954,362,415,177,0,0,846,13,43,6,6,40,846,39,4,13,3,3,2,1,0,1,0,0,2,0,0,0,0,0,0,40
470559204002,661,249,251,161,0,0,559,13,53,3,2,31,559,40,13,13,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31
470559205001,770,330,278,162,0,0,613,5,106,3,3,40,613,74,32,5,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,40
470559205002,553,242,178,133,0,0,414,13,95,3,1,27,414,75,20,13,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27
470559205003,613,242,273,98,0,0,570,1,23,3,3,13,570,18,5,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,13
470559205004,716,282,296,138,0,0,634,2,40,3,0,37,634,33,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37
470559206001,964,392,409,163,0,0,886,10,16,5,5,42,886,14,2,10,2,3,1,3,0,1,0,0,0,0,0,0,0,0,0,42
470559206002,734,293,340,101,0,0,688,3,1,0,5,37,688,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37
470559207001,1141,428,494,219,0,0,963,14,78,1,9,76,963,54,24,14,5,0,1,1,0,0,0,0,0,0,0,0,0,1,2,76
470559208001,663,261,278,124,0,0,556,11,58,5,4,29,556,42,16,11,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,29
470559208002,1037,501,376,160,0,0,908,15,38,9,3,64,908,23,15,15,0,2,2,1,0,3,2,0,0,1,0,0,0,0,1,64
470079530001,1040,403,525,112,0,0,967,21,2,2,0,48,967,0,2,19,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,48
470079530002,604,215,320,69,0,0,550,14,1,0,3,36,550,0,1,13,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,36
470079530003,488,230,202,56,0,0,451,8,1,1,0,27,451,0,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27
470079531011,1094,310,465,319,0,0,1023,8,0,1,3,59,1023,0,0,8,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,59
470079531021,926,236,499,191,0,0,881,5,4,2,6,28,881,4,0,5,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,28
470079531022,793,309,308,176,0,0,696,8,34,3,6,46,696,29,5,8,1,0,2,0,0,1,0,0,1,0,0,0,4,0,0,46
470079531023,811,257,346,208,0,0,760,12,6,1,6,26,760,5,1,12,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,26
470079532001,1040,326,469,245,0,0,979,12,3,5,4,37,979,1,2,12,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,37
470079532002,10,4,3,3,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470079532003,913,313,463,137,0,0,860,14,0,2,3,34,860,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,34
470879601001,573,196,244,133,0,0,513,14,0,2,2,42,513,0,0,14,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,42
470879601002,694,247,299,148,0,0,647,5,2,1,8,31,647,1,1,5,1,1,0,2,0,0,0,0,0,5,0,0,0,0,0,31
470879602001,862,309,370,183,0,0,803,11,0,5,2,41,803,0,0,10,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,41
470879602002,714,227,343,144,0,0,637,8,0,4,5,60,637,0,0,8,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,60
470879603001,1124,462,399,263,0,0,1040,15,3,4,1,61,1040,3,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,61
470879603002,925,398,338,189,0,0,859,9,0,4,1,52,859,0,0,9,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,52
470879603003,590,264,238,88,0,0,529,5,2,2,5,47,529,0,2,5,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,47
470879603004,922,303,423,196,0,0,853,8,3,4,4,50,853,1,2,8,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,50
470879604001,504,203,184,117,0,0,454,10,0,1,4,35,454,0,0,9,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,35
470879604002,522,199,175,148,0,0,485,7,1,2,1,26,485,0,1,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26
471379251011,428,116,227,85,0,0,416,0,0,0,1,11,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
471379251012,558,157,294,107,0,0,503,9,0,3,3,40,503,0,0,9,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,40
471379251013,784,215,451,118,0,0,720,6,2,8,0,48,720,0,2,6,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,48
471379251014,551,189,292,70,0,0,505,8,4,2,1,31,505,0,4,8,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,31
471379251021,792,213,440,139,0,0,730,5,1,1,0,55,730,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55
471379251022,568,189,272,107,0,0,510,16,0,2,4,36,510,0,0,16,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,36
471710801001,873,295,511,67,0,0,821,8,0,4,1,39,821,0,0,7,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,39
471710801002,550,207,288,55,0,0,511,10,0,2,1,26,511,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26
471710802001,738,293,376,69,0,0,684,26,1,3,2,22,684,1,0,26,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22
471710802002,674,244,357,73,0,0,637,8,3,0,1,25,637,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
471710802003,1169,378,666,125,0,0,1079,32,1,4,4,49,1079,0,1,31,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,49
471710802004,727,334,325,68,0,0,665,27,0,4,2,29,665,0,0,25,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,29
471710803001,1925,699,1030,196,0,0,1783,29,3,1,12,97,1783,1,2,24,6,1,0,0,0,0,0,0,2,1,1,5,0,2,0,97
471710803002,338,145,169,24,0,0,298,17,1,2,5,15,298,1,0,16,2,1,0,2,1,0,0,0,0,0,0,1,0,0,0,15
471710803003,942,327,503,112,0,0,869,20,0,2,5,46,869,0,0,20,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46
471710804001,480,161,249,70,0,0,439,11,1,2,1,26,439,1,0,11,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26
471710804002,590,237,274,79,0,0,535,18,1,2,0,34,535,0,1,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,34
471710804003,387,129,201,57,0,0,367,2,0,2,0,16,367,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16
471710804004,633,219,363,51,0,0,581,23,0,1,2,26,581,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26
471710804005,481,155,275,51,0,0,452,11,1,0,0,17,452,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
471790601001,517,294,99,124,0,0,424,13,38,9,1,32,424,15,23,13,0,0,6,0,1,1,1,1,0,0,0,0,0,0,0,32
471790601002,589,351,68,170,0,0,476,23,46,2,8,34,476,18,28,23,2,0,0,4,1,1,0,0,0,0,0,0,0,1,0,34
471790601003,640,371,105,164,0,0,384,31,187,2,8,28,384,53,134,31,4,0,1,1,0,0,1,0,0,0,0,0,0,0,2,28
471790604011,498,187,197,114,0,0,423,13,22,7,4,29,423,7,15,13,1,3,2,0,0,0,2,0,0,1,0,0,0,0,0,29
471790604012,563,172,317,74,0,0,509,6,3,5,6,34,509,3,0,6,2,0,2,0,2,1,0,1,0,0,0,0,0,0,2,34
471790604013,567,159,314,94,0,0,515,9,1,2,4,36,515,0,1,8,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,36
471790604021,990,420,390,180,0,0,866,23,17,18,14,52,866,3,14,22,7,8,4,2,4,1,1,1,0,0,0,1,0,0,1,52
471790604022,1012,331,485,196,0,0,883,12,9,22,12,74,883,5,4,11,7,4,9,0,6,0,0,0,0,0,2,1,0,1,2,74
471790604023,1070,393,485,192,0,0,940,31,14,15,19,51,940,8,6,31,11,10,3,3,0,0,2,3,1,0,0,0,0,1,0,51
471790605011,573,309,172,92,0,0,515,15,6,2,5,30,515,5,1,15,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30
471790605012,919,488,281,150,0,0,800,28,18,6,14,53,800,9,9,28,8,2,2,1,1,1,0,0,2,0,0,0,0,0,0,53
471790605013,528,243,195,90,0,0,479,7,7,5,5,25,479,5,2,7,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,25
471790605014,587,267,243,77,0,0,486,17,0,25,22,37,486,0,0,17,16,16,4,0,1,2,2,0,2,1,2,0,0,0,0,37
471790605031,344,111,164,69,0,0,313,3,2,0,1,25,313,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
471790605032,1196,593,397,206,0,0,1027,31,21,8,18,91,1027,10,11,31,11,3,2,3,0,1,2,1,0,0,0,0,0,0,0,91
471790605041,877,387,363,127,0,0,806,15,3,3,11,39,806,3,0,15,8,2,0,0,1,0,0,0,0,0,0,0,1,2,0,39
471790605042,972,400,377,195,0,0,829,30,27,10,11,65,829,16,11,30,4,1,5,2,2,1,0,0,0,0,2,0,1,1,0,65
471790605043,417,283,61,73,0,0,347,20,6,6,7,31,347,3,3,20,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,31
471790606011,427,240,131,56,0,0,368,19,3,3,1,33,368,2,1,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,33
471790606012,546,257,187,102,0,0,477,12,12,4,1,40,477,3,9,11,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,40
471790606013,807,342,312,153,0,0,717,18,8,6,11,47,717,2,6,18,8,5,0,2,0,1,0,0,0,1,0,0,0,0,0,47
471790606021,265,121,77,67,0,0,211,15,8,5,3,23,211,4,4,15,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,23
471790606022,323,234,31,58,0,0,244,16,19,5,5,34,244,11,8,16,1,0,2,1,2,0,1,0,2,0,1,0,0,0,0,34
471790606023,1201,592,313,296,0,0,1025,28,34,21,9,84,1025,20,14,28,4,10,5,2,3,1,1,0,0,1,1,0,0,0,0,84
471790607001,231,192,8,31,0,0,182,13,12,3,2,19,182,12,0,13,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19
471790608001,604,289,88,227,0,0,518,18,9,6,6,47,518,4,5,18,3,1,0,0,1,3,1,2,1,0,0,0,0,0,0,47
471790608002,456,167,115,174,0,0,398,14,5,1,2,36,398,2,3,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36
471790608003,621,289,141,191,0,0,515,17,23,6,7,53,515,9,14,16,3,2,1,0,1,0,2,1,0,0,0,1,1,0,0,53
471790609011,504,289,121,94,0,0,427,14,26,4,3,30,427,16,10,14,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,30
471790609012,710,485,131,94,0,0,558,15,69,3,9,56,558,48,21,15,6,0,1,2,1,1,0,0,0,0,1,0,0,0,0,56
471790609021,355,230,44,81,0,0,281,18,24,3,1,28,281,12,12,18,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,28
471790609022,371,246,81,44,0,0,278,19,46,3,4,21,278,19,27,19,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,21
471790609023,505,313,102,90,0,0,421,23,32,3,5,21,421,19,13,23,1,0,1,2,0,1,1,2,0,0,0,0,0,0,0,21
471790610001,718,394,154,170,0,0,586,16,70,4,7,35,586,21,49,16,3,1,1,1,0,1,1,0,0,0,1,0,0,0,1,35
471790610002,293,160,52,81,0,0,188,14,56,1,4,30,188,23,33,12,0,0,0,3,0,0,1,0,0,1,0,2,0,0,0,30
471790610003,190,124,37,29,0,0,148,11,17,1,3,10,148,9,8,11,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10
471790611001,715,257,295,163,0,0,627,19,5,7,11,46,627,3,2,19,3,1,0,3,0,1,4,0,0,0,3,0,0,0,0,46
471790611002,749,297,298,154,0,0,644,18,15,7,10,55,644,8,7,18,7,3,2,1,1,1,0,0,0,1,0,0,0,0,0,55
471790611003,761,343,264,154,0,0,655,15,11,3,11,66,655,4,7,15,5,0,1,2,1,1,0,0,2,0,0,0,0,0,1,66
471790611004,880,313,386,181,0,0,800,20,5,0,10,45,800,3,2,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,45
471790612001,340,187,103,50,0,0,308,6,5,1,0,20,308,3,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
471790612002,912,484,284,144,0,0,782,26,24,8,9,63,782,18,6,24,6,2,3,2,1,2,0,1,0,0,0,2,0,0,0,63
471790612003,515,249,202,64,0,0,445,14,5,2,6,43,445,0,5,14,3,2,0,2,0,0,0,0,0,0,0,0,0,1,0,43
471790613011,480,253,143,84,0,0,440,12,3,3,5,17,440,2,1,12,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,17
471790613012,368,173,131,64,0,0,317,14,5,7,3,22,317,3,2,14,2,3,1,0,1,0,2,0,0,0,0,0,1,0,0,22
471790613013,771,378,240,153,0,0,682,22,11,9,4,43,682,8,3,22,2,2,4,0,1,0,2,0,0,0,1,0,0,0,1,43
471790613021,1294,539,530,225,0,0,1162,17,19,17,11,68,1162,8,11,17,10,5,6,0,1,5,0,0,0,0,0,0,0,0,0,68
471790613022,1062,433,461,168,0,0,920,12,12,18,15,85,920,4,8,12,5,7,6,2,1,1,2,4,0,2,2,0,0,0,0,85
471790613023,1080,473,426,181,0,0,918,30,11,26,27,68,918,6,5,30,18,11,14,1,1,0,0,0,3,0,0,0,1,0,1,68
471790614011,839,375,337,127,0,0,731,13,7,13,5,70,731,7,0,13,5,3,8,0,1,0,1,0,0,0,0,0,0,0,0,70
