BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_ain,party_lib,party_cnt,party_grn,party_rin,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_10,eth2_30,eth2_12,eth2_14,eth2_21,eth2_23,eth2_34,eth2_83,eth2_93,eth2_35,eth2_81,eth2_61,eth2_unk
490490103071,796,525,192,47,21,6,3,0,0,2,0,710,22,0,15,9,40,710,21,4,1,2,2,0,7,1,0,0,2,0,0,40
490490103072,593,375,149,42,13,9,3,1,1,0,0,483,40,1,14,7,48,483,40,5,3,4,2,1,2,0,1,1,0,0,0,48
490490103073,980,654,243,54,19,5,4,0,0,1,0,854,46,0,12,9,59,854,46,5,0,2,1,0,3,4,1,0,0,0,0,59
490490103081,645,427,151,34,26,2,2,2,0,1,0,539,46,0,11,4,45,539,46,1,0,3,2,1,4,0,1,0,2,0,0,45
490490103082,627,400,154,31,21,8,0,2,3,8,0,534,26,0,8,11,48,534,23,4,3,4,0,0,0,3,2,0,0,0,0,48
490490103083,890,519,252,73,28,6,10,0,1,1,0,734,42,0,16,9,89,734,41,5,0,1,4,2,1,1,3,0,3,0,0,89
490490104041,764,480,208,43,17,11,2,0,0,3,0,644,44,0,19,1,56,644,44,10,0,2,4,2,0,0,1,0,0,0,0,56
490490104042,627,377,170,44,22,5,3,0,1,5,0,510,40,0,6,5,66,510,40,2,1,1,0,0,2,2,1,0,0,0,0,66
490490104043,368,245,89,17,9,6,1,1,0,0,0,308,30,1,6,6,17,308,30,0,2,5,0,1,0,0,2,1,0,0,0,17
490490104044,515,344,129,25,11,3,2,0,1,0,0,449,22,0,4,2,38,449,22,0,1,3,0,0,1,0,0,0,0,1,0,38
490490104051,755,459,205,55,21,7,2,2,0,4,0,652,41,0,4,15,43,652,41,3,0,0,0,0,1,3,7,0,3,0,1,43
490490104052,580,363,154,42,14,4,3,0,0,0,0,522,26,0,3,6,23,522,23,0,1,0,3,0,0,2,3,0,0,0,0,23
490490104053,374,226,101,24,14,8,1,0,0,0,0,311,26,0,4,3,30,311,26,1,0,0,0,1,2,1,1,0,0,0,0,30
490490104061,1172,742,311,68,30,13,3,1,1,3,0,1044,45,0,17,6,60,1044,44,8,0,1,5,1,2,1,2,0,2,0,1,60
490490104062,428,310,92,9,11,0,4,1,0,1,0,386,5,0,8,4,25,386,5,7,1,0,1,0,0,0,1,0,1,0,0,25
490490104071,702,457,181,35,21,3,3,1,0,1,0,647,14,0,7,3,31,647,14,3,0,1,1,1,1,0,1,0,2,0,0,31
490490104072,698,465,163,41,15,4,3,0,2,5,0,615,22,0,8,1,52,615,22,6,0,0,1,0,1,0,0,0,0,0,0,52
490490104081,1050,685,278,37,35,7,3,1,0,4,0,973,25,0,1,4,47,973,25,0,0,0,0,0,1,1,2,0,1,0,0,47
490490104082,537,384,114,11,22,3,2,1,0,0,0,498,5,4,3,0,27,498,5,3,0,0,0,0,0,0,0,4,0,0,0,27
490490104083,925,603,234,50,21,10,2,1,0,4,0,815,33,0,5,13,59,815,33,2,1,1,1,1,0,3,3,0,4,0,0,59
490490104091,778,513,195,38,18,9,2,2,0,1,0,662,50,0,7,4,55,662,50,5,1,0,2,0,0,2,0,0,0,0,0,55
490490104092,800,531,198,34,19,6,10,0,1,1,0,699,30,0,8,0,63,699,30,2,0,0,2,0,0,0,0,0,0,0,0,63
490490104101,326,202,92,21,9,1,0,0,0,1,0,268,17,0,2,1,38,268,17,0,0,0,2,0,0,1,0,0,0,0,0,38
490490104102,610,418,133,37,13,6,2,0,1,0,0,519,41,0,4,3,43,519,41,0,0,0,2,0,2,0,0,0,2,0,0,43
490490104103,61,47,13,1,0,0,0,0,0,0,0,57,0,0,1,0,3,57,0,0,0,1,0,0,0,0,0,0,0,0,0,3
490490104104,1024,650,265,65,27,9,4,1,0,3,0,849,79,0,17,8,71,849,79,4,2,0,4,3,0,2,0,0,0,1,0,71
490490104111,922,658,196,26,25,11,1,1,0,4,0,840,18,0,11,3,50,840,18,3,0,0,1,0,1,1,0,0,0,0,0,50
490490104112,1564,1140,315,55,34,10,6,0,1,3,0,1402,28,0,12,10,112,1402,28,6,3,2,0,3,1,1,0,0,0,0,4,112
490490104113,1397,942,329,56,45,16,6,0,2,1,0,1226,34,0,15,12,110,1226,32,5,4,1,2,2,1,2,5,0,0,0,0,110
490490105031,427,295,99,20,7,3,0,0,0,3,0,388,8,0,4,5,22,388,8,1,0,2,0,1,0,0,0,0,0,2,1,22
490490105032,914,578,248,55,18,7,2,0,2,4,0,811,34,0,10,1,58,811,34,3,0,1,3,1,1,0,0,0,0,0,0,58
490490105041,817,565,173,35,28,3,4,0,1,8,0,728,43,0,4,7,35,728,42,3,6,0,1,0,0,0,0,0,0,0,0,35
490490105042,830,563,203,40,15,3,3,1,0,2,0,722,22,3,15,12,56,722,17,4,4,1,2,0,1,2,3,3,1,0,0,56
490490105051,274,157,88,18,8,2,0,0,0,1,0,234,21,0,0,3,16,234,21,0,0,0,0,0,0,0,3,0,0,0,0,16
490490105052,241,149,68,10,11,3,0,0,0,0,0,203,17,0,1,2,18,203,17,0,0,0,0,1,0,0,0,0,0,2,0,18
490490105053,129,71,44,5,4,3,2,0,0,0,0,117,5,0,2,0,5,117,5,0,0,0,1,0,1,0,0,0,0,0,0,5
490490105054,697,414,200,46,18,6,8,1,1,3,0,599,59,2,5,2,30,599,58,2,0,1,0,1,1,0,1,2,0,0,0,30
490490105055,812,459,253,57,26,9,5,1,0,2,0,659,81,0,3,4,65,659,81,3,2,0,0,0,0,0,1,0,0,0,0,65
490490105061,234,114,82,24,11,1,2,0,0,0,0,198,30,0,1,1,4,198,30,1,1,0,0,0,0,0,0,0,0,0,0,4
490490105062,256,132,87,22,7,2,3,2,0,1,0,215,16,0,2,1,22,215,16,1,1,0,0,0,1,0,0,0,0,0,0,22
490490105063,220,137,58,13,9,1,1,0,0,1,0,185,25,0,1,1,8,185,25,0,0,1,0,0,0,0,1,0,0,0,0,8
490490106001,788,558,187,18,19,4,2,0,0,0,0,721,18,0,4,1,44,721,18,1,1,0,2,1,0,0,0,0,0,0,0,44
490490106002,988,654,237,40,30,13,10,0,0,4,0,859,43,0,8,5,73,859,43,3,3,2,1,1,1,0,1,0,0,0,0,73
490490106003,495,282,159,32,13,3,3,1,0,2,0,422,34,0,3,8,28,422,34,1,3,1,0,0,1,3,0,0,0,0,0,28
490490107001,1411,857,353,119,49,22,2,1,1,7,0,1209,55,0,30,5,112,1209,54,6,1,12,5,3,4,1,2,0,0,0,0,112
490490107002,731,461,202,38,18,7,2,0,2,1,0,634,37,0,17,6,37,634,37,7,2,0,5,2,3,0,1,0,2,0,0,37
490490107003,1006,591,283,77,38,8,7,0,0,2,0,874,59,0,17,3,53,874,59,9,0,3,2,1,1,2,0,0,0,1,0,53
490490109001,52,26,13,12,1,0,0,0,0,0,0,48,0,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4
490490109002,230,139,54,21,8,3,1,1,2,1,0,214,2,0,6,4,4,214,2,0,0,1,3,0,2,3,1,0,0,0,0,4
490490109003,117,68,39,4,3,1,0,1,0,1,0,95,1,0,8,0,13,95,1,0,0,6,0,1,0,0,0,0,0,0,0,13
490499801001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490499802001,550,263,212,45,23,4,0,1,1,1,0,452,27,1,18,2,50,452,27,10,0,2,4,0,1,1,0,0,0,0,0,50
490499803001,509,208,170,89,29,6,4,0,1,2,0,315,126,0,15,5,48,315,125,4,2,1,2,3,2,0,2,0,1,0,0,48
490499803002,414,159,149,71,23,4,4,1,0,3,0,272,102,1,3,5,31,272,101,1,0,0,1,0,0,0,4,1,0,0,1,31
490499804001,103,29,35,24,9,1,1,2,0,2,0,77,11,0,3,0,12,77,11,2,0,0,0,1,0,0,0,0,0,0,0,12
490499805001,428,184,150,58,27,7,1,1,0,0,0,300,69,0,10,4,45,300,67,3,1,4,0,0,2,0,2,0,0,0,0,45
490499806001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490519405011,1956,798,576,442,96,27,2,5,5,5,0,1603,71,1,18,25,238,1603,71,3,6,5,6,0,3,10,0,1,2,1,2,238
490519601001,877,325,331,175,28,7,4,0,0,7,0,673,105,0,5,16,78,673,105,1,2,0,1,1,1,1,4,0,0,0,0,78
490519601002,803,342,283,116,36,17,2,1,1,5,0,658,85,1,7,12,40,658,84,3,2,2,0,0,1,2,0,1,0,0,4,40
490519601003,496,295,125,53,13,4,2,1,1,2,0,447,23,0,4,0,22,447,23,3,0,0,0,1,0,0,0,0,0,0,0,22
490519602011,1061,565,299,121,53,12,3,2,1,5,0,879,62,0,8,13,99,879,62,4,1,0,2,1,1,2,2,0,2,0,2,99
490519602012,473,244,151,52,12,7,2,0,0,5,0,388,32,0,7,2,44,388,32,2,1,0,0,2,3,0,0,0,0,0,0,44
490519602013,706,409,192,72,21,6,3,1,0,2,0,585,45,0,6,8,62,585,45,1,2,0,1,1,2,0,0,0,0,0,1,62
490519602021,454,208,154,68,11,7,4,1,1,0,0,377,27,0,2,4,44,377,27,0,0,1,1,0,0,2,0,0,0,0,0,44
490519602022,801,465,213,88,18,6,5,2,0,4,0,668,65,0,12,5,51,668,64,1,0,1,3,0,1,2,0,0,0,0,3,51
490519602023,1791,1009,455,224,73,18,4,1,3,4,0,1563,74,1,12,16,125,1563,72,5,6,3,1,1,1,5,1,0,3,0,0,125
490519602031,735,482,158,59,21,9,1,0,1,4,0,641,32,0,13,12,37,641,32,2,1,0,3,1,3,1,4,0,0,0,1,37
490519602032,915,572,215,83,22,14,2,1,1,5,0,795,24,0,12,9,75,795,24,7,1,1,3,0,0,4,1,0,0,0,0,75
490519602033,673,458,158,35,8,7,1,1,0,5,0,618,8,0,6,2,39,618,8,2,0,0,1,1,2,0,0,0,2,0,0,39
490519602041,1026,567,287,122,32,8,3,2,1,4,0,848,94,1,8,6,69,848,94,2,1,2,2,0,1,3,0,1,1,0,1,69
490519602042,484,295,126,43,11,3,2,0,1,3,0,436,13,0,4,4,27,436,13,2,1,1,0,0,0,1,0,0,0,0,0,27
490519604011,980,544,247,138,35,12,3,0,0,1,0,853,23,0,12,9,83,853,22,1,0,3,2,0,3,3,0,0,1,0,2,83
490519604012,587,346,173,43,16,5,1,1,1,1,0,528,8,0,2,3,46,528,8,1,0,0,0,0,0,1,0,0,0,0,0,46
490519604013,498,273,143,62,13,3,1,0,0,3,0,431,19,0,5,4,39,431,17,0,2,3,0,1,1,2,0,0,0,0,0,39
490519604021,2498,1394,689,296,87,12,8,1,4,7,0,2204,49,1,22,24,198,2204,48,5,7,1,6,2,7,5,1,1,3,0,1,198
490519605001,499,331,117,25,11,5,4,1,0,5,0,457,5,0,16,3,18,457,5,1,1,0,12,0,3,0,0,0,2,0,0,18
490519605002,133,64,38,23,4,0,0,1,3,0,0,117,1,0,2,2,11,117,1,2,0,0,0,0,0,2,0,0,0,0,0,11
490519801001,12,5,3,4,0,0,0,0,0,0,0,10,1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1
490230101001,889,602,214,43,16,4,2,0,1,7,0,808,10,0,17,7,47,808,10,1,2,2,12,1,1,1,0,0,0,0,0,47
490230101002,851,582,209,41,15,3,0,0,0,1,0,741,14,1,14,16,65,741,14,3,10,3,7,0,1,0,3,1,0,0,0,65
490230101003,677,442,173,41,16,4,0,0,0,1,0,602,17,0,11,6,41,602,17,3,2,0,5,0,3,1,1,0,0,0,2,41
490230101004,645,430,175,22,14,3,0,0,0,1,0,581,21,1,9,10,23,581,20,1,5,0,5,2,1,1,0,1,0,0,0,23
490230101005,700,466,166,35,16,7,8,0,0,2,0,634,11,0,10,4,41,634,11,4,2,2,4,0,0,0,0,0,0,2,0,41
490230102001,450,225,152,51,14,2,1,0,0,5,0,419,6,0,2,0,23,419,6,0,0,0,2,0,0,0,0,0,0,0,0,23
490230102002,503,328,130,31,10,0,1,1,0,2,0,456,8,0,5,8,26,456,8,1,5,0,1,0,3,3,0,0,0,0,0,26
490230102003,852,598,201,30,10,8,1,0,1,3,0,765,15,0,15,11,46,765,14,3,0,0,7,3,2,1,0,0,6,3,0,46
490230102004,594,445,116,15,6,5,5,0,1,1,0,539,9,0,8,1,37,539,9,2,1,1,5,0,0,0,0,0,0,0,0,37
490190002001,535,195,181,132,16,7,0,0,1,3,0,455,14,0,9,7,50,455,14,1,1,1,1,3,2,4,0,0,0,0,0,50
490190002002,717,247,297,136,23,7,3,1,1,2,0,574,47,1,9,10,76,574,46,6,1,1,1,0,1,2,0,1,0,6,0,76
490190002003,378,131,139,93,10,2,0,1,0,2,0,309,13,0,9,6,41,309,13,3,3,3,1,2,0,1,0,0,1,1,0,41
490190002004,728,206,292,189,26,8,3,3,0,1,0,614,28,1,9,10,66,614,28,3,2,0,2,1,2,4,0,1,1,1,1,66
490190003011,571,295,158,93,21,2,1,0,0,1,0,505,19,1,3,1,42,505,19,0,0,1,0,0,2,0,0,1,0,0,0,42
490190003012,1017,374,382,214,29,10,1,3,2,2,0,903,19,0,6,8,81,903,18,3,1,1,1,0,1,2,0,0,2,0,0,81
490190003021,879,339,334,154,32,10,1,3,2,4,0,723,47,0,6,3,100,723,47,3,2,0,0,3,0,0,0,0,0,1,0,100
490190003022,429,154,165,91,19,0,0,0,0,0,0,374,9,1,3,8,34,374,9,0,2,2,0,0,1,3,1,1,1,0,0,34
490559791001,698,554,113,15,9,2,4,1,0,0,0,656,6,0,3,0,33,656,6,1,0,0,1,0,1,0,0,0,0,0,0,33
490559791002,881,546,199,106,19,4,5,1,0,1,0,779,11,0,6,4,81,779,11,3,0,0,0,1,2,1,0,0,1,1,0,81
490159762001,419,258,130,21,8,2,0,0,0,0,0,375,5,0,3,0,36,375,5,1,0,0,0,1,0,0,0,0,0,0,0,36
490159762002,449,329,98,10,10,1,1,0,0,0,0,408,7,0,1,1,32,408,7,1,0,0,0,0,0,0,1,0,0,0,0,32
490159762003,585,364,171,33,14,1,1,0,0,1,0,516,13,0,6,0,50,516,13,4,0,0,0,0,2,0,0,0,0,0,0,50
490159762004,473,315,129,20,6,2,1,0,0,0,0,422,12,1,5,3,30,422,12,3,0,0,0,1,1,1,0,1,0,0,0,30
490159763001,791,515,213,39,19,2,1,0,0,2,0,727,11,0,9,5,39,727,11,5,0,2,1,0,1,1,0,0,0,1,0,39
490159763002,831,586,192,33,14,2,1,0,0,3,0,786,10,0,4,2,29,786,10,2,0,0,0,1,1,0,0,0,0,0,0,29
490159765001,637,446,153,27,7,2,0,2,0,0,0,571,15,0,3,0,48,571,15,0,0,0,0,2,0,0,0,0,0,0,0,48
490159765002,549,387,138,16,4,0,1,0,0,3,0,504,7,0,3,0,35,504,7,0,0,1,0,1,1,0,0,0,0,0,0,35
490159765003,432,257,128,25,14,4,1,0,0,3,0,363,32,1,6,10,20,363,32,2,0,2,0,0,2,0,0,1,9,0,0,20
490070001001,659,375,181,79,19,4,0,0,0,1,0,552,48,0,6,2,51,552,48,2,0,1,3,0,0,0,1,0,0,0,0,51
490070001002,985,535,280,123,33,4,7,1,0,2,0,835,51,0,14,5,80,835,51,10,1,3,0,0,0,1,0,0,0,0,2,80
490070002001,825,350,272,157,32,10,2,0,0,2,0,645,84,0,9,14,73,645,84,2,1,3,1,2,1,5,0,0,0,1,1,73
490070002002,786,404,248,106,18,2,4,1,1,2,0,655,43,0,7,4,77,655,43,3,2,0,2,0,2,1,1,0,0,0,0,77
490070002003,657,331,201,91,23,6,4,0,0,1,0,531,46,1,3,11,65,531,46,1,0,2,0,0,0,1,0,1,0,0,0,65
490070003001,439,201,148,69,14,2,2,0,0,3,0,364,47,0,4,2,22,364,47,1,0,2,1,0,0,0,0,0,0,0,1,22
490070003002,711,318,254,96,25,9,6,0,0,3,0,532,111,0,4,6,58,532,111,2,1,1,0,1,0,1,0,0,0,0,2,58
490070003003,411,177,134,71,14,8,4,1,1,1,0,336,43,0,3,2,27,336,43,2,0,0,0,0,0,0,0,0,0,0,0,27
490070003004,486,204,152,104,14,7,4,0,1,0,0,401,41,0,1,5,38,401,41,1,0,0,0,0,0,1,0,0,0,0,1,38
490070005001,1120,586,351,145,26,5,5,1,1,0,0,923,64,0,7,19,107,923,64,3,6,2,2,0,0,2,0,0,0,0,4,107
490070005002,582,178,225,150,16,9,2,0,0,2,0,462,54,2,7,2,55,462,52,2,0,3,0,0,2,0,0,2,0,0,0,55
490070005003,443,138,161,124,14,1,1,1,0,3,0,347,47,0,2,2,45,347,47,1,0,1,0,0,0,0,0,0,0,0,2,45
490070006001,737,248,239,190,35,9,4,1,0,11,0,573,131,0,5,7,21,573,131,2,0,0,1,0,0,2,0,0,0,3,2,21
490070006002,794,340,259,155,24,9,4,1,1,1,0,672,49,0,4,13,56,672,45,2,0,2,0,0,0,1,0,0,0,0,2,56
490070006003,878,466,264,109,26,7,3,0,0,3,0,736,56,0,8,12,66,736,55,3,2,0,2,0,3,4,0,0,0,0,4,66
490050001011,871,603,197,46,13,5,2,1,1,3,0,783,19,0,10,2,57,783,19,2,1,3,1,2,2,0,1,0,0,0,0,57
490050001012,753,536,145,47,16,1,3,1,1,3,0,669,27,0,4,2,51,669,26,2,0,0,0,1,0,0,1,0,0,0,0,51
490050001013,833,577,175,44,24,7,3,1,0,2,0,773,14,0,6,2,38,773,14,0,0,0,2,0,3,1,0,0,0,0,1,38
490050001021,425,321,78,16,7,0,2,1,0,0,0,385,13,0,6,1,20,385,13,3,0,2,1,0,0,0,0,0,0,0,0,20
490050001022,403,288,92,11,10,1,0,0,1,0,0,347,17,0,6,3,30,347,17,2,2,0,1,1,2,0,0,0,0,0,0,30
490050002011,1084,676,305,67,25,6,1,1,0,3,0,947,50,0,5,4,78,947,47,2,0,1,2,0,0,1,0,0,0,2,0,78
490050002012,921,577,236,63,22,12,5,0,4,2,0,831,28,0,2,8,52,831,28,0,1,0,0,1,1,1,1,0,0,0,0,52
490050002021,550,332,144,48,11,7,3,1,0,4,0,476,39,3,6,2,24,476,37,1,1,3,2,0,0,0,1,3,0,0,0,24
490050002022,1818,1174,449,112,48,18,7,1,2,7,0,1587,82,1,14,10,124,1587,81,2,1,3,5,0,2,0,1,1,5,0,0,124
490050002023,984,638,247,57,21,15,3,2,0,1,0,880,42,0,8,5,49,880,42,2,0,0,3,1,1,0,0,0,1,0,1,49
490050002024,1211,823,267,76,24,8,5,3,2,3,0,1069,30,1,14,9,88,1069,30,10,4,0,4,0,0,2,1,0,0,2,0,88
490050003011,551,361,141,27,9,6,5,0,0,2,0,480,16,0,1,2,52,480,16,0,0,0,1,0,0,1,1,0,0,0,0,52
490050003012,670,461,161,34,8,2,2,0,0,2,0,613,14,0,4,2,37,613,14,1,0,1,0,0,2,1,0,0,0,0,0,37
490050003021,959,535,259,118,35,7,2,0,0,3,0,746,118,1,7,9,78,746,118,2,3,1,1,1,0,2,1,1,0,1,0,78
490050003022,276,118,95,45,13,4,1,0,0,0,0,195,56,1,1,2,21,195,56,0,0,0,0,1,0,1,0,1,0,0,0,21
490050003023,898,612,194,68,17,2,3,1,0,1,0,767,58,0,8,2,63,767,57,3,0,1,0,1,2,0,1,0,1,0,0,63
490050004011,1077,664,281,82,20,17,6,1,2,4,0,948,41,0,21,12,55,948,41,5,2,3,3,2,7,5,1,0,0,0,0,55
490050004012,837,452,209,123,34,9,3,2,3,2,0,718,39,1,7,6,66,718,39,1,2,1,1,3,1,0,0,1,0,0,0,66
490050004013,586,249,186,107,23,12,4,0,0,5,0,478,35,0,9,9,55,478,35,5,3,0,2,0,2,2,0,0,0,0,2,55
490050004021,1529,1030,329,125,25,10,6,0,1,3,0,1338,29,0,13,19,130,1338,28,7,8,4,1,0,1,7,1,0,0,0,3,130
490050004022,909,545,229,109,16,5,5,0,0,0,0,786,13,0,17,18,75,786,13,7,13,4,2,0,4,1,2,0,0,0,0,75
490050004031,1080,683,275,78,25,7,7,0,2,3,0,959,34,2,24,6,55,959,34,10,2,5,2,3,3,2,1,2,0,0,0,55
490050004032,586,341,165,60,8,5,2,1,1,3,0,502,40,1,5,5,33,502,40,1,1,0,2,0,2,4,0,1,0,0,0,33
490050004033,747,468,195,66,7,5,4,1,0,1,0,678,14,0,1,2,52,678,14,1,1,0,0,0,0,0,0,0,0,0,0,52
490050004034,900,629,188,63,14,4,1,0,0,1,0,811,21,0,0,9,59,811,21,0,3,0,0,0,0,1,0,0,4,0,0,59
490050005011,359,171,117,49,11,6,3,0,1,1,0,280,29,2,9,5,34,280,29,8,0,1,0,0,0,1,0,2,1,2,0,34
490050005012,432,202,115,81,20,8,1,1,1,3,0,354,39,1,5,7,26,354,39,1,4,0,1,3,0,1,1,1,0,0,0,26
490050005013,590,268,196,89,22,9,2,2,1,1,0,473,49,0,3,12,53,473,49,2,5,0,0,0,1,1,0,0,2,0,2,53
490050005014,503,235,152,82,18,10,2,1,0,3,0,390,58,1,6,3,45,390,58,2,2,1,0,1,1,0,0,1,0,0,0,45
490050005021,1280,580,446,184,42,16,8,2,1,1,0,1016,100,5,28,18,113,1016,96,9,10,4,5,6,4,1,1,5,0,1,0,113
490050005022,665,294,217,115,24,10,2,0,1,2,0,515,61,2,18,12,57,515,61,4,6,2,2,5,2,2,1,2,0,1,1,57
490050006011,259,108,92,29,22,7,1,0,0,0,0,220,5,0,1,1,32,220,5,0,0,1,0,0,0,1,0,0,0,0,0,32
490050006012,294,121,103,39,23,4,2,0,2,0,0,253,9,0,4,5,23,253,9,2,2,0,1,0,1,2,0,0,0,0,0,23
490050006013,321,149,101,53,6,6,1,1,1,3,0,282,15,0,7,3,14,282,15,2,1,1,1,2,1,1,0,0,0,0,0,14
490050006014,393,189,129,59,7,6,0,1,2,0,0,335,23,3,6,6,20,335,23,2,2,3,1,0,0,2,0,3,0,0,0,20
490050006021,271,131,79,46,14,0,0,1,0,0,0,232,8,0,5,0,26,232,8,1,0,1,1,2,0,0,0,0,0,0,0,26
490050006022,520,238,168,76,22,8,3,2,1,2,0,422,37,2,9,3,47,422,36,1,0,1,2,0,4,0,1,2,0,0,2,47
490050006023,432,200,154,47,19,7,2,3,0,0,0,353,20,1,3,6,49,353,19,1,2,1,0,1,0,0,3,1,0,0,0,49
490050007011,1185,675,289,178,23,11,3,0,4,2,0,1022,24,0,26,18,95,1022,24,16,8,4,1,1,4,1,5,0,0,0,1,95
490050007012,1130,555,328,200,26,16,2,0,0,3,0,988,24,2,30,11,75,988,23,9,4,4,3,2,11,2,0,2,0,0,0,75
490050007013,274,133,84,45,6,4,0,0,0,2,0,241,6,0,4,5,18,241,5,0,0,1,2,0,0,1,4,0,0,0,0,18
490050007021,114,44,45,18,4,1,0,1,0,1,0,87,11,0,0,3,13,87,11,0,3,0,0,0,0,0,0,0,0,0,0,13
490050007022,29,13,9,4,1,2,0,0,0,0,0,23,1,0,0,0,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,5
490050008001,566,247,197,81,23,11,1,3,0,3,0,474,26,1,5,8,52,474,26,2,2,0,1,1,1,1,1,1,0,0,0,52
490050008002,490,185,183,96,18,2,1,3,0,2,0,407,25,0,7,5,46,407,25,4,2,2,1,0,0,0,0,0,0,0,1,46
490050008003,404,121,148,110,12,8,1,2,1,1,0,335,25,0,6,3,35,335,24,1,3,2,0,0,1,0,0,0,0,0,0,35
490050008004,434,165,161,73,18,11,3,1,0,2,0,378,15,1,3,3,34,378,15,2,0,1,0,0,0,0,1,1,1,1,0,34
490050009001,655,264,213,135,22,10,6,0,1,4,0,557,29,1,4,12,52,557,29,1,6,0,2,0,0,0,3,1,0,0,0,52
490050009002,401,175,130,68,16,5,1,2,1,3,0,342,18,0,9,1,31,342,18,1,0,2,2,0,2,0,1,0,0,0,0,31
490050009003,408,153,156,73,13,10,1,0,2,0,0,343,21,0,9,5,30,343,21,5,2,1,2,0,1,1,0,0,0,0,0,30
490050010011,635,309,202,91,20,6,1,2,1,3,0,489,80,3,14,16,33,489,78,3,8,0,3,5,1,3,1,3,1,0,0,33
490050010012,434,184,150,76,15,6,1,0,0,2,0,294,91,1,12,9,27,294,90,2,5,0,2,3,0,2,1,1,0,0,0,27
490050010021,262,99,93,51,13,1,0,1,1,3,0,218,17,0,2,2,23,218,17,1,1,0,0,0,1,0,0,0,0,0,0,23
490050010022,547,257,180,84,16,5,3,1,1,0,0,443,48,1,11,12,32,443,48,7,4,0,2,1,1,1,0,1,1,4,0,32
490050010023,751,311,260,126,24,13,8,1,3,5,0,602,78,4,11,5,51,602,73,4,3,0,1,0,3,1,0,4,0,0,0,51
490050010024,431,165,124,115,12,10,2,0,3,0,0,364,28,0,3,7,29,364,28,1,1,2,0,0,0,2,0,0,0,0,0,29
490050011011,1202,715,339,102,20,9,9,2,1,5,0,1021,42,1,19,10,109,1021,41,8,5,0,0,5,6,2,1,0,2,0,0,109
490050011012,696,485,138,58,5,6,1,0,0,3,0,606,8,0,19,9,54,606,8,9,1,0,9,1,0,0,0,0,2,0,0,54
490050011013,971,556,267,102,18,13,6,1,3,5,0,837,46,0,5,7,76,837,45,2,0,0,1,2,0,4,0,0,0,1,0,76
490050011021,940,523,258,126,12,12,0,2,2,5,0,807,26,0,19,16,72,807,26,7,7,1,5,4,1,1,2,0,2,0,0,72
490050011022,1026,544,289,135,35,14,1,3,2,3,0,888,24,2,22,12,78,888,24,7,4,6,2,6,1,0,1,2,0,0,0,78
490050011023,986,590,236,120,24,11,1,0,2,2,0,805,39,2,28,17,95,805,39,10,6,5,6,0,4,6,0,2,0,1,0,95
490050012011,1240,811,328,61,28,10,1,0,0,1,0,1106,32,0,7,14,81,1106,32,2,1,0,3,2,0,5,1,0,5,0,0,81
490050012012,1187,747,300,97,21,12,4,1,3,2,0,1068,26,0,20,8,65,1068,26,7,1,6,0,0,6,1,1,0,0,0,2,65
490050012013,809,568,186,33,13,4,4,1,0,0,0,747,6,0,4,0,52,747,6,2,0,1,0,0,1,0,0,0,0,0,0,52
490050012021,1129,725,313,57,20,7,3,0,3,1,0,986,38,0,9,11,85,986,38,3,0,2,1,0,3,1,1,0,0,0,2,85
490050012022,616,392,171,35,10,3,5,0,0,0,0,519,42,0,7,3,45,519,42,1,0,1,1,3,1,0,2,0,0,0,0,45
490050012023,1275,744,370,112,31,8,4,0,1,5,0,1050,106,0,18,10,91,1050,106,7,0,3,4,1,1,1,1,0,5,0,0,91
490050013001,1260,918,252,43,25,10,7,0,2,3,0,1161,20,0,8,0,71,1161,20,4,0,1,1,1,1,0,0,0,0,0,0,71
490050013002,1443,1011,329,59,24,8,6,0,3,3,0,1309,23,0,14,5,92,1309,23,4,0,1,4,3,1,2,1,0,0,0,0,92
490050013003,1003,720,201,50,16,5,6,2,1,2,0,938,16,0,4,3,42,938,16,1,0,2,1,0,0,0,0,0,0,0,0,42
490050014011,984,547,303,89,33,5,0,3,1,3,0,808,87,0,12,6,71,808,86,4,2,4,3,1,0,1,1,0,0,1,0,71
490050014012,1023,661,243,79,25,6,7,0,1,1,0,874,89,0,7,4,49,874,89,3,0,0,0,1,1,0,1,0,0,0,0,49
490050014013,452,294,109,30,7,9,3,0,0,0,0,406,17,0,9,2,18,406,17,2,0,2,3,1,0,1,0,0,1,0,0,18
490050014021,528,358,119,30,11,1,4,0,0,5,0,461,10,1,6,3,47,461,10,1,0,1,1,0,0,2,1,1,0,0,0,47
490050014022,695,404,190,83,9,6,1,0,0,2,0,585,57,0,4,3,46,585,57,3,0,0,0,1,0,1,0,0,0,1,0,46
