BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_grn,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_30,eth2_10,eth2_34,eth2_93,eth2_23,eth2_21,eth2_14,eth2_unk
230050011003,901,569,219,80,33,0,0,0,733,22,1,18,10,117,733,21,3,10,2,1,2,1,2,117
230050012001,559,365,153,18,23,0,0,0,362,19,42,9,67,60,362,19,57,4,3,42,2,1,1,60
230050012002,568,412,106,19,31,0,0,0,456,15,3,5,12,77,456,14,3,1,3,3,3,0,1,77
230050013001,756,513,144,77,22,0,0,0,639,12,0,13,15,77,639,12,5,4,1,0,4,1,4,77
230050013002,944,522,265,80,77,0,0,0,722,40,28,10,30,114,722,40,22,1,2,28,3,2,2,114
230050013003,1119,746,265,68,40,0,0,0,894,29,5,31,26,134,894,29,14,6,2,5,4,12,2,134
230050015001,702,428,171,64,39,0,0,0,570,17,11,10,17,77,570,15,9,2,5,11,1,4,2,77
230050015002,1233,807,270,99,57,0,0,0,1032,23,6,20,26,126,1032,23,7,4,7,5,3,5,2,126
230050015003,780,514,162,69,35,0,0,0,634,10,6,14,20,96,634,10,5,4,3,6,3,3,2,96
230050017001,971,641,224,73,32,1,0,0,787,14,2,28,24,116,787,13,4,10,12,2,8,1,4,116
230050017002,1374,841,320,169,44,0,0,0,1095,27,9,42,38,163,1095,26,16,17,10,9,4,8,3,163
230050017003,604,390,143,55,16,0,0,0,515,10,2,5,18,54,515,10,3,0,10,2,1,0,1,54
230050017004,740,484,150,78,28,0,0,0,605,22,1,15,14,83,605,22,1,10,9,0,0,2,3,83
230050018001,1001,602,230,144,25,0,0,0,807,22,0,11,31,130,807,18,11,3,7,0,1,2,4,130
230050018002,1009,661,212,108,28,0,0,0,836,14,3,17,21,118,836,12,7,6,8,3,3,3,2,118
230050018003,551,321,125,90,15,0,0,0,465,8,0,4,5,69,465,8,1,0,2,0,0,1,1,69
230050018004,506,287,130,68,21,0,0,0,425,16,2,9,4,50,425,16,3,1,0,2,1,4,2,50
230050019001,978,633,197,112,36,0,0,0,812,16,5,18,27,100,812,16,16,4,4,5,7,3,0,100
230050019002,888,541,225,87,34,0,1,0,753,12,5,15,5,98,753,12,3,8,1,5,5,2,0,98
230050019003,1042,647,245,113,37,0,0,0,865,20,0,14,30,113,865,18,9,6,8,0,3,2,1,113
230050019004,580,397,123,39,21,0,0,0,470,11,1,14,21,63,470,10,5,6,3,1,0,2,5,63
230050020011,660,377,146,110,27,0,0,0,510,18,1,31,9,91,510,17,7,8,1,1,11,11,0,91
230050020012,1009,495,325,131,58,0,0,0,672,29,29,74,85,120,672,29,69,16,4,29,5,33,3,120
230050020013,1219,666,292,211,50,0,0,0,1020,25,2,20,29,123,1020,22,11,4,8,2,0,12,2,123
230050020021,1315,759,356,144,56,0,0,0,1035,31,29,48,33,139,1035,31,18,21,7,29,4,20,1,139
230050020022,637,339,154,128,15,1,0,0,530,16,2,16,12,61,530,14,3,3,2,2,0,9,0,61
230050021011,1286,608,355,284,38,0,1,0,1077,15,0,18,29,147,1077,15,13,12,8,0,2,0,4,147
230050021012,1062,495,292,238,37,0,0,0,889,23,7,19,23,101,889,18,4,2,11,7,10,1,1,101
230050021013,931,481,255,158,37,0,0,0,672,14,46,13,76,110,672,13,67,7,1,46,1,1,2,110
230050021014,1547,743,449,300,55,0,0,0,1300,30,5,40,34,138,1300,30,14,14,9,5,4,17,1,138
230050021021,1497,730,453,248,66,0,0,0,1192,51,9,39,46,160,1192,48,21,7,9,9,2,24,0,160
230050021022,1008,515,311,154,27,1,0,0,790,39,8,60,13,98,790,37,3,14,3,8,10,30,3,98
230050021023,508,293,157,43,15,0,0,0,161,10,128,17,143,49,161,9,130,1,0,128,2,5,6,49
230050021024,662,318,227,99,18,0,0,0,519,19,14,19,37,54,519,19,27,8,4,14,2,6,2,54
230050022001,523,294,115,94,20,0,0,0,438,11,6,9,9,50,438,11,6,3,0,6,1,4,0,50
230050022002,1104,579,306,181,38,0,0,0,945,21,5,15,18,100,945,19,10,4,4,5,3,2,5,100
230050022003,1043,558,283,163,39,0,0,0,840,25,6,32,27,113,840,24,7,10,10,6,3,11,1,113
230050022004,1483,805,402,221,55,0,0,0,1133,36,30,37,94,153,1133,36,59,17,8,30,4,9,4,153
230050023001,966,556,236,136,38,0,0,0,744,20,31,26,32,113,744,18,26,5,3,31,4,6,1,113
230050023002,560,311,152,61,36,0,0,0,471,9,4,22,15,39,471,9,8,10,2,4,2,6,3,39
230050023003,1066,604,289,123,50,0,0,0,757,23,58,29,95,104,757,23,80,12,4,58,2,6,2,104
230050024001,992,678,201,84,29,0,0,0,844,32,1,7,13,95,844,30,9,4,3,1,1,0,1,95
230050024002,117,67,24,22,4,0,0,0,104,2,0,1,1,9,104,2,0,1,0,0,0,0,0,9
230050024003,213,96,59,51,7,0,0,0,184,1,3,1,2,22,184,1,2,0,0,3,0,0,1,22
230050025011,1713,862,436,393,20,0,2,0,1455,22,1,22,34,179,1455,20,11,5,8,1,6,3,5,179
230050025012,1205,636,244,312,12,0,1,0,1016,24,1,13,19,132,1016,24,0,2,6,1,7,2,0,132
230050025031,425,175,119,113,17,0,1,0,364,6,2,6,7,40,364,4,0,1,4,2,3,0,1,40
230050025032,1174,514,300,347,13,0,0,0,1010,25,0,32,10,97,1010,24,0,10,2,0,8,2,5,97
230050025033,1305,523,370,382,30,0,0,0,1079,16,4,28,34,144,1079,16,12,9,7,4,8,1,7,144
230050025041,1848,843,487,490,28,0,0,0,1578,30,0,41,35,164,1578,30,10,19,9,0,11,2,7,164
230050025042,2132,930,547,613,37,1,4,0,1775,30,0,55,64,208,1775,28,17,31,24,0,14,4,4,208
230050026001,1709,716,528,402,63,0,0,0,1481,21,4,27,43,133,1481,17,21,6,6,4,6,8,2,133
230050026002,1560,675,428,390,67,0,0,0,1305,29,6,22,46,152,1305,27,20,6,16,6,3,7,1,152
230050027001,1337,670,403,208,55,1,0,0,1068,40,23,20,41,145,1068,39,30,4,4,23,2,6,1,145
230050027002,1015,470,305,201,39,0,0,0,796,23,7,22,43,124,796,22,24,9,8,7,1,9,0,124
230050027003,1381,541,391,382,66,1,0,0,1231,22,3,12,12,101,1231,22,5,1,3,3,0,1,7,101
230050028001,1087,520,301,221,45,0,0,0,911,17,14,18,26,101,911,17,18,5,1,14,4,4,0,101
230050028002,1032,454,366,159,53,0,0,0,870,29,5,21,16,91,870,29,8,6,2,5,5,3,2,91
230050029011,1238,584,366,239,49,0,0,0,951,28,8,30,91,130,951,27,71,14,14,8,5,6,2,130
230050029012,1393,582,415,327,69,0,0,0,1204,21,0,41,18,109,1204,21,11,11,1,0,4,7,9,109
230050029021,459,193,156,85,25,0,0,0,394,5,1,6,19,34,394,5,13,1,2,1,2,0,1,34
230050029022,508,229,181,75,22,1,0,0,409,13,9,6,20,51,409,13,12,1,4,9,0,4,0,51
230050029023,1210,513,380,267,50,0,0,0,1040,21,7,18,23,101,1040,20,12,8,4,7,0,5,2,101
230050030011,1394,664,413,247,70,0,0,0,1166,45,6,34,22,121,1166,43,10,14,5,6,0,10,8,121
230050030012,842,372,240,197,33,0,0,0,729,21,1,7,14,70,729,17,5,1,4,1,1,0,1,70
230050030013,675,312,209,133,21,0,0,0,572,21,6,13,27,36,572,20,14,4,6,6,3,1,2,36
230050030021,1285,602,425,185,73,0,0,0,861,84,47,29,88,176,861,82,65,12,11,45,6,5,2,176
230050030022,137,60,33,42,2,0,0,0,110,3,0,2,5,17,110,3,2,0,1,0,0,0,1,17
230050031001,454,207,150,73,24,0,0,0,404,8,0,10,11,21,404,8,4,1,3,0,6,2,0,21
230050031002,1270,663,346,201,60,0,0,0,1065,25,2,27,28,123,1065,24,13,12,6,2,4,4,3,123
230050031003,504,238,160,76,30,0,0,0,415,21,2,4,7,55,415,20,5,2,1,2,0,1,0,55
230050031004,915,441,288,146,40,0,0,0,763,23,2,18,13,96,763,21,9,4,1,2,5,2,3,96
230050032001,1313,791,295,181,45,0,1,0,1137,21,2,10,11,132,1137,21,2,5,4,2,1,0,1,132
230050032002,588,348,140,88,12,0,0,0,499,18,0,7,5,59,499,18,1,1,3,0,0,2,2,59
230050032003,914,540,220,122,32,0,0,0,778,23,2,9,13,89,778,21,6,7,0,2,0,1,1,89
230050033001,1377,638,404,268,67,0,0,0,1167,40,0,35,25,110,1167,40,3,14,7,0,1,9,3,110
230050033002,1105,484,380,189,51,0,1,0,884,31,8,48,33,101,884,28,17,14,4,8,4,21,5,101
230050034001,601,365,148,75,13,0,0,0,533,4,0,7,7,50,533,4,1,2,1,0,2,0,3,50
230050034002,650,369,171,98,12,0,0,0,581,13,3,4,4,45,581,13,1,2,1,3,1,0,0,45
230050034003,755,441,185,114,15,0,0,0,651,15,0,5,8,76,651,13,3,1,4,0,0,1,3,76
230050034004,630,331,156,125,18,0,0,0,560,11,0,4,12,43,560,11,1,2,8,0,0,1,0,43
230050034005,1387,626,374,342,45,0,0,0,1203,26,3,36,22,97,1203,26,5,8,6,3,3,16,4,97
230050035001,990,655,193,116,26,0,0,0,857,12,0,8,8,105,857,9,3,3,4,0,3,1,0,105
230050035002,1427,760,413,193,61,0,0,0,1222,18,2,16,22,147,1222,17,10,7,4,2,2,3,1,147
230050035003,847,444,240,135,28,0,0,0,741,13,1,3,16,73,741,13,5,0,3,1,1,0,1,73
230050037011,1284,785,262,216,21,0,0,0,1078,12,0,23,11,160,1078,12,0,7,8,0,4,4,2,160
230050037012,2304,1303,498,466,36,0,1,0,1979,18,2,55,37,213,1979,16,9,20,5,2,9,4,16,213
230050037021,1638,836,440,330,32,0,0,0,1379,45,8,15,33,158,1379,42,15,3,8,8,5,1,6,158
230050037022,1246,605,300,316,24,0,1,0,1011,37,1,35,19,143,1011,35,4,10,14,1,7,2,5,143
230050037023,1505,832,358,293,22,0,0,0,1269,19,3,7,28,179,1269,17,4,3,11,2,2,0,0,179
230050040011,1408,552,393,408,55,0,0,0,1240,19,0,22,17,110,1240,18,5,8,7,0,4,4,4,110
230050040012,1023,357,338,280,48,0,0,0,926,19,0,4,10,64,926,19,4,1,5,0,0,1,2,64
230050040021,1776,751,447,501,76,0,1,0,1558,23,1,15,38,141,1558,22,16,7,9,1,3,3,0,141
230050040022,842,343,247,218,34,0,0,0,756,13,2,9,4,58,756,13,0,6,3,2,1,2,0,58
230050040023,1697,626,477,528,65,0,1,0,1507,17,2,11,33,127,1507,17,8,8,11,2,1,1,0,127
230050040024,2455,951,850,532,122,0,0,0,2033,65,6,25,46,280,2033,63,26,9,9,6,4,2,0,280
230050041001,2181,724,652,710,95,0,0,0,1914,40,5,13,21,188,1914,37,2,10,12,5,2,0,0,188
230050041002,1300,416,420,397,67,0,0,0,1186,19,8,6,11,70,1186,15,9,0,0,8,1,2,1,70
230050041003,1642,561,479,530,72,0,0,0,1477,25,4,12,19,105,1477,22,7,6,6,4,0,1,1,105
230050042011,1161,422,354,354,31,0,0,0,1031,11,0,8,16,95,1031,11,4,4,7,0,0,3,0,95
230050042012,1035,425,303,267,40,0,0,0,898,15,7,8,15,92,898,15,0,1,2,7,0,3,3,92
230050042013,1239,563,292,357,27,0,0,0,1081,16,2,11,9,120,1081,10,3,4,1,2,0,2,4,120
230050042021,1447,626,392,397,32,0,0,0,1263,18,2,14,24,126,1263,18,15,6,4,0,2,3,1,126
230050042022,2411,1125,603,631,51,1,0,0,2119,37,0,32,26,197,2119,35,4,13,15,0,9,2,4,197
230050044011,527,210,178,120,19,0,0,0,447,11,0,6,14,49,447,11,12,1,0,0,1,2,2,49
230050044012,1120,563,293,210,54,0,0,0,956,15,0,15,17,117,956,15,5,6,5,0,2,2,5,117
230050044013,1121,592,274,222,33,0,0,0,946,18,0,24,18,115,946,18,7,8,2,0,10,2,2,115
230050044014,952,456,228,239,29,0,0,0,855,16,0,7,4,70,855,15,1,4,1,0,2,0,1,70
230050044015,689,333,175,156,25,0,0,0,606,17,1,7,12,46,606,15,4,3,1,1,3,1,0,46
230050044021,1481,723,329,395,34,0,0,0,1306,17,0,20,18,120,1306,14,11,6,3,0,4,5,3,120
230050044022,650,307,150,176,17,0,0,0,572,13,0,6,4,55,572,11,1,2,0,0,2,0,2,55
230050044023,297,160,65,61,11,0,0,0,259,6,0,2,9,21,259,6,1,1,1,0,1,0,0,21
230050044024,728,364,218,120,26,0,0,0,625,12,1,17,10,63,625,12,0,5,5,1,7,1,2,63
230050045011,1258,561,402,258,37,0,0,0,1114,18,3,15,8,100,1114,17,0,8,2,3,2,1,3,100
230050045012,1405,587,453,319,45,0,1,0,1250,27,0,13,21,94,1250,27,6,7,1,0,0,2,3,94
230050045021,814,477,191,130,16,0,0,0,712,16,1,9,9,67,712,15,1,2,5,1,6,1,0,67
230050045022,739,351,238,121,28,0,1,0,627,6,0,45,12,49,627,6,4,28,3,0,6,9,1,49
230050045023,1062,536,314,177,35,0,0,0,905,20,0,6,15,116,905,20,2,3,3,0,3,0,0,116
230050045024,1168,637,271,241,19,0,0,0,1006,20,0,6,16,120,1006,19,7,2,5,0,3,0,0,120
230050045025,652,334,176,122,20,0,0,0,578,8,0,2,12,52,578,6,10,0,1,0,0,0,0,52
230050046001,1650,669,486,442,53,0,0,0,1448,29,0,13,23,137,1448,29,4,3,8,0,5,2,0,137
230050046002,1832,746,478,528,80,0,0,0,1651,20,2,14,16,129,1651,20,6,5,4,2,0,4,4,129
230050047011,535,157,198,162,17,1,0,0,456,3,0,6,3,67,456,3,1,3,2,0,0,2,1,67
230050047012,731,203,259,244,25,0,0,0,657,7,0,4,8,55,657,6,0,2,0,0,0,1,0,55
230050047013,411,117,145,133,16,0,0,0,374,5,0,0,2,30,374,5,0,0,0,0,0,0,0,30
230050047021,1494,423,552,453,65,0,1,0,1287,23,0,11,16,157,1287,22,4,5,6,0,1,3,2,157
230050047022,809,263,273,248,25,0,0,0,716,14,0,6,8,65,716,13,2,4,3,0,1,0,0,65
230050047023,1451,427,535,444,45,0,0,0,1319,16,2,7,16,91,1319,16,6,3,3,2,2,0,1,91
230050047024,1165,374,426,315,49,0,1,0,1021,19,0,3,6,116,1021,18,0,2,4,0,0,0,1,116
230050048021,1473,419,489,514,50,1,0,0,1344,20,0,8,13,88,1344,19,3,3,10,0,0,2,0,88
230050048022,949,251,367,293,38,0,0,0,845,7,1,5,17,74,845,7,10,0,3,1,2,0,1,74
230050048023,1291,457,450,334,50,0,0,0,1135,18,2,4,15,117,1135,18,0,2,11,2,0,1,1,117
230050048031,1334,404,472,407,51,0,0,0,1211,25,0,7,23,68,1211,20,8,0,11,0,1,2,1,68
230050048032,982,331,318,293,40,0,0,0,893,8,1,4,2,74,893,8,0,3,2,1,0,0,0,74
230050048033,679,232,213,214,20,0,0,0,614,10,0,4,7,44,614,7,1,2,5,0,0,2,0,44
230050048034,1245,398,425,359,63,0,0,0,1097,20,0,6,34,88,1097,20,11,2,15,0,0,1,1,88
230050048041,1400,496,492,356,56,0,0,0,1247,25,5,5,21,97,1247,22,4,2,16,5,1,0,0,97
230050048042,247,85,91,63,8,0,0,0,221,9,0,2,1,14,221,7,0,0,0,0,0,0,1,14
230050048043,1696,597,514,519,66,0,0,0,1496,19,2,15,32,132,1496,17,8,4,10,2,0,3,2,132
230050048051,838,262,260,284,31,0,1,0,754,8,0,2,9,65,754,8,4,0,2,0,0,2,0,65
230050048052,966,302,364,257,43,0,0,0,885,10,0,8,10,53,885,9,3,2,2,0,3,0,1,53
230050048053,670,200,226,221,23,0,0,0,599,13,0,1,7,50,599,13,1,0,3,0,0,0,1,50
230050111001,1493,485,474,453,81,0,0,0,1340,21,2,10,8,112,1340,19,3,0,3,2,3,2,2,112
230050111002,714,317,198,178,21,0,0,0,621,12,0,6,7,68,621,12,0,1,4,0,1,0,1,68
230050111003,544,212,181,136,15,0,0,0,473,16,1,6,4,44,473,15,2,1,1,1,2,0,3,44
230050111004,617,229,190,176,22,0,0,0,518,15,11,7,5,61,518,15,2,2,1,11,0,2,1,61
230050112031,533,215,169,130,19,0,0,0,468,5,1,2,17,40,468,5,0,0,13,1,0,0,1,40
230050112032,971,486,293,168,24,0,0,0,859,10,0,9,11,82,859,10,3,6,4,0,3,0,0,82
230050112033,1973,1134,502,291,45,0,1,0,1593,49,11,63,26,231,1593,48,6,29,6,11,13,7,5,231
230050112041,792,361,245,152,33,1,0,0,686,10,2,15,8,71,686,8,3,5,2,2,5,1,1,71
230050112042,644,316,173,134,21,0,0,0,562,13,2,13,7,47,562,13,3,2,2,2,2,6,1,47
230050112043,1325,696,307,271,51,0,0,0,1143,27,0,15,16,124,1143,25,1,6,5,0,0,1,6,124
230050112051,994,489,289,177,39,0,0,0,858,28,5,28,7,68,858,27,0,15,1,4,1,3,5,68
230050112052,862,472,243,123,24,0,0,0,712,24,5,14,10,97,712,23,4,4,2,5,4,1,2,97
230050112053,856,418,269,134,35,0,0,0,722,23,3,10,11,87,722,20,4,5,5,3,1,1,2,87
230050112061,1931,1234,445,192,60,0,0,0,1560,62,4,61,29,215,1560,61,11,27,8,4,14,3,11,215
230050112062,2861,1687,824,259,91,0,0,0,1957,182,83,212,68,359,1957,179,34,111,10,83,26,20,37,359
230050113001,1219,498,343,331,46,1,0,0,1075,27,2,12,16,87,1075,27,1,4,5,2,3,1,0,87
230050113002,969,416,301,216,36,0,0,0,840,15,0,11,5,98,840,15,0,2,0,0,1,2,4,98
230050115001,1001,268,365,301,67,0,0,0,911,3,0,4,5,78,911,3,0,1,1,0,0,1,0,78
230050115002,1006,285,332,321,68,0,0,0,909,11,0,2,16,68,909,10,2,0,1,0,0,2,0,68
230050115003,1705,464,613,523,105,0,0,0,1523,25,2,3,15,137,1523,21,6,2,0,2,0,0,0,137
230050115004,594,203,185,180,26,0,0,0,527,7,0,4,4,52,527,6,1,1,1,0,0,0,1,52
230050115005,1432,524,455,400,53,0,0,0,1297,6,1,5,14,109,1297,6,1,0,8,1,0,2,2,109
230050120011,1400,446,508,385,61,0,0,0,1271,16,1,2,9,101,1271,14,2,1,0,1,0,0,1,101
230050120021,1423,403,452,502,66,0,0,0,1289,18,2,6,12,96,1289,15,0,2,4,2,1,1,1,96
230050120022,479,148,138,167,26,0,0,0,426,14,0,1,1,37,426,14,0,0,0,0,0,0,0,37
230050120023,638,207,189,217,25,0,0,0,587,5,0,4,7,35,587,4,2,4,2,0,0,0,0,35
230050130011,581,183,193,175,30,0,0,0,517,9,0,5,3,47,517,9,2,1,0,0,0,4,0,47
230050130012,694,207,250,200,37,0,0,0,626,9,0,3,6,50,626,8,0,0,1,0,1,2,0,50
230050130021,1218,321,463,365,69,0,0,0,1106,11,0,3,11,87,1106,11,1,1,5,0,0,1,0,87
230050130022,626,173,220,203,30,0,0,0,566,6,1,6,7,40,566,6,2,2,2,1,3,1,0,40
230050140011,752,199,244,270,39,0,0,0,661,9,1,6,5,70,661,9,0,4,0,1,0,0,2,70
230050140012,1240,329,401,435,75,0,0,0,1121,23,0,3,9,84,1121,23,3,3,1,0,0,0,0,84
230050140021,609,172,212,193,32,0,0,0,524,11,0,3,6,65,524,9,2,0,2,0,2,1,0,65
230050140022,587,139,196,233,19,0,0,0,530,5,0,3,4,45,530,5,3,2,0,0,0,0,0,45
230050150001,645,173,217,212,43,0,0,0,593,6,0,0,2,44,593,5,0,0,0,0,0,0,0,44
230050150002,767,252,232,253,30,0,0,0,689,6,0,3,11,58,689,6,2,0,4,0,0,1,1,58
230050150003,445,121,154,158,12,0,0,0,413,6,0,1,2,23,413,6,1,1,0,0,0,0,0,23
230050160011,967,245,337,324,61,0,0,0,895,11,0,6,3,52,895,10,0,2,2,0,2,1,1,52
230050160012,540,152,189,178,21,0,0,0,484,3,0,3,6,44,484,3,0,3,1,0,0,0,0,44
230050160013,525,196,151,152,26,0,0,0,448,11,1,4,6,55,448,11,1,3,2,1,0,0,0,55
230050160014,619,190,218,175,36,0,0,0,537,11,2,1,3,65,537,10,1,0,2,2,1,0,0,65
230050160021,737,241,227,234,35,0,0,0,625,12,19,4,5,72,625,12,2,1,1,19,2,0,1,72
230050160022,451,141,139,141,30,0,0,0,412,5,0,0,4,30,412,3,3,0,0,0,0,0,0,30
230050160023,580,172,202,164,42,0,0,0,507,9,0,5,8,51,507,9,0,0,3,0,1,4,0,51
230050165001,548,149,177,192,30,0,0,0,496,8,0,1,8,35,496,6,1,0,4,0,0,0,0,35
230050165002,1102,331,343,382,46,0,0,0,996,11,0,2,11,82,996,11,5,1,2,0,0,0,1,82
230050165003,1319,287,407,559,66,0,0,0,1233,5,0,3,7,71,1233,5,0,0,0,0,0,1,2,71
230050170021,823,236,228,313,46,0,0,0,734,14,0,3,5,67,734,10,0,2,2,0,0,0,0,67
230050170022,1315,397,415,412,91,0,0,0,1212,10,0,2,10,81,1212,10,1,2,3,0,0,0,0,81
230050170023,1054,284,360,336,74,0,0,0,926,16,0,5,19,88,926,16,1,3,3,0,1,0,1,88
230050170031,1156,329,327,445,55,0,0,0,1038,19,2,3,7,87,1038,19,3,1,2,1,1,0,1,87
230050170032,557,162,169,186,40,0,0,0,497,13,0,3,4,40,497,13,0,0,4,0,2,1,0,40
230050170033,973,266,332,294,81,0,0,0,881,15,4,1,5,67,881,12,3,0,0,4,1,0,0,67
230050170041,918,265,304,304,45,0,0,0,825,13,1,3,11,65,825,13,0,1,5,1,2,0,0,65
230050170042,985,273,318,345,49,0,0,0,893,14,2,2,14,60,893,12,2,1,6,2,0,0,0,60
230050171011,757,358,213,160,26,0,0,0,665,12,3,6,7,64,665,12,0,0,4,3,1,1,0,64
230050171012,1102,457,320,278,47,0,0,0,1003,23,0,2,7,67,1003,23,0,2,2,0,0,0,0,67
230050171021,802,339,205,233,25,0,0,0,706,15,0,3,7,71,706,15,0,0,3,0,2,0,1,71
230050171022,831,316,259,239,17,0,0,0,736,11,0,1,6,77,736,11,0,0,2,0,0,0,1,77
230050171023,744,304,240,183,17,0,0,0,663,17,0,4,10,50,663,16,1,3,3,0,1,0,0,50
230050173031,1757,704,535,483,35,0,0,0,1525,15,1,29,37,150,1525,15,7,9,18,1,5,7,5,150
230050173032,1389,558,431,361,39,0,0,0,1218,18,3,18,18,114,1218,16,7,12,6,3,2,2,2,114
230050173033,1048,413,353,243,39,0,0,0,883,15,1,36,8,105,883,13,1,12,6,1,10,2,4,105
230050173051,1335,490,408,392,44,1,0,0,1138,11,1,37,30,118,1138,7,10,10,3,1,14,5,6,118
230050173052,754,285,280,169,20,0,0,0,601,31,1,35,20,66,601,25,7,16,0,1,4,6,4,66
230050173053,1529,567,473,451,38,0,0,0,1318,18,3,35,23,132,1318,10,8,8,1,3,14,6,1,132
230050173061,1571,493,544,492,42,0,0,0,1349,17,0,25,29,151,1349,17,11,9,5,0,5,3,4,151
230050173062,1112,378,357,341,36,0,0,0,949,12,4,26,19,102,949,12,2,13,10,4,10,1,0,102
230050173063,1182,382,431,335,34,0,0,0,1022,23,0,13,25,99,1022,23,2,8,12,0,0,2,1,99
230050173071,680,268,216,173,23,0,0,0,584,15,0,3,7,71,584,15,3,0,3,0,0,1,0,71
230050173072,1507,572,479,418,38,0,0,0,1318,21,0,13,16,139,1318,21,5,6,8,0,3,2,1,139
230050173081,879,436,220,206,17,0,0,0,759,11,0,10,9,90,759,11,0,0,1,0,3,0,5,90
230050173082,1470,644,412,383,30,0,1,0,1245,26,0,26,23,150,1245,26,8,7,9,0,7,2,5,150
230050173083,1636,700,520,391,25,0,0,0,1406,27,6,25,21,151,1406,24,7,8,4,6,6,7,0,151
230059900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230110101001,1051,331,330,344,46,0,0,0,947,16,0,4,7,77,947,16,2,0,0,0,0,2,2,77
230110101002,647,255,182,177,33,0,0,0,572,13,0,10,3,49,572,13,2,2,0,0,2,5,1,49
230110101003,654,263,220,149,22,0,0,0,573,12,1,11,8,49,573,12,4,3,2,1,2,1,1,49
230110101004,449,173,117,147,11,0,1,0,393,9,0,7,5,35,393,8,2,1,1,0,0,4,0,35
230110101005,1139,390,355,345,49,0,0,0,1010,15,1,4,19,90,1010,15,3,2,7,1,1,0,0,90
230110102001,857,256,298,271,32,0,0,0,770,15,2,3,5,62,770,14,1,0,3,2,1,0,1,62
230110102002,882,337,266,239,40,0,0,0,772,13,1,12,21,63,772,13,14,2,2,1,2,6,2,63
230110102003,437,164,152,100,21,0,0,0,385,10,4,6,1,31,385,9,0,1,0,4,1,3,0,31
230110102004,807,260,243,271,33,0,0,0,702,8,0,13,10,74,702,8,7,6,0,0,0,4,0,74
230110103001,643,231,227,146,38,1,0,0,572,17,2,2,9,41,572,17,6,0,3,2,0,1,1,41
230110103002,583,200,163,202,18,0,0,0,503,10,0,4,15,51,503,10,12,1,1,0,1,1,0,51
230110103003,613,257,207,126,23,0,0,0,529,14,0,6,7,57,529,14,1,1,5,0,1,2,1,57
230110103004,527,213,156,129,28,1,0,0,462,17,2,3,7,36,462,15,4,0,1,2,0,1,1,36
230110104001,529,232,160,110,27,0,0,0,466,5,3,3,11,41,466,3,6,1,5,3,0,1,1,41
230110104002,1287,526,343,386,32,0,0,0,1122,26,3,24,20,92,1122,25,8,9,3,3,6,7,2,92
230110105001,636,187,215,203,31,0,0,0,576,14,1,6,2,37,576,14,0,2,0,1,0,0,1,37
230110105002,1490,553,440,432,65,0,0,0,1284,34,9,16,20,127,1284,31,18,5,0,9,3,2,3,127
230110105003,936,365,292,247,32,0,0,0,814,14,1,10,6,91,814,14,1,8,2,1,1,0,0,91
230110106011,1138,301,379,412,46,0,0,0,1018,12,0,6,10,92,1018,11,1,2,0,0,0,3,1,92
230110106012,1117,281,379,427,30,0,0,0,1015,12,3,1,9,77,1015,9,2,0,4,3,0,0,1,77
230110106013,760,237,253,233,37,0,0,0,672,9,0,2,8,69,672,8,3,0,2,0,2,0,0,69
230110106014,537,181,153,172,31,0,0,0,505,6,0,2,4,20,505,6,1,2,1,0,0,0,0,20
230110106021,1392,395,471,470,56,0,0,0,1250,8,0,5,22,107,1250,8,8,0,2,0,2,0,3,107
230110106022,674,176,276,191,31,0,0,0,610,2,1,2,4,55,610,2,1,0,2,1,0,0,1,55
230110107001,794,460,170,139,24,1,0,0,697,11,2,5,12,67,697,11,4,0,3,2,1,1,0,67
230110107002,782,466,173,113,30,0,0,0,687,9,3,6,12,65,687,9,8,0,1,3,3,1,1,65
230110107003,530,186,119,208,17,0,0,0,483,5,0,3,10,29,483,5,1,0,3,0,0,0,3,29
230110108011,1216,343,393,430,50,0,0,0,1099,17,0,8,10,82,1099,17,5,0,1,0,2,1,0,82
230110108012,877,281,237,322,37,0,0,0,772,6,0,9,3,87,772,6,0,2,2,0,3,2,2,87
230110108031,527,144,168,198,17,0,0,0,476,7,0,7,0,37,476,7,0,5,0,0,1,1,0,37
230110108032,974,332,303,291,48,0,0,0,861,18,0,5,6,84,861,16,2,2,1,0,1,2,0,84
230110108033,985,369,296,271,49,0,0,0,897,8,0,6,5,69,897,8,2,2,1,0,2,1,1,69
230110108041,1207,323,394,436,54,0,0,0,1123,7,1,4,2,70,1123,6,1,2,0,1,0,0,1,70
230110108042,1635,452,533,569,81,0,0,0,1472,23,2,8,8,122,1472,22,2,2,4,2,1,0,0,122
230110109001,616,229,188,164,35,0,0,0,551,17,5,1,2,40,551,14,0,1,0,5,0,0,0,40
230110109002,525,194,160,140,31,0,0,0,466,10,0,1,3,45,466,9,0,0,3,0,0,1,0,45
230110110001,469,249,96,104,20,0,0,0,405,7,1,5,3,48,405,6,0,0,0,1,2,1,1,48
230110110002,893,350,265,225,52,1,0,0,770,23,0,6,4,90,770,21,1,2,3,0,2,1,1,90
