BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_23,eth2_10,eth2_14,eth2_21,eth2_34,eth2_32,eth2_29,eth2_12,eth2_85,eth2_35,eth2_66,eth2_61,eth2_33,eth2_99,eth2_55,eth2_19,eth2_26,eth2_38,eth2_15,eth2_59,eth2_13,eth2_83,eth2_unk
510330305023,1785,795,558,432,0,0,1224,79,348,9,17,108,1224,344,78,9,3,3,2,0,3,1,0,0,0,0,1,1,0,4,2,0,0,0,1,1,0,0,108
510330305031,1013,509,287,217,0,0,372,24,551,3,4,59,372,551,24,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59
510330305032,831,486,190,155,0,0,289,34,444,11,8,45,289,444,34,3,3,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
510330306001,885,459,285,141,0,0,422,16,389,13,2,43,422,389,16,2,3,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
510330306002,1460,809,343,308,0,0,646,40,678,9,13,74,646,678,40,4,1,5,1,2,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,74
516400701011,558,296,251,11,0,0,497,15,1,4,9,32,497,1,15,4,2,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32
516400701012,438,268,160,10,0,0,359,22,10,18,1,28,359,10,22,0,11,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
516400701013,356,139,201,16,0,0,320,15,3,2,1,15,320,3,15,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
516400701014,382,238,124,20,0,0,278,42,40,2,3,17,278,40,42,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17
516400701015,245,177,57,11,0,0,181,22,26,4,1,11,181,25,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
516400701016,516,179,314,23,0,0,446,26,4,3,5,32,446,4,26,0,0,2,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32
516400701021,683,218,416,49,0,0,598,26,8,9,3,39,598,7,26,0,0,4,3,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,39
516400701022,611,376,227,8,0,0,523,49,11,2,1,25,523,11,49,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
515708301001,2074,642,1126,306,0,0,1676,72,49,64,47,166,1676,49,70,29,21,21,9,8,6,1,0,5,3,3,2,0,0,0,2,0,0,0,0,0,0,0,166
515708301002,1126,310,629,187,0,0,938,42,15,42,11,78,938,15,42,3,13,12,9,3,0,0,0,1,0,4,0,0,0,0,2,1,3,0,0,2,0,0,78
515708301003,534,147,262,125,0,0,445,20,14,13,7,35,445,14,20,4,3,3,2,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,35
515708302001,510,191,170,149,0,0,402,20,39,12,9,28,402,39,20,7,2,4,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28
515708302002,708,264,273,171,0,0,558,39,50,13,10,38,558,50,39,3,1,1,2,9,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38
515708302003,845,372,258,215,0,0,505,34,198,43,19,46,505,198,33,12,12,13,9,2,0,1,0,3,4,1,1,0,0,0,0,0,0,0,1,1,0,0,46
515708303001,1056,334,531,191,0,0,864,39,26,16,17,94,864,25,38,10,2,5,5,1,3,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,94
515708303002,907,348,257,302,0,0,679,44,64,17,20,83,679,64,44,13,7,6,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,2,83
515708304001,1070,428,335,307,0,0,805,50,115,13,21,66,805,115,49,8,0,6,3,2,2,1,2,0,1,0,1,1,0,0,4,0,0,2,2,0,0,0,66
515708304002,531,189,203,139,0,0,426,11,20,5,10,59,426,17,10,8,0,3,0,1,0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,59
515708305001,1227,441,426,360,0,0,952,71,89,21,13,81,952,88,71,6,2,9,3,3,1,3,1,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,81
515708305002,1376,512,514,350,0,0,1181,53,31,15,10,86,1181,31,50,4,2,6,5,1,3,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,86
515309306011,536,195,223,118,0,0,478,9,10,7,2,30,478,10,9,1,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
515309306012,880,280,400,200,0,0,802,7,15,2,4,50,802,15,7,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
515309306013,650,361,209,80,0,0,565,18,23,3,3,38,565,23,17,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,38
515309306021,782,361,224,197,0,0,687,15,11,7,7,55,687,10,15,0,4,1,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,55
515309306022,1190,342,386,462,0,0,1027,28,30,12,7,86,1027,29,28,2,6,0,2,0,2,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,86
518200031001,587,365,146,76,0,0,474,32,30,3,6,42,474,30,32,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,42
518200032001,940,584,239,117,0,0,648,33,210,4,1,44,648,210,33,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
518200032002,844,567,171,106,0,0,645,56,81,11,6,45,645,79,56,2,5,2,0,2,3,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45
518200032003,397,274,78,45,0,0,317,15,38,1,2,24,317,38,15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
518200032004,528,302,165,61,0,0,437,21,16,7,2,45,437,16,21,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
518200033001,578,411,100,67,0,0,366,20,139,10,3,40,366,138,20,0,2,5,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,40
518200033002,571,351,178,42,0,0,460,14,58,1,1,37,460,58,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
518200033003,966,422,238,306,0,0,745,59,81,6,6,69,745,81,59,1,1,3,2,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,69
518200033004,902,467,327,108,0,0,770,27,21,14,6,64,770,20,27,2,5,3,2,3,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,64
518200034001,1582,632,717,233,0,0,1341,44,27,32,21,117,1341,27,44,14,6,8,5,11,4,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,117
518200034002,1259,519,465,275,0,0,1045,69,38,10,13,84,1045,38,67,2,3,3,0,2,3,0,1,1,1,1,2,3,0,0,0,1,0,0,0,1,0,0,84
518200034003,619,304,201,114,0,0,524,26,9,5,10,45,524,9,24,3,1,3,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,45
518200034004,528,256,188,84,0,0,454,18,5,1,7,43,454,5,16,4,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,43
518200035001,928,406,377,145,0,0,782,21,14,13,18,80,782,14,21,9,7,4,1,1,2,0,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,80
518200035002,1164,456,525,183,0,0,1050,17,6,11,8,72,1050,6,17,5,1,8,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72
518200035003,1023,430,356,237,0,0,833,31,30,16,15,98,833,30,30,3,7,6,0,1,4,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,98
518200035004,658,259,301,98,0,0,559,27,6,17,4,45,559,6,26,2,9,3,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45
510770601011,566,189,292,85,0,0,535,6,0,2,0,23,535,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
510770601012,459,232,183,44,0,0,406,17,4,7,3,22,406,4,16,0,0,0,2,0,1,0,0,3,0,2,1,0,0,0,0,0,0,0,2,0,0,0,22
510770601013,879,453,309,117,0,0,803,18,9,5,1,43,803,9,18,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43
510770601021,738,260,349,129,0,0,659,11,22,8,12,26,659,22,10,1,1,4,2,1,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,26
510770601022,551,235,234,82,0,0,508,11,4,2,6,20,508,4,11,1,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20
510770601023,645,312,278,55,0,0,593,16,0,0,3,33,593,0,16,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
510770601024,744,364,303,77,0,0,677,8,10,4,2,43,677,10,8,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43
510770602011,722,327,315,80,0,0,660,18,6,4,0,34,660,6,17,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34
510770602012,827,259,377,191,0,0,772,13,3,4,10,25,772,3,13,6,2,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
510770602013,577,314,213,50,0,0,520,17,5,0,1,34,520,5,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34
510770602021,965,424,458,83,0,0,910,10,5,2,3,35,910,5,10,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35
510770602022,724,263,302,159,0,0,667,9,16,10,3,19,667,16,9,0,0,1,2,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19
510770602023,387,205,151,31,0,0,365,4,2,2,3,11,365,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
510770603001,736,274,337,125,0,0,692,9,1,4,0,30,692,0,9,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30
510770603002,608,251,266,91,0,0,572,1,3,4,3,25,572,3,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25
511539001001,829,471,196,162,0,0,465,120,61,54,69,60,465,61,118,55,9,14,14,11,7,3,2,2,1,0,2,0,0,0,0,1,2,1,0,0,1,0,60
511539001002,968,543,249,176,0,0,655,59,50,46,61,97,655,50,57,31,4,13,17,6,13,6,3,4,2,0,2,0,3,0,2,2,0,0,0,0,0,0,97
511539001003,517,271,146,100,0,0,333,45,30,40,30,39,333,30,45,12,2,14,10,10,8,2,4,2,2,0,0,1,0,0,0,2,0,0,0,0,0,1,39
511539002011,245,132,35,78,0,0,147,31,12,8,13,34,147,10,31,7,1,2,3,2,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,34
511539002012,1091,712,148,231,0,0,420,327,160,34,74,76,420,160,325,50,16,4,3,7,2,7,4,1,4,3,2,1,0,0,1,1,1,0,0,0,0,0,76
511539002021,356,258,41,57,0,0,134,180,13,13,3,13,134,13,180,2,1,6,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13
511539002022,978,613,147,218,0,0,349,359,126,40,60,44,349,126,351,39,7,6,9,10,1,0,10,2,1,1,8,1,4,0,1,0,4,0,0,0,0,1,44
511539002023,591,411,90,90,0,0,211,267,20,38,21,34,211,20,266,13,9,4,9,9,4,0,1,0,0,0,1,0,2,0,0,4,0,0,2,0,1,0,34
511539002031,797,515,42,240,0,0,276,157,262,9,33,60,276,259,157,20,1,3,2,1,1,4,5,1,2,0,0,0,0,3,0,0,1,0,0,0,0,1,60
511539002032,291,190,15,86,0,0,74,99,84,3,17,14,74,84,99,13,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
511539002033,838,527,65,246,0,0,257,258,231,19,38,35,257,230,257,20,4,4,5,1,6,2,4,0,3,0,1,0,0,1,1,0,0,1,1,0,1,0,35
511539003011,1204,677,228,299,0,0,674,163,135,49,74,109,674,135,161,42,15,12,10,8,7,4,3,4,9,0,2,1,2,0,0,0,0,2,0,0,0,0,109
511539003012,792,455,158,179,0,0,450,120,73,32,49,68,450,72,120,29,8,15,5,1,4,5,5,1,0,1,0,1,1,1,0,1,0,1,1,0,0,2,68
511539003021,1200,804,155,241,0,0,432,195,231,107,137,98,432,229,195,92,25,17,21,31,4,6,22,3,3,2,0,0,4,2,1,3,2,0,1,1,1,0,98
511539003022,284,171,26,87,0,0,67,63,127,5,7,15,67,122,63,4,0,3,0,2,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15
511539003023,1066,720,124,222,0,0,270,208,292,76,139,81,270,290,207,106,17,23,15,12,6,5,11,2,5,1,1,0,4,2,0,3,0,0,1,0,2,0,81
511539003024,690,408,78,204,0,0,250,121,191,27,47,54,250,189,121,30,10,3,3,6,3,0,2,2,5,0,0,1,2,2,1,3,0,0,0,0,0,1,54
511539004031,548,356,85,107,0,0,240,198,37,16,28,29,240,37,198,22,7,2,1,3,4,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,29
511539004032,654,422,74,158,0,0,210,139,160,49,56,40,210,156,139,41,7,13,11,10,1,7,4,4,0,0,0,1,0,4,0,1,0,0,1,0,0,0,40
511539004033,892,590,132,170,0,0,311,274,101,58,88,60,311,100,274,66,20,16,8,6,5,2,12,0,1,0,0,0,2,1,0,2,0,0,5,0,0,0,60
511539004034,905,580,104,221,0,0,258,131,328,41,89,58,258,326,131,64,16,7,3,3,1,7,13,2,1,0,0,0,0,2,2,2,1,0,4,0,0,0,58
511539004035,68,26,16,26,0,0,44,5,11,1,0,7,44,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
511539004036,46,9,6,31,0,0,33,3,0,1,1,8,33,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
511539004041,1150,705,252,193,0,0,499,401,70,41,54,85,499,70,395,33,10,9,5,11,1,1,0,4,7,0,6,6,1,0,3,1,0,0,0,1,1,0,85
511539004042,989,645,117,227,0,0,318,303,203,44,61,60,318,203,302,43,11,10,4,17,5,3,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,60
511539004043,724,485,91,148,0,0,227,287,90,27,33,60,227,90,285,16,10,3,1,9,3,1,4,2,3,0,2,4,1,0,0,2,0,0,0,0,0,0,60
511539004071,756,492,124,140,0,0,292,244,91,32,42,55,292,91,244,30,11,6,2,7,1,0,3,4,2,5,0,0,0,0,1,0,0,0,0,0,1,0,55
511539004072,801,527,96,178,0,0,257,205,197,34,64,44,257,197,205,46,15,5,3,4,3,3,6,2,1,1,0,0,1,0,0,1,0,0,0,0,2,1,44
511539004073,903,590,126,187,0,0,369,227,150,36,65,56,369,148,226,42,8,14,2,8,6,3,4,3,3,0,1,1,2,2,3,1,0,0,0,0,0,0,56
511539004074,793,456,33,304,0,0,148,82,406,17,67,73,148,406,82,42,5,5,3,0,2,5,9,1,4,0,0,1,1,0,0,2,0,0,1,1,0,0,73
511539004081,976,604,229,143,0,0,475,117,198,54,81,51,475,196,116,47,23,8,2,11,4,1,20,4,3,1,1,0,0,2,0,0,6,2,0,0,0,0,51
511539004082,612,427,63,122,0,0,187,180,149,20,35,41,187,148,179,29,5,6,2,4,2,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,2,41
511539004083,1249,798,171,280,0,0,309,225,426,44,132,113,309,423,225,105,12,10,8,12,0,9,3,0,7,5,0,1,0,3,0,1,0,0,1,0,0,1,113
511539004091,857,572,147,138,0,0,312,302,85,39,52,67,312,85,301,39,11,5,2,15,4,3,4,0,0,2,1,0,0,0,0,3,0,0,3,0,0,0,67
511539004092,1135,734,169,232,0,0,392,393,189,36,62,63,392,186,392,44,12,10,5,4,5,3,5,3,4,0,1,0,1,3,0,0,2,0,0,0,0,0,63
511539004093,845,550,77,218,0,0,191,197,276,32,93,56,191,275,196,65,13,8,3,4,4,4,10,0,4,0,1,0,3,1,0,3,1,0,0,0,0,0,56
511539004101,1169,748,148,273,0,0,255,156,489,63,109,97,255,484,155,85,31,5,7,13,2,6,6,1,4,1,1,0,1,5,0,3,3,1,0,0,0,1,97
511539004102,582,363,45,174,0,0,153,104,163,11,65,86,153,163,103,59,5,0,1,3,2,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,86
511539004103,1113,679,70,364,0,0,242,140,519,29,77,106,242,515,139,56,13,5,5,2,3,6,7,1,1,0,1,1,1,4,0,0,2,1,1,0,0,1,106
511539005021,322,182,44,96,0,0,220,37,15,5,13,32,220,15,37,5,0,0,1,0,1,1,1,3,2,0,0,0,2,0,0,1,0,0,0,0,0,0,32
511539005022,485,307,53,125,0,0,180,68,164,21,25,27,180,164,65,21,3,5,6,0,1,0,0,2,3,0,3,0,0,0,0,0,2,0,1,0,0,0,27
511539005023,1042,637,118,287,0,0,389,125,337,43,59,89,389,333,123,42,5,19,12,3,3,1,6,1,2,0,2,1,0,4,0,2,0,2,1,0,0,0,89
511539005024,824,496,80,248,0,0,340,93,226,30,51,84,340,218,93,37,7,9,10,3,4,3,4,1,2,0,0,0,0,8,1,0,0,0,0,0,0,0,84
511539005031,1211,781,121,309,0,0,381,308,346,51,58,67,381,344,304,33,14,9,7,8,3,2,7,6,7,0,4,0,4,2,0,0,1,2,5,0,0,0,67
511539005032,442,298,78,66,0,0,187,145,28,24,37,21,187,28,145,22,4,9,1,3,4,2,4,3,0,0,0,0,0,0,4,3,0,0,1,0,0,0,21
511539005041,737,455,94,188,0,0,301,210,125,32,41,28,301,124,208,23,3,7,7,10,5,3,5,1,0,1,2,1,1,1,1,1,1,0,1,0,0,0,28
511539005042,520,336,55,129,0,0,161,215,59,21,31,33,161,57,215,24,10,4,4,2,0,0,5,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,33
511539005043,838,607,111,120,0,0,298,386,27,33,38,56,298,27,385,25,9,7,6,6,1,2,6,0,2,1,1,0,0,0,0,2,0,0,3,1,0,0,56
511539006011,613,424,72,117,0,0,192,253,48,41,47,32,192,48,252,31,20,4,6,9,6,1,6,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,32
511539006012,1046,644,185,217,0,0,440,342,88,50,60,66,440,87,340,49,14,11,5,4,3,0,6,5,0,0,2,1,1,1,0,3,0,0,1,0,4,0,66
511539006021,548,372,96,80,0,0,207,257,20,20,21,23,207,20,257,13,3,9,1,2,1,1,6,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,23
511539006022,578,349,33,196,0,0,186,153,174,6,23,36,186,172,152,7,1,2,1,1,5,0,3,0,5,1,1,0,1,2,0,0,0,0,1,0,0,1,36
511539006023,358,202,9,147,0,0,159,81,89,6,13,10,159,87,81,10,3,0,2,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,10
511539007011,532,319,43,170,0,0,137,62,220,16,40,57,137,219,61,25,8,3,1,0,1,5,3,0,1,1,1,2,0,1,0,1,0,0,1,0,0,0,57
511539007012,1002,648,78,276,0,0,312,163,291,67,94,75,312,290,162,73,46,6,6,4,3,4,10,1,1,0,1,0,2,1,0,2,2,0,0,0,0,1,75
511539007013,1019,590,76,353,0,0,282,160,410,30,65,72,282,407,158,44,6,9,4,4,2,2,11,2,2,0,2,4,0,3,0,3,0,0,0,0,1,0,72
511539007014,519,335,43,141,0,0,216,68,167,12,20,36,216,161,68,12,5,2,1,3,2,1,2,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,36
511539007015,1133,704,96,333,0,0,226,90,588,56,98,75,226,587,89,82,20,11,7,8,2,8,3,1,1,0,1,0,0,1,0,1,3,0,0,0,0,0,75
511539007021,922,635,153,134,0,0,357,431,29,18,43,44,357,29,430,26,3,6,2,3,4,3,6,0,1,0,1,0,0,0,0,0,0,3,3,0,1,0,44
511539007022,777,503,148,126,0,0,326,286,46,32,34,53,326,46,282,24,9,6,4,5,1,0,5,3,1,0,4,2,0,0,0,3,0,0,2,0,0,1,53
511539007023,889,519,118,252,0,0,364,73,286,40,55,71,364,283,73,34,7,7,17,4,1,5,2,3,3,0,0,1,1,3,6,1,0,1,1,1,0,0,71
511539007024,905,610,89,206,0,0,200,182,273,54,124,72,200,273,182,102,17,11,12,10,0,3,14,2,0,1,0,0,3,0,0,1,0,0,0,0,1,0,72
511539007025,780,531,163,86,0,0,313,112,168,53,77,57,313,168,111,51,8,10,6,23,2,7,8,3,4,1,1,0,0,0,0,3,0,0,0,0,0,0,57
511539008011,738,458,129,151,0,0,252,98,215,30,87,56,252,214,98,65,8,6,4,10,2,2,12,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,56
511539008012,1446,955,263,228,0,0,580,152,418,91,118,87,580,412,151,84,40,18,11,15,8,3,11,3,1,1,1,0,6,6,0,1,2,0,0,0,0,0,87
511539008013,1412,865,316,231,0,0,774,171,184,53,138,92,774,184,169,83,12,14,7,11,11,5,16,3,17,0,2,1,2,0,0,1,0,0,5,0,0,1,92
511539008014,1118,739,120,259,0,0,254,134,424,82,152,72,254,420,134,118,30,17,4,24,2,6,18,4,3,0,0,1,1,4,1,0,2,0,1,0,0,0,72
511539008031,782,467,44,271,0,0,123,176,389,18,54,22,123,386,176,45,6,5,1,4,3,1,3,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,22
511539008032,1271,806,87,378,0,0,283,177,588,35,90,98,283,584,173,55,13,12,3,6,1,8,16,1,3,0,4,4,2,4,0,0,0,0,0,0,0,0,98
511539008033,1166,715,105,346,0,0,301,130,532,50,70,83,301,527,129,53,21,10,3,6,5,3,2,2,5,0,1,0,2,5,0,1,3,0,2,0,2,0,83
511539008041,1785,1177,136,472,0,0,245,168,1104,60,137,71,245,1099,166,103,25,15,5,8,3,5,16,3,0,0,2,2,6,5,0,3,0,0,0,0,0,0,71
511539008042,1336,808,260,268,0,0,736,140,225,40,59,136,736,220,140,31,10,11,9,6,7,1,2,3,4,5,0,2,0,5,0,0,0,0,0,0,1,3,136
511539009011,848,555,79,214,0,0,155,210,371,22,34,56,155,369,210,26,11,4,0,3,2,0,1,2,0,1,0,1,0,2,0,0,1,2,0,1,1,0,56
511539009012,798,568,66,164,0,0,170,188,317,29,50,44,170,316,188,42,7,3,4,7,3,1,2,4,2,0,0,0,0,1,0,1,1,0,0,0,0,0,44
511539009013,567,479,39,49,0,0,164,106,245,7,15,30,164,245,105,13,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,30
511539009014,401,210,70,121,0,0,203,56,87,12,5,38,203,84,56,2,3,3,1,3,0,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,1,0,38
511539009041,1308,896,209,203,0,0,336,189,477,68,111,127,336,474,186,68,41,11,8,1,7,9,10,4,5,1,3,0,1,3,2,1,0,6,1,0,1,2,127
511539009042,1191,799,200,192,0,0,445,110,387,77,93,79,445,383,108,58,19,18,9,23,1,5,14,3,6,2,2,0,2,4,0,1,0,0,1,3,0,0,79
511539009043,1481,995,209,277,0,0,317,237,606,70,158,93,317,606,235,119,26,21,3,14,2,4,20,0,7,0,2,2,1,0,0,0,1,0,1,0,0,0,93
511539009044,734,481,130,123,0,0,432,108,49,29,29,87,432,46,108,19,6,5,7,7,2,0,1,2,2,1,0,0,1,3,0,0,0,0,1,1,0,0,87
511539009051,1002,641,174,187,0,0,381,140,322,41,57,61,381,316,136,43,19,5,3,5,0,2,5,1,0,1,4,1,3,6,0,1,4,0,3,0,0,1,61
511539009052,1590,1048,219,323,0,0,470,213,674,43,97,93,470,674,209,63,11,12,6,10,4,2,19,1,1,1,4,0,1,0,2,0,0,1,1,1,1,2,93
511539009053,1007,591,238,178,0,0,472,84,300,33,46,72,472,298,82,27,5,11,5,6,0,1,2,4,10,4,2,0,0,2,0,1,0,0,1,0,0,1,72
511539010051,2322,1380,607,335,0,0,1414,262,261,101,120,164,1414,259,260,87,45,25,12,8,9,6,2,2,6,2,2,3,1,2,1,3,2,1,1,0,0,0,164
511539010052,1859,1067,574,218,0,0,1097,186,281,76,62,157,1097,280,186,30,13,33,11,8,13,2,1,7,2,0,0,6,2,1,1,3,0,1,1,0,0,0,157
511539010091,1301,739,403,159,0,0,901,153,59,25,57,106,901,59,150,36,11,6,0,6,1,2,2,2,3,7,3,1,3,0,0,0,0,0,0,0,0,1,106
511539010092,1289,790,300,199,0,0,661,132,237,67,92,100,661,237,131,74,30,8,5,17,3,4,4,4,5,0,1,0,2,0,0,3,0,0,0,0,0,0,100
511539010093,1272,641,495,136,0,0,968,88,29,30,40,117,968,29,86,27,3,13,3,1,5,2,0,8,1,0,2,4,0,0,0,0,2,1,0,0,0,0,117
511539010094,1326,726,367,233,0,0,832,143,135,36,66,114,832,134,143,45,6,13,8,7,4,0,3,1,3,3,0,0,3,1,0,0,0,2,0,3,1,0,114
511539010101,905,455,311,139,0,0,690,90,19,18,17,71,690,19,87,10,1,7,1,5,3,0,0,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,71
511539010102,433,247,105,81,0,0,228,41,96,15,41,12,228,96,40,22,4,1,5,4,3,0,8,1,2,1,1,2,0,0,2,0,0,0,0,0,0,0,12
511539010103,1641,944,439,258,0,0,1063,145,161,74,67,131,1063,160,143,40,21,17,14,9,6,5,1,6,7,3,2,1,3,1,0,3,2,1,0,0,2,0,131
511539010111,1894,1092,513,289,0,0,1124,234,216,58,112,150,1124,216,234,78,9,15,16,11,6,5,16,5,2,3,0,0,0,0,0,0,0,0,0,0,1,2,150
511539010112,1267,823,161,283,0,0,413,179,390,51,163,71,413,388,179,140,19,9,7,9,1,4,12,3,2,1,0,1,0,2,0,2,0,0,0,0,2,2,71
511539010113,1116,663,275,178,0,0,657,150,113,45,77,74,657,113,150,48,18,8,7,7,5,4,12,1,0,1,0,1,1,0,0,0,1,3,2,0,0,0,74
511539010121,2377,1318,765,294,0,0,1649,187,191,86,67,197,1649,190,183,31,18,25,20,17,15,3,0,5,7,0,4,0,2,1,2,1,0,4,0,0,0,0,197
511539010122,313,195,54,64,0,0,194,27,50,11,15,16,194,50,27,12,4,3,2,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,16
511539010131,1351,887,148,316,0,0,303,172,604,45,122,105,303,604,171,96,12,10,9,6,3,2,10,5,6,0,1,0,0,0,1,2,0,0,1,0,0,1,105
511539010132,473,297,81,95,0,0,243,132,54,5,17,22,243,54,132,14,0,1,0,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22
511539010141,1363,743,427,193,0,0,755,137,239,79,56,97,755,236,135,36,30,15,18,10,6,0,9,2,4,0,2,0,0,3,0,4,0,0,0,0,0,0,97
511539010142,1196,730,201,265,0,0,506,200,348,24,39,79,506,342,198,25,6,2,5,3,4,1,3,3,2,0,2,0,0,6,0,1,1,4,0,0,0,0,79
511539010151,920,601,69,250,0,0,179,140,443,24,42,92,179,442,139,23,12,6,1,2,0,3,14,0,1,0,1,0,0,1,1,3,0,0,0,0,0,0,92
