FULLCODE,total_reg,party_dem,party_rep,party_npp,party_lib,party_grn,party_ref,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
12095017504,5837,2710,1308,1723,15,4,0,3,0,2087,1612,1683,110,88,257
12095017505,3169,1966,372,793,5,1,0,0,0,465,611,1933,43,32,85
12095017506,7401,3462,1722,2080,23,5,1,2,0,2609,1222,2630,424,162,354
12095017600,2761,1684,307,754,1,1,1,0,0,427,463,1791,22,14,44
12095017701,3364,1509,777,1018,8,2,0,1,0,1273,926,953,76,37,99
12095017702,1816,527,770,487,5,1,0,0,0,1200,249,193,43,46,85
12095017703,2418,933,696,762,9,0,1,1,0,1130,785,357,35,26,85
12095017805,2009,584,839,555,7,0,0,0,0,1290,343,215,31,32,98
12095017806,3776,1098,1660,953,15,5,0,1,0,2445,662,360,65,77,167
12095017807,2036,769,574,648,8,2,0,0,0,906,768,221,28,41,72
12095017808,2800,781,1210,760,8,2,1,0,0,1866,425,187,79,66,177
12095017809,2104,814,610,646,3,1,0,0,0,961,586,374,56,36,91
12095017810,3969,1848,971,1087,6,1,0,0,0,1468,801,1394,99,62,145
12095017811,3236,1374,949,847,15,0,0,0,0,1402,662,928,75,48,121
12095017812,5238,2011,1685,1456,14,6,0,0,0,2597,1043,1109,94,90,305
12095017813,1503,529,539,403,8,0,0,0,0,850,235,294,26,20,78
12095017814,4119,1257,1707,1084,19,2,0,1,0,2408,566,782,88,56,219
12095017901,3195,1162,1216,759,11,1,0,1,0,1685,562,686,48,37,177
12095017902,5219,1589,2226,1325,8,1,0,0,0,3356,698,772,61,77,255
12095018000,2231,1270,346,573,6,1,1,0,0,661,334,1083,31,31,91
12095018100,2283,865,826,559,5,0,0,0,0,1267,340,406,93,54,123
12095018201,3311,1191,1120,932,13,2,0,0,0,2121,490,91,191,115,303
12095018202,2898,1074,943,806,20,0,0,0,0,1827,429,105,129,121,287
12095018203,1183,548,194,416,7,1,0,1,0,399,510,168,36,13,57
12095018204,1333,555,307,440,10,1,1,2,0,634,418,107,53,39,82
12095018300,2065,1372,185,483,5,3,1,0,0,361,272,1324,31,22,55
12095018400,1797,848,397,518,8,2,0,1,0,981,498,111,57,26,124
12095018500,2566,1468,380,685,6,1,0,0,0,703,346,1307,31,46,133
12095018700,3231,1867,655,679,5,3,0,1,0,860,365,1870,30,35,71
12095018800,3293,1605,699,904,17,4,0,1,0,2005,582,263,101,71,271
12095018901,3103,1740,555,761,18,2,0,0,0,954,510,1372,74,56,137
12095018902,3538,1573,842,1033,19,2,1,2,0,1767,816,437,122,119,277
12095019000,2951,1167,1003,730,9,0,0,1,0,1994,422,153,77,67,238
12095990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12117020101,1037,426,311,287,7,1,0,0,0,594,151,212,3,13,64
12117020102,920,466,195,235,11,1,0,0,0,515,75,248,8,12,62
12117020201,1359,674,320,343,6,0,0,0,0,543,185,540,14,23,54
12117020202,3309,1792,692,784,7,3,0,0,0,1032,504,1608,22,60,83
12117020301,1743,688,550,467,15,2,0,1,0,1144,248,197,23,26,105
12117020302,1144,542,202,385,2,1,0,0,0,377,261,463,6,16,21
12117020401,1216,810,112,281,1,0,0,0,0,170,109,905,1,11,20
12117020402,2327,1163,605,534,4,1,0,1,0,873,259,1013,32,62,88
12117020500,1556,959,150,432,4,2,0,0,0,280,162,1063,5,18,28
12117020601,5984,2525,1299,2016,18,5,0,1,0,2309,1696,1343,157,145,334
12117020602,3568,1360,1080,1052,16,1,0,1,0,1832,798,539,90,111,198
12117020703,5169,1142,2556,1405,18,0,0,0,0,3305,442,248,419,319,436
12117020704,4996,1274,2204,1417,19,4,1,2,0,3109,624,319,320,216,408
12117020705,2473,707,1071,653,10,1,0,0,0,1506,318,203,138,108,200
12117020706,5951,1906,2262,1683,22,2,1,0,0,3433,883,665,303,228,439
12117020707,6086,1477,2851,1632,23,4,0,1,0,3997,664,381,376,269,399
12117020803,4754,1342,2037,1284,16,2,1,0,0,3244,699,230,120,143,318
12117020805,6311,1985,2446,1772,22,3,1,0,0,3855,966,450,314,253,473
12117020806,4323,1652,1383,1201,26,2,0,1,0,2232,929,698,127,100,237
12117020807,4315,1658,1168,1402,14,5,0,2,0,2137,1230,579,66,115,188
12117020808,2944,884,1156,848,14,1,0,1,0,1811,510,171,130,104,218
12117020810,2823,873,1034,877,6,0,0,0,0,1676,543,162,127,122,193
12117020811,4427,1589,1446,1295,18,2,1,0,0,2556,962,392,135,113,269
12117020812,2544,898,698,881,12,1,1,0,0,1288,702,284,61,62,147
12117020901,2503,1176,421,855,12,2,0,0,0,821,800,744,19,48,71
12117020902,1636,619,435,561,2,0,0,0,0,887,354,290,12,21,72
12117020904,3887,1650,802,1375,11,1,0,1,0,1431,1374,780,36,104,162
12117020905,2834,1054,843,894,14,1,0,1,0,1507,717,361,61,48,140
12117021000,4063,1470,1346,1173,12,4,1,1,0,2034,932,510,131,224,232
12117021100,2940,1647,450,809,5,1,0,1,0,686,548,1529,32,58,87
12117021201,5250,1067,2882,1221,29,3,2,0,0,4206,406,131,58,92,357
12117021203,4317,1286,1686,1280,14,1,0,2,0,2668,806,249,159,124,311
12117021205,3560,719,1894,896,14,1,0,1,0,2794,363,63,71,63,206
12117021206,3938,1044,1663,1149,18,0,1,1,0,2402,746,217,186,141,246
12117021306,6854,1927,3011,1778,21,1,0,1,0,4871,937,179,173,189,505
12117021307,5882,1741,2452,1589,24,2,0,1,0,3705,1252,232,191,179,323
12117021311,3935,1341,1478,1044,15,1,0,1,0,2266,642,597,116,90,224
12117021312,3200,1082,1135,924,14,1,0,0,0,1844,672,311,109,91,173
12117021313,5304,1380,2360,1466,19,4,0,0,0,3676,608,256,190,181,393
12117021314,4129,1282,1608,1140,25,6,0,0,0,2559,785,285,115,102,283
12117021315,4987,1758,1745,1400,11,2,1,1,0,3069,1002,312,118,138,348
12117021316,2979,977,1063,895,10,0,0,0,0,1760,557,201,167,97,197
12117021317,6088,2026,2204,1749,18,3,0,1,0,3576,1131,514,262,173,432
12117021318,5746,2049,1881,1699,26,2,0,6,0,2932,1490,513,239,258,314
12117021319,1220,447,391,366,3,1,0,0,0,711,319,75,16,30,69
12117021320,5148,1773,1696,1588,14,4,1,2,0,3018,1110,432,149,153,286
12117021321,1961,754,595,573,7,4,0,0,0,1073,475,201,39,56,117
12117021401,5210,2000,1429,1651,30,3,0,3,0,2688,1371,631,108,125,287
12117021403,7764,2441,3018,2145,27,2,1,0,0,4978,1371,467,199,254,495
12117021404,5317,1715,1912,1590,24,4,2,3,0,3268,1174,356,112,115,292
12117021504,2379,672,1119,551,7,2,0,1,0,1786,277,89,26,58,143
12117021505,3455,1079,1420,890,10,2,0,0,0,2392,554,149,53,101,206
12117021506,2759,873,1045,769,24,3,0,0,0,1781,456,171,85,109,157
12117021507,4682,1656,1439,1480,24,3,0,2,0,2658,1149,385,113,116,261
12117021604,3259,942,1447,802,17,0,0,1,0,2345,381,98,103,96,236
12117021606,4521,1623,1385,1419,21,0,1,0,0,2151,1341,601,103,87,238
12117021608,3882,1595,1030,1171,10,5,1,1,0,1907,1007,611,64,88,205
12117021609,2796,780,1237,715,9,2,0,0,0,2029,343,89,57,88,190
12117021611,3647,1051,1589,942,11,3,0,0,0,2661,463,86,74,103,260
12117021612,3382,871,1635,812,9,4,0,1,0,2457,461,93,66,89,216
12117021613,1995,834,446,668,9,1,0,0,0,928,535,361,33,30,108
12117021614,4140,1617,1178,1259,19,3,0,0,0,1986,1240,489,70,118,237
12117021617,5084,1587,2055,1323,27,3,0,0,0,3560,654,272,106,145,347
12117021704,3313,849,1430,979,8,2,1,0,0,2097,790,165,59,56,146
12117021705,3324,1521,642,1095,13,5,1,2,0,1102,1298,737,48,45,94
12117021706,2528,825,986,668,10,0,0,0,0,1405,586,264,42,79,152
12117021707,4400,1805,1111,1388,11,5,1,0,0,2121,1054,756,105,100,264
12117021708,4001,1316,1333,1265,18,2,0,1,0,2066,942,464,172,125,232
12117021802,3015,1130,920,908,14,1,0,0,0,1757,691,329,46,51,141
12117021803,2297,945,604,702,7,4,0,0,0,1070,603,411,31,55,127
12117021805,1242,351,597,261,10,3,0,0,0,961,125,16,16,24,100
12117021806,4197,1657,1307,1144,14,5,2,1,0,2365,876,479,62,125,290
12117021901,3655,1351,1110,1112,16,3,0,1,0,2035,816,426,85,88,205
12117021902,3161,1349,905,842,15,2,2,0,0,1548,599,758,40,77,139
12117022001,1645,832,339,450,3,1,0,0,0,637,262,605,46,26,69
12117022002,2861,1080,832,888,12,6,1,0,0,1564,754,257,70,59,157
12117022004,1688,693,485,478,9,1,0,1,0,1003,402,119,26,39,99
12117022006,2513,961,841,646,15,2,0,0,0,1569,449,238,33,73,151
12117022007,2673,1020,803,804,13,4,0,0,0,1481,620,340,29,52,151
12117022101,4581,1650,1377,1478,10,4,1,0,0,2533,1191,492,57,79,229
12117022104,5574,2061,1732,1685,21,3,2,0,0,3137,1524,387,107,140,279
12117022105,2723,934,1016,729,12,1,0,0,0,1803,498,132,63,70,157
12117022106,5670,2021,1851,1687,35,5,0,1,0,3292,1342,354,174,178,330
12117022201,4007,1587,1171,1174,24,1,0,2,0,2212,1029,375,67,87,237
12117022205,2617,891,983,697,5,3,0,0,0,1622,546,160,58,80,151
12117022206,4845,1803,1494,1431,34,3,0,0,0,2779,1067,366,186,133,314
12117022207,4125,1366,1469,1213,18,1,1,1,0,2324,917,269,163,157,295
12117022208,2919,1213,678,946,19,4,0,1,0,1542,841,290,37,54,155
12117022209,2901,1076,967,812,3,0,0,2,0,1757,693,147,71,76,157
12059960100,2459,522,1659,261,1,1,0,0,0,2255,34,52,7,24,87
12059960201,2089,491,1349,234,4,0,0,0,0,1939,43,6,4,32,65
12059960202,1212,279,750,175,3,0,0,0,0,1074,29,6,6,27,70
12059960300,2026,421,1320,266,2,1,0,0,0,1871,29,14,9,17,86
12059960401,6,0,5,1,0,0,0,0,0,5,1,0,0,0,0
12059960402,2222,484,1422,298,2,3,0,0,0,1897,53,118,19,24,111
12059960403,1245,307,749,176,2,1,1,0,0,1073,35,67,9,20,41
12125960100,1209,448,634,117,1,1,0,0,0,1013,38,104,2,4,48
12125960201,1383,454,787,126,4,0,0,0,0,1074,53,188,10,16,42
12125960202,1912,658,1034,200,2,1,0,0,0,1537,56,232,12,12,63
12125960300,2923,838,1739,317,9,1,0,0,0,2452,83,227,6,29,126
12127080101,3895,1046,1819,960,13,2,0,0,0,3186,196,81,59,64,309
12127080102,5150,1200,2565,1287,12,2,0,1,0,4175,283,125,42,128,397
12127080201,2371,647,1059,610,9,3,0,0,0,1935,110,18,18,59,231
12127080202,2322,669,975,637,7,0,0,0,0,1938,121,15,21,54,173
12127080300,2645,765,1116,691,13,1,1,0,0,2186,145,42,21,49,202
12127080400,2980,871,1362,707,8,4,1,0,0,2405,164,18,61,77,255
12127080500,2008,554,823,577,7,2,0,0,0,1554,165,29,41,64,155
12127080600,2562,923,852,732,11,2,0,0,0,1891,155,289,33,30,164
12127080700,3644,1113,1504,975,9,2,1,0,0,3018,189,42,74,82,239
12127080803,3689,1185,1381,1053,12,2,0,1,0,2883,226,181,63,90,246
12127080805,3975,1413,1249,1245,17,4,1,0,0,2988,302,288,50,76,271
12127080806,2154,624,926,560,11,1,0,1,0,1649,137,106,22,59,181
12127080807,3970,1314,1540,1037,18,1,0,1,0,3087,258,171,65,100,289
12127080808,4009,1238,1614,1074,6,1,0,0,0,2893,272,323,97,96,328
12127080809,1883,632,616,583,10,2,0,1,0,1374,139,164,31,22,153
12127080901,2648,1035,806,762,9,0,0,0,0,1668,182,571,10,45,172
12127080902,2357,864,662,785,10,1,0,0,0,1578,192,386,25,47,129
12127081001,1399,478,455,435,4,2,0,0,0,1091,82,95,16,29,86
12127081002,1774,608,616,507,7,2,0,0,0,1236,148,163,38,46,143
12127081101,1962,565,813,529,10,1,1,1,0,1500,123,49,44,82,164
12127081102,1429,476,550,380,5,1,0,0,0,1146,75,21,27,48,112
12127081201,1885,634,622,582,9,4,0,0,0,1333,176,152,15,47,162
12127081202,707,230,212,243,5,0,0,0,0,498,64,53,13,13,66
12127081300,1681,544,590,501,11,6,0,0,0,1305,118,64,29,27,138
12127081500,1199,429,315,433,3,1,0,0,0,771,107,210,12,31,68
12127081600,1396,831,178,372,3,1,0,1,0,440,98,799,7,13,39
12127081701,2506,1274,484,689,11,2,0,0,0,1102,223,976,33,37,135
12127081702,2829,1883,288,619,3,2,0,1,0,602,131,1985,16,24,71
12127081800,1974,1329,199,427,2,1,0,0,0,397,122,1375,11,17,52
12127081900,1356,1025,43,281,1,1,0,0,0,90,56,1186,2,5,17
12127082000,3020,1963,246,785,2,3,1,2,0,476,103,2333,12,30,66
12127082100,2679,1984,148,526,0,0,1,2,0,250,133,2253,4,10,29
12127082201,2699,1136,668,830,6,5,0,2,0,1494,252,661,65,54,173
12127082202,1272,510,412,324,7,1,0,0,0,836,73,256,14,37,56
12127082302,2164,920,602,591,12,2,0,1,0,1197,164,611,35,45,112
12127082303,2272,1297,316,619,10,2,0,1,0,667,211,1261,17,33,83
12127082401,2151,819,666,619,9,5,1,0,0,1342,182,428,33,37,129
12127082404,1911,720,600,546,10,1,2,0,0,1433,119,193,28,30,108
12127082405,2848,928,1085,773,8,2,0,0,0,2334,161,137,24,39,153
12127082406,1923,573,815,498,6,1,0,0,0,1603,130,51,16,30,93
12127082410,4634,1391,1735,1411,7,4,1,2,0,3512,371,216,90,90,355
12127082411,2917,878,1184,791,6,4,0,0,0,2120,203,255,65,78,196
12127082412,1716,580,588,499,7,1,1,1,0,1152,152,238,24,47,103
12127082413,2448,808,871,728,8,0,0,2,0,1610,218,283,78,96,163
12127082414,2591,829,939,761,11,2,0,2,0,2016,179,107,19,66,204
12127082415,1843,655,597,539,6,1,0,0,0,1284,141,262,9,20,127
12127082503,4152,1255,1561,1255,9,3,0,0,0,3317,289,146,40,66,294
12127082506,3430,979,1293,1088,14,3,0,0,0,2775,212,81,32,74,256
12127082508,3796,1126,1629,980,15,1,0,2,0,3089,211,97,53,134,212
12127082509,3270,951,1339,911,10,3,0,0,0,2699,167,73,29,77,225
12127082510,2886,826,1111,878,9,3,1,1,0,2410,172,23,23,48,210
12127082511,1677,523,609,508,5,3,0,1,0,1339,104,73,20,23,118
12127082512,3910,1098,1534,1210,11,0,1,1,0,3033,304,127,55,99,292
12127082513,1004,296,327,363,3,0,0,0,0,781,83,22,17,16,85
12127082604,2264,574,1032,614,9,0,0,0,0,1776,107,51,52,69,209
12127082605,3477,878,1670,856,13,2,0,0,0,2735,201,42,103,111,285
12127082606,3192,740,1668,731,8,0,0,1,0,2701,118,16,35,65,257
12127082607,1822,435,850,495,8,2,0,0,0,1493,87,9,31,39,163
12127082701,1738,482,845,376,6,1,0,0,0,1469,67,3,27,35,137
12127082703,2646,759,1183,641,7,3,0,1,0,2265,102,9,29,40,201
12127082704,2083,548,1004,494,6,1,0,0,0,1797,72,11,11,26,166
12127082705,2022,582,860,533,8,1,0,1,0,1733,85,5,17,32,150
12127082801,2003,547,865,547,6,1,0,0,0,1690,67,26,13,38,169
12127082802,3410,957,1544,828,12,4,0,1,0,2930,132,26,41,54,227
12127082902,4700,1343,1920,1340,13,5,0,1,0,3924,224,172,26,62,292
12127082903,4456,1534,1615,1203,14,2,0,0,0,2988,289,701,42,95,341
12127082904,4433,1177,2037,1126,15,4,0,2,0,3829,137,29,21,66,351
12127083003,5050,1342,2303,1292,14,6,1,2,0,4273,166,184,34,51,342
12127083005,2862,752,1228,838,5,0,0,1,0,2430,113,53,26,39,201
12127083006,4992,1426,1971,1484,14,2,1,0,0,4164,281,121,24,65,337
12127083007,3150,853,1277,965,14,2,0,1,0,2705,129,73,4,36,203
12127083008,2363,697,931,676,11,1,1,1,0,1971,101,64,15,47,165
12127083009,2771,778,1073,853,11,5,1,0,0,2358,124,70,15,45,159
12127083203,6336,1586,2979,1666,10,2,4,0,0,4908,389,171,206,189,473
12127083205,4973,1287,2307,1241,17,0,1,2,0,3546,332,345,125,149,476
12127083206,800,163,369,249,6,1,0,0,0,674,36,10,15,12,53
12127083207,6847,1836,2982,1885,27,3,0,1,0,5217,519,288,127,168,528
12127083209,6658,1403,3383,1727,16,1,0,2,0,5499,351,88,92,150,478
12127083210,5323,1318,2467,1440,14,1,0,2,0,4207,317,142,120,144,393
12127083211,4595,1082,2200,1215,16,1,0,2,0,3602,297,93,107,174,322
12127090101,3111,728,1512,825,10,2,0,2,0,2389,359,115,33,42,173
12127090102,1853,490,847,494,0,1,0,2,0,1310,358,50,10,18,107
12127090202,4360,1287,1802,1189,21,1,1,1,0,3349,517,146,41,68,239
12127090203,3111,982,1213,869,10,1,0,0,0,2176,551,160,21,33,170
12127090204,6441,1835,2731,1761,23,3,0,1,0,4705,762,377,65,141,391
12127090303,1847,512,811,501,3,0,0,0,0,1442,206,52,7,35,105
12127090304,3293,1094,1215,921,13,1,0,2,0,2441,415,145,25,58,209
12127090305,2774,706,1188,804,21,5,0,0,0,2108,293,123,24,42,184
12127090306,7362,2169,3155,1880,23,3,0,4,0,5275,946,378,97,141,525
12127090307,5025,1649,1863,1433,16,3,0,1,0,3337,802,431,58,66,331
12127090401,1183,450,388,318,7,1,0,1,0,927,114,55,6,20,61
12127090402,2688,1045,863,723,10,3,0,1,0,1902,360,175,26,38,187
12127090500,1288,583,366,305,11,3,0,1,0,873,158,158,11,21,67
12127090600,3815,2011,734,1012,15,2,1,1,0,1391,704,1537,22,35,126
12127090701,4361,1286,1799,1184,17,1,0,0,0,3358,447,226,20,67,243
12127090702,3152,1444,834,831,7,1,1,2,0,1596,371,948,37,41,159
12127090803,3769,949,1593,1159,14,3,0,1,0,2748,578,125,21,62,235
12127090804,5556,1615,2100,1740,20,5,1,5,0,3821,1028,277,42,77,311
12127090806,3120,1211,850,992,7,3,1,4,0,1492,1054,352,18,49,155
12127090807,3122,892,1277,894,10,1,0,1,0,2275,442,120,23,42,220
12127090808,1286,366,541,358,6,1,0,1,0,1034,135,9,5,15,88
12127090903,3779,961,1792,956,14,2,1,1,0,2910,393,142,44,78,212
12127090904,5332,1384,2252,1596,16,2,0,0,0,3686,838,319,82,113,294
12127090905,5066,1478,2047,1438,28,2,2,3,0,3289,1027,325,85,97,243
12127090906,2576,681,1029,821,8,1,0,0,0,1922,362,84,29,36,143
12127091001,4881,1651,1723,1413,14,5,1,3,0,3150,941,446,37,64,243
12127091005,1661,306,903,423,5,0,0,0,0,1389,111,49,12,15,85
12127091015,3455,1340,970,1105,11,1,0,3,0,1517,1358,322,53,51,154
12127091016,4470,1748,1077,1576,14,5,0,5,0,1853,1981,374,27,42,193
12127091017,2724,1035,707,948,10,2,0,4,0,1172,1107,262,33,29,121
12127091018,5026,1856,1395,1691,17,2,1,1,0,2307,1802,556,38,80,243
12127091019,3709,1409,985,1256,10,2,0,0,0,1652,1424,403,32,51,147
12127091020,4728,1851,1201,1608,8,3,3,1,0,1984,1812,674,31,42,185
12127091021,1956,663,629,645,3,1,0,1,0,1038,569,185,14,35,115
12127091023,2213,847,642,686,8,0,1,0,0,1025,842,186,23,34,103
12127091025,3270,1149,998,1068,11,3,0,3,0,1632,1153,327,23,28,107
12127091028,3435,1442,840,1108,12,1,1,1,0,1385,1423,407,34,35,151
12127091029,3626,1097,1379,1091,11,0,2,2,0,2312,799,255,39,50,171
12127091030,1832,693,513,589,10,2,1,3,0,927,660,132,7,28,78
12127091031,3821,1297,1289,1171,15,2,0,2,0,2028,1153,391,30,49,170
12127091032,3079,1153,914,962,7,0,0,4,0,1544,1013,300,33,51,138
12127091033,2757,1009,819,891,5,3,0,1,0,1271,1022,292,19,50,103
12127091034,2718,1069,648,949,7,0,1,2,0,1103,1129,340,17,39,90
12127091035,2814,1016,814,933,11,0,0,1,0,1247,1071,342,13,27,114
12127091036,2328,828,686,775,4,2,1,2,0,1134,829,230,19,32,84
12127091037,2787,1107,737,906,12,2,0,3,0,1184,1090,365,17,26,105
12127091038,2660,967,783,872,6,2,0,0,0,1340,883,269,9,40,119
12127091039,2721,962,845,874,7,1,0,0,0,1325,975,288,13,36,84
12127092500,3609,1510,790,1227,18,4,1,1,0,1819,419,979,53,89,250
12127990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12061050101,2046,712,776,506,11,1,0,0,0,1490,187,148,21,35,165
12061050102,2170,608,966,558,7,2,0,0,0,1658,216,119,22,24,131
12061050201,1231,313,611,284,6,2,1,1,0,970,93,39,11,18,100
12061050202,1534,384,768,347,4,1,1,0,0,1199,127,64,23,19,102
12061050303,1988,1531,110,335,0,0,0,0,0,107,72,1777,2,12,18
12061050304,1149,675,197,260,0,1,0,0,0,333,92,673,4,14,33
12061050305,1891,604,769,454,6,0,0,0,0,1333,121,257,11,25,144
12061050306,1840,365,1073,359,2,0,0,0,0,1591,63,4,16,29,137
12061050401,1969,649,717,551,7,3,0,1,0,1371,224,175,27,28,144
12061050402,1881,479,955,401,1,3,0,0,0,1527,114,43,13,42,142
12061050504,1348,287,738,293,3,0,0,0,0,1141,60,8,15,17,107
12061050505,2895,661,1554,613,7,3,0,0,0,2424,116,7,32,45,271
12061050506,3672,834,1967,787,3,0,0,1,0,3102,140,7,48,56,319
12061050507,1672,210,1136,289,2,0,0,0,0,1484,29,3,17,21,118
12061050508,2551,476,1409,603,10,2,0,0,0,2110,133,4,32,40,232
12061050509,1808,300,1055,401,5,0,0,1,0,1550,72,4,15,23,144
12061050601,2076,683,840,515,1,0,2,0,0,1508,185,167,23,44,149
12061050602,3439,890,1623,846,7,3,1,0,0,2670,325,133,40,55,216
12061050603,4635,1407,1987,1128,12,1,0,0,0,3267,460,509,45,97,257
12061050604,1237,336,595,276,1,1,0,0,0,1019,68,13,9,24,104
12061050605,1585,370,824,353,7,2,1,0,0,1359,72,5,10,30,109
12061050607,4186,1505,1455,1132,9,3,0,0,0,2421,570,837,41,72,245
12061050608,3580,1154,1348,1003,12,1,0,0,0,2287,441,535,55,50,212
12061050702,4101,952,2231,831,14,1,0,2,0,3297,321,86,72,58,267
12061050704,2561,635,1327,541,6,2,0,0,0,2017,208,66,33,46,191
12061050706,5267,1257,2696,1194,18,2,0,0,0,4120,424,136,52,114,421
12061050707,2963,710,1544,647,10,1,1,1,0,2209,279,131,32,74,238
12061050708,3072,779,1514,696,7,1,1,0,0,2440,217,86,36,39,254
12061050709,2082,555,1044,445,2,1,0,0,0,1772,97,29,13,25,146
12061050805,2967,908,1194,804,5,6,1,0,0,2232,192,257,24,41,221
12061050806,4005,1070,1796,1060,10,2,0,0,0,3159,314,120,31,66,315
12061050807,4227,1133,1955,1058,11,2,1,0,0,3354,345,118,49,64,297
12061050808,3557,893,1678,922,9,5,0,0,0,2964,207,67,20,55,244
12061050809,4851,1312,2091,1327,22,2,0,0,0,3759,395,223,50,88,336
12061050810,2848,735,1342,725,6,3,0,0,0,2239,253,116,20,36,184
12061050811,5629,1404,2914,1180,14,3,1,0,0,4207,435,307,75,119,486
12061050812,2538,611,1263,601,5,2,0,0,0,1920,207,175,23,31,182
12061050903,4754,1223,2047,1379,14,5,0,0,0,3380,768,208,36,50,312
12061050905,2766,592,1503,623,9,0,0,0,0,2242,179,54,27,56,208
12061050906,1805,499,783,470,2,0,0,0,0,1461,152,23,13,22,134
12061050907,1111,278,524,282,4,0,0,0,0,865,107,27,10,16,86
12061050908,2172,662,886,578,3,1,0,1,0,1221,587,232,16,22,94
12061050909,1606,515,544,534,2,0,0,0,0,680,859,12,5,10,40
12061980000,5,1,0,4,0,0,0,0,0,3,0,0,1,1,0
12061990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12017450103,3245,855,1655,668,11,3,0,0,0,2649,218,101,21,27,229
12017450104,2395,581,1179,596,6,0,0,0,0,1893,192,108,20,33,149
12017450105,1541,374,791,345,3,1,0,0,0,1334,65,6,6,17,113
12017450106,1858,462,907,460,5,3,1,0,0,1526,75,99,8,14,136
12017450201,2810,773,1177,787,11,3,0,1,0,2121,305,97,38,42,207
12017450202,4023,1121,1710,1104,14,3,0,1,0,3027,397,192,30,52,325
12017450305,2237,542,1128,532,5,1,1,0,0,1827,112,87,20,23,168
12017450306,2399,559,1194,597,14,0,0,0,0,2036,107,38,20,36,162
12017450307,4911,1066,2672,1101,11,2,3,1,0,3877,336,162,89,95,352
12017450308,4618,983,2497,1066,9,2,0,0,0,3763,287,116,65,91,296
12017450309,4451,1083,2175,1107,15,0,1,3,0,3381,451,194,31,65,329
12017450310,2970,740,1423,737,17,2,0,0,0,2250,313,145,23,31,208
12017450401,2516,600,1281,591,8,1,1,1,0,2106,109,99,14,38,150
12017450402,3088,597,1697,738,4,3,0,0,0,2635,140,31,14,28,240
12017450501,1634,367,944,301,4,1,0,0,0,1413,63,10,36,17,95
12017450502,1904,397,1037,429,7,1,0,1,0,1642,71,28,14,32,117
12017450601,3775,925,1724,1044,15,1,0,0,0,3195,179,47,33,59,262
12017450602,3590,933,1769,842,4,1,1,0,0,2893,169,192,24,43,269
12017450703,4648,1038,2561,965,6,4,0,0,0,3596,250,106,178,82,436
12017450704,2635,569,1451,582,8,2,0,0,0,2252,138,31,33,32,149
12017450705,4182,1001,2145,961,13,0,0,2,0,3362,290,154,43,70,263
12017450706,2099,590,950,509,10,1,0,1,0,1648,171,102,10,35,133
12017450800,3118,805,1558,701,11,3,0,0,0,2580,152,82,20,29,255
12017450901,2427,567,1248,570,7,0,0,1,0,2079,114,25,15,36,158
12017450902,2041,525,1098,384,6,0,1,0,0,1671,90,69,21,32,158
12017451001,1781,519,838,383,11,3,0,0,0,1407,141,61,14,25,133
12017451002,2872,725,1502,591,5,0,1,1,0,2415,157,53,18,44,185
12017451101,1738,386,951,366,3,0,1,1,0,1448,148,26,8,23,85
12017451103,2357,601,1113,585,7,2,0,1,0,1851,222,59,20,35,170
12017451104,2317,580,1174,525,6,0,0,0,0,1944,150,23,13,26,161
12017451200,3104,775,1610,654,15,0,0,0,0,2721,121,41,14,31,176
12017451300,2623,597,1368,619,7,1,0,0,0,2259,143,17,16,31,157
12017451400,3121,707,1656,699,14,3,0,1,0,2639,171,61,32,26,192
12017451501,2501,526,1252,669,7,0,1,0,0,2180,105,14,17,28,157
12017451502,4584,1093,2190,1210,14,3,0,0,0,3904,224,39,27,58,332
12017451603,1733,372,907,407,8,0,0,0,0,1447,95,32,15,26,118
12017451604,3621,876,1857,833,2,3,0,1,0,2948,240,82,27,50,274
12017451605,1652,419,697,507,7,0,0,0,0,1403,98,9,10,15,117
12017451606,4354,978,2339,957,6,0,0,0,0,3677,211,61,33,64,308
12017451701,1877,388,1126,339,3,0,0,0,0,1676,50,2,6,39,104
