FULLCODE,total_reg,party_dem,party_npp,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
13223120504,2156,465,915,776,0,0,1522,141,306,14,22,151
13223120505,4543,885,1854,1804,0,0,3390,228,548,17,58,302
13223120506,2602,891,985,726,0,0,1543,165,706,12,32,144
13223120507,3723,2251,848,624,0,0,1244,234,2036,25,44,140
13223120601,3336,1730,912,694,0,0,1396,255,1483,28,49,125
13223120603,3484,1422,1095,967,0,0,1864,236,1159,27,42,156
13223120604,3903,1253,1326,1324,0,0,2439,200,1008,20,55,181
13223120605,4249,961,1634,1654,0,0,3083,178,687,23,37,241
13223120606,3103,977,1056,1070,0,0,2037,100,754,20,25,167
13223120607,4359,1774,1531,1054,0,0,2365,267,1489,27,30,181
13285960101,2413,795,795,823,0,0,1559,50,660,11,17,116
13285960102,1770,505,628,637,0,0,1194,56,389,15,19,97
13285960201,2135,417,633,1085,0,0,1663,52,257,15,14,134
13285960202,1768,344,561,863,0,0,1392,31,230,15,9,91
13285960300,3167,584,836,1747,0,0,2576,59,275,38,22,197
13285960401,2031,724,383,924,0,0,1308,47,577,9,17,73
13285960402,2044,821,438,785,0,0,1185,44,657,45,19,94
13285960501,2612,1557,559,496,0,0,976,81,1428,34,13,80
13285960503,2903,1538,585,780,0,0,1277,74,1400,42,8,102
13285960504,1662,650,444,568,0,0,938,34,580,31,7,72
13285960600,3683,2211,659,813,0,0,1344,41,2122,35,17,124
13285960700,3174,1496,710,968,0,0,1534,61,1400,65,12,102
13285960800,1720,1196,299,225,0,0,531,39,1102,4,3,41
13285960901,2214,1404,465,345,0,0,731,41,1346,21,14,61
13285960903,2522,516,772,1234,0,0,1915,62,353,25,18,149
13285960904,2087,542,654,891,0,0,1456,36,464,27,8,96
13285961000,3487,1638,839,1010,0,0,1751,53,1504,35,18,126
13285961100,1972,309,578,1085,0,0,1615,39,185,11,9,113
13245000100,2798,1330,501,967,0,0,1535,64,989,32,20,158
13245000200,1787,1143,413,231,0,0,653,50,1003,12,19,50
13245000300,798,557,166,75,0,0,242,15,513,1,6,21
13245000600,1220,895,223,102,0,0,346,35,778,5,8,48
13245000700,718,652,51,15,0,0,50,3,644,7,3,11
13245001000,1610,956,375,279,0,0,711,66,737,12,13,71
13245001100,1403,384,282,737,0,0,1132,30,130,13,17,81
13245001200,2943,1783,655,505,0,0,1190,78,1484,28,34,129
13245001300,890,623,149,118,0,0,308,21,531,4,4,22
13245001400,971,864,83,24,0,0,72,15,850,12,10,12
13245001602,3118,1185,545,1388,0,0,2019,67,775,39,35,183
13245001603,713,462,125,126,0,0,243,13,427,8,7,15
13245001604,1794,1543,156,95,0,0,212,49,1494,13,5,21
13245010101,2063,568,798,697,0,0,1549,78,251,41,28,116
13245010104,2558,1368,703,487,0,0,1123,98,1127,60,40,110
13245010105,3523,1101,987,1435,0,0,2354,131,714,67,32,225
13245010107,1609,781,465,363,0,0,750,70,635,30,31,93
13245010108,1180,791,302,87,0,0,316,56,731,18,22,37
13245010109,2259,928,727,604,0,0,1275,115,657,50,28,134
13245010201,4579,1688,941,1950,0,0,2903,153,1121,62,49,291
13245010203,2690,1899,513,278,0,0,716,95,1746,36,26,71
13245010205,835,478,270,87,0,0,287,54,426,11,15,42
13245010206,2776,1435,746,595,0,0,1284,112,1200,38,26,116
13245010207,2776,1963,584,229,0,0,659,139,1841,24,29,84
13245010208,4616,3636,644,336,0,0,731,201,3479,73,42,90
13245010300,2877,2477,292,108,0,0,336,66,2421,10,7,37
13245010400,2408,2086,227,95,0,0,279,28,2053,8,8,32
13245010506,2954,2024,382,548,0,0,791,89,1944,15,18,97
13245010507,3981,3232,493,256,0,0,677,87,3106,16,22,73
13245010508,2239,1583,362,294,0,0,616,56,1478,22,3,64
13245010509,3079,2038,528,513,0,0,977,61,1882,14,22,123
13245010510,3348,1999,755,594,0,0,1295,75,1787,18,19,154
13245010511,1755,1304,307,144,0,0,431,31,1234,5,14,40
13245010512,3134,2797,226,111,0,0,234,75,2764,15,18,28
13245010513,2540,2146,256,138,0,0,295,91,2106,13,5,30
13245010514,2519,2272,189,58,0,0,172,57,2245,7,10,28
13245010515,1955,1313,469,173,0,0,559,86,1230,12,10,58
13245010601,1635,1463,105,67,0,0,146,16,1427,5,9,32
13245010602,1559,1477,63,19,0,0,68,14,1462,7,3,5
13245010706,3555,2220,902,433,0,0,1177,126,2090,24,19,119
13245010707,2013,1794,160,59,0,0,160,56,1752,10,9,26
13245010708,3970,3343,407,220,0,0,455,141,3245,31,24,74
13245010709,3823,3489,222,112,0,0,193,125,3441,19,22,23
13245010710,3429,2376,766,287,0,0,877,172,2256,29,17,78
13245010711,2250,1711,357,182,0,0,454,70,1643,20,8,55
13245010713,4365,3839,349,177,0,0,343,153,3745,53,28,43
13245010714,2646,2385,162,99,0,0,139,86,2345,29,21,26
13245010801,634,248,358,28,0,0,238,106,227,13,13,37
13245010802,296,170,116,10,0,0,90,28,146,9,8,15
13245010903,3854,1623,1110,1121,0,0,2176,135,1308,20,25,190
13245010904,2736,1451,800,485,0,0,1176,80,1335,26,21,98
13245010905,3187,1017,1290,880,0,0,2138,85,749,19,16,180
13245010907,1517,558,522,437,0,0,923,39,467,11,10,67
13245010908,3510,1575,1008,927,0,0,1803,150,1316,31,38,172
13245011000,1288,804,280,204,0,0,511,30,644,25,14,64
13245011100,1368,1297,50,21,0,0,54,8,1278,10,4,14
13301970400,1819,1292,247,280,0,0,722,13,990,10,3,81
13301970500,1975,1401,245,329,0,0,715,17,1167,7,5,64
13173950100,1135,271,406,458,0,0,874,27,127,3,13,91
13173950201,2176,890,603,683,0,0,1321,48,684,14,14,95
13173950202,2270,592,990,688,0,0,1469,128,463,9,16,185
13001950100,2080,261,547,1272,0,0,1846,36,100,4,10,84
13001950201,1354,553,273,528,0,0,744,57,502,5,4,42
13001950202,1521,759,369,393,0,0,699,49,708,7,11,47
13001950301,1733,460,399,874,0,0,1166,93,341,29,21,83
13001950302,1274,278,422,574,0,0,936,69,189,6,8,66
13001950400,1034,217,240,577,0,0,790,20,171,3,2,48
13001950500,2478,314,747,1417,0,0,2076,90,143,12,26,131
13313000101,2684,205,1155,1324,0,0,2352,133,20,11,22,146
13313000103,2701,356,1149,1196,0,0,1983,384,117,34,19,164
13313000104,2700,316,1225,1159,0,0,2299,163,68,22,16,132
13313000200,2391,236,1054,1101,0,0,1924,306,44,8,10,99
13313000301,2213,347,1073,793,0,0,1373,673,65,18,18,66
13313000303,2539,398,1054,1087,0,0,1658,593,106,24,37,121
13313000304,2386,271,1109,1006,0,0,1746,412,61,28,29,110
13313000401,2718,646,1633,439,0,0,881,1465,278,15,23,56
13313000402,1158,148,617,393,0,0,753,301,65,6,5,28
13313000501,2275,331,1010,934,0,0,1699,254,88,71,36,127
13313000502,2639,646,1422,571,0,0,1378,813,285,32,42,89
13313000600,2582,309,1171,1102,0,0,2160,203,47,16,12,144
13313000700,3190,290,1355,1545,0,0,2693,215,70,11,17,184
13313000801,1478,128,721,629,0,0,1275,115,10,14,13,51
13313000802,3138,428,1129,1581,0,0,2523,213,107,64,43,188
13313000900,2776,522,928,1326,0,0,1964,474,122,59,29,128
13313001000,1266,319,788,159,0,0,353,709,165,4,8,27
13313001100,2105,291,1177,637,0,0,1332,623,77,5,10,58
13313001200,3318,574,1943,801,0,0,1680,1290,226,20,18,84
13313001300,1271,224,879,168,0,0,446,689,86,4,8,38
13313001400,3504,602,1413,1489,0,0,2241,789,128,95,89,162
13313001500,3512,399,1732,1381,0,0,2648,608,64,37,18,137
13259950100,1366,1028,148,190,0,0,523,10,781,6,7,39
13259950400,1548,1215,154,179,0,0,560,17,917,5,1,48
13133950100,1603,565,410,628,0,0,995,44,473,8,17,66
13133950200,1356,759,250,347,0,0,537,52,712,6,6,43
13133950301,2962,330,765,1867,0,0,2440,68,42,31,43,338
13133950302,3582,710,729,2143,0,0,2800,58,322,44,36,322
13133950304,1202,737,203,262,0,0,392,51,707,25,4,23
13133950305,1869,1169,258,442,0,0,682,44,1081,7,12,43
13133950400,663,389,103,171,0,0,278,11,356,0,1,17
13133950500,1248,400,207,641,0,0,835,24,316,10,6,57
13237960101,2950,466,942,1542,0,0,2448,42,234,11,19,196
13237960103,2162,404,660,1098,0,0,1704,69,213,21,23,132
13237960104,2474,335,718,1421,0,0,2049,67,116,17,20,205
13237960201,685,157,221,307,0,0,489,48,116,7,3,22
13237960203,2295,1188,415,692,0,0,1058,83,1073,12,9,60
13237960204,1872,1416,177,279,0,0,390,22,1411,10,8,31
13237960301,2060,476,684,900,0,0,1553,57,318,9,6,117
13237960302,1708,301,537,870,0,0,1415,46,116,13,9,109
13003960100,1123,441,289,393,0,0,604,118,327,0,3,71
13003960200,2651,838,778,1035,0,0,1691,326,511,8,12,103
13003960300,773,138,244,391,0,0,615,69,21,10,3,55
13239960300,1625,1093,223,309,0,0,783,23,727,9,15,68
13083040102,2685,217,1221,1247,0,0,2428,55,11,18,15,158
13083040103,2246,142,1168,936,0,0,1983,44,14,20,16,169
13083040104,1358,157,561,640,0,0,1161,43,30,13,11,100
13083040200,2685,188,1033,1464,0,0,2507,30,8,6,17,117
13083040300,2342,229,872,1241,0,0,2155,29,8,16,11,123
13229960100,1961,238,606,1117,0,0,1622,44,170,13,9,103
13229960200,1064,78,337,649,0,0,905,42,51,1,5,60
13229960301,2665,640,788,1237,0,0,1899,60,582,7,7,110
13229960302,1805,137,562,1106,0,0,1602,34,78,9,5,77
13229960401,3793,290,1353,2150,0,0,3300,80,146,25,23,219
13229960402,1425,106,539,780,0,0,1257,25,40,9,4,90
13235950100,972,249,244,479,0,0,639,23,238,3,4,65
13235950201,1922,920,264,738,0,0,799,31,1009,16,6,61
13235950202,2065,316,453,1296,0,0,1645,47,256,18,12,87
13235950300,824,202,180,442,0,0,580,15,179,7,1,42
13319960200,2155,1397,353,405,0,0,913,21,1163,4,7,47
13319960300,2742,1382,696,664,0,0,1639,27,969,9,13,85
13319960400,1345,544,351,450,0,0,944,20,339,4,3,35
13197920100,2767,556,905,1306,0,0,2208,107,234,28,26,164
13197920200,2250,1459,236,555,0,0,792,62,1319,16,13,48
13233010100,3631,576,1517,1538,0,0,2967,91,365,16,16,176
13233010201,2769,543,862,1364,0,0,2118,223,284,29,14,101
13233010202,2253,308,694,1251,0,0,1897,80,132,12,10,122
13233010300,2539,381,994,1164,0,0,2051,164,193,12,12,107
13233010400,2687,493,1100,1094,0,0,2053,209,298,12,7,108
13233010500,3278,841,1100,1337,0,0,2309,216,601,11,13,128
13233010600,3723,732,1142,1849,0,0,2999,58,492,15,16,143
13233010700,3659,770,1459,1430,0,0,2844,109,478,34,21,173
13195020100,3803,396,1450,1957,0,0,3353,96,90,53,25,186
13195020200,3110,304,1167,1639,0,0,2801,66,59,27,20,137
13195020300,3021,651,982,1388,0,0,2330,54,356,85,16,180
13195020400,4200,959,1360,1881,0,0,3187,165,577,27,33,211
13195020501,1245,294,370,581,0,0,951,50,184,8,6,46
13195020502,3842,932,1326,1584,0,0,2788,182,618,38,33,183
13195020600,1492,111,489,892,0,0,1339,32,14,15,12,80
13225040101,1331,290,446,595,0,0,1047,43,155,13,3,70
13225040103,3919,1566,1196,1157,0,0,2244,128,1310,33,27,177
13225040104,2019,571,855,593,0,0,1399,72,405,12,13,118
13225040105,2179,549,700,930,0,0,1620,52,373,7,11,116
13225040200,2997,1630,789,578,0,0,1194,237,1443,17,17,89
13225040301,1826,978,453,395,0,0,752,180,831,8,12,43
13225040302,1254,912,193,149,0,0,311,50,859,2,6,26
13225040400,2767,2427,155,185,0,0,312,31,2386,3,6,29
13207050101,4962,1062,1789,2111,0,0,3680,146,750,32,46,308
13207050102,3314,1097,986,1231,0,0,2121,52,929,25,16,171
13207050200,3968,1858,917,1193,0,0,2113,55,1606,33,25,136
13207050301,4213,1029,998,2186,0,0,3119,68,732,59,22,213
13207050302,4555,749,1287,2519,0,0,3766,64,368,67,37,253
13249960100,1831,488,409,934,0,0,1263,51,421,19,7,70
13249960200,1023,182,262,579,0,0,816,22,120,1,4,60
13193000100,1199,826,179,194,0,0,385,13,742,6,2,51
13193000200,785,473,150,162,0,0,402,6,336,13,0,28
13193000300,1795,1321,288,186,0,0,669,43,1032,7,2,42
13193000400,3029,2351,437,241,0,0,794,64,2060,22,6,83
13143010100,2547,169,893,1485,0,0,2282,45,45,14,12,149
13143010201,1979,160,666,1153,0,0,1808,25,42,7,12,85
13143010202,1976,178,638,1160,0,0,1777,18,54,15,7,105
13143010301,2592,283,1106,1203,0,0,2263,38,130,15,20,126
13143010303,1357,110,476,771,0,0,1217,17,37,12,7,67
13143010304,4496,506,1586,2404,0,0,3893,76,197,38,24,268
13143010401,1932,171,864,897,0,0,1704,31,76,20,14,87
13143010402,3859,536,1516,1807,0,0,3250,64,290,48,26,181
13027960200,1096,313,358,425,0,0,750,39,236,7,6,58
13027960301,2291,687,773,831,0,0,1576,77,514,8,9,107
13027960302,1469,345,663,461,0,0,1069,45,256,8,5,86
13027960400,2625,1582,534,509,0,0,1042,72,1415,13,10,73
13027960500,1732,1115,270,347,0,0,611,50,1036,3,1,31
13027960600,1732,714,433,585,0,0,1052,37,577,5,8,53
13277960100,1835,241,544,1050,0,0,1534,54,138,9,6,94
13277960200,1959,368,546,1045,0,0,1506,60,283,9,6,95
13277960301,2505,637,775,1093,0,0,1716,96,468,79,30,116
13277960302,1425,365,471,589,0,0,983,81,250,42,9,60
13277960401,2630,756,798,1076,0,0,1660,193,609,44,15,109
13277960402,1261,529,406,326,0,0,641,112,459,7,2,40
13277960500,3317,471,1048,1798,0,0,2713,134,289,29,12,140
13277960601,1312,893,278,141,0,0,280,89,921,1,4,17
13277960602,2038,1562,294,182,0,0,298,97,1609,6,1,27
13277960700,2787,1474,588,725,0,0,1093,169,1423,27,9,66
13277960800,1193,180,510,503,0,0,792,222,126,1,5,47
13277960900,2284,671,748,865,0,0,1443,111,614,22,6,88
13049010101,2422,550,713,1159,0,0,1807,36,452,11,20,96
13049010102,2345,947,519,879,0,0,1177,35,984,15,19,115
13049010200,1703,150,635,918,0,0,1506,32,31,9,8,117
13221960100,1293,329,306,658,0,0,926,33,250,16,7,61
13221960203,2526,690,681,1155,0,0,1835,101,425,10,19,136
13221960204,2546,662,810,1074,0,0,1928,117,328,13,23,137
13221960205,1523,254,430,839,0,0,1268,40,110,8,12,85
13221960206,1801,533,387,881,0,0,1279,25,370,11,8,108
13221960300,1175,311,277,587,0,0,855,36,216,7,12,49
13189950100,1748,204,607,937,0,0,1529,17,90,25,10,77
13189950200,3829,2359,563,907,0,0,1411,47,2255,17,12,87
13189950300,2195,1159,379,657,0,0,1005,37,1064,18,2,69
13189950401,1426,532,393,501,0,0,887,18,460,12,2,47
13189950402,2258,1264,470,524,0,0,918,35,1185,14,8,98
13189950500,3620,969,1321,1330,0,0,2482,111,794,10,28,195
13067030104,2749,923,988,838,0,0,1685,243,552,37,41,191
13067030107,3685,1491,1224,970,0,0,1848,332,1009,122,138,236
13067030108,4013,840,1401,1772,0,0,2927,247,407,68,64,300
13067030109,2516,509,978,1029,0,0,1840,173,261,23,38,181
13067030110,3328,1271,1147,910,0,0,1692,329,847,104,124,232
13067030111,3635,1312,1144,1179,0,0,2212,237,762,80,81,263
13067030112,1799,825,614,360,0,0,863,145,629,24,36,102
13067030113,2838,1273,1061,504,0,0,1186,403,944,69,93,143
13067030220,1269,406,434,429,0,0,780,97,216,58,47,71
13067030233,3555,1492,865,1198,0,0,2078,218,935,67,61,196
13067030235,4153,1286,1108,1759,0,0,2844,215,693,81,66,254
13067030236,3957,913,1309,1735,0,0,2929,166,410,71,80,301
13067030240,3982,1215,1516,1251,0,0,2426,403,685,91,92,285
13067030241,2535,727,700,1108,0,0,1777,137,295,56,53,217
13067030242,3092,881,1098,1113,0,0,2026,227,489,95,63,192
13067030243,3455,1109,1360,986,0,0,1891,444,648,135,108,229
13067030244,3550,934,1159,1457,0,0,2370,176,522,138,103,241
13067030245,2538,968,718,852,0,0,1509,173,559,65,71,161
13067030246,1111,316,507,288,0,0,666,140,191,23,23,68
13067030247,2891,1325,1204,362,0,0,1312,298,955,45,80,201
13067030248,3299,1561,1026,712,0,0,1566,226,1128,66,83,230
13067030249,2916,1274,890,752,0,0,1402,210,972,82,88,162
13067030250,4385,863,1157,2365,0,0,3490,179,279,87,54,296
13067030251,2502,750,699,1053,0,0,1728,134,343,76,62,159
13067030252,3983,866,1285,1832,0,0,2956,189,375,75,55,333
13067030253,2517,592,740,1185,0,0,1798,116,295,70,45,193
13067030254,1373,696,411,266,0,0,530,137,525,55,49,77
13067030255,2961,1317,1101,543,0,0,1324,315,939,95,105,183
13067030256,3854,1068,985,1801,0,0,2721,177,470,140,103,243
13067030257,2641,1298,763,580,0,0,1135,244,939,113,62,148
13067030258,2107,669,810,628,0,0,1277,189,388,41,38,174
13067030259,2350,905,928,517,0,0,1253,250,562,63,61,161
13067030260,1887,863,569,455,0,0,883,215,576,65,49,99
13067030261,2642,1119,855,668,0,0,1382,245,691,88,65,171
13067030262,3727,1500,971,1256,0,0,2191,208,857,140,93,238
13067030263,2428,687,680,1061,0,0,1766,119,318,21,29,175
13067030264,1945,423,619,903,0,0,1388,77,224,50,51,155
13067030265,2560,766,769,1025,0,0,1693,136,381,92,71,187
13067030266,2224,408,779,1037,0,0,1695,108,204,34,27,156
13067030267,2393,645,775,973,0,0,1690,124,334,46,53,146
13067030268,2698,862,744,1092,0,0,1768,119,560,50,39,162
13067030269,2584,930,682,972,0,0,1597,150,651,38,31,117
13067030270,2481,1125,677,679,0,0,1309,203,766,42,45,116
13067030271,2288,1225,455,608,0,0,1038,124,976,19,38,93
13067030272,1899,570,695,634,0,0,1308,115,233,43,67,133
13067030273,2836,876,856,1104,0,0,1844,172,433,70,94,223
13067030274,2910,1091,980,839,0,0,1597,279,681,88,81,184
13067030275,1385,613,499,273,0,0,701,119,375,62,39,89
13067030276,2477,446,802,1229,0,0,1930,119,185,22,43,178
13067030277,2648,645,889,1114,0,0,2016,120,290,47,22,153
13067030278,2372,771,811,790,0,0,1510,167,443,52,49,151
13067030319,3414,987,1111,1316,0,0,2227,176,146,298,165,402
13067030322,2783,827,845,1111,0,0,1917,194,216,76,122,258
13067030324,2609,729,936,944,0,0,1808,233,225,58,84,201
13067030326,3512,885,1089,1538,0,0,2447,204,210,156,158,337
13067030327,3704,1067,1257,1380,0,0,2400,217,289,292,153,353
13067030329,3460,1114,1106,1240,0,0,2236,217,290,206,189,322
13067030331,4704,1300,1306,2098,0,0,3352,246,204,252,185,465
13067030332,2334,644,691,999,0,0,1526,97,99,273,86,253
13067030334,2732,802,720,1210,0,0,1898,140,64,178,99,353
13067030335,4023,1208,1054,1761,0,0,2953,199,162,202,102,405
13067030337,3669,1027,1071,1571,0,0,2559,160,124,210,158,458
13067030340,3060,726,904,1430,0,0,2265,144,157,129,96,269
13067030341,3504,1048,1151,1305,0,0,2313,273,292,195,101,330
13067030342,3754,1096,1093,1565,0,0,2685,196,221,155,106,391
13067030343,3849,993,1196,1660,0,0,2744,180,171,191,159,404
13067030344,2075,1385,542,148,0,0,539,159,1210,37,50,80
13067030345,3953,2131,1395,427,0,0,1531,319,1672,118,63,250
13067030346,2502,812,973,717,0,0,1564,307,359,52,70,150
13067030347,3306,1031,1273,1002,0,0,2105,333,500,38,73,257
13067030348,3596,1252,1289,1055,0,0,1964,287,592,333,175,245
13067030349,2661,855,912,894,0,0,1650,207,380,118,92,214
13067030350,1787,584,607,596,0,0,1096,136,180,111,112,152
13067030351,2164,637,586,941,0,0,1533,113,129,83,77,229
13067030352,4206,972,1208,2026,0,0,2846,116,100,349,247,548
13067030353,2299,978,771,550,0,0,1181,158,561,137,80,182
13067030354,3066,979,817,1270,0,0,2052,148,263,141,117,345
13067030355,1705,1002,542,161,0,0,714,121,678,35,46,111
13067030356,2479,1130,959,390,0,0,1317,171,664,77,59,191
13067030357,1956,561,569,826,0,0,1284,157,113,142,74,186
13067030358,2665,760,957,948,0,0,1482,142,186,429,171,255
13067030359,3452,973,1008,1471,0,0,2405,204,163,187,136,357
13067030360,1916,543,526,847,0,0,1419,110,68,74,64,181
13067030361,2629,799,980,850,0,0,1667,255,296,107,85,219
13067030362,2644,913,857,874,0,0,1628,213,380,124,105,194
13067030363,2432,738,768,926,0,0,1689,156,291,61,49,186
13067030364,2344,644,718,982,0,0,1657,139,194,74,66,214
13067030365,2654,733,641,1280,0,0,1917,119,126,125,87,280
13067030366,2241,697,667,877,0,0,1454,107,98,260,108,214
13067030367,2023,593,678,752,0,0,1338,110,113,163,46,253
13067030368,2180,644,718,818,0,0,1451,145,217,123,79,165
13067030369,2700,711,838,1151,0,0,1813,112,62,260,127,326
13067030370,3130,899,918,1313,0,0,2166,157,102,225,129,351
13067030405,3847,1958,1226,663,0,0,1605,408,1411,128,83,212
13067030407,3449,1121,1097,1231,0,0,2334,271,354,112,83,295
13067030408,2184,875,639,670,0,0,1292,189,377,103,68,155
13067030409,2644,773,755,1116,0,0,1712,149,216,241,102,224
13067030410,3473,1380,978,1115,0,0,2087,249,721,91,90,235
13067030411,1215,868,292,55,0,0,209,155,779,14,21,37
13067030412,2220,1444,641,135,0,0,465,308,1280,32,43,92
13067030413,3168,2186,813,169,0,0,721,278,1902,59,75,133
13067030414,1678,1292,347,39,0,0,249,139,1211,10,23,46
13067030505,3795,2142,1215,438,0,0,1283,425,1680,63,129,215
13067030506,3091,1209,1019,863,0,0,1751,285,766,59,63,167
13067030507,3764,1305,1206,1253,0,0,2341,286,597,146,149,245
13067030508,2246,904,713,629,0,0,1179,233,535,95,60,144
13067030509,2884,942,733,1209,0,0,1865,173,350,128,115,253
13067030510,1328,484,548,296,0,0,575,77,188,297,114,77
13067030511,2773,1165,967,641,0,0,1359,435,594,110,78,197
13067030602,5604,1770,1235,2599,0,0,4232,199,648,73,93,359
13067030603,4148,2158,1462,528,0,0,1504,329,1621,283,175,236
13067030604,2396,1380,721,295,0,0,730,223,1100,117,81,145
13067030700,3181,1652,846,683,0,0,1436,291,1134,72,40,208
13067030800,2378,967,860,551,0,0,1270,318,548,39,37,166
13067030906,3089,1281,760,1048,0,0,1815,172,786,81,81,154
13067030907,3099,1328,689,1082,0,0,1899,169,776,36,34,185
13067030908,2276,1292,699,285,0,0,605,437,1069,56,34,75
13067030909,1154,589,341,224,0,0,449,181,449,21,13,41
13067030910,1923,1284,490,149,0,0,428,300,1090,27,28,50
13067030911,1886,1222,415,249,0,0,536,207,1019,20,42,62
13067030912,3522,1635,979,908,0,0,1787,345,1071,60,47,212
13067031001,2153,1037,875,241,0,0,724,551,765,12,34,67
13067031004,3978,2237,1272,469,0,0,1039,840,1829,105,53,112
13067031005,3124,1588,1075,461,0,0,888,703,1258,137,41,97
13067031006,1823,883,746,194,0,0,463,578,663,41,22,56
13067031007,2720,1841,658,221,0,0,593,298,1667,45,32,85
13067031101,3299,1602,1161,536,0,0,1448,515,1035,57,64,180
13067031110,2108,809,648,651,0,0,1364,196,337,36,29,146
13067031111,3357,1801,847,709,0,0,1627,237,1131,79,71,212
13067031112,3889,1818,926,1145,0,0,2185,165,964,199,96,280
13067031113,972,712,204,56,0,0,190,83,629,14,23,33
13067031114,4023,2566,1143,314,0,0,1184,445,2070,92,58,174
13067031115,3018,1535,908,575,0,0,1247,444,1053,75,53,146
13067031116,2754,1628,749,377,0,0,947,381,1190,78,32,126
13067031117,3981,1706,950,1325,0,0,2460,262,803,118,76,262
13067031118,4109,1992,965,1152,0,0,2315,200,1121,124,73,276
13067031119,2609,1366,729,514,0,0,976,374,1049,55,39,116
13067031120,3187,1857,751,579,0,0,1210,270,1418,91,65,133
13067031121,1853,1264,418,171,0,0,574,124,993,41,27,94
13067031122,2180,1211,542,427,0,0,983,124,857,58,26,132
13067031207,3809,2016,1078,715,0,0,1726,223,1372,108,86,294
13067031209,3644,1390,931,1323,0,0,2277,179,588,221,114,265
13067031212,2363,609,513,1241,0,0,1792,88,157,74,44,208
13067031213,1425,757,268,400,0,0,771,41,487,33,23,70
13067031214,1469,931,346,192,0,0,509,64,734,54,34,74
13067031215,3595,2204,882,509,0,0,1326,164,1662,153,66,224
13067031216,1542,759,430,353,0,0,760,82,473,81,31,115
13067031217,2279,1247,593,439,0,0,1021,137,880,58,45,138
13067031218,1635,849,412,374,0,0,780,66,601,38,38,112
13067031219,1281,906,282,93,0,0,348,59,783,18,21,52
13067031220,2233,1369,503,361,0,0,882,119,970,84,43,135
13067031221,2597,1584,615,398,0,0,926,131,1159,131,97,153
13067031306,2660,1571,688,401,0,0,895,283,1345,23,28,86
13067031308,2960,1906,736,318,0,0,721,466,1641,14,25,93
13067031314,3935,2883,619,433,0,0,1067,184,2399,72,64,149
13067031315,4139,2382,852,905,0,0,1741,213,1699,163,81,242
13067031316,3608,2642,689,277,0,0,724,331,2328,63,54,108
13067031317,2865,2007,614,244,0,0,641,319,1782,25,32,66
13067031318,2756,2452,257,47,0,0,157,144,2370,14,34,37
13067031319,2851,2336,371,144,0,0,244,286,2237,16,15,53
13067031320,2526,2288,207,31,0,0,115,106,2249,18,15,23
13067031321,815,556,240,19,0,0,101,163,532,6,5,8
13067031322,3211,2603,474,134,0,0,339,325,2450,24,16,57
13067031323,1719,986,459,274,0,0,570,246,845,3,10,45
13067031324,2850,1366,754,730,0,0,1428,293,896,40,42,151
13067031325,1771,762,456,553,0,0,1047,108,400,71,34,111
13067031409,4228,2857,872,499,0,0,1004,440,2569,47,49,119
13067031410,3000,1795,758,447,0,0,882,429,1445,69,41,134
13067031411,2506,1510,691,305,0,0,703,370,1261,40,52,80
13067031412,2806,1944,528,334,0,0,656,296,1730,18,31,75
13067031413,2360,1931,295,134,0,0,288,152,1852,25,12,31
13067031414,2996,1871,593,532,0,0,1014,279,1498,50,39,116
13067031415,1598,942,387,269,0,0,543,176,802,7,26,44
13067031416,2932,2089,534,309,0,0,650,211,1936,37,33,65
13067031417,1721,1072,474,175,0,0,476,198,982,12,10,43
13067031506,4341,2411,1044,886,0,0,1645,430,2013,54,60,139
13067031507,2379,1787,391,201,0,0,409,244,1644,18,16,48
13067031510,2453,1663,494,296,0,0,533,278,1497,43,41,61
13067031511,4093,2531,771,791,0,0,1459,218,2234,40,42,100
13067031512,4020,2666,732,622,0,0,1163,276,2407,34,28,112
13067031513,3104,2204,485,415,0,0,765,204,1987,24,40,84
13067031514,2404,1366,512,526,0,0,965,168,1118,20,31,102
13067031515,3061,1754,648,659,0,0,1148,216,1513,52,33,99
13067031516,1901,1231,350,320,0,0,583,127,1067,19,33,72
13067031517,2454,1406,610,438,0,0,784,343,1123,48,58,98
13067031518,1985,1233,468,284,0,0,514,305,1065,22,24,55
13149970100,2686,415,1141,1130,0,0,2133,62,262,17,18,194
13149970200,2843,345,938,1560,0,0,2448,46,151,19,11,168
13149970300,2135,408,776,951,0,0,1657,37,292,9,13,127
13179010101,906,345,530,31,0,0,346,156,318,11,20,55
13179010102,460,116,336,8,0,0,189,92,110,13,19,37
13179010103,672,174,486,12,0,0,297,137,159,15,6,58
13179010202,2801,1843,760,198,0,0,701,319,1638,30,27,86
13179010204,1429,997,312,120,0,0,361,94,903,12,12,47
13179010205,2596,1650,717,229,0,0,693,295,1433,38,40,97
13179010206,3034,1739,967,328,0,0,1259,282,1323,35,36,99
13179010207,2646,1742,711,193,0,0,609,308,1606,28,28,67
13179010208,3420,2271,926,223,0,0,764,432,2032,30,40,122
13179010301,995,719,217,59,0,0,201,83,658,15,8,30
13179010302,3398,2030,959,409,0,0,1197,346,1582,91,45,137
13179010401,1602,1069,381,152,0,0,612,81,846,11,13,39
13179010402,2683,1756,638,289,0,0,853,249,1433,43,20,85
