GEOID20,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
26099230602,4723,1984,1742,997,0,0,1967,124,24,411,1345,852
26099230603,3189,1413,1080,696,0,0,1791,98,40,168,594,498
26099230604,2448,1062,784,602,0,0,1090,67,99,232,543,417
26099230700,3718,1581,1233,904,0,0,1720,117,7,292,994,588
26099230800,3366,1896,796,674,0,0,2099,134,41,147,473,472
26099230901,3479,1668,1022,789,0,0,2409,99,29,48,367,527
26099230902,1742,868,388,486,0,0,1065,50,71,40,215,301
26099231000,3205,1478,1093,634,0,0,2181,109,20,56,318,521
26099231100,2556,1556,573,427,0,0,1537,87,136,93,326,377
26099231200,2857,1461,809,587,0,0,1842,95,97,114,317,392
26099231400,4013,1829,1169,1015,0,0,1748,144,47,263,1152,659
26099231500,3659,1573,1181,905,0,0,1464,101,35,249,1197,613
26099231600,3110,1418,822,870,0,0,1344,82,81,192,929,482
26099231700,4185,1970,1138,1077,0,0,1695,136,93,302,1275,684
26099231800,2930,1415,896,619,0,0,1615,98,48,117,574,478
26099231900,4595,2205,1438,952,0,0,2871,142,87,153,679,663
26099232000,1597,761,507,329,0,0,1008,43,32,95,188,231
26099232100,4919,2726,1302,891,0,0,3085,124,482,203,413,612
26099232200,3556,1887,817,852,0,0,2130,97,126,118,574,511
26099232301,3045,1476,711,858,0,0,1600,91,190,105,651,408
26099232400,3555,1692,870,993,0,0,1769,113,77,206,883,507
26099232500,3477,1595,1261,621,0,0,2371,100,28,100,312,566
26099233000,4466,2018,1685,763,0,0,3180,122,25,93,342,704
26099240000,3143,2271,403,469,0,0,1846,96,837,22,52,290
26099240300,3057,1426,978,653,0,0,2313,64,53,35,175,417
26099240400,4289,2056,1552,681,0,0,3303,97,71,61,268,489
26099240500,1873,950,457,466,0,0,1369,58,60,21,92,273
26099240601,2482,1215,567,700,0,0,1768,58,138,49,133,336
26099240602,2795,1285,1058,452,0,0,2204,44,27,33,119,368
26099240700,3587,1532,1557,498,0,0,2791,90,21,41,143,501
26099240801,1281,601,543,137,0,0,1012,23,8,15,31,192
26099240802,3789,2132,782,875,0,0,2678,114,355,24,146,472
