GEOID20,total_reg,party_dem,party_npp,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
37119005826,1768,667,663,420,17,1,0,0,1021,284,285,44,46,88
37119005827,1407,770,484,135,15,2,0,0,437,135,753,12,20,50
37119005828,2809,734,1096,955,24,0,0,0,2208,142,179,42,66,172
37119005829,1180,550,402,207,17,2,0,0,513,136,408,24,32,67
37119005830,2458,728,1015,680,31,4,0,0,1578,289,302,61,91,137
37119005832,2372,548,932,883,8,0,0,0,1666,81,148,164,67,246
37119005833,3728,867,1450,1390,15,1,0,0,3013,125,142,137,91,220
37119005834,2762,822,1084,828,24,1,0,0,1870,161,376,107,49,199
37119005835,1848,456,677,700,14,0,0,0,1471,74,91,35,58,119
37119005836,2490,851,938,685,11,3,0,0,1414,311,326,169,102,168
37119005839,1663,445,644,563,8,1,0,0,1105,154,191,68,41,104
37119005840,1618,456,642,512,8,0,0,0,1184,83,116,58,58,119
37119005843,2149,586,885,656,21,0,0,0,1393,175,197,167,79,138
37119005845,2763,779,1233,732,18,0,0,0,1312,219,293,550,146,243
37119005846,3041,530,1148,1346,13,2,0,0,2235,145,156,191,115,199
37119005847,3365,829,1345,1165,24,1,0,0,2414,159,280,146,93,273
37119005848,3770,909,1511,1323,26,1,0,0,2741,179,248,179,135,288
37119005849,2340,638,909,774,17,2,0,0,1534,172,233,156,106,139
37119005850,1176,259,510,398,9,0,0,0,752,53,79,121,35,136
37119005851,2634,774,1079,766,12,0,0,0,1649,202,285,175,118,205
37119005852,1462,537,551,358,15,1,0,0,946,121,256,26,30,83
37119005853,1327,534,497,281,12,2,0,0,772,114,300,24,23,94
37119005854,890,318,357,201,12,0,0,0,456,89,204,43,41,57
37119005855,3254,971,1284,973,23,2,0,0,1883,245,451,263,137,275
37119005856,1200,400,537,255,6,1,0,0,539,100,189,191,72,109
37119005857,1393,446,560,381,5,0,0,0,711,101,254,159,63,105
37119005858,2021,772,809,418,18,1,0,0,944,218,394,206,110,149
37119005859,3186,916,1231,1014,21,2,0,0,2035,193,421,148,154,235
37119005860,2666,717,1048,881,16,3,0,0,1580,193,318,269,96,210
37119005861,2019,541,824,645,7,0,0,0,1375,157,182,85,72,148
37119005862,2125,566,883,660,11,5,0,0,1322,173,208,159,86,177
37119005863,2060,589,894,564,10,2,0,0,1126,177,186,294,124,153
37119005864,3252,867,1434,934,15,2,0,0,1909,161,282,507,150,243
37119005865,1550,451,576,512,9,1,0,0,1158,84,150,29,33,96
37119005866,2881,1173,1010,672,19,3,0,0,1477,224,886,60,59,175
37119005867,2256,1014,786,436,17,1,0,0,950,268,715,125,68,130
37119005868,1184,453,418,302,9,1,0,0,795,86,215,15,16,57
37119005908,1701,470,645,567,18,1,0,0,1126,73,248,87,31,136
37119005910,4219,2203,1344,628,30,3,0,0,1371,550,1904,115,67,212
37119005913,3596,1810,1191,569,20,1,0,0,1079,724,1442,194,44,113
37119005915,1364,729,468,143,22,1,0,0,454,99,694,32,16,69
37119005916,1167,836,263,58,8,1,0,0,108,131,887,14,7,20
37119005918,2862,1336,1010,489,22,1,0,0,1117,440,969,159,59,118
37119005919,2255,735,767,732,18,1,0,0,1345,179,442,118,42,129
37119005920,1041,370,354,298,16,1,0,0,559,192,215,33,10,32
37119005921,1612,766,575,260,9,0,0,0,624,144,605,113,29,97
37119005922,2911,1375,1013,505,13,1,0,0,1060,372,1067,203,85,124
37119005923,2438,1298,814,311,14,0,0,0,528,333,1194,239,53,91
37119005924,3471,1454,1289,693,29,5,0,0,1524,433,1144,161,66,143
37119005925,2170,872,758,521,19,0,0,0,976,203,751,92,41,107
37119005926,4914,1563,1769,1543,33,4,0,0,2922,241,1094,187,110,360
37119005927,2394,1331,780,266,15,0,0,0,576,341,1267,84,38,88
37119005928,942,433,326,171,9,2,0,0,322,199,287,72,17,45
37119005929,2344,1141,777,412,9,3,0,0,836,246,1027,122,39,74
37119005930,2764,1471,908,359,23,3,0,0,910,320,1302,74,30,128
37119005931,2313,988,785,521,16,3,0,0,1060,265,778,35,50,125
37119005932,1482,663,548,252,18,1,0,0,507,175,566,120,45,69
37119006005,2154,1027,670,442,11,1,0,0,867,207,951,56,8,65
37119006008,2604,1296,815,471,20,2,0,0,1077,171,1202,44,27,83
37119006009,2785,1462,866,430,26,0,0,0,899,204,1524,37,35,86
37119006011,1774,1044,513,191,20,4,0,0,398,187,1105,31,14,39
37119006012,2871,1615,847,391,14,2,0,0,747,281,1546,156,19,122
37119006013,2414,1551,671,182,6,1,0,0,419,180,1720,17,27,51
37119006014,2849,1128,1050,659,11,1,0,0,1505,196,926,44,41,137
37119006015,2578,1323,788,453,13,0,0,0,948,178,1311,45,20,76
37119006016,1538,1027,376,129,3,1,0,0,223,140,1115,29,11,20
37119006103,2810,1062,949,785,13,1,0,0,1564,120,883,38,37,168
37119006105,2067,1011,704,336,11,2,0,0,805,163,922,55,31,91
37119006108,3042,1999,776,242,19,2,0,0,469,214,2223,48,28,60
37119006109,2239,1689,447,90,11,2,0,0,160,159,1854,30,8,28
37119006110,3409,2076,920,378,24,5,0,0,791,243,2189,52,27,107
37119006111,3952,2218,1135,569,22,5,0,0,1127,262,2288,97,37,141
37119006112,926,562,275,85,4,0,0,0,217,102,576,7,7,17
37119006113,2294,1148,775,356,14,1,0,0,904,116,1102,38,36,98
37119006114,2486,1571,699,191,20,3,0,0,451,278,1628,40,21,68
37119006115,1572,953,492,106,19,2,0,0,378,101,1005,21,16,51
37119006208,2334,559,941,810,20,2,0,0,1715,153,205,31,34,196
37119006209,2975,826,1172,932,40,4,0,0,2097,199,333,29,44,273
37119006210,3087,793,1228,1032,32,2,0,0,2305,155,231,78,59,259
37119006211,4469,1024,1800,1617,26,2,0,0,3374,222,323,119,81,350
37119006212,3918,1413,1512,948,41,2,0,0,2154,297,971,133,78,285
37119006214,3005,799,1254,926,22,3,0,0,2189,175,299,58,70,214
37119006216,1502,268,571,652,8,2,0,0,1225,59,22,25,36,135
37119006217,2619,555,1010,1033,21,0,0,0,2182,88,96,38,43,172
37119006218,2201,312,882,987,14,3,0,0,1813,94,35,55,62,142
37119006219,1914,288,704,914,8,0,0,0,1594,55,43,40,41,141
37119006220,2314,395,916,989,13,0,0,0,1928,75,54,27,38,192
37119006221,2458,704,950,765,30,1,0,0,1643,193,340,55,45,182
37119006222,2832,774,1087,950,17,3,0,0,1983,144,427,53,43,182
37119006223,1850,715,683,434,11,2,0,0,1122,150,464,17,17,80
37119006224,1443,521,567,340,11,3,0,0,811,182,290,29,25,106
37119006305,2757,902,1031,808,14,2,0,0,1606,116,655,161,53,166
37119006306,1186,351,460,363,11,0,0,0,832,80,142,43,12,77
37119006307,3467,1125,1321,976,40,3,0,0,2175,185,677,82,74,274
37119006308,2511,548,1026,913,19,2,0,0,1953,129,149,62,48,170
37119006309,1179,411,456,290,19,2,0,0,762,85,231,17,25,59
37119006310,1942,500,763,662,14,2,0,0,1371,164,183,51,37,136
37119006311,3032,655,1157,1199,17,0,0,0,2397,140,159,40,68,228
37119006403,5600,2208,2289,1053,44,5,0,0,4062,231,441,191,127,548
37119006404,5452,1263,2250,1894,40,1,0,0,4418,202,160,127,84,461
37119006407,2450,661,1020,748,21,0,0,0,1721,204,251,64,41,169
37119006408,1883,586,732,538,21,3,0,0,1428,90,160,25,27,153
37119006409,2682,675,1060,929,16,0,0,0,2068,84,137,40,57,296
37119006410,2225,569,890,746,16,1,0,0,1652,181,143,28,44,177
37119006411,1822,570,676,551,23,2,0,0,1267,107,271,37,27,113
37119980100,4,1,2,1,0,0,0,0,3,0,0,0,0,1
37119980200,91,49,29,11,2,0,0,0,27,7,42,5,4,6
37119980300,5,1,3,1,0,0,0,0,3,0,2,0,0,0
37033930100,1543,957,358,221,6,0,0,0,648,12,838,0,6,39
37033930200,2971,1580,855,523,10,1,0,0,1495,52,1323,10,11,80
37033930300,2399,773,803,816,4,0,0,0,1847,53,437,6,6,50
37033930400,1624,723,423,470,7,1,0,0,977,27,577,6,4,33
37033930500,2420,892,714,803,8,1,0,0,1609,76,651,5,10,69
37033930600,3213,1279,1075,847,9,2,0,0,2179,73,839,13,6,103
37065020200,2950,2226,431,287,3,0,0,0,432,54,2427,3,10,24
37065020300,3833,3003,588,234,4,0,0,0,361,53,3372,8,15,24
37065020400,2931,2432,373,118,6,1,0,0,148,26,2737,3,7,10
37065020600,1656,1201,226,224,5,0,0,0,352,36,1244,0,10,14
37065020700,1161,792,178,187,4,0,0,0,385,25,737,0,3,11
37065020800,2008,1233,279,493,2,0,0,0,923,46,984,5,3,47
37065020900,1450,1215,154,79,2,0,0,0,132,13,1293,2,1,9
37065021000,2076,1401,352,312,8,3,0,0,765,46,1217,5,6,37
37065021100,2106,1271,387,437,9,2,0,0,978,58,1030,2,8,30
37065021200,3251,1918,546,777,6,1,0,0,1712,67,1400,12,13,47
37065021300,2702,1287,508,896,11,0,0,0,1584,81,954,5,16,62
37065021400,2230,762,507,943,14,3,0,0,1663,40,451,7,2,67
37065021500,1960,1099,318,532,7,2,0,0,979,46,862,2,8,63
37065021600,1653,697,366,583,5,1,0,0,1186,34,367,9,3,54
37113970100,2061,420,697,932,11,1,0,0,1868,51,11,9,8,114
37113970200,2948,542,973,1411,14,2,0,0,2638,87,18,10,26,169
37113970302,3058,724,1083,1235,12,2,0,0,2649,115,36,37,36,185
37113970303,1221,277,424,506,10,4,0,0,1044,62,13,6,14,82
37113970304,1272,315,441,507,8,0,0,0,1068,79,21,17,11,76
37113970400,2883,570,1011,1264,27,3,0,0,2606,74,20,19,16,148
37113970501,1181,274,419,475,11,2,0,0,1015,51,5,12,23,75
37113970502,1172,258,371,541,1,1,0,0,1040,30,4,8,14,76
37113970600,4127,820,1424,1854,24,2,0,0,3638,150,15,31,39,254
37113970700,4197,895,1431,1841,21,4,0,0,3763,119,16,29,37,233
37017950101,1304,500,376,423,5,0,0,0,918,45,302,5,10,24
37017950102,1698,684,534,473,7,0,0,0,1090,48,490,2,12,56
37017950200,2031,861,653,502,11,1,0,0,1127,106,709,4,31,54
37017950301,1534,504,590,433,6,0,0,0,1036,107,328,6,16,41
37017950302,1922,788,673,458,2,0,0,0,1212,70,554,7,28,51
37017950401,2458,1417,638,391,9,3,0,0,1090,51,1215,20,39,43
37017950402,1243,707,311,225,0,0,0,0,564,16,627,7,10,19
37017950501,1874,583,759,524,6,0,0,0,1398,54,318,9,32,63
37017950502,2153,751,793,597,9,1,0,0,1518,41,501,8,31,54
37017950601,2011,1109,563,334,3,1,0,0,881,44,1004,6,20,56
37017950602,1604,1090,333,178,3,0,0,0,348,19,1068,0,153,16
37171930101,1190,218,338,626,6,2,0,0,1053,29,67,4,2,35
37171930102,3108,530,889,1668,16,0,0,0,2802,126,39,12,17,112
37171930201,1841,451,562,820,7,0,0,0,1504,90,163,11,10,63
37171930202,1919,396,566,942,13,1,0,0,1700,118,22,20,8,51
37171930301,1496,439,407,644,5,1,0,0,1169,47,199,16,11,54
37171930302,2308,612,805,878,9,0,0,0,1888,173,153,14,7,73
37171930400,1203,354,434,404,9,2,0,0,874,148,124,5,12,40
37171930501,1820,353,590,864,11,0,0,0,1585,90,53,14,10,68
37171930502,2185,628,675,872,6,1,0,0,1768,115,204,17,6,75
37171930600,2182,522,630,1025,4,0,0,0,1907,104,78,23,13,57
37171930700,2622,553,806,1252,9,1,0,0,2393,94,39,9,3,84
37171930802,2091,440,573,1067,7,2,0,0,1909,46,19,10,14,93
37171930803,1434,252,490,686,3,1,0,0,1322,32,9,5,22,44
37171930804,1540,328,512,689,10,1,0,0,1357,88,19,6,11,59
37171930901,2750,761,863,1113,11,2,0,0,2269,152,124,27,19,159
37171930902,1139,260,274,601,2,0,0,0,1010,17,24,20,11,57
37171931001,1337,331,376,620,7,1,0,0,1162,105,13,5,4,48
37171931002,2727,858,803,1057,8,1,0,0,2319,255,43,14,10,86
37171931003,1524,439,484,595,5,1,0,0,1202,213,49,12,5,43
37171931101,1735,239,519,973,3,1,0,0,1561,81,19,11,5,58
37171931102,2355,496,661,1187,9,1,0,0,2151,77,25,20,12,70
37171931103,1256,280,361,613,2,0,0,0,1142,26,26,5,9,48
37171931200,2547,579,733,1216,16,1,0,0,2222,62,112,19,14,118
37187950100,2950,1779,658,506,7,0,0,0,1416,55,1385,13,11,70
37187950201,1766,1222,348,193,3,0,0,0,564,18,1140,4,7,33
37187950202,1951,1234,421,291,5,0,0,0,781,19,1091,4,2,54
37187950300,929,455,223,250,1,0,0,0,652,13,233,1,3,27
37087920101,2766,771,988,971,30,2,0,0,2472,76,8,12,28,170
37087920102,2958,975,1010,950,21,2,0,0,2697,51,5,17,20,168
37087920201,896,256,328,308,2,0,0,0,796,34,6,11,11,38
37087920202,3500,988,1203,1285,19,1,0,0,3157,94,31,20,31,167
37087920300,2337,735,796,787,15,2,0,0,2035,44,120,14,17,107
37087920400,1150,324,380,432,12,0,0,0,1040,26,8,6,9,61
37087920501,1432,419,496,504,11,1,0,0,1290,42,14,3,6,77
37087920502,2788,870,961,926,24,1,0,0,2496,80,42,11,20,139
37087920601,1635,574,589,462,9,0,0,0,1460,46,6,8,12,103
37087920602,2024,679,704,624,17,0,0,0,1834,36,13,17,15,109
37087920701,1809,491,630,673,13,2,0,0,1575,54,9,16,23,132
37087920702,1455,373,502,570,10,0,0,0,1267,39,6,13,15,115
37087920800,2447,821,861,753,12,0,0,0,2145,49,8,13,97,135
37087920900,1161,409,407,329,13,0,0,0,996,40,26,9,19,71
37087921000,2159,829,717,592,17,2,0,0,1883,68,56,13,13,126
37087921100,1903,633,674,590,5,1,0,0,1678,66,22,8,16,113
37087921201,1158,415,409,327,6,1,0,0,1011,44,36,3,7,57
37087921202,2552,833,842,853,22,2,0,0,2318,63,10,14,22,125
37087921301,3095,782,1038,1249,20,2,0,0,2869,48,9,15,26,128
37087921302,3380,857,1072,1427,20,2,0,0,3134,69,12,17,14,134
37087980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37029950101,3646,745,1501,1374,25,1,0,0,2861,74,487,14,33,177
37029950102,3099,628,1388,1055,25,1,0,0,2504,44,340,32,22,157
37011930100,2088,290,732,1053,9,2,0,0,1839,41,29,11,22,146
37011930200,2393,349,762,1268,10,1,0,0,2123,47,7,14,14,188
37011930301,2439,232,712,1482,10,1,0,0,2204,63,6,15,25,126
37011930302,1736,116,466,1149,4,1,0,0,1590,18,9,8,16,95
37011930400,2034,177,589,1255,11,0,0,0,1868,27,5,8,7,119
37169070101,2250,520,592,1134,3,0,0,0,1945,50,126,5,13,111
37169070102,1700,343,519,830,8,0,0,0,1514,53,25,11,9,88
37169070200,2255,335,619,1289,9,1,0,0,2113,41,10,7,8,76
37169070301,1689,308,493,871,13,1,0,0,1499,18,84,1,6,81
37169070302,1449,213,394,832,9,0,0,0,1287,36,33,5,6,82
37169070400,3396,585,934,1855,21,0,0,0,3079,80,70,11,11,145
37169070503,4219,682,1203,2298,22,0,0,0,3842,103,77,24,18,155
37169070504,2175,293,641,1223,16,0,0,0,1970,60,27,11,15,92
37169070505,2388,409,671,1291,15,2,0,0,2147,74,31,16,13,107
37169070506,1582,281,451,835,13,2,0,0,1398,56,15,14,8,91
37169070600,3349,639,929,1765,10,0,0,0,3110,43,43,10,8,135
37169070701,1930,491,478,951,8,0,0,0,1611,44,186,6,9,74
37169070702,1747,587,451,696,11,0,0,0,1215,22,430,3,9,68
37149920101,2028,503,656,861,7,0,0,0,1661,43,197,11,13,103
37149920103,2285,505,815,942,18,0,0,0,2016,64,51,6,24,124
37149920104,2266,525,945,778,13,2,0,0,1992,77,30,10,11,146
37149920201,1865,319,730,802,13,0,0,0,1657,56,2,16,10,124
37149920202,1541,317,545,666,10,1,0,0,1361,48,38,4,7,83
37149920301,720,200,295,220,5,0,0,0,619,13,11,10,6,61
37149920303,1401,375,598,421,6,0,0,0,1236,39,19,11,10,86
37149920304,2104,652,843,594,8,5,0,0,1695,47,175,9,23,155
37035010101,4135,674,1318,2125,12,1,0,0,3402,106,134,157,48,288
37035010102,3058,552,1055,1443,7,0,0,0,2523,85,130,83,36,201
37035010201,2745,479,976,1281,8,0,0,0,2054,177,116,189,47,162
37035010203,1936,367,670,882,16,0,0,0,1465,123,92,102,44,110
37035010204,2953,782,1030,1123,14,0,0,0,2039,273,392,72,26,151
37035010301,3231,450,1176,1590,12,1,0,0,2677,185,68,72,58,171
37035010302,4229,817,1516,1875,18,1,0,0,3419,178,205,126,43,258
37035010303,2410,466,869,1056,15,1,0,0,1856,238,97,78,43,98
37035010304,2000,433,756,796,12,1,0,0,1294,295,197,93,21,100
37035010402,2156,684,841,607,20,3,0,0,1384,211,400,25,22,114
37035010403,3606,911,1308,1351,25,3,0,0,2535,295,412,87,40,237
37035010404,1492,342,526,616,5,1,0,0,1124,59,153,29,30,97
37035010501,2757,583,1021,1133,15,2,0,0,2284,106,133,44,33,157
37035010502,2698,420,865,1395,16,2,0,0,2267,79,62,74,51,165
37035010600,3993,972,1460,1529,23,6,0,0,3044,222,392,88,30,217
37035010700,1283,415,484,367,12,2,0,0,849,123,215,26,13,57
37035010900,2109,1182,630,283,14,0,0,0,609,152,1236,30,16,66
37035011000,1069,356,389,317,5,0,0,0,599,106,261,45,16,42
37035011101,2536,608,825,1083,17,1,0,0,1842,128,313,110,16,127
37035011102,4447,968,1632,1822,21,1,0,0,3395,193,357,170,59,273
37035011200,3633,891,1455,1255,28,4,0,0,2569,315,449,86,34,180
37035011300,4042,1036,1441,1536,23,1,0,0,2746,345,575,148,22,206
37035011401,2141,464,739,921,15,1,0,0,1580,93,244,68,19,137
37035011402,2549,384,777,1372,14,1,0,0,2196,57,106,45,22,123
37035011501,3560,502,1139,1898,18,2,0,0,2962,118,194,30,48,208
37035011503,2847,345,942,1537,22,0,0,0,2487,77,58,12,48,165
37035011505,2787,444,949,1374,16,2,0,0,2367,69,92,20,38,201
37035011506,2341,302,783,1242,12,1,0,0,1999,65,60,19,28,170
37035011601,2625,447,915,1248,15,0,0,0,2099,128,121,97,11,169
37035011602,3720,505,1190,2000,23,1,0,0,3177,156,111,28,42,206
37035011701,2970,517,1026,1411,16,0,0,0,2415,107,153,90,31,174
37035011702,4708,880,1618,2177,25,0,0,0,3749,173,349,130,33,274
37035011801,4275,700,1437,2115,21,2,0,0,3543,151,199,107,50,225
37035011802,3987,699,1278,1988,14,5,0,0,3333,122,173,82,62,215
37067000100,1443,658,565,210,9,1,0,0,920,82,260,27,25,129
37067000200,846,454,281,98,10,3,0,0,418,27,317,7,14,63
37067000301,1150,848,262,37,2,0,0,0,35,46,1061,1,5,2
37067000302,1100,809,249,37,3,1,0,0,49,88,955,0,0,8
37067000400,2040,1514,456,58,9,0,0,0,83,120,1825,2,2,8
37067000500,1390,1014,323,47,5,1,0,0,44,67,1272,0,4,3
37067000600,1592,1139,381,68,4,0,0,0,225,69,1247,8,12,31
37067000700,1268,868,335,57,7,1,0,0,168,31,1024,9,16,20
37067000801,1589,1100,458,23,5,1,0,0,49,85,1434,8,5,8
37067000802,813,547,220,39,4,2,0,0,165,101,502,11,4,30
37067000900,2114,1099,751,242,19,3,0,0,1190,135,635,29,19,106
37067001000,2548,1122,1002,403,18,3,0,0,1661,148,513,38,37,151
37067001100,1674,822,625,214,12,1,0,0,1075,69,310,48,30,142
37067001200,1798,674,584,533,5,2,0,0,1505,46,103,22,25,97
37067001300,2295,987,876,416,13,3,0,0,1508,126,281,70,55,255
37067001400,2008,1381,494,120,12,1,0,0,317,199,1420,14,13,45
37067001500,2504,1564,728,199,11,2,0,0,439,356,1637,10,14,48
37067001601,2729,2124,506,93,3,2,0,0,96,98,2508,1,6,20
37067001602,1781,1338,393,47,1,1,0,0,66,89,1609,2,3,12
37067001700,3401,2369,816,203,8,2,0,0,434,178,2711,10,19,49
37067001800,2343,1662,568,100,10,2,0,0,212,277,1823,4,13,14
37067001901,652,386,203,61,2,0,0,0,192,109,332,0,6,13
37067001902,1241,667,403,153,14,4,0,0,819,101,208,13,18,82
37067002001,1411,813,423,166,8,0,0,0,435,196,737,5,7,31
37067002002,1666,865,515,273,11,1,0,0,632,333,619,17,18,47
37067002100,1453,593,563,280,11,5,0,0,1134,63,136,14,22,84
37067002200,2640,1083,1019,513,22,2,0,0,2054,108,209,38,38,193
37067002501,2176,566,749,853,8,0,0,0,1939,42,17,20,29,129
37067002502,2415,682,798,927,5,3,0,0,2064,60,53,49,33,156
37067002601,2044,729,680,629,5,0,0,0,1697,61,122,17,34,113
37067002604,4268,1409,1481,1353,20,4,0,0,2906,273,683,99,65,242
37067002605,1734,678,598,446,10,1,0,0,1160,78,341,42,24,89
37067002606,3988,1637,1338,997,15,1,0,0,2695,200,694,87,66,246
37067002701,3234,2015,834,363,19,1,0,0,845,368,1898,14,28,81
37067002702,3046,1976,784,263,19,2,0,0,700,222,2012,17,19,76
37067002704,1764,1016,531,208,9,0,0,0,594,127,932,22,17,72
37067002705,1557,776,516,258,7,0,0,0,817,68,528,24,15,105
37067002801,3198,705,1024,1453,13,0,0,0,2539,124,339,19,15,162
37067002804,2223,905,665,640,12,1,0,0,1290,186,663,14,12,58
37067002806,1531,767,447,305,9,1,0,0,540,144,771,7,10,59
37067002807,3583,1220,1042,1288,20,4,0,0,2256,191,913,16,43,164
37067002808,2536,675,749,1094,12,2,0,0,1824,134,397,25,18,138
37067002809,2074,686,576,789,21,1,0,0,1413,121,430,15,16,79
37067002901,2885,1169,857,834,19,0,0,0,1515,254,923,22,16,155
37067002903,2121,743,676,687,12,1,0,0,1238,210,539,13,26,95
37067002904,1735,374,502,842,14,0,0,0,1408,52,171,3,14,87
37067003002,3078,1572,724,766,13,1,0,0,1292,137,1547,6,19,77
37067003003,2324,633,729,945,13,1,0,0,1614,135,418,27,14,116
37067003004,2839,719,936,1168,13,2,0,0,2097,126,428,37,23,128
37067003103,4157,832,1410,1881,31,1,0,0,3395,132,346,36,61,187
37067003105,2614,696,829,1077,9,0,0,0,1893,112,461,10,26,112
37067003106,2269,379,666,1210,11,1,0,0,1965,58,111,12,21,102
37067003107,3282,798,1074,1374,31,2,0,0,2551,159,353,32,38,149
37067003108,1782,425,593,751,6,0,0,0,1318,173,169,15,21,86
37067003201,5102,1316,1738,2008,31,2,0,0,3764,278,650,86,61,263
37067003202,2245,638,730,858,16,1,0,0,1630,171,312,13,20,99
37067003307,2435,725,814,883,13,0,0,0,1717,120,434,23,33,108
37067003308,5516,1631,1783,2048,48,2,0,0,3885,332,906,80,77,236
37067003309,3283,1812,904,537,25,3,0,0,1065,299,1772,35,25,87
37067003310,2526,1071,795,640,17,0,0,0,1197,258,942,25,11,93
37067003311,1322,391,466,459,6,0,0,0,885,68,285,15,10,59
37067003312,2535,614,874,1029,18,0,0,0,1916,123,311,41,33,111
37067003313,927,148,282,481,13,1,0,0,794,31,30,9,14,49
37067003314,1998,440,671,867,19,1,0,0,1582,115,183,10,20,88
37067003315,2236,598,723,903,10,0,0,0,1653,123,294,44,17,105
37067003402,1491,321,462,696,7,1,0,0,1163,118,112,10,16,72
37067003403,1238,599,411,221,2,2,0,0,434,249,513,6,6,30
37067003404,1703,1011,504,180,5,2,0,0,358,326,968,5,10,36
37067003500,4351,2118,1317,874,33,6,0,0,1669,457,2019,27,43,136
37067003600,3770,1602,1170,981,14,1,0,0,1942,440,1130,47,37,174
37067003701,2388,1259,760,348,19,1,0,0,829,228,1216,22,25,68
37067003702,3640,1721,1100,775,36,2,0,0,1729,369,1326,37,49,130
37067003703,5262,2372,1684,1169,28,2,0,0,2471,424,2012,87,62,206
37067003803,3371,1435,1081,825,27,3,0,0,1972,242,913,54,43,147
37067003804,3598,1491,1173,902,26,4,0,0,2111,199,956,58,82,192
37067003805,4113,1925,1325,834,24,3,0,0,1990,354,1448,78,75,168
37067003806,1966,655,652,645,10,3,0,0,1253,147,389,43,49,85
37067003903,2411,1236,740,414,18,1,0,0,996,218,1038,32,24,103
37067003904,4303,1476,1437,1360,26,1,0,0,2822,246,747,105,105,278
37067003905,2553,909,915,692,32,4,0,0,1760,146,420,44,23,160
37067003906,2839,918,1017,883,15,3,0,0,2406,72,95,57,35,174
37067003908,2566,773,923,850,18,1,0,0,2087,84,101,96,44,154
37067003909,3385,1085,1191,1094,11,2,0,0,2611,139,304,77,48,206
37067004005,3707,908,1257,1521,18,0,0,0,3117,95,167,74,40,214
37067004007,5933,1211,1950,2733,36,1,0,0,4886,214,315,113,84,321
37067004009,3197,638,1098,1430,26,0,0,0,2736,67,124,44,38,188
37067004010,3348,823,1255,1245,18,1,0,0,2455,180,217,186,85,225
37067004011,4252,1002,1515,1695,34,2,0,0,3299,211,337,87,83,235
37067004012,4050,1120,1391,1500,32,3,0,0,2956,261,428,119,63,223
37067004013,2101,595,719,773,12,1,0,0,1503,198,167,56,51,126
37067004014,2640,630,922,1070,17,0,0,0,2090,118,179,49,43,161
37067004015,3185,756,1077,1328,19,2,0,0,2418,174,314,45,64,170
37067004102,2281,545,717,1009,6,1,0,0,1836,73,184,26,24,138
37067004103,2947,836,1066,1021,20,2,0,0,2257,116,330,50,46,148
37067004104,3357,916,1189,1233,15,0,0,0,2463,146,452,55,42,199
37093970104,2531,1251,774,464,33,2,0,0,789,290,1318,18,39,77
37093970105,2581,1209,855,477,30,2,0,0,730,364,1303,26,60,98
37093970106,3016,1063,1101,821,25,3,0,0,1344,387,1065,36,55,129
37093970107,4229,1961,1398,819,38,6,0,0,1409,453,2052,43,128,144
37093970108,2991,947,1067,939,33,1,0,0,1609,293,836,21,104,128
37093970109,1736,808,587,320,17,1,0,0,570,186,847,16,47,70
37093970201,2456,975,797,664,16,2,0,0,1247,110,850,15,151,83
37093970202,2211,1095,673,420,20,1,0,0,749,131,950,6,331,44
37093970300,3007,1783,803,407,9,2,0,0,1071,159,1600,18,103,56
37093970401,1966,859,650,444,10,0,0,0,817,107,488,10,510,34
37093970402,1419,839,384,190,1,1,0,0,306,55,586,11,447,14
37093980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37107010100,2836,1333,634,861,8,0,0,0,1443,79,1233,19,14,48
37107010200,1554,1253,235,63,3,0,0,0,95,14,1435,1,4,5
37107010300,830,627,160,40,1,2,0,0,16,14,792,2,5,1
37107010400,474,381,75,18,0,0,0,0,5,8,459,1,0,1
37107010500,1872,1482,310,78,2,0,0,0,91,16,1756,1,4,4
37107010600,2423,1423,593,399,7,0,0,0,1032,31,1278,12,12,58
37107010700,1282,905,253,119,5,0,0,0,261,30,972,4,3,12
37107010800,3223,1849,770,589,12,0,0,0,1368,54,1678,33,40,50
37107010900,1807,923,413,459,10,1,0,0,835,40,902,4,3,23
37107011001,2892,1017,831,1021,18,1,0,0,1972,86,702,11,26,95
37107011002,2390,722,712,946,10,0,0,0,1726,77,486,11,16,74
37107011100,3422,1709,708,992,10,3,0,0,1771,125,1440,8,9,69
37107011201,1900,529,544,811,13,0,0,0,1519,138,184,2,8,49
37107011202,1990,442,567,972,6,1,0,0,1674,144,117,3,5,47
37107011301,964,387,275,296,5,0,0,0,596,36,315,2,7,8
37107011302,1812,609,473,726,3,0,0,0,1316,82,364,6,9,35
37107011400,2615,649,794,1165,7,0,0,0,2209,66,237,13,5,85
37089930100,3052,529,1267,1230,22,2,0,0,2615,150,61,20,14,192
37089930201,2417,359,1002,1033,18,1,0,0,2074,182,30,19,21,91
37089930202,1706,283,725,683,13,0,0,0,1386,153,52,14,16,85
37089930301,2551,488,1095,949,17,2,0,0,2040,205,96,20,23,167
37089930302,2357,403,938,999,14,1,0,0,1998,153,47,12,15,132
37089930401,1749,351,764,614,18,2,0,0,1406,101,108,16,17,101
37089930402,2098,411,820,850,14,3,0,0,1789,83,24,17,28,157
