BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_rin,party_lib,party_grn,party_lbl,party_con,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_23,eth2_81,eth2_21,eth2_34,eth2_14,eth2_12,eth2_66,eth2_61,eth2_85,eth2_35,eth2_32,eth2_55,eth2_29,eth2_83,eth2_33,eth2_38,eth2_59,eth2_26,eth2_19,eth2_unk
040190046473,667,237,216,164,44,4,0,0,2,0,0,479,108,4,7,14,55,479,105,4,3,3,3,0,0,3,0,0,3,1,1,0,0,0,0,0,4,2,0,0,1,55
040190046481,1311,542,380,301,74,9,2,0,1,2,0,931,180,4,24,26,146,931,180,4,8,5,7,0,5,13,3,3,0,1,0,0,1,1,0,0,0,2,0,0,1,146
040190046482,1668,668,471,437,78,11,1,1,1,0,0,1059,421,10,19,19,140,1059,418,10,6,4,2,0,1,9,3,5,3,1,2,0,0,0,0,0,1,0,0,4,0,140
040190046483,1628,684,480,352,105,5,2,0,0,0,0,1229,121,3,37,28,210,1229,119,3,11,13,15,0,2,9,3,4,2,4,0,0,1,1,1,1,0,0,0,0,0,210
040190046491,1270,664,251,251,99,4,0,0,1,0,0,1010,97,3,21,26,113,1010,97,3,5,6,6,0,0,5,4,2,0,5,3,2,5,0,0,0,1,0,0,3,0,113
040190046501,924,417,258,167,79,3,0,0,0,0,0,759,33,1,6,12,113,759,33,1,2,3,0,0,1,2,1,0,0,3,0,2,0,0,0,1,1,1,0,1,0,113
040190046502,376,135,104,113,20,3,0,0,1,0,0,263,48,4,7,7,47,263,48,4,1,3,0,0,0,1,2,1,0,1,0,2,0,2,0,0,0,0,0,0,1,47
040190046503,766,327,221,167,43,5,1,0,1,1,0,573,79,3,21,13,77,573,79,3,4,9,1,0,7,7,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,77
040190046504,1069,477,301,213,77,1,0,0,0,0,0,863,71,1,14,11,109,863,71,1,4,4,2,0,0,3,3,3,0,0,2,0,0,0,0,0,2,0,0,0,2,109
040190046505,974,466,223,214,63,5,2,0,1,0,0,688,136,2,32,22,94,688,136,2,6,11,4,0,5,7,8,4,0,1,3,0,3,0,0,1,0,0,1,0,0,94
040190047101,150,25,65,52,6,1,1,0,0,0,0,87,27,5,5,6,20,87,27,5,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,20
040190047102,518,91,248,136,32,10,0,0,0,1,0,335,95,2,9,13,64,335,95,2,3,1,0,0,1,4,2,4,0,0,0,0,1,0,1,0,1,1,2,0,0,64
040190047103,400,68,193,113,20,3,2,0,0,1,0,237,103,5,11,9,35,237,100,5,4,5,1,0,1,1,1,1,3,0,1,0,0,0,2,1,0,0,0,0,2,35
040190047104,1043,272,464,215,76,12,2,0,0,2,0,700,172,4,24,24,119,700,171,4,10,11,3,1,4,4,2,4,1,1,3,2,0,0,0,0,1,0,2,0,0,119
040190047105,530,120,250,122,30,6,2,0,0,0,0,350,69,2,25,20,64,350,68,2,8,4,9,0,3,3,2,5,1,0,0,2,2,0,1,0,1,3,0,0,1,64
040190047111,793,240,370,133,46,4,0,0,0,0,0,590,60,0,13,30,100,590,60,0,13,7,1,0,0,8,5,0,0,0,1,0,5,1,0,0,1,0,0,0,0,100
040190047112,963,284,402,211,60,6,0,0,0,0,0,634,80,1,69,36,143,634,80,1,23,28,23,0,1,1,13,3,0,3,0,0,3,0,3,0,1,1,1,0,0,143
040190047113,828,227,395,151,51,3,0,0,0,1,0,564,65,1,37,38,123,564,65,1,28,19,12,0,0,1,0,4,0,2,1,2,1,1,0,0,0,1,0,1,0,123
040190047114,937,340,332,191,67,4,3,0,0,0,0,600,92,11,67,53,114,600,92,11,31,19,30,0,2,6,11,5,0,0,0,2,6,0,1,0,3,3,0,0,0,114
040190047121,610,171,224,168,37,10,0,0,0,0,0,406,117,4,14,10,59,406,115,4,5,4,4,0,3,2,0,2,2,0,1,1,1,0,0,0,0,0,0,0,1,59
040190047122,1197,357,423,306,100,9,2,0,0,0,0,822,104,3,60,35,173,822,103,2,20,21,14,0,3,4,14,8,1,1,0,2,6,0,1,0,1,0,0,0,0,173
040190047123,1054,336,482,154,72,8,1,1,0,0,0,761,95,6,70,18,104,761,95,6,9,20,31,0,6,3,8,5,0,2,1,0,1,0,0,0,1,0,0,0,0,104
040190047131,811,252,322,159,71,5,1,0,1,0,0,569,65,0,41,28,108,569,64,0,18,19,2,1,3,4,10,6,1,0,0,0,0,0,3,1,1,0,0,1,0,108
040190047132,1014,371,333,220,76,10,1,0,2,1,0,772,95,0,19,21,107,772,94,0,2,6,2,1,3,1,0,7,1,0,0,8,1,3,1,0,2,2,0,1,0,107
040190047133,692,261,261,115,49,5,0,0,0,1,0,512,29,0,13,31,107,512,29,0,6,3,7,0,1,1,0,2,0,6,2,7,1,2,0,0,1,0,0,0,0,107
040190047134,814,347,281,141,38,6,1,0,0,0,0,570,61,2,52,24,105,570,60,2,10,21,20,0,2,2,6,1,1,0,1,4,1,3,1,0,0,0,0,0,2,105
040190047141,1162,333,466,280,70,11,0,0,0,2,0,772,169,17,28,54,122,772,168,17,21,11,8,0,2,17,2,5,1,1,1,3,1,0,4,2,2,1,0,0,0,122
040190047142,1349,378,642,235,82,7,4,0,0,1,0,911,130,1,57,70,180,911,127,1,33,27,8,0,0,21,12,10,3,4,0,1,1,0,0,0,4,2,4,0,0,180
040190047143,995,312,445,176,55,6,1,0,0,0,0,723,86,0,35,27,124,723,86,0,15,10,10,0,1,6,7,6,0,1,0,0,0,1,0,0,2,2,0,0,0,124
040190047144,961,324,390,173,67,6,0,0,0,1,0,670,68,5,68,22,128,670,68,5,5,29,22,0,0,8,6,9,0,0,0,1,3,0,1,0,0,0,4,0,2,128
040190047151,1244,545,350,263,77,4,2,0,0,3,0,936,191,2,7,13,95,936,190,2,3,1,3,0,0,1,0,2,1,1,0,3,1,0,1,1,0,1,0,0,0,95
040190047152,968,329,309,250,65,9,4,1,0,1,0,625,263,3,1,5,71,625,262,3,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,71
040190047153,999,399,262,247,71,16,3,0,0,1,0,700,207,1,7,6,78,700,206,1,2,3,0,0,1,1,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,78
040190047171,853,366,289,144,51,3,0,0,0,0,0,598,35,1,44,41,134,598,33,1,22,13,16,1,3,4,4,2,2,1,0,1,7,0,1,0,0,3,1,1,0,134
040190047172,869,269,353,191,54,0,1,0,0,1,0,637,62,2,29,29,110,637,58,2,6,7,9,0,4,8,2,6,4,1,0,8,2,0,1,0,0,1,2,0,1,110
040190047181,720,170,357,126,56,9,2,0,0,0,0,535,53,2,23,23,84,535,53,2,7,8,7,0,0,2,5,3,0,8,1,2,3,0,0,0,0,0,0,0,0,84
040190047182,633,168,284,129,45,6,1,0,0,0,0,441,37,1,19,31,104,441,36,1,20,7,9,0,0,4,1,2,1,1,0,0,5,0,1,0,0,0,0,0,0,104
040190047201,1151,342,512,208,82,3,2,1,0,1,0,846,80,9,38,22,156,846,73,9,7,13,12,0,0,8,3,8,7,3,1,1,2,0,0,0,0,0,0,0,0,156
040190047211,1419,451,596,259,96,11,3,0,0,3,0,1026,149,3,30,51,160,1026,148,3,23,5,13,0,2,13,4,6,1,2,1,4,4,2,2,0,0,0,0,0,0,160
040190047212,931,342,362,154,68,2,1,0,1,1,0,670,80,3,36,28,114,670,80,2,10,20,5,0,2,5,6,3,0,2,1,1,2,0,7,0,0,0,0,0,0,114
040190047213,654,145,247,203,45,10,3,0,1,0,0,397,128,7,21,26,75,397,128,7,18,7,5,1,5,1,3,1,0,1,2,1,0,0,1,0,1,0,0,0,0,75
040190047221,1256,472,460,218,92,14,0,0,0,0,0,912,105,1,40,31,167,912,105,1,16,16,10,0,2,7,4,7,0,1,1,1,2,0,1,0,0,0,2,0,0,167
040190047222,782,246,331,137,65,2,1,0,0,0,0,580,33,1,21,23,124,580,33,1,9,12,5,0,0,6,1,2,0,2,0,4,0,0,0,0,2,0,0,0,1,124
040190047231,573,143,226,161,36,6,1,0,0,0,0,385,74,5,19,22,68,385,73,4,6,7,4,0,2,9,3,3,1,0,0,1,2,1,1,0,0,0,0,0,0,68
040190047232,628,183,250,149,43,2,1,0,0,0,0,423,49,2,51,32,71,423,47,1,15,19,11,0,1,11,8,9,2,3,0,0,1,0,0,0,0,1,0,0,1,71
040190047233,1273,361,543,276,86,5,0,1,0,1,0,858,115,1,115,41,143,858,114,1,18,54,33,0,4,13,16,5,1,0,2,1,4,1,0,0,0,2,0,0,1,143
040190047234,988,292,392,217,77,7,1,0,0,2,0,668,144,7,34,31,104,668,144,7,14,6,18,0,0,5,8,2,0,3,0,3,3,1,0,0,0,1,1,0,0,104
040190047241,823,278,309,180,54,1,0,0,1,0,0,593,59,4,36,18,113,593,58,4,12,19,6,0,1,2,2,7,1,0,1,2,1,0,0,0,0,0,0,0,0,113
040190047242,1256,414,527,220,90,3,2,0,0,0,0,930,124,7,43,42,110,930,124,7,18,13,13,0,6,8,2,7,0,1,3,5,3,2,0,1,1,0,0,1,0,110
040190047251,832,218,374,186,47,7,0,0,0,0,0,517,120,9,28,45,113,517,119,9,28,7,10,0,3,7,4,2,1,4,0,2,1,2,0,0,0,0,1,0,0,113
040190047252,1233,311,516,307,81,11,4,0,0,3,0,851,180,13,44,28,117,851,179,13,8,20,4,1,8,6,6,6,1,6,1,0,1,0,1,2,2,0,0,0,0,117
040190047261,877,211,455,139,65,5,1,0,1,0,0,679,53,2,20,28,95,679,52,2,12,4,8,0,2,9,0,4,1,2,0,1,1,0,0,0,1,2,0,1,0,95
040190047262,951,267,432,181,64,5,2,0,0,0,0,654,104,0,40,43,110,654,104,0,12,9,14,0,11,5,3,2,0,2,0,1,1,2,7,2,0,8,0,0,0,110
040190047263,1758,501,811,336,102,7,0,0,0,1,0,1212,134,5,124,50,233,1212,128,5,16,66,28,0,13,14,13,4,6,0,7,5,3,0,0,1,2,0,2,0,0,233
040190047271,881,388,222,196,64,9,0,0,2,0,0,690,84,0,8,12,87,690,84,0,3,2,1,0,5,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,87
040190047272,1125,479,331,228,76,10,0,0,0,1,0,855,128,1,23,12,106,855,127,1,4,7,8,1,1,1,1,3,1,1,2,0,2,0,0,0,1,0,0,1,0,106
040190047281,882,323,287,177,85,7,3,0,0,0,0,694,62,1,19,23,83,694,62,1,6,2,6,0,4,5,4,1,0,1,0,3,4,0,2,1,0,0,0,0,0,83
040190047282,355,141,123,74,15,2,0,0,0,0,0,248,33,0,7,12,55,248,33,0,1,3,1,0,1,3,0,1,0,1,0,1,4,1,0,0,0,0,0,0,0,55
040190047283,1007,387,356,199,52,8,1,1,1,2,0,745,115,4,15,12,116,745,115,4,5,5,6,0,1,5,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,116
040190047291,1408,547,477,277,94,9,2,0,0,2,0,974,68,0,72,44,250,974,68,0,24,16,22,0,9,10,17,6,0,0,0,0,2,3,1,0,3,1,0,2,0,250
040190047292,745,219,273,187,60,4,2,0,0,0,0,514,80,2,19,32,98,514,79,2,9,3,3,1,2,6,6,5,1,1,2,4,2,2,3,0,0,1,1,0,0,98
040190047301,1239,410,456,278,85,8,1,0,1,0,0,789,72,0,109,82,187,789,70,0,35,47,41,2,2,15,9,9,2,4,2,6,8,3,3,0,2,0,2,1,0,187
040190047302,1230,429,486,235,76,2,1,0,1,0,0,808,110,3,62,63,184,808,110,3,22,25,19,0,2,7,9,5,0,7,0,6,4,4,7,0,4,2,0,0,2,184
040190052001,404,97,193,87,22,5,0,0,0,0,0,210,162,3,1,3,25,210,161,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,25
040190052002,817,245,289,217,53,7,4,0,0,2,0,518,217,1,8,12,61,518,215,1,2,0,4,3,1,0,0,2,2,1,0,1,1,3,0,0,0,0,1,1,0,61
040190052003,453,118,184,121,25,5,0,0,0,0,0,259,146,1,2,2,43,259,146,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43
040190052004,273,69,104,83,13,2,0,0,0,2,0,144,105,0,2,2,20,144,105,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
040190053001,1251,434,460,272,62,17,1,3,0,2,0,878,197,3,18,22,133,878,195,3,7,4,3,4,1,4,5,4,2,0,1,4,1,0,0,1,0,0,0,0,0,133
040190053002,1527,755,376,280,105,4,4,0,1,2,0,1222,106,3,26,16,154,1222,102,3,4,10,6,0,0,0,4,5,4,2,0,2,0,3,0,0,4,1,0,1,0,154
040190054001,1007,64,665,237,31,2,5,1,0,2,0,440,413,23,15,16,100,440,410,23,9,2,2,0,3,4,5,3,3,0,0,0,0,1,0,1,1,0,0,0,0,100
040190054002,664,47,409,152,39,10,7,0,0,0,0,461,109,2,11,7,74,461,108,2,4,3,4,0,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,74
040190054003,928,74,582,211,46,7,6,0,0,2,0,395,422,5,13,13,80,395,422,5,9,3,4,1,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,80
040199408001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040199408002,176,6,112,44,13,0,0,0,0,1,0,47,73,0,1,8,47,47,73,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
040199408003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040199409001,826,53,431,295,40,4,2,0,0,1,0,292,396,2,6,12,118,292,395,2,1,2,1,8,0,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,118
040199410001,1215,65,754,351,40,3,0,1,0,1,0,102,1047,0,3,10,53,102,1046,0,2,0,1,0,0,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,53
040199410002,1172,66,709,354,31,8,2,0,0,2,0,113,992,0,4,5,58,113,990,0,0,1,0,0,0,2,0,2,2,1,0,0,0,0,0,2,0,0,0,1,0,58
040199411001,25,0,19,5,1,0,0,0,0,0,0,13,10,0,0,1,1,13,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
040199800011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040199800021,136,31,43,53,8,0,1,0,0,0,0,70,47,0,8,4,7,70,46,0,4,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
040199801001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040199802001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040199803001,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
040199804001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040120201011,197,89,31,51,13,1,0,0,0,12,0,132,41,0,4,0,20,132,41,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
040120201012,356,178,59,60,34,1,0,0,0,24,0,259,55,0,2,1,39,259,55,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39
040120201021,253,142,35,41,20,0,0,0,0,15,0,198,20,0,0,1,34,198,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
040120201022,326,175,54,47,32,2,0,0,0,16,0,249,36,0,2,4,35,249,35,0,1,0,1,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,35
040120202011,561,333,62,81,51,1,1,0,0,32,0,455,43,1,1,7,54,455,42,1,1,0,0,0,0,2,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,54
040120202012,462,217,95,82,34,5,0,0,0,29,0,339,73,0,4,8,38,339,72,0,0,2,0,1,1,1,0,0,1,0,1,2,0,2,0,0,1,0,0,1,0,38
040120202013,585,310,72,109,55,10,1,0,0,28,0,495,47,2,3,6,32,495,47,2,0,0,0,0,3,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,32
040120202021,566,371,57,68,43,0,0,0,0,27,0,458,29,0,6,4,69,458,28,0,2,1,2,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,69
040120205011,9,4,2,1,0,0,0,0,0,2,0,8,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
040120205012,403,199,49,94,40,0,0,0,0,21,0,303,37,0,3,7,53,303,37,0,0,1,0,1,0,1,2,0,0,0,2,1,0,0,0,0,0,0,2,0,0,53
040120205013,183,99,20,41,13,0,0,0,0,10,0,151,11,0,1,1,19,151,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
040120205014,282,151,42,35,25,4,0,0,0,25,0,241,19,0,0,2,20,241,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
040120205031,275,130,45,52,31,0,1,0,0,16,0,225,9,0,3,2,36,225,9,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,36
040120205032,56,25,11,13,3,1,0,0,0,3,0,46,3,0,1,0,6,46,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
040120205033,161,73,28,26,17,4,0,0,0,13,0,126,8,0,0,4,23,126,8,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23
040120205041,229,113,40,40,16,3,0,0,0,17,0,175,23,0,2,2,27,175,23,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27
040120205042,408,209,65,82,27,2,1,0,0,22,0,339,18,0,4,2,45,339,18,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
040120205051,65,32,5,16,3,1,0,0,0,8,0,58,1,0,0,0,6,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
040120205052,163,91,27,15,20,0,0,0,0,10,0,140,4,0,0,3,16,140,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
040120205053,480,238,88,87,42,1,1,0,0,23,0,383,36,0,1,3,57,383,36,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
040120206021,309,112,61,81,26,4,0,0,0,25,0,185,109,0,0,2,13,185,109,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
040120206022,403,230,64,64,26,2,0,0,0,17,0,315,54,1,0,5,28,315,54,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28
040129402001,1350,490,387,289,92,17,0,0,0,75,0,698,518,3,8,18,105,698,509,3,1,0,1,4,2,4,1,1,9,1,1,0,0,0,0,1,5,1,0,3,0,105
040129402002,945,285,313,215,73,10,2,0,0,47,0,506,314,5,13,21,86,506,309,5,3,3,7,13,0,4,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,86
040129403001,780,300,213,149,65,3,1,0,0,49,0,514,151,2,7,21,85,514,146,1,2,4,0,13,1,0,0,2,5,1,1,3,0,0,0,0,0,1,0,0,0,85
040129403002,331,56,154,83,24,0,0,0,0,14,0,162,115,0,5,10,39,162,115,0,2,2,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
040129403003,113,24,44,33,8,0,0,0,0,4,0,60,34,0,0,4,15,60,34,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
040129403004,307,64,139,72,14,1,0,0,0,17,0,148,114,0,6,5,34,148,111,0,0,1,0,4,2,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,34
040129800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040210002011,2861,1267,666,678,151,14,2,0,0,83,0,2227,234,3,24,40,333,2227,228,3,13,4,8,0,3,12,3,3,6,5,2,0,2,2,2,0,1,1,0,1,1,333
040210002012,1754,882,318,398,95,8,0,0,0,53,0,1416,102,2,18,26,190,1416,102,2,2,8,2,2,3,6,1,4,0,3,3,1,1,1,0,0,2,4,1,0,0,190
040210002041,1392,670,244,371,52,13,2,0,0,40,0,972,226,19,21,17,137,972,220,19,9,9,0,0,1,0,7,2,6,1,1,0,1,1,0,1,1,0,2,1,1,137
040210002042,3009,1480,550,786,117,28,0,0,0,48,0,2307,292,20,52,26,312,2307,292,19,4,22,10,1,4,5,8,8,0,3,4,2,1,1,0,3,1,1,0,0,0,312
040210002043,1405,672,264,390,36,11,1,0,0,31,0,992,229,9,24,16,135,992,229,8,4,12,0,0,4,3,3,5,0,0,0,0,0,2,0,2,0,0,4,0,0,135
040210002044,1096,632,164,239,40,3,3,0,0,15,0,821,158,2,7,6,102,821,157,2,4,4,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,102
040210002061,1558,808,338,301,75,3,1,0,0,32,0,1260,75,0,11,23,189,1260,74,0,5,4,1,2,1,5,2,3,1,1,2,2,3,0,0,0,0,3,0,0,0,189
040210002062,2556,1224,548,660,56,23,0,0,0,45,0,1777,449,7,32,39,252,1777,442,6,11,8,5,3,1,14,6,8,7,2,2,3,2,0,0,1,0,1,0,2,1,252
040210002063,1918,947,398,461,51,17,1,0,0,43,0,1420,274,6,24,13,181,1420,273,6,10,7,7,0,8,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,181
040210002081,1139,529,204,303,46,17,0,0,0,40,0,821,200,7,7,9,95,821,200,7,2,2,1,0,2,3,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,95
040210002082,1501,667,318,413,44,23,1,0,0,35,0,1068,266,26,14,10,117,1068,263,26,0,3,3,0,0,6,3,3,3,1,1,0,0,0,0,1,1,0,0,0,2,117
040210002111,1200,457,314,351,33,10,0,0,0,35,0,795,242,23,11,26,103,795,241,23,14,6,0,0,1,4,1,2,1,1,1,2,1,0,0,2,1,0,0,0,0,103
040210002112,1124,412,278,350,47,15,1,0,0,21,0,744,241,18,14,22,85,744,240,17,8,6,0,0,6,2,1,1,1,2,5,0,0,0,0,1,2,0,1,0,0,85
040210002113,626,200,161,219,21,9,0,0,0,16,0,423,108,14,5,7,69,423,108,14,3,2,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,69
040210002121,1396,574,357,370,33,16,4,0,0,42,0,943,251,29,18,30,125,943,248,27,8,4,2,0,6,2,3,2,3,3,8,2,1,4,1,0,0,1,0,0,0,125
040210002122,1422,530,397,375,57,16,2,0,0,45,0,940,286,45,22,19,110,940,285,43,9,4,3,4,7,3,1,4,1,0,0,0,0,0,0,0,0,3,0,2,0,110
040210002123,1658,564,410,557,68,14,2,0,0,43,0,1102,325,37,21,30,143,1102,320,37,8,4,6,2,3,5,4,3,5,2,3,2,0,4,1,1,0,1,0,1,0,143
040210002151,2368,1310,352,521,98,22,2,0,0,63,0,1728,370,3,25,31,211,1728,366,3,9,9,6,3,1,9,4,3,4,1,1,2,0,1,0,0,3,2,0,0,1,211
040210002161,1301,550,251,400,48,18,0,0,0,34,0,981,188,14,19,12,87,981,184,14,4,10,2,0,2,7,1,4,4,0,0,0,0,0,1,0,0,0,0,0,0,87
040210002162,1209,668,209,255,47,10,0,0,0,20,0,927,169,10,10,9,84,927,169,10,3,4,1,2,1,0,1,3,0,0,0,3,0,1,0,0,0,0,0,0,0,84
040210002171,1958,898,359,543,70,26,4,0,0,58,0,1225,550,2,20,16,145,1225,550,2,5,6,5,2,4,4,4,1,0,0,0,1,0,1,0,1,1,0,1,0,0,145
040210002172,1769,767,356,523,64,15,3,0,0,41,0,1204,318,20,18,39,170,1204,314,20,10,2,3,0,3,7,3,5,4,0,5,3,0,2,1,2,0,4,4,0,0,170
040210002181,1483,621,355,413,45,15,2,0,0,32,0,977,323,19,17,20,127,977,321,19,7,10,1,0,1,0,4,0,2,1,4,0,1,2,0,1,0,4,0,0,0,127
040210002182,1613,667,319,499,65,24,0,0,0,39,0,1092,309,19,19,33,141,1092,306,18,10,8,1,2,4,5,1,2,3,1,9,0,2,1,0,1,0,1,0,0,0,141
040210002191,683,324,146,171,17,6,1,0,0,18,0,484,128,4,14,5,48,484,128,4,1,3,4,0,2,0,1,3,0,0,0,0,0,0,0,1,1,0,2,1,0,48
040210002192,753,281,186,239,22,9,0,0,0,16,0,503,177,6,7,7,53,503,176,6,2,4,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,53
040210002193,315,121,85,74,27,2,1,0,0,5,0,249,40,1,0,3,22,249,40,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22
040210002201,2044,875,449,558,85,36,3,0,0,38,0,1434,347,17,24,26,196,1434,345,16,10,9,3,1,2,3,1,7,2,5,2,0,0,2,0,3,0,0,0,2,0,196
040210002202,1058,495,188,291,40,20,1,0,0,23,0,768,158,14,12,17,89,768,158,14,4,4,0,0,0,7,1,6,0,0,2,1,0,0,0,0,0,1,0,0,0,89
040210002211,1740,698,419,462,78,27,3,0,0,53,0,1139,322,30,27,34,188,1139,320,30,12,8,5,3,3,9,4,5,2,2,0,4,0,0,0,0,0,0,4,2,0,188
040210002212,1461,583,333,416,61,19,2,0,0,47,0,993,245,19,26,31,147,993,241,18,5,10,6,0,3,8,2,2,4,1,1,6,1,0,1,1,4,2,0,0,0,147
040210002221,778,293,188,241,29,10,1,0,0,16,0,545,136,13,10,12,62,545,136,13,4,3,3,1,3,1,0,1,0,0,3,0,0,0,0,0,1,2,0,0,0,62
040210002222,1147,455,241,369,35,13,3,0,0,31,0,743,247,21,13,12,111,743,246,21,0,2,1,0,3,8,2,3,1,1,1,0,1,0,0,0,1,0,0,1,0,111
040210002223,579,180,176,173,28,5,1,0,0,16,0,361,121,15,11,12,59,361,119,15,5,7,2,0,0,1,1,0,2,0,0,3,0,0,3,0,0,0,0,0,0,59
040210002224,1115,436,278,323,37,10,2,0,0,29,0,737,222,22,17,16,101,737,220,22,3,6,6,0,1,1,2,2,2,0,5,2,2,0,0,2,0,0,0,0,0,101
040210002231,2689,1197,581,735,69,35,4,0,0,68,0,1819,509,32,47,41,241,1819,504,28,13,10,5,1,8,13,6,11,5,2,6,2,0,0,0,0,1,1,2,1,0,241
040210002241,1096,388,281,358,30,12,2,0,0,25,0,715,243,24,5,14,95,715,239,24,4,1,0,0,3,0,0,0,4,0,3,1,4,2,0,0,0,0,0,1,0,95
040210002242,1579,659,364,446,57,17,1,0,0,35,0,1015,327,20,34,28,155,1015,321,20,9,10,4,3,6,7,6,3,6,0,5,0,0,2,0,0,0,0,2,2,1,155
040210002243,1686,723,363,449,62,15,4,0,0,70,0,1149,298,25,29,31,154,1149,297,22,17,8,1,4,1,2,4,8,1,2,0,0,0,1,0,3,0,0,0,3,0,154
