BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_rin,party_lib,party_grn,party_wfp,party_ind,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_23,eth2_10,eth2_34,eth2_66,eth2_21,eth2_14,eth2_55,eth2_35,eth2_12,eth2_61,eth2_85,eth2_29,eth2_33,eth2_32,eth2_57,eth2_38,eth2_59,eth2_unk
090093511001,715,304,314,89,8,0,0,0,0,0,0,258,218,163,8,10,58,258,213,163,5,2,2,1,5,1,0,0,2,3,1,0,0,0,0,1,0,0,58
090093511002,861,364,413,71,10,0,2,0,0,1,0,227,297,268,6,27,36,227,296,268,19,4,0,3,1,2,0,2,1,0,0,1,0,0,1,0,0,0,36
090093511003,700,310,301,76,10,1,0,1,0,1,0,255,185,198,11,14,37,255,182,198,7,4,2,2,3,1,0,1,1,3,1,1,0,0,0,1,0,0,37
090093512001,1046,464,503,68,11,0,0,0,0,0,0,252,446,293,6,11,38,252,443,293,7,3,2,0,3,0,0,3,0,1,0,0,0,0,0,1,0,0,38
090093512002,465,233,199,26,5,0,1,0,0,1,0,114,229,84,4,9,25,114,227,84,4,2,1,0,2,1,0,0,0,0,1,0,1,2,0,1,0,0,25
090093512003,406,189,172,36,7,2,0,0,0,0,0,132,197,42,6,4,25,132,195,42,2,4,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,25
090093513001,754,322,309,108,13,2,0,0,0,0,0,348,235,49,21,34,67,348,234,49,19,11,4,1,1,4,2,2,0,0,2,0,5,0,1,4,0,0,67
090093513002,806,355,327,111,10,1,2,0,0,0,0,428,213,63,10,29,63,428,209,62,16,3,2,5,4,2,1,2,0,1,0,0,0,1,1,4,0,0,63
090093513003,1006,475,418,99,12,1,1,0,0,0,0,443,345,118,9,21,70,443,344,118,11,6,3,3,1,0,0,1,0,0,2,0,2,0,2,0,0,0,70
090093513004,551,235,227,76,10,2,1,0,0,0,0,231,166,77,2,24,51,231,165,77,14,1,1,2,1,0,0,0,0,0,3,2,0,0,1,0,0,0,51
090093514001,738,287,400,45,6,0,0,0,0,0,0,144,480,38,14,13,49,144,476,38,9,12,2,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,49
090093514002,723,285,367,62,8,0,0,0,0,1,0,187,427,25,12,15,57,187,417,25,10,10,2,1,10,0,0,0,0,0,0,1,2,0,0,0,0,0,57
090093514003,799,374,327,87,10,1,0,0,0,0,0,268,306,111,17,32,65,268,293,111,15,8,5,3,13,0,1,0,0,1,5,0,3,0,1,5,0,0,65
090093515001,660,300,265,81,10,2,0,0,0,2,0,233,322,18,20,11,56,233,307,18,7,20,0,3,15,0,0,1,0,0,0,0,0,0,0,0,0,0,56
090093515002,820,351,333,106,28,0,1,0,0,1,0,394,271,48,13,20,74,394,254,48,11,7,0,6,17,2,0,0,0,4,1,0,1,0,0,1,0,0,74
090093515003,482,204,196,72,9,1,0,0,0,0,0,220,161,14,17,13,57,220,153,14,7,15,1,2,8,0,0,0,0,0,4,0,0,0,0,0,0,0,57
090093515004,880,424,338,98,19,1,0,0,0,0,0,430,291,72,11,20,56,430,277,72,11,6,2,4,14,0,0,1,0,0,0,0,0,0,1,3,0,0,56
090093516011,591,255,247,77,10,1,0,0,1,0,0,282,192,39,7,17,54,282,188,38,7,3,4,1,4,0,0,3,0,0,1,0,0,0,1,1,0,2,54
090093516012,529,232,215,71,9,2,0,0,0,0,0,291,141,28,1,15,53,291,140,28,2,0,1,3,1,0,0,0,0,0,0,0,0,2,0,7,1,0,53
090093516013,409,207,138,57,7,0,0,0,0,0,0,231,106,18,3,5,46,231,103,18,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,4,0,0,46
090093516014,447,173,163,102,7,1,0,0,0,1,0,285,89,17,1,13,42,285,89,17,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
090093516021,754,322,255,164,12,1,0,0,0,0,0,484,150,13,9,32,66,484,138,13,13,2,0,7,12,0,1,2,1,5,0,0,0,2,0,4,1,0,66
090093516022,1301,560,486,224,24,6,1,0,0,0,0,729,273,81,21,46,151,729,268,81,12,5,4,5,5,3,3,4,1,4,1,4,2,0,1,12,1,0,151
090093516023,692,279,259,135,17,1,0,0,0,1,0,432,127,13,13,29,78,432,123,13,12,7,2,5,4,1,1,4,0,0,0,0,0,0,0,5,0,1,78
090093516024,1049,423,399,212,14,1,0,0,0,0,0,714,160,21,6,25,123,714,157,20,8,2,3,4,3,1,0,0,3,0,3,0,1,0,0,5,1,0,123
090093517001,819,400,342,65,9,0,0,1,0,2,0,292,355,119,8,7,38,292,354,118,4,5,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,38
090093517002,632,273,294,58,6,0,0,0,0,1,0,230,265,93,2,6,36,230,262,93,4,2,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,36
090093518001,954,450,385,104,14,1,0,0,0,0,0,447,297,108,9,35,58,447,292,107,22,3,1,6,5,0,0,2,0,2,0,0,2,1,0,0,1,1,58
090093518002,760,343,240,158,16,1,0,2,0,0,0,556,63,11,6,36,88,556,59,10,15,3,0,7,4,1,0,3,3,1,3,0,0,2,1,1,1,0,88
090093518003,1025,416,402,196,9,2,0,0,0,0,0,646,176,44,10,28,121,646,168,44,14,7,0,5,8,2,0,1,0,0,1,2,4,0,0,0,1,0,121
090093519001,957,336,383,213,22,1,2,0,0,0,0,618,123,50,17,47,102,618,113,50,25,7,9,3,10,1,0,2,0,0,1,5,1,1,3,6,0,0,102
090093519002,472,222,164,75,9,0,0,0,0,2,0,263,113,27,16,16,37,263,112,27,5,12,4,3,1,0,0,7,0,0,0,0,1,0,0,0,0,0,37
090093519003,437,191,139,101,6,0,0,0,0,0,0,294,65,17,7,13,41,294,61,17,2,4,2,1,4,0,0,1,0,1,0,4,0,1,0,3,1,0,41
090093520001,983,388,368,204,21,1,1,0,0,0,0,640,171,36,14,34,88,640,165,36,6,9,3,11,6,0,0,2,1,1,2,0,0,2,1,8,1,0,88
090093520002,1255,524,484,216,30,0,1,0,0,0,0,726,312,57,16,24,120,726,306,57,12,6,5,7,6,1,2,2,0,2,1,0,0,0,0,2,0,0,120
090093520003,1086,400,431,237,18,0,0,0,0,0,0,700,156,45,15,49,121,700,149,45,20,2,4,3,7,2,0,3,0,3,2,4,4,3,1,8,0,1,121
090093521001,1110,498,413,183,15,0,1,0,0,0,0,544,289,139,13,38,87,544,278,138,14,6,2,7,11,4,0,3,0,0,0,3,0,1,2,7,1,0,87
090093521002,616,255,239,107,12,2,1,0,0,0,0,374,129,22,3,19,69,374,124,22,4,0,1,5,5,1,0,2,0,0,2,0,0,3,0,3,0,0,69
090093521003,709,320,265,111,13,0,0,0,0,0,0,374,168,66,10,25,66,374,163,66,8,7,1,5,5,2,0,3,0,0,1,0,1,1,1,4,0,0,66
090093522001,1262,615,508,126,11,1,1,0,0,0,0,369,574,202,7,29,81,369,569,202,20,3,1,6,5,0,1,2,0,2,0,1,0,0,0,0,0,0,81
090093523001,1386,601,643,129,10,1,1,0,0,1,0,598,327,162,121,33,145,598,320,161,19,29,69,7,7,7,12,3,0,4,0,0,1,0,1,1,1,0,145
090093523002,791,367,354,64,6,0,0,0,0,0,0,258,285,185,6,7,50,258,285,185,4,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50
090093524001,843,303,405,121,13,1,0,0,0,0,0,403,207,120,11,34,68,403,206,119,20,4,2,2,1,1,1,2,0,1,0,0,5,1,2,0,0,0,68
090093524002,1148,553,473,110,8,2,1,0,0,1,0,409,467,167,26,24,55,409,459,167,9,13,4,10,8,7,0,2,1,2,1,0,0,1,0,0,0,0,55
090093525001,588,261,222,96,8,0,1,0,0,0,0,326,142,49,5,25,41,326,142,49,9,3,0,4,0,0,0,4,0,0,2,0,1,1,1,2,0,0,41
090093525002,1212,510,526,155,19,0,1,0,0,1,0,585,334,140,16,24,113,585,324,140,11,4,3,5,10,3,4,4,0,1,0,1,1,1,0,1,0,0,113
090093526001,1118,521,450,129,17,0,1,0,0,0,0,490,335,89,27,60,117,490,329,89,32,10,4,2,6,5,0,1,1,7,1,1,2,3,1,16,0,0,117
090093526002,991,424,426,119,20,1,1,0,0,0,0,583,193,54,24,41,96,583,188,54,21,11,0,2,5,8,0,2,0,4,7,0,1,0,4,2,0,2,96
090093526003,1278,580,505,167,22,1,0,0,0,3,0,620,364,145,23,39,87,620,359,145,21,17,4,4,5,0,2,2,0,0,3,0,4,1,1,1,0,0,87
090093527011,485,184,225,71,4,0,0,0,0,1,0,269,139,14,8,15,40,269,134,14,9,5,0,4,5,3,0,2,0,0,0,0,0,0,0,0,0,0,40
090093527012,989,466,368,136,16,1,2,0,0,0,0,498,266,51,16,40,118,498,261,51,10,8,2,5,5,2,1,1,3,2,4,5,2,2,2,5,0,1,118
090093527013,372,170,147,50,5,0,0,0,0,0,0,223,70,38,4,12,25,223,70,38,4,1,1,1,0,0,1,1,0,1,0,0,2,2,0,2,0,0,25
090093527021,1263,550,503,184,23,1,1,0,0,1,0,658,354,79,15,47,110,658,352,79,24,7,2,4,2,2,2,3,0,0,3,0,2,2,0,7,1,0,110
090093527022,587,289,222,65,9,1,0,0,0,1,0,281,158,63,2,36,47,281,156,63,23,2,0,2,2,0,0,1,0,0,3,0,3,2,0,2,0,0,47
090093527023,548,249,190,90,17,1,0,0,0,1,0,310,141,23,10,13,51,310,136,23,0,4,3,1,5,1,1,4,1,1,0,0,1,1,0,4,0,0,51
090093527024,1118,480,429,186,20,2,1,0,0,0,0,660,232,81,9,54,82,660,228,81,17,5,1,11,4,0,0,3,0,3,2,1,0,9,1,6,0,3,82
090093528001,1343,561,555,209,17,0,0,0,0,1,0,634,377,123,28,73,108,634,359,123,43,14,4,11,18,8,0,1,0,2,3,0,3,2,4,5,0,0,108
090093528002,1257,474,518,237,25,1,1,0,0,1,0,800,234,49,18,35,121,800,228,48,12,6,4,6,6,2,1,0,3,3,1,0,0,2,4,6,0,0,121
090093528003,1110,534,466,96,11,1,1,0,0,1,0,334,446,181,16,60,73,334,438,179,37,5,2,5,8,1,1,3,1,4,2,0,4,0,2,4,0,1,73
090093611001,1272,596,320,333,19,2,1,1,0,0,0,945,106,4,18,38,161,945,93,3,18,7,8,9,13,0,2,1,0,1,1,1,0,0,3,4,1,0,161
090093611002,1163,541,264,342,14,0,0,2,0,0,0,886,105,3,10,36,123,886,99,3,17,1,3,8,6,1,1,0,0,4,1,3,1,2,0,2,0,0,123
090093611003,1181,534,286,334,24,3,0,0,0,0,0,954,80,3,14,28,102,954,68,3,10,11,1,7,12,0,1,6,1,1,0,0,2,1,0,0,0,1,102
090093611004,554,257,142,149,6,0,0,0,0,0,0,405,31,0,5,37,76,405,25,0,10,1,0,7,6,0,0,1,1,3,2,0,0,0,0,16,0,0,76
090093611005,793,362,189,223,16,1,1,0,0,1,0,609,51,5,4,35,89,609,46,5,20,2,0,2,5,2,0,1,0,0,6,1,0,0,3,2,0,0,89
090093612001,1126,493,266,334,28,2,3,0,0,0,0,869,67,10,10,27,143,869,62,10,6,2,1,4,5,1,0,4,0,5,5,1,2,1,0,2,0,0,143
090093612002,1438,693,330,390,23,0,0,2,0,0,0,1135,83,4,12,36,168,1135,75,4,11,3,2,14,8,0,3,1,0,4,0,2,0,1,0,4,0,1,168
090093612003,1652,743,370,495,41,1,1,1,0,0,0,1279,122,8,8,60,175,1279,117,8,23,2,1,16,5,3,2,1,5,0,0,0,3,1,1,9,0,0,175
090093613001,622,303,136,169,13,0,0,1,0,0,0,505,37,0,5,15,60,505,35,0,6,3,0,4,2,0,0,2,0,0,0,0,0,2,0,1,0,0,60
090093613002,1036,481,193,343,16,1,0,2,0,0,0,815,63,0,11,36,111,815,60,0,9,8,3,7,3,0,0,3,6,0,2,3,0,0,1,4,0,1,111
090093613003,1606,780,313,473,33,4,2,1,0,0,0,1237,122,6,18,57,166,1237,105,6,20,6,5,10,17,3,2,11,2,1,2,0,0,2,0,3,6,0,166
090093614011,115,33,74,5,1,0,1,0,1,0,0,55,9,17,19,5,10,55,8,17,2,7,7,2,1,0,4,0,0,1,1,0,0,0,0,0,0,0,10
090093614012,620,129,455,28,3,0,3,0,1,1,0,379,48,30,49,18,96,379,46,30,8,8,28,6,2,1,8,0,1,2,0,0,1,1,0,0,1,0,96
090093614013,953,268,629,43,7,2,2,0,2,0,0,472,88,96,117,42,138,472,87,96,24,29,58,8,1,4,17,1,2,5,1,1,1,1,3,0,0,0,138
090093614021,608,231,337,35,2,0,2,0,1,0,0,313,45,36,106,22,86,313,44,36,13,21,57,4,1,12,14,1,0,2,0,0,2,0,1,0,1,0,86
090093615001,684,278,351,47,5,1,1,1,0,0,0,325,123,149,17,9,61,325,123,149,7,7,6,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,61
090093615002,717,245,439,30,3,0,0,0,0,0,0,96,122,454,11,13,21,96,122,450,6,4,4,2,0,1,0,0,0,1,0,0,4,0,0,0,1,0,21
090093615003,600,192,347,52,9,0,0,0,0,0,0,270,151,109,7,13,50,270,151,109,11,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,50
090093615004,878,335,483,56,3,0,0,0,1,0,0,265,182,326,15,40,50,265,180,326,26,6,6,5,2,1,0,0,0,2,2,0,0,2,2,1,0,1,50
090099900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
090010101011,1039,385,264,370,17,3,0,0,0,0,0,737,44,1,45,45,167,737,44,1,16,18,14,21,0,0,13,0,3,0,1,0,3,1,0,0,0,0,167
090010101012,41,18,16,7,0,0,0,0,0,0,0,22,5,1,0,4,9,22,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
090010101013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
090010101014,1193,457,295,417,24,0,0,0,0,0,0,912,40,0,37,42,162,912,38,0,16,10,9,16,2,2,10,0,7,6,1,1,0,0,0,0,0,0,162
090010101015,797,315,211,254,15,2,0,0,0,0,0,565,33,3,48,31,117,565,33,3,3,22,12,18,0,4,3,1,0,7,0,0,0,5,0,2,2,0,117
090010101021,944,366,242,318,18,0,0,0,0,0,0,619,42,0,57,63,163,619,40,0,25,16,19,18,2,1,13,1,2,7,1,1,1,1,4,0,0,2,163
090010101022,1028,383,251,371,19,3,1,0,0,0,0,740,35,0,47,41,165,740,34,0,19,18,21,7,1,0,7,0,7,1,0,0,6,2,0,0,0,0,165
090010101023,1068,400,282,368,17,1,0,0,0,0,0,696,50,4,68,49,201,696,49,4,10,32,24,12,1,1,3,1,8,3,5,4,1,0,7,1,0,0,201
090010102011,727,275,170,269,13,0,0,0,0,0,0,495,27,2,28,32,143,495,26,2,15,9,10,5,1,2,4,0,10,3,0,1,0,1,0,0,0,0,143
090010102012,771,301,214,245,11,0,0,0,0,0,0,563,46,0,51,14,97,563,44,0,1,13,20,10,2,4,4,0,2,2,0,0,1,0,0,0,0,0,97
090010102013,864,331,203,315,15,0,0,0,0,0,0,624,46,1,34,18,141,624,43,1,7,15,9,2,3,3,7,0,2,0,2,1,4,0,0,0,0,0,141
090010102021,645,243,163,221,15,1,2,0,0,0,0,446,22,0,47,30,100,446,22,0,5,17,17,14,0,2,6,1,0,5,0,3,1,2,1,0,3,0,100
090010102022,1713,675,526,474,34,2,2,0,0,0,0,1121,178,5,96,69,244,1121,170,5,19,25,55,19,8,2,8,6,3,3,7,5,1,7,1,0,1,0,244
090010102023,1059,429,268,338,23,1,0,0,0,0,0,766,74,0,81,31,107,766,73,0,16,23,31,5,1,1,11,2,1,10,4,0,1,0,0,0,0,2,107
090010102024,630,251,208,163,7,0,1,0,0,0,0,463,31,1,35,19,81,463,31,0,7,6,16,6,0,0,10,1,2,3,0,1,0,0,0,0,0,0,81
090010103001,537,224,124,173,13,2,1,0,0,0,0,407,18,2,32,25,53,407,18,2,13,15,12,4,0,0,2,0,3,3,0,0,0,3,1,0,0,1,53
090010103002,1312,489,356,441,25,1,0,0,0,0,0,956,50,0,64,51,191,956,49,0,21,15,26,18,1,2,12,0,3,5,4,0,1,0,3,0,0,0,191
090010103003,1181,430,367,359,23,2,0,0,0,0,0,888,59,15,54,26,139,888,58,15,9,23,22,7,1,1,5,0,3,3,0,2,1,0,3,0,0,1,139
090010104001,880,355,260,248,17,0,0,0,0,0,0,648,42,3,32,16,139,648,42,3,1,7,13,7,0,1,4,0,3,6,1,0,0,1,1,1,1,0,139
090010104002,648,262,215,158,11,2,0,0,0,0,0,398,116,0,21,23,90,398,113,0,12,9,2,10,3,3,3,0,0,1,0,1,0,0,0,0,0,0,90
090010104003,597,241,189,157,10,0,0,0,0,0,0,402,86,0,13,25,71,402,83,0,5,3,7,4,3,0,2,2,4,1,1,6,1,1,0,1,0,0,71
090010104004,736,289,215,219,11,2,0,0,0,0,0,526,42,0,23,27,118,526,39,0,5,4,12,10,3,0,3,0,0,4,2,1,1,3,3,0,2,0,118
090010104005,769,334,208,208,19,0,0,0,0,0,0,541,62,0,33,34,99,541,61,0,7,10,10,9,1,0,10,2,1,2,3,3,2,0,3,4,0,0,99
090010105001,723,286,235,189,13,0,0,0,0,0,0,432,113,20,44,28,86,432,112,20,5,9,13,4,1,6,9,0,4,4,0,5,3,1,1,0,0,3,86
090010105002,497,221,162,104,9,1,0,0,0,0,0,264,121,18,14,13,67,264,119,18,7,4,4,3,2,3,1,0,0,2,0,1,0,0,1,0,1,0,67
090010105003,1209,532,402,250,22,3,0,0,0,0,0,683,230,24,31,29,212,683,218,24,5,7,13,13,12,3,1,2,1,2,2,5,0,0,0,1,0,0,212
090010105004,928,406,307,195,17,3,0,0,0,0,0,496,223,42,30,37,100,496,215,42,8,7,7,11,8,2,8,1,2,4,4,5,0,0,2,1,0,2,100
090010106001,493,203,161,113,15,1,0,0,0,0,0,333,51,2,22,13,72,333,50,2,2,1,12,4,1,2,6,1,4,1,0,0,0,1,1,0,0,0,72
090010106002,846,368,267,192,17,2,0,0,0,0,0,562,74,8,44,26,132,562,71,8,6,16,19,10,3,1,5,2,4,3,0,1,0,0,2,1,0,0,132
090010107001,793,314,281,183,15,0,0,0,0,0,0,501,126,8,22,36,100,501,124,8,7,2,15,10,2,1,1,5,0,1,3,4,0,5,0,1,0,1,100
090010107002,694,248,220,212,14,0,0,0,0,0,0,526,23,3,34,28,80,526,23,3,6,9,13,11,0,1,4,0,5,6,2,0,0,1,1,1,0,0,80
090010107003,970,363,333,254,18,2,0,0,0,0,0,607,144,15,52,27,125,607,135,15,7,15,17,14,9,2,5,0,2,10,3,0,1,0,0,0,0,0,125
090010108001,602,226,179,183,12,1,1,0,0,0,0,443,40,2,23,27,67,443,39,2,5,2,12,10,1,1,1,5,1,5,2,2,0,0,1,1,0,0,67
090010108002,606,249,181,164,10,2,0,0,0,0,0,448,33,0,42,20,63,448,32,0,1,12,17,6,1,4,3,1,2,6,2,1,1,2,1,0,0,0,63
090010108003,882,337,278,247,17,2,1,0,0,0,0,677,54,1,37,16,97,677,51,1,5,11,17,5,3,1,1,0,2,4,0,1,0,0,0,1,0,2,97
090010109001,927,385,238,283,18,1,2,0,0,0,0,680,47,9,58,32,101,680,46,9,13,10,35,7,1,3,6,0,3,2,0,0,2,2,0,0,0,5,101
090010109002,1095,411,355,304,23,2,0,0,0,0,0,707,128,10,85,25,140,707,121,10,3,19,42,7,7,1,17,1,2,3,2,0,0,6,3,0,0,1,140
090010109003,752,266,206,272,6,1,1,0,0,0,0,488,35,0,76,34,119,488,32,0,3,14,46,9,3,1,6,1,0,9,1,2,0,4,5,2,2,3,119
090010109004,611,242,201,162,6,0,0,0,0,0,0,435,28,0,40,17,91,435,28,0,7,24,11,4,0,0,3,0,0,0,2,0,1,0,1,0,0,2,91
090010110001,1005,398,334,262,10,0,1,0,0,0,0,707,67,5,74,39,113,707,65,5,16,20,34,10,2,2,11,2,0,4,3,0,2,0,1,0,1,4,113
090010110002,860,297,301,243,19,0,0,0,0,0,0,668,35,0,38,27,92,668,33,0,9,10,23,3,2,0,2,3,4,3,2,1,1,0,1,0,0,3,92
090010110003,545,209,186,142,7,1,0,0,0,0,0,433,16,0,15,9,72,433,15,0,6,0,2,2,1,0,5,0,1,8,0,0,0,0,0,0,0,0,72
090010110004,561,184,208,159,10,0,0,0,0,0,0,428,13,0,21,10,89,428,13,0,5,4,10,2,0,1,5,0,0,1,1,0,0,0,0,0,2,0,89
090010110005,590,221,217,139,11,2,0,0,0,0,0,419,20,1,22,24,104,419,20,1,7,10,10,5,0,2,0,0,2,0,1,0,2,0,3,0,0,3,104
090010111001,1546,601,473,452,18,1,1,0,0,0,0,1098,99,5,91,48,205,1098,92,5,23,32,38,6,7,0,8,2,3,10,0,4,1,4,0,1,1,3,205
090010111002,736,295,201,224,15,1,0,0,0,0,0,562,38,1,35,11,89,562,36,1,1,18,12,1,2,0,3,0,0,2,4,0,0,4,0,0,0,1,89
090010111003,947,349,260,327,11,0,0,0,0,0,0,721,39,3,36,24,124,721,39,3,8,17,13,10,0,2,1,0,0,2,1,0,0,0,4,0,0,1,124
090010112001,731,287,197,230,17,0,0,0,0,0,0,537,29,1,33,15,116,537,29,1,6,11,16,2,0,3,1,1,3,1,0,0,1,2,0,0,0,0,116
090010112002,517,210,110,186,10,1,0,0,0,0,0,369,29,2,22,14,81,369,29,2,3,9,9,7,0,0,2,2,0,1,0,0,0,2,0,0,0,0,81
090010113001,984,407,352,206,16,2,1,0,0,0,0,646,156,4,35,39,104,646,148,4,15,20,11,7,8,0,2,2,3,2,0,5,0,0,1,2,1,2,104
090010113002,606,246,225,125,8,2,0,0,0,0,0,349,153,1,15,14,74,349,150,1,6,5,5,3,3,1,2,1,0,1,3,0,0,0,1,0,0,0,74
090010201011,1160,473,497,156,28,5,0,1,0,0,0,628,168,94,45,78,147,628,167,94,18,13,21,38,1,0,7,4,6,1,0,1,0,1,2,2,2,2,147
090010201021,780,289,379,101,10,1,0,0,0,0,0,279,173,169,24,55,80,279,170,169,14,7,11,24,3,0,3,3,1,1,0,0,5,2,3,0,2,0,80
090010201022,410,175,165,62,7,1,0,0,0,0,0,171,55,79,12,33,60,171,54,79,9,5,6,16,1,1,0,1,1,0,1,0,0,0,1,2,2,0,60
090010201023,1557,585,645,282,38,5,1,1,0,0,0,948,163,91,72,41,242,948,158,91,17,25,26,10,5,5,7,4,3,5,1,0,2,2,0,1,1,0,242
090010202001,880,291,335,238,16,0,0,0,0,0,0,624,63,3,27,28,135,624,63,3,6,7,16,8,0,2,0,3,3,2,0,1,0,0,4,3,0,0,135
090010202002,1934,676,731,479,43,2,3,0,0,0,0,1312,111,5,86,105,315,1312,108,5,31,36,33,44,3,0,7,0,6,7,0,1,2,4,6,6,0,5,315
090010203011,1098,386,406,283,18,1,4,0,0,0,0,756,46,1,63,44,188,756,46,1,10,39,17,14,0,0,5,1,4,2,7,0,0,2,1,0,2,0,188
090010203012,1800,667,677,423,32,0,1,0,0,0,0,1194,133,13,80,89,291,1194,131,13,18,38,28,46,2,8,4,8,0,2,2,4,4,0,2,3,2,0,291
090010203021,1214,410,498,288,14,2,2,0,0,0,0,789,60,13,60,64,228,789,59,13,10,32,14,25,1,7,5,0,4,1,11,4,3,2,0,2,1,1,228
090010203022,1274,454,492,305,17,4,2,0,0,0,0,865,74,8,62,55,210,865,73,7,10,18,30,20,1,2,2,1,2,7,4,4,0,2,5,6,1,0,210
090010204001,1120,413,367,311,25,4,0,0,0,0,0,774,88,10,33,50,165,774,85,10,14,13,13,21,3,1,2,0,0,3,2,2,0,0,3,2,2,3,165
090010204002,1623,573,610,400,40,0,0,0,0,0,0,1058,122,10,87,76,270,1058,114,10,11,33,32,24,8,6,11,10,7,4,0,9,1,0,6,1,4,0,270
090010205001,872,314,312,228,17,0,0,1,0,0,0,609,60,18,38,35,112,609,58,18,9,13,21,14,2,2,2,1,0,0,5,0,2,0,3,1,0,0,112
090010205002,828,281,312,216,17,2,0,0,0,0,0,559,55,5,54,55,100,559,54,5,10,31,13,20,1,3,1,2,2,6,8,0,4,3,0,0,4,0,100
090010205003,1750,629,640,450,30,1,0,0,0,0,0,1181,118,18,67,76,290,1181,116,18,23,43,12,11,2,1,8,9,3,3,3,1,4,1,9,2,4,2,290
090010206001,1201,472,443,262,24,0,0,0,0,0,0,714,151,22,88,67,159,714,146,22,17,35,39,25,5,5,5,4,0,1,0,5,4,1,3,5,1,0,159
090010206002,1187,442,463,263,18,0,1,0,0,0,0,749,130,26,60,64,158,749,129,26,22,30,24,24,1,2,2,0,0,1,3,1,5,0,6,0,2,0,158
090010206003,1010,376,397,216,18,0,3,0,0,0,0,634,112,26,75,47,116,634,107,26,20,37,19,12,5,10,2,1,1,2,1,4,2,1,2,3,0,0,116
090010207001,865,313,272,255,24,1,0,0,0,0,0,640,51,7,30,23,114,640,49,7,4,5,23,8,2,0,2,0,5,0,0,2,0,2,0,1,1,0,114
090010207002,666,247,248,153,15,2,1,0,0,0,0,486,67,3,7,19,84,486,67,3,7,2,0,9,0,0,1,0,0,3,1,1,1,0,0,0,0,0,84
090010207003,409,142,131,118,18,0,0,0,0,0,0,329,9,0,11,15,45,329,9,0,6,6,5,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,45
090010207004,1185,409,409,343,22,2,0,0,0,0,0,841,52,5,62,42,183,841,47,5,4,25,21,20,5,2,7,0,5,7,0,3,3,2,1,2,2,0,183
090010208001,703,253,287,145,16,2,0,0,0,0,0,441,45,14,61,39,103,441,44,14,12,41,13,16,1,3,0,1,0,1,2,2,1,2,1,1,0,0,103
090010208002,667,245,233,175,14,0,0,0,0,0,0,446,51,1,21,25,123,446,51,1,9,12,2,9,0,3,1,0,0,3,0,0,0,1,0,1,4,1,123
090010208003,740,309,259,152,18,1,1,0,0,0,0,464,53,12,48,35,128,464,53,11,11,30,11,12,0,0,4,4,3,2,1,0,1,0,1,1,0,0,128
090010209001,1127,462,422,212,26,2,2,0,1,0,0,650,191,46,44,65,131,650,191,46,11,11,22,37,0,6,1,0,0,3,4,3,2,0,1,4,3,0,131
090010209002,1069,419,462,160,26,2,0,0,0,0,0,649,185,39,27,37,132,649,183,39,8,14,7,12,2,0,3,4,0,1,3,3,1,3,0,0,2,1,132
090010209003,886,302,389,179,14,1,1,0,0,0,0,560,127,34,23,34,108,560,126,34,4,9,11,14,1,1,2,2,3,0,1,3,0,1,0,1,2,1,108
090010210001,940,338,400,179,18,3,1,1,0,0,0,563,145,54,31,27,120,563,145,54,4,14,9,7,0,2,2,1,0,4,4,0,0,0,0,1,7,2,120
090010210002,1284,505,446,289,41,0,2,1,0,0,0,807,131,22,54,70,200,807,129,21,19,34,12,23,2,1,4,2,4,2,4,9,0,1,3,4,0,0,200
090010211001,868,341,354,153,18,2,0,0,0,0,0,477,150,22,33,51,135,477,149,22,15,20,7,21,1,0,3,0,0,3,5,1,1,1,0,2,4,0,135
090010211002,1158,434,487,225,12,0,0,0,0,0,0,737,181,26,43,33,138,737,177,26,5,24,17,12,4,0,0,2,2,2,4,2,1,0,1,0,2,0,138
090010211003,354,134,163,48,8,1,0,0,0,0,0,161,70,36,20,19,48,161,69,36,9,7,7,3,1,2,4,0,0,0,1,4,1,0,1,0,0,0,48
090010211004,1152,447,520,156,27,1,1,0,0,0,0,619,250,51,54,65,113,619,249,51,19,16,23,20,1,2,10,5,1,2,0,8,1,3,0,4,2,0,113
